course_id,title,provider,subject,school,time_school_ranking,total_review_rating,total_review_count,published_time,time,session_open,time_review_count,time_review_rating,time_avg_helpful_review_score,time_avg_moderate_review,time_avg_review_length,total_review_rating,time_avg_high_review,time_avg_low_review,effort_hours (per_week),level,price,enrollment_type,course_length,url,in-degree,out-degree,closeness,betweenness,eigenvector,transitivity
classCentral-99,Science & Cooking: From Haute Cuisine to Soft Matter Science (part 1),edX,Chemistry,Harvard University,3,4.875,8,1,4,TRUE,6,4.666666666666667,0.0,0.0,95.33333333333333,4.875,1.0,0.0,6,Introductory,75,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/811/edx-science-cooking-from-haute-cuisine-to-soft-matter-science-part-1,5,2,3.34890574504781e-06,2743.66842554559,4.19106004807626e-06,1.13725547727826e-06
classCentral-100,Data Science Readiness Assessment,edX,Data Analysis & Statistics,University of Notre Dame,224,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,2.5,Intermediate,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/7995/edx-data-science-readiness-assessment,NA,NA,NA,NA,NA,NA
classCentral-100,Data Science Readiness Assessment,edX,Data Analysis & Statistics,University of Notre Dame,237,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,2.5,Intermediate,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/7995/edx-data-science-readiness-assessment,NA,NA,NA,NA,NA,NA
classCentral-100,Data Science Readiness Assessment,edX,Data Analysis & Statistics,University of Notre Dame,195,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,2.5,Intermediate,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/7995/edx-data-science-readiness-assessment,NA,NA,NA,NA,NA,NA
classCentral-100,Data Science Readiness Assessment,edX,Data Analysis & Statistics,University of Notre Dame,203,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,2.5,Intermediate,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/7995/edx-data-science-readiness-assessment,NA,NA,NA,NA,NA,NA
classCentral-101,Leading Ambitious Teaching and Learning,edX,Education & Teacher Training,Microsoft,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,3,Advanced,199,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7347/edx-leading-ambitious-teaching-and-learning,NA,NA,NA,NA,NA,NA
classCentral-101,Leading Ambitious Teaching and Learning,edX,Education & Teacher Training,Microsoft,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,3,Advanced,199,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7347/edx-leading-ambitious-teaching-and-learning,NA,NA,NA,NA,NA,NA
classCentral-101,Leading Ambitious Teaching and Learning,edX,Education & Teacher Training,Microsoft,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,3,Advanced,199,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7347/edx-leading-ambitious-teaching-and-learning,NA,NA,NA,NA,NA,NA
classCentral-101,Leading Ambitious Teaching and Learning,edX,Education & Teacher Training,Microsoft,NA,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,3,Advanced,199,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7347/edx-leading-ambitious-teaching-and-learning,NA,NA,NA,NA,NA,NA
classCentral-102,Microsoft SharePoint 2016: Search and Content Management,edX,Computer Science,Microsoft,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,4,Intermediate,99,only paid,9,https://www.class-central.com/mooc/7076/edx-microsoft-sharepoint-2016-search-and-content-management,NA,NA,NA,NA,NA,NA
classCentral-102,Microsoft SharePoint 2016: Search and Content Management,edX,Computer Science,Microsoft,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,4,Intermediate,99,only paid,9,https://www.class-central.com/mooc/7076/edx-microsoft-sharepoint-2016-search-and-content-management,NA,NA,NA,NA,NA,NA
classCentral-102,Microsoft SharePoint 2016: Search and Content Management,edX,Computer Science,Microsoft,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,4,Intermediate,99,only paid,9,https://www.class-central.com/mooc/7076/edx-microsoft-sharepoint-2016-search-and-content-management,NA,NA,NA,NA,NA,NA
classCentral-102,Microsoft SharePoint 2016: Search and Content Management,edX,Computer Science,Microsoft,NA,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,4,Intermediate,99,only paid,9,https://www.class-central.com/mooc/7076/edx-microsoft-sharepoint-2016-search-and-content-management,NA,NA,NA,NA,NA,NA
classCentral-103,Les fondements de la strat?gie d¡¯entreprise,edX,Business & Management,Universit? catholique de Louvain,138,0,0,3,1,FALSE,0,0,0,0,0,0,0,0,4,Introductory,150,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3436/edx-les-fondements-de-la-strategie-d-entreprise,NA,NA,NA,NA,NA,NA
classCentral-103,Les fondements de la strat?gie d¡¯entreprise,edX,Business & Management,Universit? catholique de Louvain,154,0,0,3,2,FALSE,0,0,0,0,0,0,0,0,4,Introductory,150,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3436/edx-les-fondements-de-la-strategie-d-entreprise,NA,NA,NA,NA,NA,NA
classCentral-103,Les fondements de la strat?gie d¡¯entreprise,edX,Business & Management,Universit? catholique de Louvain,149,0,0,3,3,TRUE,0,0,0,0,0,0,0,0,4,Introductory,150,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3436/edx-les-fondements-de-la-strategie-d-entreprise,NA,NA,NA,NA,NA,NA
classCentral-103,Les fondements de la strat?gie d¡¯entreprise,edX,Business & Management,Universit? catholique de Louvain,154,0,0,3,4,TRUE,0,0,0,0,0,0,0,0,4,Introductory,150,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/3436/edx-les-fondements-de-la-strategie-d-entreprise,NA,NA,NA,NA,NA,NA
classCentral-104,Introduction to Animal Behaviour,edX,Biology & Life Sciences,Wageningen University,150,5,1,4,1,FALSE,0,0,0,0,0,5,0,0,5,Introductory,49,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/6033/edx-introduction-to-animal-behaviour,NA,NA,NA,NA,NA,NA
classCentral-104,Introduction to Animal Behaviour,edX,Biology & Life Sciences,Wageningen University,151,5,1,4,2,FALSE,0,0,0,0,0,5,0,0,5,Introductory,49,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/6033/edx-introduction-to-animal-behaviour,NA,NA,NA,NA,NA,NA
classCentral-104,Introduction to Animal Behaviour,edX,Biology & Life Sciences,Wageningen University,135,5,1,4,3,FALSE,0,0,0,0,0,5,0,0,5,Introductory,49,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/6033/edx-introduction-to-animal-behaviour,NA,NA,NA,NA,NA,NA
classCentral-104,Introduction to Animal Behaviour,edX,Biology & Life Sciences,Wageningen University,119,5,1,4,4,TRUE,1,5.0,0.0,0.0,0.0,5,1.0,0.0,5,Introductory,49,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/6033/edx-introduction-to-animal-behaviour,1,0,3.32093517534538e-06,0,1.37910432899239e-12,0
classCentral-105,Human Rights Theory and Philosophy,edX,Social Sciences,Curtin University,284,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/7228/edx-human-rights-theory-and-philosophy,NA,NA,NA,NA,NA,NA
classCentral-105,Human Rights Theory and Philosophy,edX,Social Sciences,Curtin University,331,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/7228/edx-human-rights-theory-and-philosophy,NA,NA,NA,NA,NA,NA
classCentral-105,Human Rights Theory and Philosophy,edX,Social Sciences,Curtin University,284,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/7228/edx-human-rights-theory-and-philosophy,NA,NA,NA,NA,NA,NA
classCentral-105,Human Rights Theory and Philosophy,edX,Social Sciences,Curtin University,306,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/7228/edx-human-rights-theory-and-philosophy,NA,NA,NA,NA,NA,NA
classCentral-106,Principles of Synthetic Biology,edX,Biology & Life Sciences,Massachusetts Institute of Technology,1,0,0,3,1,FALSE,0,0,0,0,0,0,0,0,8.5,Advanced,49,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/4085/edx-principles-of-synthetic-biology,NA,NA,NA,NA,NA,NA
classCentral-106,Principles of Synthetic Biology,edX,Biology & Life Sciences,Massachusetts Institute of Technology,1,0,0,3,2,FALSE,0,0,0,0,0,0,0,0,8.5,Advanced,49,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/4085/edx-principles-of-synthetic-biology,NA,NA,NA,NA,NA,NA
classCentral-106,Principles of Synthetic Biology,edX,Biology & Life Sciences,Massachusetts Institute of Technology,1,0,0,3,3,TRUE,0,0,0,0,0,0,0,0,8.5,Advanced,49,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/4085/edx-principles-of-synthetic-biology,NA,NA,NA,NA,NA,NA
classCentral-106,Principles of Synthetic Biology,edX,Biology & Life Sciences,Massachusetts Institute of Technology,1,0,0,3,4,TRUE,0,0,0,0,0,0,0,0,8.5,Advanced,49,FREE audit/Pay for certificate,14,https://www.class-central.com/mooc/4085/edx-principles-of-synthetic-biology,NA,NA,NA,NA,NA,NA
classCentral-107,Demystifying Biomedical Big Data: A User¡¯s Guide,edX,Biology & Life Sciences,Georgetown University,189,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7871/edx-demystifying-biomedical-big-data-a-user-s-guide,NA,NA,NA,NA,NA,NA
classCentral-107,Demystifying Biomedical Big Data: A User¡¯s Guide,edX,Biology & Life Sciences,Georgetown University,200,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7871/edx-demystifying-biomedical-big-data-a-user-s-guide,NA,NA,NA,NA,NA,NA
classCentral-107,Demystifying Biomedical Big Data: A User¡¯s Guide,edX,Biology & Life Sciences,Georgetown University,213,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7871/edx-demystifying-biomedical-big-data-a-user-s-guide,NA,NA,NA,NA,NA,NA
classCentral-107,Demystifying Biomedical Big Data: A User¡¯s Guide,edX,Biology & Life Sciences,Georgetown University,214,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,4.5,Intermediate,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7871/edx-demystifying-biomedical-big-data-a-user-s-guide,NA,NA,NA,NA,NA,NA
classCentral-108,? la d?couverte du th??tre classique fran?ais ? Tome 1,edX,Humanities,Sorbonne Universit?s,216,5,1,3,1,FALSE,0,0,0,0,0,5,0,0,4,Introductory,NA,NA,6,https://www.class-central.com/mooc/4365/edx-a-la-decouverte-du-theatre-classique-francais-tome-1,NA,NA,NA,NA,NA,NA
classCentral-108,? la d?couverte du th??tre classique fran?ais ? Tome 1,edX,Humanities,Sorbonne Universit?s,227,5,1,3,2,FALSE,0,0,0,0,0,5,0,0,4,Introductory,NA,NA,6,https://www.class-central.com/mooc/4365/edx-a-la-decouverte-du-theatre-classique-francais-tome-1,NA,NA,NA,NA,NA,NA
classCentral-108,? la d?couverte du th??tre classique fran?ais ? Tome 1,edX,Humanities,Sorbonne Universit?s,222,5,1,3,3,TRUE,1,5.0,0.0,0.0,0.0,5,1.0,0.0,4,Introductory,NA,NA,6,https://www.class-central.com/mooc/4365/edx-a-la-decouverte-du-theatre-classique-francais-tome-1,NA,NA,NA,NA,NA,NA
classCentral-108,? la d?couverte du th??tre classique fran?ais ? Tome 1,edX,Humanities,Sorbonne Universit?s,221,5,1,3,4,TRUE,0,0,0,0,0,5,0,0,4,Introductory,NA,NA,6,https://www.class-central.com/mooc/4365/edx-a-la-decouverte-du-theatre-classique-francais-tome-1,NA,NA,NA,NA,NA,NA
classCentral-109,Relics of Chinese History - Part 2: Astronomy and Medicine | ÙþÚªïñù¡?Ùþûùñé?£ºô¸Ùþ???,edX,Art & Culture,Tsinghua University,48,5,1,3,1,FALSE,0,0,0,0,0,5,0,0,4,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine,NA,NA,NA,NA,NA,NA
classCentral-109,Relics of Chinese History - Part 2: Astronomy and Medicine | ÙþÚªïñù¡?Ùþûùñé?£ºô¸Ùþ???,edX,Art & Culture,Tsinghua University,47,5,1,3,2,FALSE,0,0,0,0,0,5,0,0,4,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine,NA,NA,NA,NA,NA,NA
classCentral-109,Relics of Chinese History - Part 2: Astronomy and Medicine | ÙþÚªïñù¡?Ùþûùñé?£ºô¸Ùþ???,edX,Art & Culture,Tsinghua University,25,5,1,3,3,TRUE,0,0,0,0,0,5,0,0,4,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine,NA,NA,NA,NA,NA,NA
classCentral-109,Relics of Chinese History - Part 2: Astronomy and Medicine | ÙþÚªïñù¡?Ùþûùñé?£ºô¸Ùþ???,edX,Art & Culture,Tsinghua University,24,5,1,3,4,TRUE,1,5.0,0.0,0.0,0.0,5,1.0,0.0,4,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine,2,2,3.33996873789261e-06,1527,2.12604382254194e-08,1.13725547727826e-06
classCentral-110,Íïïïò¢?? | Geology and Engineering Geology,edX,Engineering,Tsinghua University,48,0,0,3,1,FALSE,0,0,0,0,0,0,0,0,6,Introductory,49,FREE audit/Pay for certificate,11,https://www.class-central.com/mooc/4061/edx-geology-and-engineering-geology,NA,NA,NA,NA,NA,NA
classCentral-110,Íïïïò¢?? | Geology and Engineering Geology,edX,Engineering,Tsinghua University,47,0,0,3,2,FALSE,0,0,0,0,0,0,0,0,6,Introductory,49,FREE audit/Pay for certificate,11,https://www.class-central.com/mooc/4061/edx-geology-and-engineering-geology,NA,NA,NA,NA,NA,NA
classCentral-110,Íïïïò¢?? | Geology and Engineering Geology,edX,Engineering,Tsinghua University,25,0,0,3,3,TRUE,0,0,0,0,0,0,0,0,6,Introductory,49,FREE audit/Pay for certificate,11,https://www.class-central.com/mooc/4061/edx-geology-and-engineering-geology,NA,NA,NA,NA,NA,NA
classCentral-110,Íïïïò¢?? | Geology and Engineering Geology,edX,Engineering,Tsinghua University,24,0,0,3,4,TRUE,0,0,0,0,0,0,0,0,6,Introductory,49,FREE audit/Pay for certificate,11,https://www.class-central.com/mooc/4061/edx-geology-and-engineering-geology,NA,NA,NA,NA,NA,NA
classCentral-111,?ß©?ù¼ | Computational Geometry,edX,Computer Science,Tsinghua University,48,0,0,3,1,FALSE,0,0,0,0,0,0,0,0,8,Advanced,49,FREE audit/Pay for certificate,16,https://www.class-central.com/mooc/5434/edx-computational-geometry,NA,NA,NA,NA,NA,NA
classCentral-111,?ß©?ù¼ | Computational Geometry,edX,Computer Science,Tsinghua University,47,0,0,3,2,FALSE,0,0,0,0,0,0,0,0,8,Advanced,49,FREE audit/Pay for certificate,16,https://www.class-central.com/mooc/5434/edx-computational-geometry,NA,NA,NA,NA,NA,NA
classCentral-111,?ß©?ù¼ | Computational Geometry,edX,Computer Science,Tsinghua University,25,0,0,3,3,TRUE,0,0,0,0,0,0,0,0,8,Advanced,49,FREE audit/Pay for certificate,16,https://www.class-central.com/mooc/5434/edx-computational-geometry,NA,NA,NA,NA,NA,NA
classCentral-111,?ß©?ù¼ | Computational Geometry,edX,Computer Science,Tsinghua University,24,0,0,3,4,TRUE,0,0,0,0,0,0,0,0,8,Advanced,49,FREE audit/Pay for certificate,16,https://www.class-central.com/mooc/5434/edx-computational-geometry,NA,NA,NA,NA,NA,NA
classCentral-112,Global Health Informatics to Improve Quality of Care,edX,Medicine,Massachusetts Institute of Technology,1,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,2.5,Advanced,49,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/7886/edx-global-health-informatics-to-improve-quality-of-care,NA,NA,NA,NA,NA,NA
classCentral-112,Global Health Informatics to Improve Quality of Care,edX,Medicine,Massachusetts Institute of Technology,1,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,2.5,Advanced,49,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/7886/edx-global-health-informatics-to-improve-quality-of-care,NA,NA,NA,NA,NA,NA
classCentral-112,Global Health Informatics to Improve Quality of Care,edX,Medicine,Massachusetts Institute of Technology,1,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,2.5,Advanced,49,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/7886/edx-global-health-informatics-to-improve-quality-of-care,NA,NA,NA,NA,NA,NA
classCentral-112,Global Health Informatics to Improve Quality of Care,edX,Medicine,Massachusetts Institute of Technology,1,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,2.5,Advanced,49,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/7886/edx-global-health-informatics-to-improve-quality-of-care,NA,NA,NA,NA,NA,NA
classCentral-113,The Conquest of Space: Space Exploration and Rocket Science,edX,Engineering,Universidad Carlos iii de Madrid,317,5,1,3,1,FALSE,0,0,0,0,0,5,0,0,3.5,Introductory,50,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science,NA,NA,NA,NA,NA,NA
classCentral-113,The Conquest of Space: Space Exploration and Rocket Science,edX,Engineering,Universidad Carlos iii de Madrid,355,5,1,3,2,FALSE,0,0,0,0,0,5,0,0,3.5,Introductory,50,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science,NA,NA,NA,NA,NA,NA
classCentral-113,The Conquest of Space: Space Exploration and Rocket Science,edX,Engineering,Universidad Carlos iii de Madrid,314,5,1,3,3,TRUE,0,0,0,0,0,5,0,0,3.5,Introductory,50,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science,NA,NA,NA,NA,NA,NA
classCentral-113,The Conquest of Space: Space Exploration and Rocket Science,edX,Engineering,Universidad Carlos iii de Madrid,280,5,1,3,4,TRUE,1,5.0,0.0,0.0,0.0,5,1.0,0.0,3.5,Introductory,50,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/4412/edx-the-conquest-of-space-space-exploration-and-rocket-science,2,1,3.3286177914621e-06,482,4.53436237228903e-11,1.13725547727826e-06
classCentral-114,"Social Work Practice with Individuals, Families, and Small Groups",edX,Social Sciences,University of Michigan,22,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7303/edx-social-work-practice-with-individuals-families-and-small-groups,NA,NA,NA,NA,NA,NA
classCentral-114,"Social Work Practice with Individuals, Families, and Small Groups",edX,Social Sciences,University of Michigan,23,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7303/edx-social-work-practice-with-individuals-families-and-small-groups,NA,NA,NA,NA,NA,NA
classCentral-114,"Social Work Practice with Individuals, Families, and Small Groups",edX,Social Sciences,University of Michigan,30,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7303/edx-social-work-practice-with-individuals-families-and-small-groups,NA,NA,NA,NA,NA,NA
classCentral-114,"Social Work Practice with Individuals, Families, and Small Groups",edX,Social Sciences,University of Michigan,23,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7303/edx-social-work-practice-with-individuals-families-and-small-groups,NA,NA,NA,NA,NA,NA
classCentral-115,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,edX,Health & Safety,McGill University,21,4,5,2,1,FALSE,0,0,0,0,0,4,0,0,4,Introductory,NA,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/2690/edx-the-body-matters-why-exercise-makes-you-healthy-and-how-to-stay-uninjured,NA,NA,NA,NA,NA,NA
classCentral-115,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,edX,Health & Safety,McGill University,21,4,5,2,2,TRUE,0,0,0,0,0,4,0,0,4,Introductory,NA,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/2690/edx-the-body-matters-why-exercise-makes-you-healthy-and-how-to-stay-uninjured,NA,NA,NA,NA,NA,NA
classCentral-115,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,edX,Health & Safety,McGill University,24,4,5,2,3,TRUE,2,4.5,0.0,0.0,0.0,4,1.0,0.0,4,Introductory,NA,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/2690/edx-the-body-matters-why-exercise-makes-you-healthy-and-how-to-stay-uninjured,3,1,5.69048323583639e-06,2705.6946081573,2.28132374540221e-07,6.39525216479286e-06
classCentral-115,The Body Matters: Why Exercise Makes You Healthy and How to Stay Uninjured,edX,Health & Safety,McGill University,30,4,5,2,4,TRUE,3,3.6666666666666665,0.0,0.0,0.0,4,0.6666666666666666,0.3333333333333333,4,Introductory,NA,FREE audit/Pay for certificate,10,https://www.class-central.com/mooc/2690/edx-the-body-matters-why-exercise-makes-you-healthy-and-how-to-stay-uninjured,2,0,3.35631288891276e-06,0,0.00237520629833812,1.13725547727826e-06
classCentral-116,UX Research Capstone,edX,Design,University of Michigan,22,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/6248/edx-uxrc-ux-research-capstone,NA,NA,NA,NA,NA,NA
classCentral-116,UX Research Capstone,edX,Design,University of Michigan,23,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/6248/edx-uxrc-ux-research-capstone,NA,NA,NA,NA,NA,NA
classCentral-116,UX Research Capstone,edX,Design,University of Michigan,30,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/6248/edx-uxrc-ux-research-capstone,NA,NA,NA,NA,NA,NA
classCentral-116,UX Research Capstone,edX,Design,University of Michigan,23,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/6248/edx-uxrc-ux-research-capstone,NA,NA,NA,NA,NA,NA
classCentral-117,Masterpieces of World Literature,edX,Literature,Harvard University,2,3,1,4,1,FALSE,0,0,0,0,0,3,0,0,6,Introductory,99,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/6844/edx-masterpieces-of-world-literature,NA,NA,NA,NA,NA,NA
classCentral-117,Masterpieces of World Literature,edX,Literature,Harvard University,4,3,1,4,2,FALSE,0,0,0,0,0,3,0,0,6,Introductory,99,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/6844/edx-masterpieces-of-world-literature,NA,NA,NA,NA,NA,NA
classCentral-117,Masterpieces of World Literature,edX,Literature,Harvard University,2,3,1,4,3,FALSE,0,0,0,0,0,3,0,0,6,Introductory,99,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/6844/edx-masterpieces-of-world-literature,NA,NA,NA,NA,NA,NA
classCentral-117,Masterpieces of World Literature,edX,Literature,Harvard University,3,3,1,4,4,TRUE,1,3.0,0.0,1.0,101.0,3,0.0,0.0,6,Introductory,99,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/6844/edx-masterpieces-of-world-literature,2,0,3.33382229393644e-06,0,1.0934836626096e-17,1.13725547727826e-06
classCentral-118,UX Design Capstone,edX,Design,University of Michigan,22,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/6252/edx-uxdc-ux-design-capstone,NA,NA,NA,NA,NA,NA
classCentral-118,UX Design Capstone,edX,Design,University of Michigan,23,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/6252/edx-uxdc-ux-design-capstone,NA,NA,NA,NA,NA,NA
classCentral-118,UX Design Capstone,edX,Design,University of Michigan,30,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/6252/edx-uxdc-ux-design-capstone,NA,NA,NA,NA,NA,NA
classCentral-118,UX Design Capstone,edX,Design,University of Michigan,23,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/6252/edx-uxdc-ux-design-capstone,NA,NA,NA,NA,NA,NA
classCentral-119,Organizational Design: Creating Competitive Advantage,edX,Business & Management,Indian Institute of Management Bangalore,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,50,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7882/edx-organizational-design-creating-competitive-advantage,NA,NA,NA,NA,NA,NA
classCentral-119,Organizational Design: Creating Competitive Advantage,edX,Business & Management,Indian Institute of Management Bangalore,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,50,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7882/edx-organizational-design-creating-competitive-advantage,NA,NA,NA,NA,NA,NA
classCentral-119,Organizational Design: Creating Competitive Advantage,edX,Business & Management,Indian Institute of Management Bangalore,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,4.5,Intermediate,50,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7882/edx-organizational-design-creating-competitive-advantage,NA,NA,NA,NA,NA,NA
classCentral-119,Organizational Design: Creating Competitive Advantage,edX,Business & Management,Indian Institute of Management Bangalore,NA,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,4.5,Intermediate,50,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/7882/edx-organizational-design-creating-competitive-advantage,NA,NA,NA,NA,NA,NA
classCentral-120,Leading Change: Go Beyond Gamification with Gameful Learning,edX,Education & Teacher Training,Microsoft,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,2.5,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7389/edx-leading-change-go-beyond-gamification-with-gameful-learning,NA,NA,NA,NA,NA,NA
classCentral-120,Leading Change: Go Beyond Gamification with Gameful Learning,edX,Education & Teacher Training,Microsoft,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,2.5,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7389/edx-leading-change-go-beyond-gamification-with-gameful-learning,NA,NA,NA,NA,NA,NA
classCentral-120,Leading Change: Go Beyond Gamification with Gameful Learning,edX,Education & Teacher Training,Microsoft,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,2.5,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7389/edx-leading-change-go-beyond-gamification-with-gameful-learning,NA,NA,NA,NA,NA,NA
