"","in-degree","out-degree","closeness","betweenness","eigenvector","transitivity","constraint","url","time"
"31",0.0491329479768786,0.0606936416184971,0.00891407960839881,0.00540457298399701,0.203342956786327,0.102522057929308,0.19485359732089,"https://www.class-central.com/mooc/339/coursera-algorithms-part-i",2
"32",0.00289017341040462,0.00578034682080925,0.00886066224487183,0,0.0108024222372061,0.333437183581276,0.675639947070522,"https://www.class-central.com/mooc/1730/coursera-cryptography",2
"33",0.00289017341040462,0.00867052023121387,0.00892051460540903,0,5.34135704288648e-18,0.500103850247942,0.585726524147049,"https://www.class-central.com/mooc/309/coursera-probabilistic-graphical-models-1-representation",2
"34",0.00289017341040462,0.00867052023121387,0.00892051460540903,0,3.53168586804442e-18,0.500103850247942,0.585726524147049,"https://www.class-central.com/mooc/1496/edx-introduction-to-probability-the-science-of-uncertainty",2
"35",0.0260115606936416,0.023121387283237,0.00892442610265669,0.000682160862001959,0.0915574770093145,0.0956920855420601,0.268834950938355,"https://www.class-central.com/mooc/1724/coursera-principles-of-computing-part-1",2
"36",0.0317919075144509,0.0433526011560694,0.00893410452385871,0.00839232879357605,0.202449374873729,0.141642311786404,0.155957006624534,"https://www.class-central.com/mooc/616/coursera-cryptography-i",2
"37",0.0375722543352601,0.0491329479768786,0.00889734622505657,0.000763108039473971,0.137067975952635,0.15412683875369,0.217245673495317,"https://www.class-central.com/mooc/340/coursera-algorithms-part-ii",2
"38",0.0144508670520231,0.00867052023121387,0.00888592120807438,0,0.0329467467480509,0.750103850247942,0.354919288117785,"https://www.class-central.com/mooc/415/coursera-astrobiology-and-the-search-for-extraterrestrial-life",2
"39",0.0144508670520231,0.00867052023121387,0.00888592120807438,0,0.0329467467480509,0.750103850247942,0.354919288117785,"https://www.class-central.com/mooc/922/coursera-analytic-combinatorics",2
"40",0.023121387283237,0.0144508670520231,0.00889345842436705,0.00577809773740178,0.0350541616180615,0.346257696401789,0.246739069167446,"https://www.class-central.com/mooc/382/coursera-introduction-to-astronomy",2
"41",0.0202312138728324,0,0.00888592120807438,0,0.0365592373712506,1.00010385024794,0.344798919916594,"https://www.class-central.com/mooc/724/coursera-fundamentals-of-digital-image-and-video-processing",2
"42",0.11849710982659,0.141618497109827,0.00894241703711362,0.0324315387925881,0.708843185944654,0.0437992310219749,0.0930387415187736,"https://www.class-central.com/mooc/835/coursera-machine-learning",2
"43",0.046242774566474,0.0780346820809249,0.00894843014534733,0.0065122354673612,0.209852268675926,0.292462654234653,0.106048324962212,"https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1",2
"44",0.0433526011560694,0.0375722543352601,0.00892949313512956,0.00258597269581751,0.271209405615931,0.127087977232069,0.256109104703415,"https://www.class-central.com/mooc/1029/coursera-introduction-to-recommender-systems",2
"45",0,0.0144508670520231,0.00292397660818713,0,5.79919754464356e-18,1.00010385024794,0.713674146471751,"https://www.class-central.com/mooc/843/coursera-pre-calculus-trigonometry",2
"46",0.0144508670520231,0.0115606936416185,0.00292397660818713,0,1.23546998406967e-17,0.27788162802572,0.660657837982191,"https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology",2
"47",0.0144508670520231,0.0115606936416185,0.00292397660818713,0,2.34644879897292e-17,0.27788162802572,0.660657837982191,"https://www.class-central.com/mooc/678/coursera-epidemics-the-dynamics-of-infectious-diseases",2
"48",0.0144508670520231,0.0115606936416185,0.00292397660818713,0,1.80037377145277e-17,0.27788162802572,0.660657837982191,"https://www.class-central.com/mooc/655/coursera-social-epidemiology",2
"49",0.0144508670520231,0.0115606936416185,0.00292397660818713,0,2.85486630676718e-17,0.27788162802572,0.660657837982191,"https://www.class-central.com/mooc/513/coursera-archaeology-s-dirty-little-secrets",2
"50",0.0144508670520231,0.0115606936416185,0.00292397660818713,0,2.33159621408829e-17,0.27788162802572,0.660657837982191,"https://www.class-central.com/mooc/419/coursera-equine-nutrition",2
"51",0.00578034682080925,0.0606936416184971,0.00893641200475231,0.00499214163381738,0.0433680232546824,0.577178949062172,0.124960874834936,"https://www.class-central.com/mooc/648/coursera-new-models-of-business-in-society",2
"52",0.00289017341040462,0.046242774566474,0.00892028462411055,0,0.00230388947910468,1.00010385024794,0.156731102720889,"https://www.class-central.com/mooc/407/coursera-computational-photography",2
"53",0.023121387283237,0.0491329479768786,0.00892281507078939,0.0033250834038004,0.112119325927342,0.486770516914609,0.134922070818295,"https://www.class-central.com/mooc/2707/coursera-scaling-operations-linking-strategy-and-execution",2
"54",0.0982658959537572,0.121387283236994,0.00895584200445204,0.0237855254887854,0.267760222853929,0.172735429195311,0.0699167729774195,"https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management",2
"55",0.0144508670520231,0.0404624277456647,0.00892028462411055,0,0.0330896913022137,0.795425487674843,0.158478556809988,"https://www.class-central.com/mooc/2720/coursera-fundamentals-of-management",2
"56",0.0520231213872832,0.069364161849711,0.00893848975690408,0.00454513320778073,0.197323253135904,0.247490609829824,0.124163194678089,"https://www.class-central.com/mooc/2782/coursera-project-management-the-basics-for-success",2
"57",0.0751445086705202,0.0346820809248555,0.00894311044482928,0.00608294901129651,0.257785745820717,0.515039838868142,0.0859425693360581,"https://www.class-central.com/mooc/1844/coursera-better-leader-richer-life",2
"58",0.0664739884393064,0.0520231213872832,0.0089401064544468,0.00302860770503113,0.261804932052687,0.268396533174772,0.121425710923962,"https://www.class-central.com/mooc/3292/coursera-fundamentals-of-project-planning-and-management",2
"59",0.0520231213872832,0.0491329479768786,0.00892373558919867,0.00494940110619665,0.13133835985212,0.27069208554206,0.115587658644358,"https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world",2
"60",0.0751445086705202,0.0375722543352601,0.00894311044482928,0.00289330040999217,0.256260250792305,0.488632865092747,0.0853832000659368,"https://www.class-central.com/mooc/1372/coursera-globalization-of-business-enterprise",2
"61",0.0780346820809249,0.0375722543352601,0.00893848975690408,0.00170815146441121,0.266773252364029,0.280873081017173,0.115062998592118,"https://www.class-central.com/mooc/2728/coursera-initiating-and-planning-projects",2
"62",0.0317919075144509,0.0202312138728324,0.00892028462411055,0,0.0972133181073256,0.888992739136831,0.158526285651517,"https://www.class-central.com/mooc/2730/coursera-managing-project-risks-and-changes",2
"63",0.0375722543352601,0.0317919075144509,0.00893248999612753,0.00451288132594089,0.108744358558318,0.547205299523305,0.10513695674325,"https://www.class-central.com/mooc/714/coursera-critical-perspectives-on-management",2
"64",0.0895953757225433,0.092485549132948,0.00894912448594263,0.016813044097722,0.21889251860564,0.207989154907441,0.0868550225264031,"https://www.class-central.com/mooc/706/coursera-competitive-strategy",2
"65",0.0606936416184971,0.0260115606936416,0.00892350544179089,0.00300509429554063,0.156980630283205,0.36332224105254,0.123374752668218,"https://www.class-central.com/mooc/1751/coursera-analyzing-global-trends-for-business-and-society",2
"66",0.0433526011560694,0.00578034682080925,0.00892028462411055,0,0.128122587587784,1.00010385024794,0.156731102720889,"https://www.class-central.com/mooc/497/coursera-exercise-physiology-understanding-the-athlete-within",2
"67",0.0520231213872832,0.0115606936416185,0.00893248999612753,0.00437496062527008,0.199197643025035,0.636467486611579,0.115625389333503,"https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence",2
"68",0.0491329479768786,0,0.00892028462411055,0,0.145511197420849,1.00010385024794,0.156731102720889,"https://www.class-central.com/mooc/2752/coursera-managerial-accounting-tools-for-facilitating-and-guiding-business-decisions",2
"69",0.069364161849711,0.0202312138728324,0.00894403515574512,0.0271843846862696,0.224023307059769,0.509781269602781,0.108538971789722,"https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics",2
"70",0.0202312138728324,0.023121387283237,0.0088923156001028,0.00655105973025051,0.0144718675354089,0.123913374057466,0.442866688359204,"https://www.class-central.com/mooc/2794/coursera-australian-literature-a-rough-guide",2
"71",0.00867052023121387,0.0115606936416185,0.00889163004651402,0,0.0134386597125327,0.285818135962228,0.503616190945508,"https://www.class-central.com/mooc/3240/coursera-sagas-and-space-thinking-space-in-viking-age-and-medieval-scandinavia",2
"72",0.0202312138728324,0.023121387283237,0.0088923156001028,0.00655105973025051,0.014471867535409,0.123913374057466,0.442866688359204,"https://www.class-central.com/mooc/2876/coursera-shakespeare-in-community",2
"73",0.0173410404624277,0.00289017341040462,0.0088920870704942,0.00230655385216833,0.0142845271641462,0.381056231200323,0.376735934429274,"https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages",2
"74",0,0,0.00288184438040346,0,5.79919754464356e-18,0,0,"https://www.class-central.com/mooc/2835/coursera---philosophy-of-culture",2
"75",0.0346820809248555,0.069364161849711,0.00894241703711362,0.00105118205268546,0.120272523231253,0.371532421676514,0.134963452281169,"https://www.class-central.com/mooc/383/coursera-think-again-how-to-reason-and-argue",2
"76",0.00578034682080925,0.00289017341040462,0.00892028462411055,0,0.0474535096360036,1.00010385024794,0.533759123825873,"https://www.class-central.com/mooc/3016/coursera-metaliteracy-empowering-yourself-in-a-connected-world",2
"77",0.00867052023121387,0,0.00892028462411055,0,0.0499744371164872,1.00010385024794,0.533759123825873,"https://www.class-central.com/mooc/2943/coursera-positive-psychology",2
"78",0.0144508670520231,0.0144508670520231,0.0088400613183444,0.00342352908324258,0.00248380516464848,0.17788162802572,0.527196393889237,"https://www.class-central.com/mooc/1929/coursera-shaping-the-way-we-teach-english-2-paths-to-success-in-elt",2
"79",0,0.00289017341040462,0.00883870638123946,0,5.79919754464356e-18,0,1.00009389955817,"https://www.class-central.com/mooc/352/coursera-fantasy-and-science-fiction-the-human-mind-our-modern-world",2
"80",0.0433526011560694,0.0722543352601156,0.00894287929697596,0.00287477808715009,0.127216686744667,0.312924363068455,0.119908876876496,"https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i",2
"81",0.101156069364162,0.109826589595376,0.0089493559567534,0.0353788897104822,0.26859685790366,0.128338249030286,0.0773260413353724,"https://www.class-central.com/mooc/1137/coursera-introduction-to-marketing",2
"82",0.0317919075144509,0.0635838150289017,0.00894195482503747,0,0.0812798425679097,0.437603850247942,0.146537385818985,"https://www.class-central.com/mooc/636/coursera-games-without-chance-combinatorial-game-theory",2
"83",0.0317919075144509,0.0635838150289017,0.00894195482503747,0,0.0812798425679097,0.437603850247942,0.146537385818985,"https://www.class-central.com/mooc/1749/coursera-bioinformatic-methods-ii",2
"84",0.0549132947976879,0.0838150289017341,0.00894542258072856,0.00939025880899031,0.161193297177236,0.217302431808226,0.110128983248813,"https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1",2
"85",0.0751445086705202,0.0664739884393064,0.00894634776987718,0.0209784967921056,0.0850086200480579,0.298573238003045,0.0929171816344963,"https://www.class-central.com/mooc/912/coursera-financial-markets",2
"86",0.0317919075144509,0.0635838150289017,0.00894195482503747,0,0.0812798425679097,0.437603850247942,0.146537385818985,"https://www.class-central.com/mooc/1264/coursera-introduction-to-forensic-science",2
"87",0.0346820809248555,0.069364161849711,0.00894218592510273,0.000440342572298266,0.0951256162994285,0.373119723263815,0.133893683894583,"https://www.class-central.com/mooc/424/coursera-a-beginner-s-guide-to-irrational-behavior",2
"88",0.0317919075144509,0.0635838150289017,0.00894195482503747,0,0.0812798425679097,0.437603850247942,0.146537385818985,"https://www.class-central.com/mooc/888/coursera-case-based-introduction-to-biostatistics",2
"89",0.0606936416184971,0.0433526011560694,0.00894311044482928,0.00445255818354272,0.180826337311426,0.401691151835244,0.128051554908842,"https://www.class-central.com/mooc/1856/coursera-advanced-competitive-strategy",2
"90",0.069364161849711,0.0317919075144509,0.00894843014534733,0.0018743563511208,0.289390346820154,0.462288724197522,0.100628578953122,"https://www.class-central.com/mooc/555/coursera-social-psychology",2
"91",0.046242774566474,0.0202312138728324,0.00894195482503747,0,0.165866296807513,0.913147328508812,0.135470475685216,"https://www.class-central.com/mooc/329/coursera-introduction-to-logic",2
"92",0.0520231213872832,0.0144508670520231,0.00894195482503747,0,0.195830543984772,0.913147328508812,0.135340366306152,"https://www.class-central.com/mooc/491/coursera-network-analysis-in-systems-biology",2
"93",0.11849710982659,0.0606936416184971,0.0089532927933756,0.0075716977386862,0.398175589827365,0.261870111485383,0.0787684205249887,"https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory",2
"94",0.0722543352601156,0.00289017341040462,0.00894264816107105,1.39621903884281e-05,0.284508929698749,0.738565388709481,0.12325660829975,"https://www.class-central.com/mooc/2900/coursera-psychological-first-aid",2
"95",0.0635838150289017,0,0.00894195482503747,0,0.248787122332279,1.00010385024794,0.136489001569397,"https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies",2
"96",0.0173410404624277,0.0173410404624277,0.00889483020129052,0,0.0151661461812496,0.22737657752067,0.419401791896633,"https://www.class-central.com/mooc/404/coursera-control-of-mobile-robots",2
"97",0.0346820809248555,0.0433526011560694,0.00893179823429191,0.00592874196215258,0.0545306432872938,0.153950004094096,0.181591549109496,"https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us",2
"98",0.0173410404624277,0.0173410404624277,0.00889483020129052,0,0.0151661461812496,0.22737657752067,0.419401791896633,"https://www.class-central.com/mooc/2567/coursera-technology-commercialization-part-1-setting-up-your-idea-filtering-system",2
"99",0.0202312138728324,0.0202312138728324,0.00889505887192144,0.00351847197788389,0.0152068978205395,0.164939015083107,0.336352140151797,"https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics",2
"100",0.0173410404624277,0.0173410404624277,0.00889483020129052,0,0.0151661461812496,0.22737657752067,0.419401791896633,"https://www.class-central.com/mooc/1196/coursera-economics-of-money-and-banking-part-two",2
"101",0.046242774566474,0.0549132947976879,0.00893964448119058,0.0251676272086583,0.0569112595358701,0.159767715794161,0.120133016032507,"https://www.class-central.com/mooc/345/coursera-introduction-to-finance",2
"102",0.0317919075144509,0.0289017341040462,0.00892005465467014,0.00639676839954382,0.128503860259852,0.119151469295562,0.213095843161864,"https://www.class-central.com/mooc/1051/coursera-economics-of-money-and-banking-part-one",2
"103",0.00289017341040462,0.0173410404624277,0.00885068938173074,0,3.01214364289739e-18,0.714389564533657,0.545825770537855,"https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles",2
"104",0.00289017341040462,0.0173410404624277,0.00885068938173074,0,3.26464154230927e-18,0.714389564533657,0.545825770537855,"https://www.class-central.com/mooc/2677/coursera-america-s-written-constitution",2
"105",0.0173410404624277,0.0115606936416185,0.00885068938173074,0,0.00165104373493069,0.333437183581276,0.540280747630733,"https://www.class-central.com/mooc/2920/coursera-managing-the-company-of-the-future",2
"106",0.0173410404624277,0.0115606936416185,0.00885068938173074,0,0.00165104373493069,0.333437183581276,0.540280747630733,"https://www.class-central.com/mooc/2137/coursera-copyright-for-educators-librarians",2
"107",0.0173410404624277,0.0115606936416185,0.00885068938173074,0,0.00165104373493068,0.333437183581276,0.540280747630733,"https://www.class-central.com/mooc/913/coursera-constitutional-law",2
"108",0.0260115606936416,0.0173410404624277,0.00890306975786738,0.0171734941777666,0.0261258349263428,0.171532421676514,0.306072181525874,"https://www.class-central.com/mooc/674/coursera-international-organizations-management",2
"109",0.0173410404624277,0.0115606936416185,0.00885068938173074,0,0.0016510437349307,0.333437183581276,0.540280747630733,"https://www.class-central.com/mooc/1771/coursera-international-human-rights-law-prospects-and-challenges",2
"110",0.0202312138728324,0.046242774566474,0.00889963475487422,0,4.39341373823894e-17,0.474412150643199,0.238114998596697,"https://www.class-central.com/mooc/610/edx-justice",2
"111",0.0202312138728324,0.046242774566474,0.00889963475487422,0,4.68374283081365e-17,0.474412150643199,0.238114998596697,"https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism",2
"112",0.0202312138728324,0.046242774566474,0.00889963475487422,0,4.9434649407374e-17,0.474412150643199,0.238114998596697,"https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty",2
"113",0.0202312138728324,0.046242774566474,0.00889963475487422,0,3.93168554281892e-17,0.474412150643199,0.238114998596697,"https://www.class-central.com/mooc/2468/edx-china-part-8-creating-modern-china-the-birth-of-a-nation",2
"114",0.0202312138728324,0.046242774566474,0.00889963475487422,0,2.79572924385945e-17,0.474412150643199,0.238114998596697,"https://www.class-central.com/mooc/810/edx-ideas-of-the-twentieth-century",2
"115",0.0202312138728324,0.046242774566474,0.00889963475487422,0,3.82324937571271e-17,0.474412150643199,0.238114998596697,"https://www.class-central.com/mooc/1988/edx-china-part-5-from-a-global-empire-under-the-mongols-to-a-global-economy-under-the-ming-dynasty",2
"116",0.0202312138728324,0.046242774566474,0.00889963475487422,0,3.64747784677441e-17,0.474412150643199,0.238114998596697,"https://www.class-central.com/mooc/1834/edx-war-for-the-greater-middle-east",2
"117",0.0202312138728324,0.046242774566474,0.00889963475487422,0,3.52330094573342e-17,0.474412150643199,0.238114998596697,"https://www.class-central.com/mooc/1528/edx-an-introduction-to-credit-risk-management",2
"118",0.023121387283237,0.023121387283237,0.00889963475487422,0,4.82191149535221e-17,1.00010385024794,0.224752609341071,"https://www.class-central.com/mooc/690/coursera-history-of-rock-part-one",2
"119",0.0346820809248555,0.023121387283237,0.00890903004866493,0.0075535935576566,0.0160527914092144,0.663261744984785,0.172633706867881,"https://www.class-central.com/mooc/1269/coursera-how-to-change-the-world",2
"120",0.0289017341040462,0.0173410404624277,0.00889963475487422,0,0.000852790938170325,1.00010385024794,0.224752609341071,"https://www.class-central.com/mooc/1599/edx-anu-india1x-engaging-india",2
"121",0.0317919075144509,0.0144508670520231,0.00889963475487422,0,0.000898094733982921,1.00010385024794,0.224752609341071,"https://www.class-central.com/mooc/1705/coursera-the-french-revolution",2
"122",0.0346820809248555,0.0115606936416185,0.00889963475487422,0,0.000945805255551101,1.00010385024794,0.224752609341071,"https://www.class-central.com/mooc/920/coursera-globalization-and-you",2
"123",0.0375722543352601,0.00867052023121387,0.00889963475487422,0,0.000996050358140843,1.00010385024794,0.224752609341071,"https://www.class-central.com/mooc/722/coursera-from-the-big-bang-to-dark-energy",2
"124",0.0433526011560694,0.00867052023121387,0.00891752577319588,0.00449187034759564,0.054173117145395,0.784417575738139,0.19117156663194,"https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy",2
"125",0.046242774566474,0,0.00889963475487422,0,0.00844287651500085,1.00010385024794,0.224752609341071,"https://www.class-central.com/mooc/2840/coursera-economics-of-transition-and-emerging-markets",2
"126",0,0.0115606936416185,0.0088852366400452,0,5.79919754464356e-18,1.00010385024794,0.387003876302855,"https://www.class-central.com/mooc/663/coursera-constitutional-struggles-in-the-muslim-world",2
"127",0.0375722543352601,0.0404624277456647,0.00893248999612753,0.0015526648493048,0.174231912026831,0.173893024037116,0.218579503929926,"https://www.class-central.com/mooc/2734/coursera-text-retrieval-and-search-engines",2
"128",0.0375722543352601,0.0404624277456647,0.00893248999612753,0.0015526648493048,0.17423191202683,0.173893024037116,0.218579503929926,"https://www.class-central.com/mooc/2733/coursera-pattern-discovery-in-data-mining",2
"129",0.0260115606936416,0.0202312138728324,0.00891247230951522,0.000934630488006136,0.0548254694066399,0.175103850247942,0.246367583661123,"https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics",2
"130",0.0202312138728324,0.00578034682080925,0.00889551624845743,0.000261334913365515,0.0354599816961366,0.250103850247942,0.27900901183133,"https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music",2
"131",0,0,0.00288184438040346,0,5.79919754464356e-18,0,0,"https://www.class-central.com/mooc/733/coursera-epidemiology-the-basic-science-of-public-health",2
"132",0.0260115606936416,0.0404624277456647,0.00892857142857143,0.000924132784984327,0.0898375026196309,0.189827170406045,0.190224649587133,"https://www.class-central.com/mooc/380/coursera-introductory-human-physiology",2
"133",0.0173410404624277,0.0260115606936416,0.00892764991227165,0,0.0421152593981929,0.342960993105085,0.266633020734601,"https://www.class-central.com/mooc/1606/coursera-understanding-the-brain-the-neurobiology-of-everyday-life",2
"134",0.0173410404624277,0.0260115606936416,0.00892764991227165,0,0.0421152593981928,0.342960993105085,0.266633020734601,"https://www.class-central.com/mooc/2055/coursera-our-energy-future",2
"135",0.0173410404624277,0.0260115606936416,0.00892764991227165,0,0.0421152593981928,0.342960993105085,0.266633020734601,"https://www.class-central.com/mooc/2234/edx-3-032x-mechanical-behavior-of-materials",2
"136",0.0664739884393064,0.0722543352601156,0.00894195482503747,0.0297728917210284,0.271688974168159,0.0692527864181552,0.108961681052941,"https://www.class-central.com/mooc/1957/coursera-programming-for-everybody-python",2
"137",0.0751445086705202,0.0664739884393064,0.00894311044482928,0.00346520036037291,0.274476260833239,0.251804530520051,0.0979594339394954,"https://www.class-central.com/mooc/420/coursera-critical-thinking-in-global-challenges",2
"138",0.0115606936416185,0.0115606936416185,0.00883960962648817,0,0.00176323162442285,0.214389564533657,0.646673760669283,"https://www.class-central.com/mooc/2033/coursera-what-future-for-education",2
"139",0.0115606936416185,0.0115606936416185,0.00883960962648817,0,0.00176323162442285,0.214389564533657,0.646673760669283,"https://www.class-central.com/mooc/2113/coursera-get-organized-how-to-be-a-together-teacher",2
"140",0.00289017341040462,0.00578034682080925,0.00289855072463768,0,3.43328302975438e-18,0.333437183581276,1.00318031931126,"https://www.class-central.com/mooc/637/edx-introduction-to-biology-the-secret-of-life",2
"141",0.00289017341040462,0.00578034682080925,0.00289855072463768,0,3.20759958244632e-18,0.333437183581276,1.00318031931126,"https://www.class-central.com/mooc/945/edx-genomic-medicine-gets-personal",2
"142",0.00578034682080925,0,0.00289855072463768,0,2.92520989988621e-18,1.00010385024794,1.38898278844706,"https://www.class-central.com/mooc/745/coursera-biology-meets-programming-bioinformatics-for-beginners",2
"143",0,0,0.00288184438040346,0,5.79919754464356e-18,0,0,"https://www.class-central.com/mooc/1031/coursera-beginning-game-programming-with-c",2
"144",0.00578034682080925,0.0115606936416185,0.00892051460540903,0,0.045836674961025,0.400103850247942,0.422835925457138,"https://www.class-central.com/mooc/1969/coursera-representaciones-culturales-de-las-sexualidades",2
"145",0.00867052023121387,0.00289017341040462,0.00892051460540903,0,0.0482717094697386,1.00010385024794,0.442689966602771,"https://www.class-central.com/mooc/2305/coursera-gut-check-exploring-your-microbiome",2
