from,to
https://www.class-central.com/mooc/835/coursera-machine-learning,https://www.class-central.com/mooc/6969/coursera-the-history-of-modern-israel-part-ii-challenges-of-israel-as-a-sovereign-state
https://www.class-central.com/mooc/6969/coursera-the-history-of-modern-israel-part-ii-challenges-of-israel-as-a-sovereign-state,https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners
https://www.class-central.com/mooc/974/coursera-the-fall-and-rise-of-jerusalem,https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners
https://www.class-central.com/mooc/974/coursera-the-fall-and-rise-of-jerusalem,https://www.class-central.com/mooc/8044/coursera-genomics-decoding-the-universal-language-of-life
https://www.class-central.com/mooc/381/coursera-introduction-to-genetics-and-evolution,https://www.class-central.com/mooc/8044/coursera-genomics-decoding-the-universal-language-of-life
https://www.class-central.com/mooc/381/coursera-introduction-to-genetics-and-evolution,https://www.class-central.com/mooc/7171/coursera-mandarin-chinese-1-chinese-for-beginners
https://www.class-central.com/mooc/7171/coursera-mandarin-chinese-1-chinese-for-beginners,https://www.class-central.com/mooc/2170/coursera-powerful-tools-for-teaching-and-learning-digital-storytelling
https://www.class-central.com/mooc/2170/coursera-powerful-tools-for-teaching-and-learning-digital-storytelling,https://www.class-central.com/mooc/5034/coursera-viral-marketing-and-how-to-craft-contagious-content
https://www.class-central.com/mooc/5247/coursera-firm-level-economics-markets-and-allocations,https://www.class-central.com/mooc/5034/coursera-viral-marketing-and-how-to-craft-contagious-content
https://www.class-central.com/mooc/5246/coursera-firm-level-economics-consumer-and-producer-behavior,https://www.class-central.com/mooc/5247/coursera-firm-level-economics-markets-and-allocations
https://www.class-central.com/mooc/5246/coursera-firm-level-economics-consumer-and-producer-behavior,https://www.class-central.com/mooc/7844/edx-cybersecurity-fundamentals
https://www.class-central.com/mooc/4343/coursera-using-python-to-access-web-data,https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners
https://www.class-central.com/mooc/4174/coursera-python-data-structures,https://www.class-central.com/mooc/4343/coursera-using-python-to-access-web-data
https://www.class-central.com/mooc/4174/coursera-python-data-structures,https://www.class-central.com/mooc/4319/coursera-programming-for-everybody-getting-started-with-python
https://www.class-central.com/mooc/4272/coursera-using-databases-with-python,https://www.class-central.com/mooc/4319/coursera-programming-for-everybody-getting-started-with-python
https://www.class-central.com/mooc/4272/coursera-using-databases-with-python,https://www.class-central.com/mooc/1957/coursera-programming-for-everybody-python
https://www.class-central.com/mooc/1957/coursera-programming-for-everybody-python,https://www.class-central.com/mooc/6511/edx-principles-of-machine-learning
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,https://www.class-central.com/mooc/1419/coursera--the-red-chamber-dream
https://www.class-central.com/mooc/1419/coursera--the-red-chamber-dream,https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners
https://www.class-central.com/mooc/1419/coursera--the-red-chamber-dream,https://www.class-central.com/mooc/2385/coursera-the-american-south-its-stories-music-and-art
https://www.class-central.com/mooc/702/coursera--,https://www.class-central.com/mooc/2385/coursera-the-american-south-its-stories-music-and-art
https://www.class-central.com/mooc/702/coursera--,https://www.class-central.com/mooc/731/coursera-fundamentals-of-rehearsing-music-ensembles
https://www.class-central.com/mooc/731/coursera-fundamentals-of-rehearsing-music-ensembles,https://www.class-central.com/mooc/702/coursera--
https://www.class-central.com/mooc/731/coursera-fundamentals-of-rehearsing-music-ensembles,https://www.class-central.com/mooc/2499/coursera-the-world-of-the-string-quartet
https://www.class-central.com/mooc/2499/coursera-the-world-of-the-string-quartet,https://www.class-central.com/mooc/731/coursera-fundamentals-of-rehearsing-music-ensembles
https://www.class-central.com/mooc/2499/coursera-the-world-of-the-string-quartet,https://www.class-central.com/mooc/1652/coursera---shi-ji-1
https://www.class-central.com/mooc/1652/coursera---shi-ji-1,https://www.class-central.com/mooc/2358/coursera-20-western-music-in-the-20th-century
https://www.class-central.com/mooc/2358/coursera-20-western-music-in-the-20th-century,https://www.class-central.com/mooc/1652/coursera---shi-ji-1
https://www.class-central.com/mooc/2358/coursera-20-western-music-in-the-20th-century,https://www.class-central.com/mooc/4429/coursera-music-business-foundations
https://www.class-central.com/mooc/4429/coursera-music-business-foundations,https://www.class-central.com/mooc/2358/coursera-20-western-music-in-the-20th-century
https://www.class-central.com/mooc/4429/coursera-music-business-foundations,https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music
https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music,https://www.class-central.com/mooc/4429/coursera-music-business-foundations
https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music,https://www.class-central.com/mooc/520/coursera-understanding-china-1700-2000-a-data-analytic-approach-part-1
https://www.class-central.com/mooc/520/coursera-understanding-china-1700-2000-a-data-analytic-approach-part-1,https://www.class-central.com/mooc/4345/coursera--
https://www.class-central.com/mooc/5918/coursera-the-beauty-of-kunqu-opera,https://www.class-central.com/mooc/4345/coursera--
https://www.class-central.com/mooc/5918/coursera-the-beauty-of-kunqu-opera,https://www.class-central.com/mooc/5988/coursera-more-chinese-for-beginners
https://www.class-central.com/mooc/5988/coursera-more-chinese-for-beginners,https://www.class-central.com/mooc/5918/coursera-the-beauty-of-kunqu-opera
https://www.class-central.com/mooc/5988/coursera-more-chinese-for-beginners,https://www.class-central.com/mooc/5730/coursera-first-step-korean
https://www.class-central.com/mooc/5730/coursera-first-step-korean,https://www.class-central.com/mooc/5988/coursera-more-chinese-for-beginners
https://www.class-central.com/mooc/5730/coursera-first-step-korean,https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy
https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy,https://www.class-central.com/mooc/6026/coursera-the-blues-understanding-and-performing-an-american-art-form
https://www.class-central.com/mooc/6026/coursera-the-blues-understanding-and-performing-an-american-art-form,https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy
https://www.class-central.com/mooc/6026/coursera-the-blues-understanding-and-performing-an-american-art-form,https://www.class-central.com/mooc/1928/edx-anthropology-of-current-world-issues
https://www.class-central.com/mooc/1928/edx-anthropology-of-current-world-issues,https://www.class-central.com/mooc/6026/coursera-the-blues-understanding-and-performing-an-american-art-form
https://www.class-central.com/mooc/1928/edx-anthropology-of-current-world-issues,https://www.class-central.com/mooc/609/edx-the-ancient-greek-hero-in-24-hours
https://www.class-central.com/mooc/609/edx-the-ancient-greek-hero-in-24-hours,https://www.class-central.com/mooc/1928/edx-anthropology-of-current-world-issues
https://www.class-central.com/mooc/609/edx-the-ancient-greek-hero-in-24-hours,https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine
https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine,https://www.class-central.com/mooc/609/edx-the-ancient-greek-hero-in-24-hours
https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine,https://www.class-central.com/mooc/821/coursera-introduction-to-classical-music
https://www.class-central.com/mooc/821/coursera-introduction-to-classical-music,https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine
https://www.class-central.com/mooc/821/coursera-introduction-to-classical-music,https://www.class-central.com/mooc/941/edx-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists
https://www.class-central.com/mooc/941/edx-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists,https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism
https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism,https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution
https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution,https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism
https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution,https://www.class-central.com/mooc/1617/edx-china-part-2-the-creation-and-end-of-centralized-empire
https://www.class-central.com/mooc/1617/edx-china-part-2-the-creation-and-end-of-centralized-empire,https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution
https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty,https://www.class-central.com/mooc/1617/edx-china-part-2-the-creation-and-end-of-centralized-empire
https://www.class-central.com/mooc/2468/edx-china-part-8-creating-modern-china-the-birth-of-a-nation,https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty
https://www.class-central.com/mooc/2468/edx-china-part-8-creating-modern-china-the-birth-of-a-nation,https://www.class-central.com/mooc/3873/edx-the-book-making-and-meaning-in-the-medieval-manuscript
https://www.class-central.com/mooc/1988/edx-china-part-5-from-a-global-empire-under-the-mongols-to-a-global-economy-under-the-ming-dynasty,https://www.class-central.com/mooc/3873/edx-the-book-making-and-meaning-in-the-medieval-manuscript
https://www.class-central.com/mooc/2467/edx-china-part-7-invasions-rebellions-and-the-fall-of-imperial-china,https://www.class-central.com/mooc/1988/edx-china-part-5-from-a-global-empire-under-the-mongols-to-a-global-economy-under-the-ming-dynasty
https://www.class-central.com/mooc/2467/edx-china-part-7-invasions-rebellions-and-the-fall-of-imperial-china,https://www.class-central.com/mooc/2469/edx-china-part-9-china-and-communism
https://www.class-central.com/mooc/2469/edx-china-part-9-china-and-communism,https://www.class-central.com/mooc/1773/edx-china-part-3-cosmopolitan-tang-aristocratic-culture
https://www.class-central.com/mooc/1773/edx-china-part-3-cosmopolitan-tang-aristocratic-culture,https://www.class-central.com/mooc/2469/edx-china-part-9-china-and-communism
https://www.class-central.com/mooc/1773/edx-china-part-3-cosmopolitan-tang-aristocratic-culture,https://www.class-central.com/mooc/2470/edx-china-part-10-greater-china-today-the-people-s-republic-taiwan-and-hong-kong
https://www.class-central.com/mooc/2470/edx-china-part-10-greater-china-today-the-people-s-republic-taiwan-and-hong-kong,https://www.class-central.com/mooc/1773/edx-china-part-3-cosmopolitan-tang-aristocratic-culture
https://www.class-central.com/mooc/2470/edx-china-part-10-greater-china-today-the-people-s-republic-taiwan-and-hong-kong,https://www.class-central.com/mooc/4809/edx-jazz-the-music-the-stories-the-players
https://www.class-central.com/mooc/4809/edx-jazz-the-music-the-stories-the-players,https://www.class-central.com/mooc/2470/edx-china-part-10-greater-china-today-the-people-s-republic-taiwan-and-hong-kong
https://www.class-central.com/mooc/4809/edx-jazz-the-music-the-stories-the-players,https://www.class-central.com/mooc/2159/edx-visualizing-japan-1850s-1930s-westernization-protest-modernity
https://www.class-central.com/mooc/2159/edx-visualizing-japan-1850s-1930s-westernization-protest-modernity,https://www.class-central.com/mooc/4809/edx-jazz-the-music-the-stories-the-players
https://www.class-central.com/mooc/2159/edx-visualizing-japan-1850s-1930s-westernization-protest-modernity,https://www.class-central.com/mooc/3871/edx-the-book-monasteries-schools-and-notaries-part-2-introduction-to-the-transitional-gothic-script
https://www.class-central.com/mooc/3871/edx-the-book-monasteries-schools-and-notaries-part-2-introduction-to-the-transitional-gothic-script,https://www.class-central.com/mooc/4548/edx-first-nights-handel-s-messiah-and-baroque-oratorio
https://www.class-central.com/mooc/4548/edx-first-nights-handel-s-messiah-and-baroque-oratorio,https://www.class-central.com/mooc/3871/edx-the-book-monasteries-schools-and-notaries-part-2-introduction-to-the-transitional-gothic-script
https://www.class-central.com/mooc/4548/edx-first-nights-handel-s-messiah-and-baroque-oratorio,https://www.class-central.com/mooc/5857/edx-buddhism-through-its-scriptures
https://www.class-central.com/mooc/5857/edx-buddhism-through-its-scriptures,https://www.class-central.com/mooc/4548/edx-first-nights-handel-s-messiah-and-baroque-oratorio
https://www.class-central.com/mooc/5857/edx-buddhism-through-its-scriptures,https://www.class-central.com/mooc/6301/edx-the-history-of-medieval-medicine-through-jewish-manuscripts
https://www.class-central.com/mooc/6301/edx-the-history-of-medieval-medicine-through-jewish-manuscripts,https://www.class-central.com/mooc/5857/edx-buddhism-through-its-scriptures
https://www.class-central.com/mooc/3839/edx-the-book-books-in-the-medieval-liturgy,https://www.class-central.com/mooc/6301/edx-the-history-of-medieval-medicine-through-jewish-manuscripts
https://www.class-central.com/mooc/3839/edx-the-book-books-in-the-medieval-liturgy,https://www.class-central.com/mooc/3872/edx-the-book-print-and-manuscript-in-western-europe-asia-and-the-middle-east-1450-1650
https://www.class-central.com/mooc/3872/edx-the-book-print-and-manuscript-in-western-europe-asia-and-the-middle-east-1450-1650,https://www.class-central.com/mooc/3880/edx-the-book-the-history-of-the-book-in-the-17th-and-18th-century-europe
https://www.class-central.com/mooc/3880/edx-the-book-the-history-of-the-book-in-the-17th-and-18th-century-europe,https://www.class-central.com/mooc/3508/edx-the-book-scrolls-in-the-age-of-the-book
https://www.class-central.com/mooc/3508/edx-the-book-scrolls-in-the-age-of-the-book,https://www.class-central.com/mooc/3880/edx-the-book-the-history-of-the-book-in-the-17th-and-18th-century-europe
https://www.class-central.com/mooc/3508/edx-the-book-scrolls-in-the-age-of-the-book,https://www.class-central.com/mooc/5383/edx-first-nights-beethoven-s-9th-symphony-and-the-19th-century-orchestra
https://www.class-central.com/mooc/5383/edx-first-nights-beethoven-s-9th-symphony-and-the-19th-century-orchestra,https://www.class-central.com/mooc/3508/edx-the-book-scrolls-in-the-age-of-the-book
https://www.class-central.com/mooc/5383/edx-first-nights-beethoven-s-9th-symphony-and-the-19th-century-orchestra,https://www.class-central.com/mooc/6365/edx-first-nights-monteverdi-s-l-orfeo-and-the-birth-of-opera
https://www.class-central.com/mooc/6365/edx-first-nights-monteverdi-s-l-orfeo-and-the-birth-of-opera,https://www.class-central.com/mooc/5383/edx-first-nights-beethoven-s-9th-symphony-and-the-19th-century-orchestra
https://www.class-central.com/mooc/6365/edx-first-nights-monteverdi-s-l-orfeo-and-the-birth-of-opera,https://www.class-central.com/mooc/6612/edx-first-nights-berlioz-s-symphonie-fantastique-and-program-music-in-the-19th-century
https://www.class-central.com/mooc/6612/edx-first-nights-berlioz-s-symphonie-fantastique-and-program-music-in-the-19th-century,https://www.class-central.com/mooc/4077/edx-relics-of-chinese-history-part-3-writing-system-rites-and-music
https://www.class-central.com/mooc/4077/edx-relics-of-chinese-history-part-3-writing-system-rites-and-music,https://www.class-central.com/mooc/6612/edx-first-nights-berlioz-s-symphonie-fantastique-and-program-music-in-the-19th-century
https://www.class-central.com/mooc/4077/edx-relics-of-chinese-history-part-3-writing-system-rites-and-music,https://www.class-central.com/mooc/4079/edx-relics-in-chinese-history-part-1-agriculture-and-manufacturing
https://www.class-central.com/mooc/4079/edx-relics-in-chinese-history-part-1-agriculture-and-manufacturing,https://www.class-central.com/mooc/4077/edx-relics-of-chinese-history-part-3-writing-system-rites-and-music
https://www.class-central.com/mooc/4079/edx-relics-in-chinese-history-part-1-agriculture-and-manufacturing,https://www.class-central.com/mooc/5844/edx-religious-literacy-traditions-and-scriptures
https://www.class-central.com/mooc/5844/edx-religious-literacy-traditions-and-scriptures,https://www.class-central.com/mooc/4079/edx-relics-in-chinese-history-part-1-agriculture-and-manufacturing
https://www.class-central.com/mooc/5844/edx-religious-literacy-traditions-and-scriptures,https://www.class-central.com/mooc/3878/edx-the-book-monasteries-schools-and-notaries-part-1-reading-the-late-medieval-marseille-archive
https://www.class-central.com/mooc/3878/edx-the-book-monasteries-schools-and-notaries-part-1-reading-the-late-medieval-marseille-archive,https://www.class-central.com/mooc/5844/edx-religious-literacy-traditions-and-scriptures
https://www.class-central.com/mooc/5858/edx-christianity-through-its-scriptures,https://www.class-central.com/mooc/3878/edx-the-book-monasteries-schools-and-notaries-part-1-reading-the-late-medieval-marseille-archive
https://www.class-central.com/mooc/1842/edx-visualizing-postwar-tokyo-part-1,https://www.class-central.com/mooc/5858/edx-christianity-through-its-scriptures
https://www.class-central.com/mooc/1842/edx-visualizing-postwar-tokyo-part-1,https://www.class-central.com/mooc/1843/edx-visualizing-postwar-tokyo-part-2
https://www.class-central.com/mooc/1843/edx-visualizing-postwar-tokyo-part-2,https://www.class-central.com/mooc/1842/edx-visualizing-postwar-tokyo-part-1
https://www.class-central.com/mooc/1843/edx-visualizing-postwar-tokyo-part-2,https://www.class-central.com/mooc/3746/edx-will-china-rise-as-a-disruptive-force-the-insiders-perspective
https://www.class-central.com/mooc/3746/edx-will-china-rise-as-a-disruptive-force-the-insiders-perspective,https://www.class-central.com/mooc/1843/edx-visualizing-postwar-tokyo-part-2
https://www.class-central.com/mooc/3746/edx-will-china-rise-as-a-disruptive-force-the-insiders-perspective,https://www.class-central.com/mooc/3838/edx-the-book-the-medieval-book-of-hours-art-and-devotion-in-the-later-middle-ages
https://www.class-central.com/mooc/3838/edx-the-book-the-medieval-book-of-hours-art-and-devotion-in-the-later-middle-ages,https://www.class-central.com/mooc/1525/edx-00690242_1x-historical-relic-treasures-and-cultural-china-part-1
https://www.class-central.com/mooc/2429/edx-hum2-1x-the-ancient-greek-hero-in-24-hours-hours-1-5-epic-and-lyric,https://www.class-central.com/mooc/1525/edx-00690242_1x-historical-relic-treasures-and-cultural-china-part-1
https://www.class-central.com/mooc/2429/edx-hum2-1x-the-ancient-greek-hero-in-24-hours-hours-1-5-epic-and-lyric,https://www.class-central.com/mooc/2502/edx-hum2-2x-the-ancient-greek-hero-in-24-hours-hours-6-11-signs-of-the-hero-in-epic-and-iconography
https://www.class-central.com/mooc/2502/edx-hum2-2x-the-ancient-greek-hero-in-24-hours-hours-6-11-signs-of-the-hero-in-epic-and-iconography,https://www.class-central.com/mooc/2624/edx-hum2-3x-the-ancient-greek-hero-in-24-hours-hours-12-15-cult-of-heroes
https://www.class-central.com/mooc/2624/edx-hum2-3x-the-ancient-greek-hero-in-24-hours-hours-12-15-cult-of-heroes,https://www.class-central.com/mooc/2626/edx-hum2-4x-the-ancient-greek-hero-in-24-hours-hours-16-21-the-hero-in-tragedy
https://www.class-central.com/mooc/652/coursera-the-beauty-of-kunqu-opera-,https://www.class-central.com/mooc/2626/edx-hum2-4x-the-ancient-greek-hero-in-24-hours-hours-16-21-the-hero-in-tragedy
https://www.class-central.com/mooc/652/coursera-the-beauty-of-kunqu-opera-,https://www.class-central.com/mooc/2629/edx-hum2-5x-the-ancient-greek-hero-in-24-hours-hours-22-24-plato-and-beyond
https://www.class-central.com/mooc/3062/edx-00690242x-historical-relic-treasures-and-cultural-china,https://www.class-central.com/mooc/2629/edx-hum2-5x-the-ancient-greek-hero-in-24-hours-hours-22-24-plato-and-beyond
https://www.class-central.com/mooc/3062/edx-00690242x-historical-relic-treasures-and-cultural-china,https://www.class-central.com/mooc/1599/edx-anu-india1x-engaging-india
https://www.class-central.com/mooc/1599/edx-anu-india1x-engaging-india,https://www.class-central.com/mooc/7225/coursera-geopolitics-of-europe
https://www.class-central.com/mooc/1490/edx-global-warming-science,https://www.class-central.com/mooc/5999/edx-introduction-to-investments
https://www.class-central.com/mooc/4522/edx-space-mission-design-and-operations,https://www.class-central.com/mooc/1490/edx-global-warming-science
https://www.class-central.com/mooc/343/coursera-gamification,https://www.class-central.com/mooc/371/coursera-design-creation-of-artifacts-in-society
https://www.class-central.com/mooc/343/coursera-gamification,https://www.class-central.com/mooc/345/coursera-introduction-to-finance
https://www.class-central.com/mooc/5644/edx-introduction-to-marketing,https://www.class-central.com/mooc/2690/edx-the-body-matters-why-exercise-makes-you-healthy-and-how-to-stay-uninjured
https://www.class-central.com/mooc/907/edx-solar-energy,https://www.class-central.com/mooc/5644/edx-introduction-to-marketing
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,https://www.class-central.com/mooc/5517/coursera----
https://www.class-central.com/mooc/4654/coursera-uso-de-tecnicas-estadisticas-para-el-analisis-de-datos,https://www.class-central.com/mooc/5517/coursera----
https://www.class-central.com/mooc/4654/coursera-uso-de-tecnicas-estadisticas-para-el-analisis-de-datos,https://www.class-central.com/mooc/6842/edx-data-analysis-for-social-scientists
https://www.class-central.com/mooc/6842/edx-data-analysis-for-social-scientists,https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--
https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--,https://www.class-central.com/mooc/6842/edx-data-analysis-for-social-scientists
https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--,https://www.class-central.com/mooc/5752/edx-algorithms
https://www.class-central.com/mooc/5752/edx-algorithms,https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--
https://www.class-central.com/mooc/5752/edx-algorithms,https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell
https://www.class-central.com/mooc/5854/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering,https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,https://www.class-central.com/mooc/6290/coursera-functional-program-design-in-scala
https://www.class-central.com/mooc/426/coursera-algorithms-design-and-analysis-part-2,https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,https://www.class-central.com/mooc/339/coursera-algorithms-part-i
https://www.class-central.com/mooc/1496/edx-introduction-to-probability-the-science-of-uncertainty,https://www.class-central.com/mooc/2636/edx-introduction-to-differential-equations
https://www.class-central.com/mooc/2636/edx-introduction-to-differential-equations,https://www.class-central.com/mooc/3319/edx-linear-differential-equations
https://www.class-central.com/mooc/5683/edx-introduction-to-python-for-data-science,https://www.class-central.com/mooc/3319/edx-linear-differential-equations
https://www.class-central.com/mooc/5683/edx-introduction-to-python-for-data-science,https://www.class-central.com/mooc/3899/edx-nonlinear-differential-equations-order-and-chaos
https://www.class-central.com/mooc/3899/edx-nonlinear-differential-equations-order-and-chaos,https://www.class-central.com/mooc/5471/coursera-algorithmic-toolbox
https://www.class-central.com/mooc/5471/coursera-algorithmic-toolbox,https://www.class-central.com/mooc/2464/coursera---introduction-to-combinatorics
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,https://www.class-central.com/mooc/5543/coursera----
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health
https://www.class-central.com/mooc/4240/coursera-front-end-web-ui-frameworks-and-tools,https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health
https://www.class-central.com/mooc/4240/coursera-front-end-web-ui-frameworks-and-tools,https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects
https://www.class-central.com/mooc/1341/edx-introduction-to-computer-science-and-programming-using-python,https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects
https://www.class-central.com/mooc/1341/edx-introduction-to-computer-science-and-programming-using-python,https://www.class-central.com/mooc/2147/edx-introduction-to-functional-programming
https://www.class-central.com/mooc/2147/edx-introduction-to-functional-programming,https://www.class-central.com/mooc/4292/coursera-front-end-javascript-frameworks-angularjs
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us
https://www.class-central.com/mooc/835/coursera-machine-learning,https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us
https://www.class-central.com/mooc/835/coursera-machine-learning,https://www.class-central.com/mooc/555/coursera-social-psychology
https://www.class-central.com/mooc/427/coursera-heterogeneous-parallel-programming,https://www.class-central.com/mooc/555/coursera-social-psychology
https://www.class-central.com/mooc/1186/coursera-principles-of-reactive-programming,https://www.class-central.com/mooc/427/coursera-heterogeneous-parallel-programming
https://www.class-central.com/mooc/1566/edx-terrorism-and-counterterrorism,https://www.class-central.com/mooc/1623/edx-the-analytics-edge
https://www.class-central.com/mooc/1566/edx-terrorism-and-counterterrorism,https://www.class-central.com/mooc/1927/edx-becoming-a-resilient-person-the-science-of-stress-management
https://www.class-central.com/mooc/1927/edx-becoming-a-resilient-person-the-science-of-stress-management,https://www.class-central.com/mooc/6479/coursera-smart-cities-management-of-smart-urban-infrastructures
https://www.class-central.com/mooc/671/coursera-c-for-c-programmers-part-a,https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala
https://www.class-central.com/mooc/487/coursera-discrete-optimization,https://www.class-central.com/mooc/671/coursera-c-for-c-programmers-part-a
https://www.class-central.com/mooc/487/coursera-discrete-optimization,https://www.class-central.com/mooc/6099/coursera-introduction-to-probability-and-data
https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1,https://www.class-central.com/mooc/6099/coursera-introduction-to-probability-and-data
https://www.class-central.com/mooc/1033/coursera-mathematical-biostatistics-boot-camp-2,https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1
https://www.class-central.com/mooc/339/coursera-algorithms-part-i,https://www.class-central.com/mooc/1033/coursera-mathematical-biostatistics-boot-camp-2
https://www.class-central.com/mooc/339/coursera-algorithms-part-i,https://www.class-central.com/mooc/2445/coursera-process-mining-data-science-in-action
