"","degree","closeness","betweenness","eigenvector","transitivity","constraint","isolate","foldness","url","time"
"821",9,5.78489448352462e-06,33.7406491746035,0.0130337826881909,1,0.171640165913017,0,5,"https://www.class-central.com/mooc/765/coursera-understanding-einstein-the-special-theory-of-relativity",3
"822",173,5.79696702685155e-06,16719.9118794664,0.548906937414581,0.197943271945154,0.0307991944402577,0,15,"https://www.class-central.com/mooc/835/coursera-machine-learning",3
"823",1,9.59286904486681e-07,0,1.10272217931034e-07,0,1.00000741218805,0,0,"https://www.class-central.com/mooc/1384/coursera---microeconomics-principles",3
"824",16,5.78282039716411e-06,1057.11621288376,0.00574103439436392,0.525,0.150651715890636,0,4,"https://www.class-central.com/mooc/1389/coursera-unethical-decision-making-in-organizations",3
"825",31,5.78891307368129e-06,2826.49147381538,0.0265639275953657,0.374193548387097,0.0842957257323081,0,7,"https://www.class-central.com/mooc/1726/coursera-developing-your-musicianship",3
"826",131,5.79377632547118e-06,2034.46827017277,0.82995075097786,0.384380504991192,0.0573847356027552,0,51,"https://www.class-central.com/mooc/1714/coursera-getting-and-cleaning-data",3
"827",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/1808/coursera-the-meat-we-eat",3
"828",318,5.80612197501045e-06,79951.2518309588,0.529950499547039,0.0738448108247525,0.0160017365335806,0,6,"https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects",3
"829",39,5.78750593219358e-06,596.467986306302,0.018829183153173,0.817813765182186,0.0713717896228104,0,11,"https://www.class-central.com/mooc/2243/coursera-globalization-of-business-enterprise",3
"830",29,5.78981802601944e-06,313.977744283078,0.0135888536580345,0.931034482758621,0.0877222793897417,0,11,"https://www.class-central.com/mooc/2286/coursera-corporate-finance-essentials",3
"831",1,5.75019981944373e-06,0,1.52590836505468e-05,0,1.00000741218805,0,0,"https://www.class-central.com/mooc/2375/coursera-introduction-to-chemistry-reactions-and-ratios",3
"832",82,5.79048854351842e-06,594.858560675848,0.161098004049051,0.673291177356218,0.0396333744169496,0,30,"https://www.class-central.com/mooc/2736/coursera-text-mining-and-analytics",3
"833",49,5.79330641376953e-06,1933.0859596265,0.0280238886044872,0.432823129251701,0.0618421589948775,0,4,"https://www.class-central.com/mooc/2750/coursera-marketing-in-a-digital-world",3
"834",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/2902/coursera-introduction-to-dental-medicine",3
"835",26,5.78041364640054e-06,314.309296804906,0.0447685157250462,0.516923076923077,0.107102775246666,0,5,"https://www.class-central.com/mooc/2856/coursera---game-theory",3
"836",1,9.59286904486681e-07,0,1.1027113671905e-07,0,1.00000741218805,0,0,"https://www.class-central.com/mooc/3140/coursera-powerful-tools-for-teaching-and-learning-web-2-0-tools",3
"837",0,9.58348267593837e-07,0,0.000226974084614271,0,0,1,0,"https://www.class-central.com/mooc/3203/coursera-bacteria-and-chronic-infections",3
