course_id,title,provider,subject,school,time_school_ranking,total_review_rating,total_review_count,time,time_review_count,time_review_rating,time_avg_low_review,time_avg_moderate_review,time_avg_high_review,time_avg_helpful_review_score,time_avg_review_length,effort_hours (per_week),level,price,enrollment_type,course_length,url
classCentral-246,Robotics: Vision Intelligence and Machine Learning,edX,Engineering,University of Pennsylvania,13,0,0,2,0,0,0,0,0,0,0,9,Advanced,349,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/8203/edx-robotics-vision-intelligence-and-machine-learning
classCentral-246,Robotics: Vision Intelligence and Machine Learning,edX,Engineering,University of Pennsylvania,18,0,0,3,0,0,0,0,0,0,0,9,Advanced,349,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/8203/edx-robotics-vision-intelligence-and-machine-learning
classCentral-246,Robotics: Vision Intelligence and Machine Learning,edX,Engineering,University of Pennsylvania,18,0,0,4,0,0,0,0,0,0,0,9,Advanced,349,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/8203/edx-robotics-vision-intelligence-and-machine-learning
classCentral-247,Robotics: Dynamics and Control,edX,Engineering,University of Pennsylvania,13,0,0,1,0,0,0,0,0,0,0,9,Advanced,349,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/8196/edx-robotics-dynamics-and-control
classCentral-247,Robotics: Dynamics and Control,edX,Engineering,University of Pennsylvania,13,0,0,2,0,0,0,0,0,0,0,9,Advanced,349,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/8196/edx-robotics-dynamics-and-control
classCentral-247,Robotics: Dynamics and Control,edX,Engineering,University of Pennsylvania,18,0,0,3,0,0,0,0,0,0,0,9,Advanced,349,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/8196/edx-robotics-dynamics-and-control
classCentral-247,Robotics: Dynamics and Control,edX,Engineering,University of Pennsylvania,18,0,0,4,0,0,0,0,0,0,0,9,Advanced,349,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/8196/edx-robotics-dynamics-and-control
classCentral-248,Understanding User Needs,edX,Computer Science,University of Michigan,22,0,0,1,0,0,0,0,0,0,0,3.5,Intermediate,99,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6257/edx-understanding-user-needs
classCentral-248,Understanding User Needs,edX,Computer Science,University of Michigan,23,0,0,2,0,0,0,0,0,0,0,3.5,Intermediate,99,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6257/edx-understanding-user-needs
classCentral-248,Understanding User Needs,edX,Computer Science,University of Michigan,30,0,0,3,0,0,0,0,0,0,0,3.5,Intermediate,99,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6257/edx-understanding-user-needs
classCentral-248,Understanding User Needs,edX,Computer Science,University of Michigan,23,0,0,4,0,0,0,0,0,0,0,3.5,Intermediate,99,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/6257/edx-understanding-user-needs
classCentral-249,Digital Strategy and Action,edX,Business & Management,Babson College,NA,0,0,1,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7516/edx-digital-strategy-and-action
classCentral-249,Digital Strategy and Action,edX,Business & Management,Babson College,NA,0,0,2,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7516/edx-digital-strategy-and-action
classCentral-249,Digital Strategy and Action,edX,Business & Management,Babson College,NA,0,0,3,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7516/edx-digital-strategy-and-action
classCentral-249,Digital Strategy and Action,edX,Business & Management,Babson College,NA,0,0,4,0,0,0,0,0,0,0,5,Introductory,49,FREE audit/Pay for certificate,4,https://www.class-central.com/mooc/7516/edx-digital-strategy-and-action
classCentral-250,Agile Development Using Ruby on Rails - Advanced,edX,Computer Science,"University of California, Berkeley",25,4.6,5,1,1,5.0,0.0,0.0,1.0,1.0,242.0,10,Intermediate,99,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/558/edx-agile-development-using-ruby-on-rails-advanced
classCentral-250,Agile Development Using Ruby on Rails - Advanced,edX,Computer Science,"University of California, Berkeley",27,4.6,5,2,0,0,0,0,0,0,0,10,Intermediate,99,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/558/edx-agile-development-using-ruby-on-rails-advanced
classCentral-250,Agile Development Using Ruby on Rails - Advanced,edX,Computer Science,"University of California, Berkeley",26,4.6,5,3,0,0,0,0,0,0,0,10,Intermediate,99,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/558/edx-agile-development-using-ruby-on-rails-advanced
classCentral-250,Agile Development Using Ruby on Rails - Advanced,edX,Computer Science,"University of California, Berkeley",28,4.6,5,4,2,4.5,0.0,0.0,1.0,0.0,0.0,10,Intermediate,99,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/558/edx-agile-development-using-ruby-on-rails-advanced
classCentral-251,Entrepreneurship 103: Show Me The Money,edX,Business & Management,Massachusetts Institute of Technology,1,0,0,1,0,0,0,0,0,0,0,6,Introductory,500,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7872/edx-entrepreneurship-103-show-me-the-money
classCentral-251,Entrepreneurship 103: Show Me The Money,edX,Business & Management,Massachusetts Institute of Technology,1,0,0,2,0,0,0,0,0,0,0,6,Introductory,500,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7872/edx-entrepreneurship-103-show-me-the-money
classCentral-251,Entrepreneurship 103: Show Me The Money,edX,Business & Management,Massachusetts Institute of Technology,1,0,0,3,0,0,0,0,0,0,0,6,Introductory,500,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7872/edx-entrepreneurship-103-show-me-the-money
classCentral-251,Entrepreneurship 103: Show Me The Money,edX,Business & Management,Massachusetts Institute of Technology,1,0,0,4,0,0,0,0,0,0,0,6,Introductory,500,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7872/edx-entrepreneurship-103-show-me-the-money
classCentral-252,Journalism for Social Change,edX,Communication,"University of California, Berkeley",25,4,2,1,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/2820/edx-journalism-for-social-change
classCentral-252,Journalism for Social Change,edX,Communication,"University of California, Berkeley",27,4,2,2,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/2820/edx-journalism-for-social-change
classCentral-252,Journalism for Social Change,edX,Communication,"University of California, Berkeley",26,4,2,3,1,3.0,0.0,1.0,0.0,2.0,0.0,3,Introductory,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/2820/edx-journalism-for-social-change
classCentral-252,Journalism for Social Change,edX,Communication,"University of California, Berkeley",28,4,2,4,1,5.0,0.0,0.0,1.0,1.0,101.0,3,Introductory,49,FREE audit/Pay for certificate,NA,https://www.class-central.com/mooc/2820/edx-journalism-for-social-change
classCentral-253,Android Developer Capstone Project: Building a Successful Android App,edX,Computer Science,Galileo University,NA,0,0,1,0,0,0,0,0,0,0,9,Intermediate,200,FREE audit/Pay for certificate,3,https://www.class-central.com/mooc/7314/edx-android-developer-capstone-project-building-a-successful-android-app
classCentral-253,Android Developer Capstone Project: Building a Successful Android App,edX,Computer Science,Galileo University,NA,0,0,2,0,0,0,0,0,0,0,9,Intermediate,200,FREE audit/Pay for certificate,3,https://www.class-central.com/mooc/7314/edx-android-developer-capstone-project-building-a-successful-android-app
classCentral-253,Android Developer Capstone Project: Building a Successful Android App,edX,Computer Science,Galileo University,NA,0,0,3,0,0,0,0,0,0,0,9,Intermediate,200,FREE audit/Pay for certificate,3,https://www.class-central.com/mooc/7314/edx-android-developer-capstone-project-building-a-successful-android-app
classCentral-253,Android Developer Capstone Project: Building a Successful Android App,edX,Computer Science,Galileo University,NA,0,0,4,0,0,0,0,0,0,0,9,Intermediate,200,FREE audit/Pay for certificate,3,https://www.class-central.com/mooc/7314/edx-android-developer-capstone-project-building-a-successful-android-app
classCentral-254,UX (User Experience) Capstone,edX,Design,University of Michigan,22,0,0,1,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7308/edx-ux-user-experience-capstone
classCentral-254,UX (User Experience) Capstone,edX,Design,University of Michigan,23,0,0,2,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7308/edx-ux-user-experience-capstone
classCentral-254,UX (User Experience) Capstone,edX,Design,University of Michigan,30,0,0,3,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7308/edx-ux-user-experience-capstone
classCentral-254,UX (User Experience) Capstone,edX,Design,University of Michigan,23,0,0,4,0,0,0,0,0,0,0,4.5,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7308/edx-ux-user-experience-capstone
classCentral-255,Customer-Centric Innovation,edX,Business & Management,RWTH Aachen University,147,0,0,1,0,0,0,0,0,0,0,7,Intermediate,149,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/8169/edx-customer-centric-innovation
classCentral-255,Customer-Centric Innovation,edX,Business & Management,RWTH Aachen University,147,0,0,2,0,0,0,0,0,0,0,7,Intermediate,149,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/8169/edx-customer-centric-innovation
classCentral-255,Customer-Centric Innovation,edX,Business & Management,RWTH Aachen University,145,0,0,3,0,0,0,0,0,0,0,7,Intermediate,149,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/8169/edx-customer-centric-innovation
classCentral-255,Customer-Centric Innovation,edX,Business & Management,RWTH Aachen University,146,0,0,4,0,0,0,0,0,0,0,7,Intermediate,149,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/8169/edx-customer-centric-innovation
classCentral-256,Video Game Design: Teamwork & Collaboration,edX,Computer Science,Rochester Institute of Technology,NA,0,0,1,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/6658/edx-video-game-design-teamwork-collaboration
classCentral-256,Video Game Design: Teamwork & Collaboration,edX,Computer Science,Rochester Institute of Technology,NA,0,0,2,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/6658/edx-video-game-design-teamwork-collaboration
classCentral-256,Video Game Design: Teamwork & Collaboration,edX,Computer Science,Rochester Institute of Technology,NA,0,0,3,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/6658/edx-video-game-design-teamwork-collaboration
classCentral-256,Video Game Design: Teamwork & Collaboration,edX,Computer Science,Rochester Institute of Technology,NA,0,0,4,0,0,0,0,0,0,0,3,Introductory,49,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/6658/edx-video-game-design-teamwork-collaboration
classCentral-257,"Social Work Practice in Community Organization, Management and Policy/Evaluation",edX,Social Sciences,University of Michigan,22,0,0,1,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7306/edx-social-work-practice-in-community-organization-management-and-policy-evaluation
classCentral-257,"Social Work Practice in Community Organization, Management and Policy/Evaluation",edX,Social Sciences,University of Michigan,23,0,0,2,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7306/edx-social-work-practice-in-community-organization-management-and-policy-evaluation
classCentral-257,"Social Work Practice in Community Organization, Management and Policy/Evaluation",edX,Social Sciences,University of Michigan,30,0,0,3,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7306/edx-social-work-practice-in-community-organization-management-and-policy-evaluation
classCentral-257,"Social Work Practice in Community Organization, Management and Policy/Evaluation",edX,Social Sciences,University of Michigan,23,0,0,4,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7306/edx-social-work-practice-in-community-organization-management-and-policy-evaluation
classCentral-258,Cybersecurity Risk Management,edX,Computer Science,Rochester Institute of Technology,NA,0,0,1,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7845/edx-cybersecurity-risk-management
classCentral-258,Cybersecurity Risk Management,edX,Computer Science,Rochester Institute of Technology,NA,0,0,2,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7845/edx-cybersecurity-risk-management
classCentral-258,Cybersecurity Risk Management,edX,Computer Science,Rochester Institute of Technology,NA,0,0,3,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7845/edx-cybersecurity-risk-management
classCentral-258,Cybersecurity Risk Management,edX,Computer Science,Rochester Institute of Technology,NA,0,0,4,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7845/edx-cybersecurity-risk-management
classCentral-259,Case Studies in Continuous Educational Improvement,edX,Education & Teacher Training,University of Michigan,22,0,0,1,0,0,0,0,0,0,0,3,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7245/edx-case-studies-in-continuous-educational-improvement
classCentral-259,Case Studies in Continuous Educational Improvement,edX,Education & Teacher Training,University of Michigan,23,0,0,2,0,0,0,0,0,0,0,3,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7245/edx-case-studies-in-continuous-educational-improvement
classCentral-259,Case Studies in Continuous Educational Improvement,edX,Education & Teacher Training,University of Michigan,30,0,0,3,0,0,0,0,0,0,0,3,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7245/edx-case-studies-in-continuous-educational-improvement
classCentral-259,Case Studies in Continuous Educational Improvement,edX,Education & Teacher Training,University of Michigan,23,0,0,4,0,0,0,0,0,0,0,3,Advanced,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/7245/edx-case-studies-in-continuous-educational-improvement
classCentral-260,International Hospitality Luxury Management,edX,Business & Management,Hong Kong Polytechnic University,161,0,0,1,0,0,0,0,0,0,0,7,Intermediate,150,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7302/edx-international-hospitality-luxury-management
classCentral-260,International Hospitality Luxury Management,edX,Business & Management,Hong Kong Polytechnic University,162,0,0,2,0,0,0,0,0,0,0,7,Intermediate,150,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7302/edx-international-hospitality-luxury-management
classCentral-260,International Hospitality Luxury Management,edX,Business & Management,Hong Kong Polytechnic University,116,0,0,3,0,0,0,0,0,0,0,7,Intermediate,150,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7302/edx-international-hospitality-luxury-management
classCentral-260,International Hospitality Luxury Management,edX,Business & Management,Hong Kong Polytechnic University,111,0,0,4,0,0,0,0,0,0,0,7,Intermediate,150,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7302/edx-international-hospitality-luxury-management
classCentral-261,"Product Management with Lean, Agile and System Design Thinking",edX,Business & Management,Boston University,79,0,0,1,0,0,0,0,0,0,0,6,Advanced,200,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/8219/edx-product-management-with-lean-agile-and-system-design-thinking
classCentral-261,"Product Management with Lean, Agile and System Design Thinking",edX,Business & Management,Boston University,78,0,0,2,0,0,0,0,0,0,0,6,Advanced,200,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/8219/edx-product-management-with-lean-agile-and-system-design-thinking
classCentral-261,"Product Management with Lean, Agile and System Design Thinking",edX,Business & Management,Boston University,91,0,0,3,0,0,0,0,0,0,0,6,Advanced,200,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/8219/edx-product-management-with-lean-agile-and-system-design-thinking
classCentral-261,"Product Management with Lean, Agile and System Design Thinking",edX,Business & Management,Boston University,89,0,0,4,0,0,0,0,0,0,0,6,Advanced,200,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/8219/edx-product-management-with-lean-agile-and-system-design-thinking
classCentral-262,"Human Rights Activism, Advocacy and Change",edX,Social Sciences,Curtin University,284,0,0,1,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/7270/edx-human-rights-activism-advocacy-and-change
classCentral-262,"Human Rights Activism, Advocacy and Change",edX,Social Sciences,Curtin University,331,0,0,2,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/7270/edx-human-rights-activism-advocacy-and-change
classCentral-262,"Human Rights Activism, Advocacy and Change",edX,Social Sciences,Curtin University,284,0,0,3,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/7270/edx-human-rights-activism-advocacy-and-change
classCentral-262,"Human Rights Activism, Advocacy and Change",edX,Social Sciences,Curtin University,306,0,0,4,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,https://www.class-central.com/mooc/7270/edx-human-rights-activism-advocacy-and-change
classCentral-263,Software Testing Management,edX,Computer Science,University System of Maryland,NA,0,0,1,0,0,0,0,0,0,0,9,Introductory,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8171/edx-software-testing-management
classCentral-263,Software Testing Management,edX,Computer Science,University System of Maryland,NA,0,0,2,0,0,0,0,0,0,0,9,Introductory,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8171/edx-software-testing-management
classCentral-263,Software Testing Management,edX,Computer Science,University System of Maryland,NA,0,0,3,0,0,0,0,0,0,0,9,Introductory,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8171/edx-software-testing-management
classCentral-263,Software Testing Management,edX,Computer Science,University System of Maryland,NA,0,0,4,0,0,0,0,0,0,0,9,Introductory,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8171/edx-software-testing-management
classCentral-264,"Proteins: Alignment, Analysis and Structure",edX,Biology & Life Sciences,University System of Maryland,NA,0,0,1,0,0,0,0,0,0,0,9,Advanced,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8160/edx-proteins-alignment-analysis-and-structure
classCentral-264,"Proteins: Alignment, Analysis and Structure",edX,Biology & Life Sciences,University System of Maryland,NA,0,0,2,0,0,0,0,0,0,0,9,Advanced,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8160/edx-proteins-alignment-analysis-and-structure
classCentral-264,"Proteins: Alignment, Analysis and Structure",edX,Biology & Life Sciences,University System of Maryland,NA,0,0,3,0,0,0,0,0,0,0,9,Advanced,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8160/edx-proteins-alignment-analysis-and-structure
classCentral-264,"Proteins: Alignment, Analysis and Structure",edX,Biology & Life Sciences,University System of Maryland,NA,0,0,4,0,0,0,0,0,0,0,9,Advanced,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8160/edx-proteins-alignment-analysis-and-structure
classCentral-265,Cloud Computing Management,edX,Computer Science,University System of Maryland,NA,0,0,1,0,0,0,0,0,0,0,9,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8172/edx-cloud-computing-management
classCentral-265,Cloud Computing Management,edX,Computer Science,University System of Maryland,NA,0,0,2,0,0,0,0,0,0,0,9,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8172/edx-cloud-computing-management
classCentral-265,Cloud Computing Management,edX,Computer Science,University System of Maryland,NA,0,0,3,0,0,0,0,0,0,0,9,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8172/edx-cloud-computing-management
classCentral-265,Cloud Computing Management,edX,Computer Science,University System of Maryland,NA,0,0,4,0,0,0,0,0,0,0,9,Intermediate,249,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8172/edx-cloud-computing-management
classCentral-266,AP¢ç English Literature & Composition ? Part 1: Stories,edX,Literature,"University of California, Berkeley",25,0,0,1,0,0,0,0,0,0,0,4.5,Introductory,NA,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/7207/edx-ap-english-literature-composition-part-1-stories
classCentral-266,AP¢ç English Literature & Composition ? Part 1: Stories,edX,Literature,"University of California, Berkeley",27,0,0,2,0,0,0,0,0,0,0,4.5,Introductory,NA,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/7207/edx-ap-english-literature-composition-part-1-stories
classCentral-266,AP¢ç English Literature & Composition ? Part 1: Stories,edX,Literature,"University of California, Berkeley",26,0,0,3,0,0,0,0,0,0,0,4.5,Introductory,NA,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/7207/edx-ap-english-literature-composition-part-1-stories
classCentral-266,AP¢ç English Literature & Composition ? Part 1: Stories,edX,Literature,"University of California, Berkeley",28,0,0,4,0,0,0,0,0,0,0,4.5,Introductory,NA,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/7207/edx-ap-english-literature-composition-part-1-stories
classCentral-267,Instructional Design Models,edX,Education & Teacher Training,University System of Maryland,NA,0,0,1,0,0,0,0,0,0,0,5,Intermediate,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8178/edx-instructional-design-models
classCentral-267,Instructional Design Models,edX,Education & Teacher Training,University System of Maryland,NA,0,0,2,0,0,0,0,0,0,0,5,Intermediate,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8178/edx-instructional-design-models
classCentral-267,Instructional Design Models,edX,Education & Teacher Training,University System of Maryland,NA,0,0,3,0,0,0,0,0,0,0,5,Intermediate,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8178/edx-instructional-design-models
classCentral-267,Instructional Design Models,edX,Education & Teacher Training,University System of Maryland,NA,0,0,4,0,0,0,0,0,0,0,5,Intermediate,199,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/8178/edx-instructional-design-models
classCentral-268,Parcerias P?blico Privadas para o Desenvolvimento: Implementando Solu??es no Brasil,edX,Economics & Finance,IDB ( Inter-American Development Bank ),NA,0,0,1,0,0,0,0,0,0,0,6,Intermediate,25,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4901/edx-parcerias-publico-privadas-para-o-desenvolvimento-implementando-solucoes-no-brasil
classCentral-268,Parcerias P?blico Privadas para o Desenvolvimento: Implementando Solu??es no Brasil,edX,Economics & Finance,IDB ( Inter-American Development Bank ),NA,0,0,2,0,0,0,0,0,0,0,6,Intermediate,25,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4901/edx-parcerias-publico-privadas-para-o-desenvolvimento-implementando-solucoes-no-brasil
classCentral-268,Parcerias P?blico Privadas para o Desenvolvimento: Implementando Solu??es no Brasil,edX,Economics & Finance,IDB ( Inter-American Development Bank ),NA,0,0,3,0,0,0,0,0,0,0,6,Intermediate,25,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4901/edx-parcerias-publico-privadas-para-o-desenvolvimento-implementando-solucoes-no-brasil
classCentral-268,Parcerias P?blico Privadas para o Desenvolvimento: Implementando Solu??es no Brasil,edX,Economics & Finance,IDB ( Inter-American Development Bank ),NA,0,0,4,0,0,0,0,0,0,0,6,Intermediate,25,FREE audit/Pay for certificate,5,https://www.class-central.com/mooc/4901/edx-parcerias-publico-privadas-para-o-desenvolvimento-implementando-solucoes-no-brasil
classCentral-269,People Management for Entrepreneurs,edX,Business & Management,Indian Institute of Management Bangalore,NA,0,0,1,0,0,0,0,0,0,0,4.5,Intermediate,150,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/7274/edx-people-management-for-entrepreneurs
classCentral-269,People Management for Entrepreneurs,edX,Business & Management,Indian Institute of Management Bangalore,NA,0,0,2,0,0,0,0,0,0,0,4.5,Intermediate,150,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/7274/edx-people-management-for-entrepreneurs
classCentral-269,People Management for Entrepreneurs,edX,Business & Management,Indian Institute of Management Bangalore,NA,0,0,3,0,0,0,0,0,0,0,4.5,Intermediate,150,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/7274/edx-people-management-for-entrepreneurs
classCentral-269,People Management for Entrepreneurs,edX,Business & Management,Indian Institute of Management Bangalore,NA,0,0,4,0,0,0,0,0,0,0,4.5,Intermediate,150,FREE audit/Pay for certificate,7,https://www.class-central.com/mooc/7274/edx-people-management-for-entrepreneurs
classCentral-270,Evidence-Based Management Foundations,edX,Business & Management,Australian National University,27,0,0,1,0,0,0,0,0,0,0,9,Intermediate,149,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7236/edx-evidence-based-management-foundations
classCentral-270,Evidence-Based Management Foundations,edX,Business & Management,Australian National University,25,0,0,2,0,0,0,0,0,0,0,9,Intermediate,149,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7236/edx-evidence-based-management-foundations
classCentral-270,Evidence-Based Management Foundations,edX,Business & Management,Australian National University,19,0,0,3,0,0,0,0,0,0,0,9,Intermediate,149,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7236/edx-evidence-based-management-foundations
classCentral-270,Evidence-Based Management Foundations,edX,Business & Management,Australian National University,22,0,0,4,0,0,0,0,0,0,0,9,Intermediate,149,FREE audit/Pay for certificate,6,https://www.class-central.com/mooc/7236/edx-evidence-based-management-foundations
classCentral-271,Western Civilization: Ancient and Medieval Europe,edX,History,Arizona State University,293,4.428571429,7,1,0,0,0,0,0,0,0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/3501/edx-western-civilization-ancient-and-medieval-europe
classCentral-271,Western Civilization: Ancient and Medieval Europe,edX,History,Arizona State University,294,4.428571429,7,2,0,0,0,0,0,0,0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/3501/edx-western-civilization-ancient-and-medieval-europe
classCentral-271,Western Civilization: Ancient and Medieval Europe,edX,History,Arizona State University,249,4.428571429,7,3,3,4.333333333333333,0.0,0.0,1.0,0.0,96.66666666666667,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/3501/edx-western-civilization-ancient-and-medieval-europe
classCentral-271,Western Civilization: Ancient and Medieval Europe,edX,History,Arizona State University,222,4.428571429,7,4,4,4.5,0.0,0.0,1.0,0.0,0.0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/3501/edx-western-civilization-ancient-and-medieval-europe
classCentral-272,"Technological, Social, and Sustainable Systems",edX,Engineering,Arizona State University,293,0,0,1,0,0,0,0,0,0,0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/4070/edx-technological-social-and-sustainable-systems
classCentral-272,"Technological, Social, and Sustainable Systems",edX,Engineering,Arizona State University,294,0,0,2,0,0,0,0,0,0,0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/4070/edx-technological-social-and-sustainable-systems
classCentral-272,"Technological, Social, and Sustainable Systems",edX,Engineering,Arizona State University,249,0,0,3,0,0,0,0,0,0,0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/4070/edx-technological-social-and-sustainable-systems
classCentral-272,"Technological, Social, and Sustainable Systems",edX,Engineering,Arizona State University,222,0,0,4,0,0,0,0,0,0,0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/4070/edx-technological-social-and-sustainable-systems
classCentral-273,Macroeconomic Principles,edX,Economics & Finance,Arizona State University,293,0,0,1,0,0,0,0,0,0,0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/6362/edx-macroeconomic-principles
classCentral-273,Macroeconomic Principles,edX,Economics & Finance,Arizona State University,294,0,0,2,0,0,0,0,0,0,0,18,Introductory,49,FREE audit/Pay for certificate,8,https://www.class-central.com/mooc/6362/edx-macroeconomic-principles
