course,date
https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages,2015-06-23
https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1,2014-07-20
https://www.class-central.com/mooc/706/coursera-competitive-strategy,2014-07-20
https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i,2014-07-20
https://www.class-central.com/mooc/1137/coursera-introduction-to-marketing,2014-07-20
https://www.class-central.com/mooc/636/coursera-games-without-chance-combinatorial-game-theory,2014-07-20
https://www.class-central.com/mooc/1749/coursera-bioinformatic-methods-ii,2014-07-20
https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1,2014-07-20
https://www.class-central.com/mooc/912/coursera-financial-markets,2014-07-20
https://www.class-central.com/mooc/1264/coursera-introduction-to-forensic-science,2014-07-20
https://www.class-central.com/mooc/424/coursera-a-beginner-s-guide-to-irrational-behavior,2014-07-20
https://www.class-central.com/mooc/888/coursera-case-based-introduction-to-biostatistics,2014-07-20
https://www.class-central.com/mooc/383/coursera-think-again-how-to-reason-and-argue,2014-07-20
https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects,2014-08-04
https://www.class-central.com/mooc/1856/coursera-advanced-competitive-strategy,2014-09-20
https://www.class-central.com/mooc/555/coursera-social-psychology,2014-09-20
https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management,2014-12-07
https://www.class-central.com/mooc/329/coursera-introduction-to-logic,2014-12-07
https://www.class-central.com/mooc/491/coursera-network-analysis-in-systems-biology,2015-03-08
https://www.class-central.com/mooc/2883/coursera-welcome-to-game-theory,2015-03-08
https://www.class-central.com/mooc/1765/coursera-introduction-to-human-behavioral-genetics,2015-05-28
https://www.class-central.com/mooc/1349/coursera-data-analysis-and-statistical-inference,2015-05-28
https://www.class-central.com/mooc/2900/coursera-psychological-first-aid,2015-06-21
https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies,2015-06-30
https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox,2015-06-01
