course,date
https://www.class-central.com/mooc/6344/edx-toefl-test-preparation-the-insider-s-guide,2017-02-08
https://www.class-central.com/mooc/6344/edx-toefl-test-preparation-the-insider-s-guide,2017-04-08
https://www.class-central.com/mooc/1811/coursera-personal-family-financial-planning,2017-04-08
https://www.class-central.com/mooc/4292/coursera-front-end-javascript-frameworks-angularjs,2017-04-08
https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox,2017-04-08
https://www.class-central.com/mooc/1713/coursera-r-programming,2017-04-08
https://www.class-central.com/mooc/1714/coursera-getting-and-cleaning-data,2017-04-08
https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects,2017-04-08
https://www.class-central.com/mooc/4269/coursera-hadoop-platform-and-application-framework,2017-04-08
https://www.class-central.com/mooc/4164/coursera-introduction-to-big-data,2017-04-08
https://www.class-central.com/mooc/7384/edx-angularjs-advanced-framework-techniques,2017-04-08
https://www.class-central.com/mooc/2650/edx-making-sense-of-climate-science-denial,2017-04-08
https://www.class-central.com/mooc/3031/edx-astrophysics-cosmology,2017-04-08
https://www.class-central.com/mooc/4949/edx-introduction-to-mongodb-using-the-mean-stack,2017-04-08
https://www.class-central.com/mooc/1927/edx-becoming-a-resilient-person-the-science-of-stress-management,2017-04-08
https://www.class-central.com/mooc/3338/edx-introduction-to-bootstrap-a-tutorial,2017-04-08
https://www.class-central.com/mooc/613/edx-quantum-mechanics-and-quantum-computation,2017-04-08
https://www.class-central.com/mooc/2965/edx-cs190-1x-scalable-machine-learning,2017-04-08
https://www.class-central.com/mooc/5855/edx-introduction-to-apache-spark,2017-04-08
https://www.class-central.com/mooc/6000/edx-lfs151-x-introduction-to-cloud-infrastructure-technologies,2017-05-08
https://www.class-central.com/mooc/835/coursera-machine-learning,2016-12-08
https://www.class-central.com/mooc/6969/coursera-the-history-of-modern-israel-part-ii-challenges-of-israel-as-a-sovereign-state,2017-01-08
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,2017-04-08
https://www.class-central.com/mooc/974/coursera-the-fall-and-rise-of-jerusalem,2017-04-08
https://www.class-central.com/mooc/8044/coursera-genomics-decoding-the-universal-language-of-life,2017-04-08
https://www.class-central.com/mooc/381/coursera-introduction-to-genetics-and-evolution,2017-04-08
https://www.class-central.com/mooc/7171/coursera-mandarin-chinese-1-chinese-for-beginners,2017-04-08
https://www.class-central.com/mooc/2170/coursera-powerful-tools-for-teaching-and-learning-digital-storytelling,2017-04-08
https://www.class-central.com/mooc/5034/coursera-viral-marketing-and-how-to-craft-contagious-content,2017-05-08
https://www.class-central.com/mooc/5247/coursera-firm-level-economics-markets-and-allocations,2017-05-08
https://www.class-central.com/mooc/5246/coursera-firm-level-economics-consumer-and-producer-behavior,2017-05-08
https://www.class-central.com/mooc/7844/edx-cybersecurity-fundamentals,2017-05-08
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,2016-08-08
https://www.class-central.com/mooc/4343/coursera-using-python-to-access-web-data,2016-08-08
https://www.class-central.com/mooc/4174/coursera-python-data-structures,2016-08-08
https://www.class-central.com/mooc/4319/coursera-programming-for-everybody-getting-started-with-python,2016-08-08
https://www.class-central.com/mooc/4272/coursera-using-databases-with-python,2016-08-08
https://www.class-central.com/mooc/1957/coursera-programming-for-everybody-python,2016-08-08
https://www.class-central.com/mooc/6511/edx-principles-of-machine-learning,2016-12-08
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,2016-09-08
https://www.class-central.com/mooc/1419/coursera--the-red-chamber-dream,2016-09-08
https://www.class-central.com/mooc/2385/coursera-the-american-south-its-stories-music-and-art,2016-09-08
https://www.class-central.com/mooc/702/coursera--,2016-09-08
https://www.class-central.com/mooc/731/coursera-fundamentals-of-rehearsing-music-ensembles,2016-09-08
https://www.class-central.com/mooc/2499/coursera-the-world-of-the-string-quartet,2016-09-08
https://www.class-central.com/mooc/1652/coursera---shi-ji-1,2016-09-08
https://www.class-central.com/mooc/2358/coursera-20-western-music-in-the-20th-century,2016-09-08
https://www.class-central.com/mooc/4429/coursera-music-business-foundations,2016-09-08
https://www.class-central.com/mooc/2987/coursera-introduction-to-classical-music,2016-09-08
https://www.class-central.com/mooc/520/coursera-understanding-china-1700-2000-a-data-analytic-approach-part-1,2016-09-08
https://www.class-central.com/mooc/4345/coursera--,2016-09-08
https://www.class-central.com/mooc/5918/coursera-the-beauty-of-kunqu-opera,2016-09-08
https://www.class-central.com/mooc/5988/coursera-more-chinese-for-beginners,2016-09-08
https://www.class-central.com/mooc/5730/coursera-first-step-korean,2016-09-08
https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy,2016-09-08
https://www.class-central.com/mooc/6026/coursera-the-blues-understanding-and-performing-an-american-art-form,2016-09-08
https://www.class-central.com/mooc/1928/edx-anthropology-of-current-world-issues,2016-09-08
https://www.class-central.com/mooc/609/edx-the-ancient-greek-hero-in-24-hours,2016-09-08
https://www.class-central.com/mooc/4078/edx-relics-of-chinese-history-part-2-astronomy-and-medicine,2016-09-08
https://www.class-central.com/mooc/821/coursera-introduction-to-classical-music,2016-09-08
https://www.class-central.com/mooc/941/edx-china-part-1-political-and-intellectual-foundations-from-the-sage-kings-to-confucius-and-the-legalists,2016-09-08
https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism,2016-09-08
https://www.class-central.com/mooc/2439/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution,2016-09-08
https://www.class-central.com/mooc/1617/edx-china-part-2-the-creation-and-end-of-centralized-empire,2016-09-08
https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty,2016-09-08
https://www.class-central.com/mooc/2468/edx-china-part-8-creating-modern-china-the-birth-of-a-nation,2016-09-08
https://www.class-central.com/mooc/3873/edx-the-book-making-and-meaning-in-the-medieval-manuscript,2016-09-08
https://www.class-central.com/mooc/1988/edx-china-part-5-from-a-global-empire-under-the-mongols-to-a-global-economy-under-the-ming-dynasty,2016-09-08
