course,reviewer,date
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/143184,2016-02-18
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/71880,2015-08-21
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/158476,2016-04-05
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/90361,2015-12-01
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/89755,2015-08-26
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/74364,2015-07-26
https://www.class-central.com/mooc/5041/coursera-the-mediterranean-a-space-of-exchange-from-the-renaissance-to-enlightenment,/u/117537,2016-02-01
https://www.class-central.com/mooc/371/coursera-design-creation-of-artifacts-in-society,/u/132883,2016-01-21
https://www.class-central.com/mooc/371/coursera-design-creation-of-artifacts-in-society,/u/71880,2015-08-21
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/106051,2015-10-19
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/66901,2015-08-04
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/137594,2016-02-04
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/110553,2015-11-03
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/92688,2015-09-04
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/161357,2016-04-15
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/76944,2015-07-18
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/95232,2015-09-13
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/107311,2016-03-20
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/145826,2016-02-25
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/116662,2015-11-28
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,/u/84110,2015-08-08
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,/u/87674,2015-10-06
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,/u/169379,2016-05-11
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,/u/53490,2015-09-11
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,/u/52585,2016-06-12
https://www.class-central.com/mooc/667/coursera-soren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity,/u/39405,2015-07-08
https://www.class-central.com/mooc/667/coursera-soren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity,/u/103381,2015-07-08
https://www.class-central.com/mooc/667/coursera-soren-kierkegaard-subjectivity-irony-and-the-crisis-of-modernity,/u/80728,2015-07-08
https://www.class-central.com/mooc/2385/coursera-the-american-south-its-stories-music-and-art,/u/92505,2015-09-04
https://www.class-central.com/mooc/2943/coursera-positive-psychology,/u/91224,2016-02-05
https://www.class-central.com/mooc/2943/coursera-positive-psychology,/u/38344,2015-12-15
https://www.class-central.com/mooc/2943/coursera-positive-psychology,/u/75549,2015-07-21
https://www.class-central.com/mooc/2943/coursera-positive-psychology,/u/106924,2015-10-22
https://www.class-central.com/mooc/2943/coursera-positive-psychology,/u/49246,2015-09-28
https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages,/u/66618,2015-08-07
https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages,/u/80728,2015-08-01
https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages,/u/59985,2015-07-19
https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies,/u/163690,2016-04-23
https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies,/u/83175,2015-08-29
https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies,/u/72285,2015-08-02
https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies,/u/65342,2015-07-23
https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies,/u/88124,2015-08-28
https://www.class-central.com/mooc/3965/coursera-financial-planning-for-young-adults,/u/97481,2015-09-28
https://www.class-central.com/mooc/4336/coursera-introduction-to-negotiation-a-strategic-playbook-for-becoming-a-principled-and-persuasive-negotiator,/u/95856,2015-09-16
https://www.class-central.com/mooc/4608/coursera-introduction-to-the-nonprofit-sector-nonprofit-organizations-nonprofit-leadership-and-governance,/u/116091,2015-12-29
https://www.class-central.com/mooc/5675/coursera-critical-issues-in-urban-education,/u/130936,2016-02-15
