id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
/u/21391,"['Math and Logic', 'Data Analysis']",,,,,,,,,,,,,,,
/u/40040,"['Algorithms', 'Data Analysis', 'Algorithms', 'Algorithms']",,,,,,,,,,,,,,,
/u/71480,['Algorithms'],,,,,,,,,,,,,,,
/u/71954,['Algorithms'],,,,,,,,,,,,,,,
/u/44267,['Algorithms'],['Machine Learning'],,,,,,,,,,,,,,
/u/61353,['Algorithms'],,,,,,,,,,,,,,,
/u/63704,"['Algorithms', 'Machine Learning', 'Economics', 'Computer Science', 'Computer Science', 'Economics', 'Software Development', 'Machine Learning', 'Algorithms', 'Algorithms', 'Algorithms']",,,,,,,,,,,,,,,
/u/28990,"['Philosophy', 'Business Strategy', 'Software Development']",['Philosophy'],['Psychology'],,,,,,,,,,,,,
/u/65357,['Leadership and Management'],,,,,,,,,,,,,,,
/u/31716,['Business Essentials'],,,,,,,,,,,,,,,
/u/44785,['Business Essentials'],,,,,,,,,,,,,,,
/u/28734,['Entrepreneurship'],['Business Essentials'],,,,,,,,,,,,,,
/u/39567,"['Business Strategy', 'Data Analysis', 'Physics and Astronomy']",['History'],['History'],['Personal Development'],['Data Analysis & Statistics'],['Psychology'],"['Learning English', 'Communication']",['Design and Product'],['Psychology'],"['Economics', 'Economics', 'Business & Management']",['Biology'],['Data Analysis'],['Business Strategy'],"['Leadership and Management', 'Math and Logic']",['Leadership and Management'],['Business Strategy']
/u/71176,"['Business Essentials', 'History']",,,,,,,,,,,,,,,
/u/38653,['Business Essentials'],,,,,,,,,,,,,,,
/u/64006,['Biology'],,,,,,,,,,,,,,,
/u/35266,['Leadership and Management'],"['Marketing', 'Business Intelligence', 'Leadership and Management']",,,,,,,,,,,,,,
/u/39563,"['Leadership and Management', 'Entrepreneurship', 'Entrepreneurship', 'Entrepreneurship', 'Business Intelligence']",,,,,,,,,,,,,,,
/u/53358,['Medicine & Healthcare'],['Psychology'],,,,,,,,,,,,,,
/u/65784,"['Computer Security and Networks', 'Software Development', 'Software Development', 'Personal Development', 'Software Development']",,,,,,,,,,,,,,,
/u/60183,['Computer Security and Networks'],,,,,,,,,,,,,,,
/u/51695,['Data Analysis'],['Computer Security and Networks'],,,,,,,,,,,,,,
/u/51026,"['Computer Security and Networks', 'Leadership and Management']",,,,,,,,,,,,,,,
/u/45266,['Math and Logic'],,,,,,,,,,,,,,,
/u/40192,['Data Analysis'],['Math and Logic'],['Mobile and Web Development'],,,,,,,,,,,,,
/u/64495,['Math and Logic'],,,,,,,,,,,,,,,
/u/59873,"['Math and Logic', 'Math and Logic']",,,,,,,,,,,,,,,
/u/23857,['Data Analysis'],,,,,,,,,,,,,,,
/u/41751,['Marketing'],,,,,,,,,,,,,,,
/@vinisha,['Marketing'],['Marketing'],,,,,,,,,,,,,,
/u/63888,['Psychology'],['Personal Development'],,,,,,,,,,,,,,
/u/17856,['Leadership and Management'],['Business Essentials'],"['Marketing', 'Business Essentials']",,,,,,,,,,,,,
/u/60533,['Marketing'],,,,,,,,,,,,,,,
/u/52380,['Entrepreneurship'],,,,,,,,,,,,,,,
/u/62946,['Physics and Astronomy'],,,,,,,,,,,,,,,
/u/46101,['Entrepreneurship'],,,,,,,,,,,,,,,
/u/33310,['Governance and Society'],,,,,,,,,,,,,,,
/u/55362,['History'],,,,,,,,,,,,,,,
/u/55574,['History'],,,,,,,,,,,,,,,
/u/62653,['Probability and Statistics'],,,,,,,,,,,,,,,
/@bob,['Machine Learning'],"['Computer Security and Networks', 'Computer Science', 'Software Development']","['Machine Learning', 'Law', 'Computer Science']",,,,,,,,,,,,,
/u/28764,"['History', 'Design and Product']",,,,,,,,,,,,,,,
/u/43128,['Electrical Engineering'],,,,,,,,,,,,,,,
/u/20289,"['Entrepreneurship', 'Business & Management']",['Entrepreneurship'],['Personal Development'],['Entrepreneurship'],,,,,,,,,,,,
/u/29121,['Psychology'],,,,,,,,,,,,,,,
/u/61097,['Algorithms'],,,,,,,,,,,,,,,
/u/39313,['Software Development'],,,,,,,,,,,,,,,
/u/37636,['Software Development'],,,,,,,,,,,,,,,
/u/39410,['Software Development'],,,,,,,,,,,,,,,
/u/43562,['Computer Security and Networks'],,,,,,,,,,,,,,,
/u/53279,"['Computer Security and Networks', 'Physics and Astronomy']",,,,,,,,,,,,,,,
/u/70322,"['Computer Security and Networks', 'Math and Logic', 'Data Analysis', 'Machine Learning', 'Personal Development', 'History', 'Civil Engineering', 'Software Development']",,,,,,,,,,,,,,,
/u/66527,['Math and Logic'],,,,,,,,,,,,,,,
/u/33438,['Leadership and Management'],,,,,,,,,,,,,,,
/u/54558,"['Psychology', 'Psychology', 'Economics']",,,,,,,,,,,,,,,
/u/37209,['Chemistry'],,,,,,,,,,,,,,,
/u/44173,['Computer Security and Networks'],['Algorithms'],,,,,,,,,,,,,,
/u/55291,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/55765,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/40387,['Personal Development'],"['Mobile and Web Development', 'Mobile and Web Development', 'Software Development']",,,,,,,,,,,,,,
/u/39878,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/55758,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/55889,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/56086,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/55251,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/56163,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/60946,['Mobile and Web Development'],,,,,,,,,,,,,,,
/u/39402,"['Computer Security and Networks', 'Computer Security and Networks']",,,,,,,,,,,,,,,
/u/62404,"['Probability and Statistics', 'Data Analysis', 'Data Analysis', 'Data Analysis']","['Data Analysis', 'Data Analysis', 'Business Strategy']",,,,,,,,,,,,,,
/u/68530,['Marketing'],,,,,,,,,,,,,,,
/u/69914,['Marketing'],,,,,,,,,,,,,,,
/u/70696,['Marketing'],,,,,,,,,,,,,,,
/u/69111,['Marketing'],,,,,,,,,,,,,,,
/u/72086,['Marketing'],,,,,,,,,,,,,,,
/u/63233,['Business Essentials'],,,,,,,,,,,,,,,
/u/33043,['Leadership and Management'],,,,,,,,,,,,,,,
/u/7022,"['Leadership and Management', 'Economics']",,,,,,,,,,,,,,,
/u/62675,['Leadership and Management'],,,,,,,,,,,,,,,
/u/49955,['Leadership and Management'],,,,,,,,,,,,,,,
/u/51744,['Economics'],['Economics'],,,,,,,,,,,,,,
/u/64984,['Medicine & Healthcare'],,,,,,,,,,,,,,,
/u/40180,['Music'],['Music and Art'],,,,,,,,,,,,,,
/u/66082,['Probability and Statistics'],,,,,,,,,,,,,,,
/u/61069,['Leadership and Management'],,,,,,,,,,,,,,,
/u/64965,['Marketing'],,,,,,,,,,,,,,,
/u/20214,['Leadership and Management'],"['Music and Art', 'Entrepreneurship', 'Music and Art']",,,,,,,,,,,,,,
/u/34002,['Leadership and Management'],,,,,,,,,,,,,,,
/u/43746,['Design and Product'],['Data Analysis'],['Leadership and Management'],,,,,,,,,,,,,
/u/35097,['Software Development'],,,,,,,,,,,,,,,
/u/57753,['Software Development'],,,,,,,,,,,,,,,
/u/64371,['Economics'],,,,,,,,,,,,,,,
/u/61729,['Education'],,,,,,,,,,,,,,,
/u/44944,['Electrical Engineering'],,,,,,,,,,,,,,,
/u/64652,['Education'],,,,,,,,,,,,,,,
/u/64856,"['Machine Learning', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Data Analysis', 'Machine Learning', 'Data Analysis']",,,,,,,,,,,,,,,
/u/52285,['Algorithms'],,,,,,,,,,,,,,,
/u/52527,['Algorithms'],,,,,,,,,,,,,,,
/u/52338,['Algorithms'],,,,,,,,,,,,,,,
/u/50027,['Algorithms'],,,,,,,,,,,,,,,
/u/51266,['Algorithms'],,,,,,,,,,,,,,,
/u/57122,"['Algorithms', 'Computer Science']",,,,,,,,,,,,,,,
/u/61082,['Business Essentials'],,,,,,,,,,,,,,,
/u/65980,['Algorithms'],,,,,,,,,,,,,,,
/u/60877,['Algorithms'],,,,,,,,,,,,,,,
/u/63249,['Bioinformatics'],,,,,,,,,,,,,,,
