"","degree","closeness","betweenness","eigenvector","transitivity","constraint","url","time"
"1",4,0.00649350649350649,0,8.63483693737491e-07,0,0.773466666666667,"https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala",3
"2",5,0.00714285714285714,0,0.999999995670084,0,0.655841666666667,"https://www.class-central.com/mooc/707/coursera-understanding-economic-policymaking",3
"3",0,0.00476190476190476,0,2.16556661979183e-07,0,0,"https://www.class-central.com/mooc/335/coursera-internet-history-technology-and-security",3
"4",5,0.00714285714285714,0,0.999999994736036,0,0.655841666666667,"https://www.class-central.com/mooc/976/coursera-the-emergence-of-the-modern-middle-east-part-i",3
"5",5,0.00714285714285714,0,0.999999994174597,0,0.655841666666667,"https://www.class-central.com/mooc/1307/coursera-fundamentals-of-global-energy-business",3
"6",2,0.00549450549450549,0,0,0,1.13284166666667,"https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1",3
"7",2,0.00549450549450549,0,0,0,1.13284166666667,"https://www.class-central.com/mooc/317/coursera-model-thinking",3
"8",4,0.00649350649350649,0,8.64045306857233e-07,0,0.773466666666667,"https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy",3
"9",2,0.00549450549450549,0,0,0,1.13284166666667,"https://www.class-central.com/mooc/307/coursera-natural-language-processing",3
"10",4,0.00649350649350649,0,8.70015313912052e-07,0,0.773466666666667,"https://www.class-central.com/mooc/388/coursera-computing-for-data-analysis",3
"11",5,0.00714285714285714,0,1,0,0.655841666666667,"https://www.class-central.com/mooc/1529/coursera-technology-and-ethics",3
"12",4,0.00649350649350649,0,8.6085596038632e-07,0,0.773466666666667,"https://www.class-central.com/mooc/338/coursera-social-network-analysis",3
"13",5,0.00714285714285714,0,0.999999996776467,0,0.655841666666667,"https://www.class-central.com/mooc/1751/coursera-analyzing-global-trends-for-business-and-society",3
"14",5,0.00714285714285714,0,0.999999995834192,0,0.655841666666667,"https://www.class-central.com/mooc/1771/coursera-international-human-rights-law-prospects-and-challenges",3
"15",4,0.00649350649350649,0,8.62670775111815e-07,0,0.773466666666667,"https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1",3
"16",1,0.000103788271925272,0,0.00370547729208899,0,1.00021243236209,"https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala",4
"17",5,5.03094028273884e-05,0,6.02567538570458e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology",4
"18",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/543/coursera-english-common-law-structure-and-principles",4
"19",8,0.00010472300764478,743.833333333333,0.059401892254007,0.573711457763182,0.325737624038876,"https://www.class-central.com/mooc/380/coursera-introductory-human-physiology",4
"20",5,5.03094028273884e-05,0,6.02559271030155e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/487/coursera-discrete-optimization",4
"21",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1811/coursera-personal-family-financial-planning",4
"22",21,0.000104854776135053,668.111274118898,0.728230757177048,0.62133050538223,0.157761106030256,"https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1",4
"23",5,5.03094028273884e-05,0,6.02577649681609e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/678/coursera-epidemics-the-dynamics-of-infectious-diseases",4
"24",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1362/coursera-the-brain-and-space",4
"25",1,0.000102912421529279,0,0.0024147621788728,0,1.00021243236209,"https://www.class-central.com/mooc/443/edx-agile-development-using-ruby-on-rails-basics",4
"26",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1057/coursera-dino-101-dinosaur-paleobiology",4
"27",21,0.000104460461715241,84.9285714285715,0.884898786444802,0.673711457763182,0.177102376562426,"https://www.class-central.com/mooc/706/coursera-competitive-strategy",4
"28",16,0.000104525974704714,1.88578392281953,0.712375070204427,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i",4
"29",6,0.000104220948410631,0,0.00951442205531768,1.00228288633461,0.46723596631271,"https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us",4
"30",21,0.000104460461715241,84.9285714285715,0.884898787806166,0.673711457763182,0.177102376562426,"https://www.class-central.com/mooc/1856/coursera-advanced-competitive-strategy",4
"31",3,4.95957942766453e-05,0,0,1.00228288633461,0.926138358288018,"https://www.class-central.com/mooc/339/coursera-algorithms-part-i",4
"32",4,0.000103766732385597,0,0.000912111148051427,1.00228288633461,0.558395302732463,"https://www.class-central.com/mooc/353/coursera-greek-and-roman-mythology",4
"33",27,0.000104515050167224,432.7,1,0.446727330779055,0.137421169393067,"https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management",4
"34",9,0.00010443864229765,257.260697197539,0.224039968657687,0.474505108556833,0.271388746358733,"https://www.class-central.com/mooc/769/coursera-introduction-to-financial-accounting",4
"35",4,0.00010351966873706,0.142857142857143,0.00981675693011868,1.00228288633461,0.653062548102833,"https://www.class-central.com/mooc/1395/coursera-an-introduction-to-consumer-neuroscience-neuromarketing",4
"36",7,0.000103939299449122,1.20396825396825,0.221340947245012,1.00228288633461,0.362989681974878,"https://www.class-central.com/mooc/556/coursera-surviving-disruptive-technologies-on-demand",4
"37",7,0.000103939299449122,1.20396825396825,0.221340941538336,1.00228288633461,0.362989681974878,"https://www.class-central.com/mooc/563/coursera-calculus-one",4
"38",16,0.000104525974704714,1.88578392281953,0.712375075385851,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/1137/coursera-introduction-to-marketing",4
"39",6,0.000104220948410631,0,0.00951442385366112,1.00228288633461,0.46723596631271,"https://www.class-central.com/mooc/1606/coursera-understanding-the-brain-the-neurobiology-of-everyday-life",4
"40",5,0.000104307916970898,1.25859853510782,0.150737268888108,1.00228288633461,0.406224063222597,"https://www.class-central.com/mooc/2065/coursera-supply-chain-management-a-learning-perspective",4
"41",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/2678/coursera-arts-and-culture-strategy",4
"42",6,0.000103284445362528,0,0.00705826585940369,1.00228288633461,0.527064284213944,"https://www.class-central.com/mooc/398/coursera-neural-networks-for-machine-learning",4
"43",4,0.00010417751849151,0.142857142857143,0.0620356132225917,1.00228288633461,0.526997576718858,"https://www.class-central.com/mooc/2136/coursera-social-impact-strategy-tools-for-entrepreneurs-and-innovators",4
"44",2,4.92465281197676e-05,0,0,1.00228288633461,1.12521243236209,"https://www.class-central.com/mooc/452/coursera-programming-languages-part-a",4
"45",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1312/coursera-on-strategy-what-managers-can-learn-from-philosophy-part-1",4
"46",6,0.000104220948410631,0,0.00951442854250964,1.00228288633461,0.46723596631271,"https://www.class-central.com/mooc/2055/coursera-our-energy-future",4
"47",16,0.000104525974704714,1.88578392281953,0.712375074816835,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/636/coursera-games-without-chance-combinatorial-game-theory",4
"48",14,0.000103231134510168,0,0.00192751981265936,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/1705/coursera-the-french-revolution",4
"49",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/459/coursera-organizational-analysis",4
"50",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/714/coursera-critical-perspectives-on-management",4
"51",4,0.000103993344425957,0.291068580542265,0.0812499394580913,1.00228288633461,0.489055205799593,"https://www.class-central.com/mooc/1054/coursera-the-power-of-microeconomics-economic-principles-in-the-real-world",4
"52",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1136/coursera-music-s-big-bang-the-genesis-of-rock-n-roll",4
"53",16,0.000104525974704714,1.88578392281953,0.71237507182382,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/1749/coursera-bioinformatic-methods-ii",4
"54",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/2677/coursera-america-s-written-constitution",4
"55",3,0.000104134124752681,0,0.0562740577542306,1.00228288633461,0.723263266755279,"https://www.class-central.com/mooc/309/coursera-probabilistic-graphical-models-1-representation",4
"56",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/710/coursera-inspiring-leadership-through-emotional-intelligence",4
"57",14,0.000103231134510168,0,0.00192751367181186,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/690/coursera-history-of-rock-part-one",4
"58",18,0.00010391769718383,896,0.00258657082003221,0.636269814439186,0.194082582273909,"https://www.class-central.com/mooc/1269/coursera-how-to-change-the-world",4
"59",5,5.03094028273884e-05,0,6.0254806357479e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/730/coursera-exploring-beethoven-s-piano-sonatas",4
"60",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1342/coursera-tibetan-buddhist-meditation-and-the-modern-world-lesser-vehicle",4
"61",5,0.000104340567612688,0,0.0561644777161995,1.00228288633461,0.486530799709031,"https://www.class-central.com/mooc/1715/coursera-exploratory-data-analysis",4
"62",7,0.000103939299449122,1.20396825396825,0.221340945890618,1.00228288633461,0.362989681974878,"https://www.class-central.com/mooc/2011/coursera-managing-your-money-mba-insights-for-undergraduates",4
"63",7,0.000103939299449122,1.20396825396825,0.221340940545005,1.00228288633461,0.362989681974878,"https://www.class-central.com/mooc/433/coursera-grow-to-greatness-smart-growth-for-private-businesses-part-i",4
"64",17,0.000104547830632514,153.88578392282,0.714645301982748,0.884635827511081,0.19306055392311,"https://www.class-central.com/mooc/408/coursera-an-introduction-to-interactive-programming-in-python-part-1",4
"65",8,0.000104307916970898,138.593984962406,0.0797996195895122,0.466568600620325,0.360019892440971,"https://www.class-central.com/mooc/840/coursera-developing-innovative-ideas-for-new-companies-the-first-step-in-entrepreneurship",4
"66",3,4.95957942766453e-05,0,0,1.00228288633461,0.926138358288018,"https://www.class-central.com/mooc/1712/coursera-the-data-scientist-s-toolbox",4
"67",3,0.000104134124752681,0,0.0562740523584931,1.00228288633461,0.723263266755279,"https://www.class-central.com/mooc/1724/coursera-principles-of-computing-part-1",4
"68",7,0.000104199228925706,93.406015037594,0.068086544884788,0.573711457763182,0.424655204226374,"https://www.class-central.com/mooc/2708/coursera-innovation-for-entrepreneurs-from-idea-to-marketplace",4
"69",2,4.92465281197676e-05,0,0,1.00228288633461,1.12521243236209,"https://www.class-central.com/mooc/1713/coursera-r-programming",4
"70",4,0.00010351966873706,0.142857142857143,0.00981676274806449,1.00228288633461,0.653062548102833,"https://www.class-central.com/mooc/2709/coursera-new-venture-finance-startup-funding-for-entrepreneurs",4
"71",14,0.000103231134510168,0,0.00192750891959964,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/722/coursera-from-the-big-bang-to-dark-energy",4
"72",6,0.000104351455702807,77,0.0562991863805997,0.668949553001277,0.377426466123745,"https://www.class-central.com/mooc/835/coursera-machine-learning",4
"73",4,0.000103766732385597,0,0.000912112453670652,1.00228288633461,0.558395302732463,"https://www.class-central.com/mooc/1389/coursera-unethical-decision-making-in-organizations",4
"74",1,0.00010351966873706,0,0.00329700690413906,0,1.00021243236209,"https://www.class-central.com/mooc/1714/coursera-getting-and-cleaning-data",4
"75",30,0.00010495382031906,1263.90666974924,0.849215637927532,0.331018518518519,0.106830909251756,"https://www.class-central.com/mooc/2161/coursera-learning-how-to-learn-powerful-mental-tools-to-help-you-master-tough-subjects",4
"76",5,5.03094028273884e-05,0,6.0256596340283e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/317/coursera-model-thinking",4
"77",14,0.000103231134510168,0,0.00192751320976845,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/418/coursera-introduction-to-philosophy",4
"78",11,0.00010436234606554,47.7595238095238,0.352611994469765,0.60228288633461,0.260125534881024,"https://www.class-central.com/mooc/546/coursera-foundations-of-business-strategy",4
"79",6,0.000103284445362528,0,0.00705827535129508,1.00228288633461,0.527064284213944,"https://www.class-central.com/mooc/1728/coursera-software-security",4
"80",4,0.00010417751849151,0.142857142857143,0.0620356081811322,1.00228288633461,0.526997576718858,"https://www.class-central.com/mooc/1527/edx-entrepreneurship-101-who-is-your-customer",4
"81",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/2027/edx-leaders-of-learning",4
"82",3,0.000104134124752681,0,0.0562740560029763,1.00228288633461,0.723263266755279,"https://www.class-central.com/mooc/1496/edx-introduction-to-probability-the-science-of-uncertainty",4
"83",16,0.000104525974704714,1.88578392281953,0.712375080148005,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/912/coursera-financial-markets",4
"84",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1486/edx-introduction-to-the-music-business",4
"85",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/308/coursera-game-theory",4
"86",5,5.03094028273884e-05,0,6.02555875812194e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/843/coursera-pre-calculus-trigonometry",4
"87",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1623/edx-the-analytics-edge",4
"88",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/2140/edx-supply-chain-fundamentals",4
"89",16,0.000104525974704714,1.88578392281953,0.712375073709047,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/1264/coursera-introduction-to-forensic-science",4
"90",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1813/coursera-the-science-of-the-solar-system",4
"91",16,0.000104525974704714,1.88578392281953,0.712375075813017,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/329/coursera-introduction-to-logic",4
"92",14,0.000103231134510168,0,0.00192751895006018,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/610/edx-justice",4
"93",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/637/edx-introduction-to-biology-the-secret-of-life",4
"94",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1635/edx-astrophysics-exploring-exoplanets",4
"95",14,0.000103231134510168,0,0.00192751898768983,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/1845/edx-china-part-4-literati-china-examinations-and-neo-confucianism",4
"96",14,0.000103231134510168,0,0.00192751797607672,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/1986/edx-china-part-6-the-manchus-and-the-qing-dynasty",4
"97",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1598/edx-greatest-unsolved-mysteries-of-the-universe",4
"98",1,0.000104112441436752,0,0.0497437257254451,0,1.00021243236209,"https://www.class-central.com/mooc/1781/edx-the-science-of-happiness",4
"99",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/907/edx-solar-energy",4
"100",14,0.000103231134510168,0,0.00192751078297029,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/2468/edx-china-part-8-creating-modern-china-the-birth-of-a-nation",4
"101",4,0.000103993344425957,0.291068580542265,0.0812499444563665,1.00228288633461,0.489055205799593,"https://www.class-central.com/mooc/1491/edx-introduction-to-aeronautical-engineering",4
"102",14,0.000103231134510168,0,0.00192751529130605,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/810/edx-ideas-of-the-twentieth-century",4
"103",14,0.000103231134510168,0,0.00192751527948231,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/1988/edx-china-part-5-from-a-global-empire-under-the-mongols-to-a-global-economy-under-the-ming-dynasty",4
"104",14,0.000103231134510168,0,0.00192751644285479,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/1834/edx-war-for-the-greater-middle-east",4
"105",14,0.000103231134510168,0,0.00192751938532918,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/1528/edx-an-introduction-to-credit-risk-management",4
"106",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/2508/edx-ap-physics-2-part-1-fluids-and-thermodynamics",4
"107",2,4.92465281197676e-05,0,0,1.00228288633461,1.12521243236209,"https://www.class-central.com/mooc/2147/edx-introduction-to-functional-programming",4
"108",2,0.000103734439834025,77,0.0418771796363403,0.00228288633461047,0.500212432362092,"https://www.class-central.com/mooc/1857/edx-introduction-to-linux",4
"109",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/2022/edx-english-grammar-and-style",4
"110",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1833/edx-the-art-of-poetry",4
"111",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/2365/edx-saving-schools-mini-course-1-history-and-politics-of-u-s-education",4
"112",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/2070/edx-future-cities",4
"113",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1648/edx-introduction-to-biomedical-imaging",4
"114",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/945/edx-genomic-medicine-gets-personal",4
"115",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/2146/edx-creative-problem-solving-and-decision-making",4
"116",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/508/coursera-aids",4
"117",5,5.03094028273884e-05,0,6.02544373719785e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/655/coursera-social-epidemiology",4
"118",5,5.03094028273884e-05,0,6.02610436611076e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/1239/coursera-the-power-of-markets",4
"119",5,0.000104307916970898,1.25859853510782,0.150737269184145,1.00228288633461,0.406224063222597,"https://www.class-central.com/mooc/824/coursera-computer-networks",4
"120",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1522/coursera-marine-megafauna-an-introduction-to-marine-science-and-conservation",4
"121",5,5.03094028273884e-05,0,6.02567915224616e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/513/coursera-archaeology-s-dirty-little-secrets",4
"122",16,0.000104525974704714,1.88578392281953,0.712375079012273,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/424/coursera-a-beginner-s-guide-to-irrational-behavior",4
"123",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1812/coursera-massively-multivariable-open-online-calculus-course",4
"124",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/1386/coursera-core-concepts-in-data-analysis",4
"125",16,0.000104525974704714,1.88578392281953,0.71237506996944,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/888/coursera-case-based-introduction-to-biostatistics",4
"126",2,0.000104395030796534,0,0.0532393988648346,1.00228288633461,0.583007860301739,"https://www.class-central.com/mooc/1969/coursera-representaciones-culturales-de-las-sexualidades",4
"127",5,5.03094028273884e-05,0,6.02586872049148e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/451/coursera-introduction-to-data-science",4
"128",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/306/coursera-human-computer-interaction",4
"129",16,0.000104525974704714,1.88578392281953,0.712375071465907,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/555/coursera-social-psychology",4
"130",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1704/coursera-programming-cloud-services-for-android-handheld-systems",4
"131",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/566/coursera-a-brief-history-of-humankind",4
"132",6,0.000104220948410631,0,0.00951441859141333,1.00228288633461,0.46723596631271,"https://www.class-central.com/mooc/2234/edx-3-032x-mechanical-behavior-of-materials",4
"133",4,0.000103766732385597,0,0.000912111798182596,1.00228288633461,0.558395302732463,"https://www.class-central.com/mooc/715/coursera-understanding-media-by-understanding-google",4
"134",5,0.000104340567612688,0,0.0561644698113848,1.00228288633461,0.486530799709031,"https://www.class-central.com/mooc/2244/edx-ut-7-01x-foundations-of-data-analysis",4
"135",5,0.000104340567612688,0,0.0561644777554561,1.00228288633461,0.486530799709031,"https://www.class-central.com/mooc/2919/coursera-preparing-for-the-ap-calculus-ab-and-bc-exams-part-2-integral-calculus",4
"136",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/382/coursera-introduction-to-astronomy",4
"137",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1268/coursera-history-of-the-slave-south",4
"138",10,0.000104058272632674,432.291068580542,0.0836056482397711,0.468949553001277,0.293350192778759,"https://www.class-central.com/mooc/2463/coursera-surveillance-law",4
"139",1,4.89021468042447e-05,0,0,0,1.00021243236209,"https://www.class-central.com/mooc/444/edx-6-002x-circuits-and-electronics",4
"140",5,5.03094028273884e-05,0,6.02545004637945e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/853/coursera-el-abc-del-emprendimiento-esbelto",4
"141",5,5.03094028273884e-05,0,6.02619102748548e-05,1.00228288633461,0.648212432362092,"https://www.class-central.com/mooc/419/coursera-equine-nutrition",4
"142",6,0.000103284445362528,0,0.00705827497614865,1.00228288633461,0.527064284213944,"https://www.class-central.com/mooc/445/edx-cs188-1x-artificial-intelligence",4
"143",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/943/edx-hds1544-1x-early-christianity-the-letters-of-paul",4
"144",4,0.00010351966873706,0.142857142857143,0.0098167605724757,1.00228288633461,0.653062548102833,"https://www.class-central.com/mooc/1751/coursera-analyzing-global-trends-for-business-and-society",4
"145",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1013/coursera-mathematical-methods-for-quantitative-finance",4
"146",14,0.000103231134510168,0,0.00192751205466576,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/920/coursera-globalization-and-you",4
"147",16,0.000104525974704714,1.88578392281953,0.712375069787922,1.00228288633461,0.213217072509766,"https://www.class-central.com/mooc/383/coursera-think-again-how-to-reason-and-argue",4
"148",12,0.000104624398409709,579.558823529412,0.0622872493735433,0.381070765122489,0.228595733020319,"https://www.class-central.com/mooc/1349/coursera-data-analysis-and-statistical-inference",4
"149",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/1905/coursera-shaping-the-way-we-teach-english-1-the-landscape-of-english-language-teaching",4
"150",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/345/coursera-introduction-to-finance",4
"151",10,0.000104416831993317,1080,0.00979367346001622,0.468949553001277,0.282891830510241,"https://www.class-central.com/mooc/1957/coursera-programming-for-everybody-python",4
"152",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/436/coursera-microeconomics-principles",4
"153",14,0.000103231134510168,0,0.00192751928640925,1.00228288633461,0.261838889445304,"https://www.class-central.com/mooc/1599/edx-anu-india1x-engaging-india",4
"154",6,0.000103284445362528,0,0.00705827128814493,1.00228288633461,0.527064284213944,"https://www.class-central.com/mooc/375/coursera-computer-science-101",4
"155",0,4.85625485625486e-05,0,0.000177174675133753,0,0,"https://www.class-central.com/mooc/525/coursera-introduction-to-music-production",4
"156",6,0.000103284445362528,0,0.00705827297073755,1.00228288633461,0.527064284213944,"https://www.class-central.com/mooc/1240/edx-learning-from-data-introductory-machine-learning",4
"157",3,4.95957942766453e-05,0,0,1.00228288633461,0.926138358288018,"https://www.class-central.com/mooc/374/coursera-algorithms-design-and-analysis-part-1",4
"158",3,4.95957942766453e-05,0,0,1.00228288633461,0.926138358288018,"https://www.class-central.com/mooc/426/coursera-algorithms-design-and-analysis-part-2",4
"159",6,0.000103284445362528,0,0.00705827040941176,1.00228288633461,0.527064284213944,"https://www.class-central.com/mooc/531/coursera-malicious-software-and-its-underground-economy-two-sides-to-every-story",4
"160",8,4.4499822000712e-05,2.13039681507821,0.107316232803687,1.0005632119664,0.32218305697827,"https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners",5
"161",0,1.4965131244201e-05,0,0.00433245206433412,0,0,"https://www.class-central.com/mooc/2941/coursera--food-safety-toxicology",5
"162",0,1.4965131244201e-05,0,0.00433245206433412,0,0,"https://www.class-central.com/mooc/371/coursera-design-creation-of-artifacts-in-society",5
"163",7,4.42556204637989e-05,0.0625,0.0102743188141468,1.0005632119664,0.374073343159073,"https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala",5
"164",0,1.4965131244201e-05,0,0.00433245206433412,0,0,"https://www.class-central.com/mooc/2835/coursera---philosophy-of-culture",5
"165",3,4.44207533759773e-05,0,0.0439633706732748,1.0005632119664,0.710841429373801,"https://www.class-central.com/mooc/2943/coursera-positive-psychology",5
"166",6,4.40295878830574e-05,227.809523809524,0.00180320033091978,0.533896545299729,0.36444084626474,"https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages",5
"167",5,4.43301711144605e-05,0.0909090909090909,0.0385430862357594,1.0005632119664,0.432499488240049,"https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies",5
"168",6,4.42732545269403e-05,0,0.0115134181972875,1.0005632119664,0.472409238248599,"https://www.class-central.com/mooc/404/coursera-control-of-mobile-robots",5
"169",4,4.42869796279894e-05,0.0714285714285714,0.0117502395320518,1.0005632119664,0.445829735153629,"https://www.class-central.com/mooc/663/coursera-constitutional-struggles-in-the-muslim-world",5
"170",0,1.4965131244201e-05,0,0.00433245206433412,0,0,"https://www.class-central.com/mooc/733/coursera-epidemiology-the-basic-science-of-public-health",5
"171",4,4.37062937062937e-05,0.142857142857143,0.000166476348460546,1.0005632119664,0.633416540709185,"https://www.class-central.com/mooc/2033/coursera-what-future-for-education",5
"172",4,4.38558021226208e-05,0,0.000551269569019051,1.0005632119664,0.697600214178572,"https://www.class-central.com/mooc/2920/coursera-managing-the-company-of-the-future",5
"173",1,4.41481612290848e-05,0,0.00211425595455135,0,1.00013529070918,"https://www.class-central.com/mooc/380/coursera-introductory-human-physiology",5
"174",0,1.4965131244201e-05,0,0.00433245206433412,0,0,"https://www.class-central.com/mooc/486/coursera-epigenetic-control-of-gene-expression",5
"175",1,1.50231356288685e-05,0,0,0,1.00013529070918,"https://www.class-central.com/mooc/664/coursera-diabetes-a-global-challenge",5
"176",1,1.50231356288685e-05,0,0,0,1.00013529070918,"https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking",5
"177",0,1.4965131244201e-05,0,0.00433245206433412,0,0,"https://www.class-central.com/mooc/866/coursera-teaching-character-and-creating-positive-classrooms",5
"178",0,1.4965131244201e-05,0,0.00433245206433412,0,0,"https://www.class-central.com/mooc/1769/coursera-preventing-chronic-pain-a-human-systems-approach",5
"179",10,4.43911750344032e-05,241.642386943387,0.0281934400859266,0.467229878633063,0.233053086135644,"https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics",5
"180",11,4.45216152442011e-05,10.0473193163984,0.118511048070731,1.0005632119664,0.263425596813993,"https://www.class-central.com/mooc/487/coursera-discrete-optimization",5
"181",5,4.43262411347518e-05,87.6663565989248,0.0129727891334013,0.400563211966396,0.382419944521646,"https://www.class-central.com/mooc/1811/coursera-personal-family-financial-planning",5
