course,reviewer,date
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/143184,2016-02-18
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/158476,2016-04-05
https://www.class-central.com/mooc/5041/coursera-the-mediterranean-a-space-of-exchange-from-the-renaissance-to-enlightenment,/u/117537,2016-02-01
https://www.class-central.com/mooc/371/coursera-design-creation-of-artifacts-in-society,/u/132883,2016-01-21
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/137594,2016-02-04
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/161357,2016-04-15
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/107311,2016-03-20
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/145826,2016-02-25
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,/u/169379,2016-05-11
https://www.class-central.com/mooc/597/coursera-genes-and-the-human-condition-from-behavior-to-biotechnology,/u/52585,2016-06-12
https://www.class-central.com/mooc/2943/coursera-positive-psychology,/u/91224,2016-02-05
https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies,/u/163690,2016-04-23
https://www.class-central.com/mooc/5675/coursera-critical-issues-in-urban-education,/u/130936,2016-02-15
https://www.class-central.com/mooc/5719/coursera-build-your-first-android-app-project-centered-course,/u/146202,2016-05-16
https://www.class-central.com/mooc/5815/coursera-how-to-create-a-website-in-a-weekend-project-centered-course,/u/154094,2016-04-01
https://www.class-central.com/mooc/384/coursera-medical-neuroscience,/u/69764,2016-03-22
https://www.class-central.com/mooc/384/coursera-medical-neuroscience,/u/178847,2016-06-06
https://www.class-central.com/mooc/384/coursera-medical-neuroscience,/u/124497,2016-03-09
https://www.class-central.com/mooc/384/coursera-medical-neuroscience,/u/87424,2016-03-20
https://www.class-central.com/mooc/404/coursera-control-of-mobile-robots,/u/112746,2016-05-24
https://www.class-central.com/mooc/404/coursera-control-of-mobile-robots,/u/132883,2016-04-27
https://www.class-central.com/mooc/404/coursera-control-of-mobile-robots,/u/135508,2016-01-29
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,/u/73217,2016-02-25
https://www.class-central.com/mooc/529/coursera-creative-programming-for-digital-media-mobile-apps,/u/175444,2016-05-29
https://www.class-central.com/mooc/656/coursera-statistical-molecular-thermodynamics,/u/52585,2016-05-23
https://www.class-central.com/mooc/663/coursera-constitutional-struggles-in-the-muslim-world,/u/143261,2016-02-18
https://www.class-central.com/mooc/733/coursera-epidemiology-the-basic-science-of-public-health,/u/143333,2016-02-18
https://www.class-central.com/mooc/733/coursera-epidemiology-the-basic-science-of-public-health,/u/159344,2016-04-08
https://www.class-central.com/mooc/2033/coursera-what-future-for-education,/u/138912,2016-02-17
https://www.class-central.com/mooc/3290/coursera-genome-sequencing-bioinformatics-ii,/@ken,2016-02-24
https://www.class-central.com/mooc/3473/coursera-genomic-data-science-with-galaxy,/u/163690,2016-04-23
https://www.class-central.com/mooc/3473/coursera-genomic-data-science-with-galaxy,/u/133741,2016-01-24
https://www.class-central.com/mooc/3473/coursera-genomic-data-science-with-galaxy,/u/72285,2016-01-10
https://www.class-central.com/mooc/3478/coursera-statistics-for-genomic-data-science,/u/163690,2016-05-19
https://www.class-central.com/mooc/4421/coursera-math-behind-moneyball,/u/182162,2016-06-15
https://www.class-central.com/mooc/4793/coursera-to-screen-or-not-to-screen-methods-and-health-policies-through-case-studies,/u/90128,2016-03-13
https://www.class-central.com/mooc/5025/coursera-robotics-aerial-robotics,/u/186273,2016-06-20
https://www.class-central.com/mooc/5025/coursera-robotics-aerial-robotics,/u/73817,2016-04-23
https://www.class-central.com/mooc/380/coursera-introductory-human-physiology,/u/116490,2016-04-25
https://www.class-central.com/mooc/380/coursera-introductory-human-physiology,/u/37410,2016-02-05
https://www.class-central.com/mooc/342/coursera-computer-architecture,/u/180987,2016-06-20
https://www.class-central.com/mooc/342/coursera-computer-architecture,/u/62802,2016-06-15
https://www.class-central.com/mooc/385/coursera-learn-to-program-the-fundamentals,/u/168941,2016-05-09
https://www.class-central.com/mooc/385/coursera-learn-to-program-the-fundamentals,/u/183701,2016-06-17
https://www.class-central.com/mooc/385/coursera-learn-to-program-the-fundamentals,/u/62802,2016-06-15
https://www.class-central.com/mooc/486/coursera-epigenetic-control-of-gene-expression,/u/169379,2016-05-11
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,/u/121236,2016-03-22
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,/u/137698,2016-02-04
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,/u/72369,2016-06-15
https://www.class-central.com/mooc/1036/coursera-statistical-reasoning-for-public-health-1-estimation-inference-interpretation,/u/156861,2016-04-01
https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics,/u/93534,2016-06-17
https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics,/u/102629,2016-01-12
https://www.class-central.com/mooc/3291/coursera-comparing-genes-proteins-and-genomes-bioinformatics-iii,/u/120645,2016-03-08
https://www.class-central.com/mooc/3291/coursera-comparing-genes-proteins-and-genomes-bioinformatics-iii,/@ken,2016-02-24
https://www.class-central.com/mooc/3474/coursera-command-line-tools-for-genomic-data-science,/u/131063,2016-01-17
https://www.class-central.com/mooc/4340/coursera-quantitative-methods,/u/128452,2016-04-07
https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health,/u/137511,2016-02-03
https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health,/u/120389,2016-03-17
https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health,/u/161927,2016-04-17
https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health,/u/96418,2016-01-15
https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health,/u/132883,2016-03-09
https://www.class-central.com/mooc/5057/coursera-stanford-introduction-to-food-and-health,/u/142405,2016-02-19
https://www.class-central.com/mooc/5254/coursera-understanding-memory-explaining-the-psychology-of-memory-through-movies,/u/154032,2016-03-24
https://www.class-central.com/mooc/406/coursera-computational-investing-part-i,/u/180255,2016-06-11
https://www.class-central.com/mooc/406/coursera-computational-investing-part-i,/u/145826,2016-02-25
https://www.class-central.com/mooc/406/coursera-computational-investing-part-i,/u/25780,2016-04-14
https://www.class-central.com/mooc/487/coursera-discrete-optimization,/u/62802,2016-06-15
https://www.class-central.com/mooc/735/coursera-write-like-mozart-an-introduction-to-classical-music-composition,/u/156113,2016-03-30
https://www.class-central.com/mooc/735/coursera-write-like-mozart-an-introduction-to-classical-music-composition,/u/29268,2016-05-03
https://www.class-central.com/mooc/2460/coursera-successful-negotiation-essential-strategies-and-skills,/u/177972,2016-06-16
https://www.class-central.com/mooc/3475/coursera-bioconductor-for-genomic-data-science,/u/163690,2016-04-23
https://www.class-central.com/mooc/3627/coursera-dog-emotion-and-cognition,/u/138967,2016-02-06
https://www.class-central.com/mooc/3627/coursera-dog-emotion-and-cognition,/u/154032,2016-03-24
https://www.class-central.com/mooc/4423/coursera-international-law-in-action-a-guide-to-the-international-courts-and-tribunals-in-the-hague,/u/121099,2016-02-06
https://www.class-central.com/mooc/4423/coursera-international-law-in-action-a-guide-to-the-international-courts-and-tribunals-in-the-hague,/u/79814,2016-04-27
https://www.class-central.com/mooc/5034/coursera-viral-marketing-and-how-to-craft-contagious-content,/u/91224,2016-02-13
https://www.class-central.com/mooc/5705/coursera-emergent-phenomena-in-science-and-everyday-life,/u/151746,2016-03-15
https://www.class-central.com/mooc/6099/coursera-introduction-to-probability-and-data,/u/163690,2016-05-19
https://www.class-central.com/mooc/1362/coursera-the-brain-and-space,/u/27662,2016-01-12
https://www.class-central.com/mooc/1533/coursera-the-age-of-sustainable-development,/u/125594,2016-06-20
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/136906,2016-02-02
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/139125,2016-02-07
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/135880,2016-01-30
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/147026,2016-02-29
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/137388,2016-02-03
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/147117,2016-02-29
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/148296,2016-03-03
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/137584,2016-02-04
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/139334,2016-02-07
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/165944,2016-05-01
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/148051,2016-03-03
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/145420,2016-06-01
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/122218,2016-03-28
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/136582,2016-02-01
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/135818,2016-01-30
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/186205,2016-06-20
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/156266,2016-03-30
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/125588,2016-01-02
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/131227,2016-01-15
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/127634,2016-01-06
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/153975,2016-03-24
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/67179,2016-02-14
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/166359,2016-05-02
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/@becca,2016-03-28
https://www.class-central.com/mooc/3084/coursera-career-911-your-future-job-in-medicine-and-healthcare,/u/70841,2016-04-10
https://www.class-central.com/mooc/3541/coursera-psychology-of-popularity,/u/120012,2016-01-26
https://www.class-central.com/mooc/3541/coursera-psychology-of-popularity,/u/145460,2016-04-09
https://www.class-central.com/mooc/3476/coursera-python-for-genomic-data-science,/u/163690,2016-04-23
https://www.class-central.com/mooc/3476/coursera-python-for-genomic-data-science,/u/133774,2016-01-24
https://www.class-central.com/mooc/3476/coursera-python-for-genomic-data-science,/u/133741,2016-01-24
https://www.class-central.com/mooc/5237/coursera-ancient-philosophy-plato-his-predecessors,/u/39405,2016-05-09
https://www.class-central.com/mooc/5237/coursera-ancient-philosophy-plato-his-predecessors,/u/153975,2016-03-24
https://www.class-central.com/mooc/5237/coursera-ancient-philosophy-plato-his-predecessors,/u/144134,2016-02-28
https://www.class-central.com/mooc/5237/coursera-ancient-philosophy-plato-his-predecessors,/u/138445,2016-03-18
https://www.class-central.com/mooc/1057/coursera-dino-101-dinosaur-paleobiology,/u/47583,2016-05-16
https://www.class-central.com/mooc/415/coursera-astrobiology-and-the-search-for-extraterrestrial-life,/u/78296,2016-04-25
https://www.class-central.com/mooc/415/coursera-astrobiology-and-the-search-for-extraterrestrial-life,/u/151889,2016-03-17
https://www.class-central.com/mooc/415/coursera-astrobiology-and-the-search-for-extraterrestrial-life,/u/133844,2016-01-24
https://www.class-central.com/mooc/504/coursera-synapses-neurons-and-brains,/u/119299,2016-01-07
https://www.class-central.com/mooc/706/coursera-competitive-strategy,/u/111436,2016-06-03
https://www.class-central.com/mooc/706/coursera-competitive-strategy,/u/184685,2016-06-19
https://www.class-central.com/mooc/706/coursera-competitive-strategy,/u/166359,2016-05-02
https://www.class-central.com/mooc/725/coursera-introduction-to-environmental-law-and-policy,/u/39836,2016-06-06
https://www.class-central.com/mooc/910/coursera-roman-architecture,/u/182402,2016-06-16
