course,reviewer,date
https://www.class-central.com/mooc/2353/coursera-chinese-for-beginners,/u/71702,2015-06-26
https://www.class-central.com/mooc/2941/coursera--food-safety-toxicology,/u/65560,2015-06-02
https://www.class-central.com/mooc/371/coursera-design-creation-of-artifacts-in-society,/u/62000,2015-05-14
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/12100,2015-01-26
https://www.class-central.com/mooc/422/coursera-functional-programming-principles-in-scala,/u/67233,2015-06-08
https://www.class-central.com/mooc/2835/coursera---philosophy-of-culture,/u/71742,2015-06-27
https://www.class-central.com/mooc/2943/coursera-positive-psychology,/u/44216,2015-03-07
https://www.class-central.com/mooc/2943/coursera-positive-psychology,/u/57932,2015-04-17
https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages,/u/68449,2015-06-13
https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages,/u/39405,2015-06-24
https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages,/u/61774,2015-05-13
https://www.class-central.com/mooc/3477/coursera-magic-in-the-middle-ages,/u/61993,2015-06-23
https://www.class-central.com/mooc/3472/coursera-introduction-to-genomic-technologies,/@adelyne,2015-06-30
https://www.class-central.com/mooc/404/coursera-control-of-mobile-robots,/u/65970,2015-06-03
https://www.class-central.com/mooc/663/coursera-constitutional-struggles-in-the-muslim-world,/u/43991,2015-01-17
https://www.class-central.com/mooc/733/coursera-epidemiology-the-basic-science-of-public-health,/u/49156,2015-02-20
https://www.class-central.com/mooc/733/coursera-epidemiology-the-basic-science-of-public-health,/u/59723,2015-06-23
https://www.class-central.com/mooc/2033/coursera-what-future-for-education,/u/65038,2015-05-31
https://www.class-central.com/mooc/2920/coursera-managing-the-company-of-the-future,/u/36210,2015-04-23
https://www.class-central.com/mooc/380/coursera-introductory-human-physiology,/u/61135,2015-05-10
https://www.class-central.com/mooc/486/coursera-epigenetic-control-of-gene-expression,/u/66261,2015-06-04
https://www.class-central.com/mooc/664/coursera-diabetes-a-global-challenge,/u/46337,2015-02-01
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,/u/46337,2015-01-31
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,/u/63796,2015-06-15
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,/u/46414,2015-02-01
https://www.class-central.com/mooc/816/coursera-child-nutrition-and-cooking,/u/42657,2015-01-10
https://www.class-central.com/mooc/866/coursera-teaching-character-and-creating-positive-classrooms,/u/66747,2015-06-06
https://www.class-central.com/mooc/1769/coursera-preventing-chronic-pain-a-human-systems-approach,/u/44605,2015-01-20
https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics,/u/63240,2015-05-21
https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics,/u/43991,2015-05-06
https://www.class-central.com/mooc/2940/coursera-miracles-of-human-language-an-introduction-to-linguistics,/u/63157,2015-05-21
https://www.class-central.com/mooc/487/coursera-discrete-optimization,/@greg,2015-06-18
https://www.class-central.com/mooc/1811/coursera-personal-family-financial-planning,/u/31974,2015-01-08
https://www.class-central.com/mooc/1811/coursera-personal-family-financial-planning,/u/29706,2015-06-27
https://www.class-central.com/mooc/1811/coursera-personal-family-financial-planning,/u/48888,2015-06-17
https://www.class-central.com/mooc/2460/coursera-successful-negotiation-essential-strategies-and-skills,/u/56667,2015-04-14
https://www.class-central.com/mooc/2460/coursera-successful-negotiation-essential-strategies-and-skills,/u/66992,2015-06-07
https://www.class-central.com/mooc/3007/coursera-astronomy-exploring-time-and-space,/u/44143,2015-05-20
https://www.class-central.com/mooc/596/coursera-mathematical-biostatistics-boot-camp-1,/u/54335,2015-04-26
https://www.class-central.com/mooc/1362/coursera-the-brain-and-space,/u/41290,2015-06-03
https://www.class-central.com/mooc/2137/coursera-copyright-for-educators-librarians,/u/36210,2015-04-23
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/66744,2015-06-06
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/66672,2015-06-05
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/66792,2015-06-06
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/67424,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/67418,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/71706,2015-06-26
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/67658,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/67422,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/67507,2015-06-09
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/67388,2015-06-08
https://www.class-central.com/mooc/2860/coursera-a-life-of-happiness-and-fulfillment,/u/20751,2015-06-19
https://www.class-central.com/mooc/3159/coursera-emotions-a-philosophical-introduction,/u/64744,2015-05-29
https://www.class-central.com/mooc/837/coursera-health-for-all-through-primary-health-care,/u/63876,2015-05-25
https://www.class-central.com/mooc/415/coursera-astrobiology-and-the-search-for-extraterrestrial-life,/u/12100,2015-03-08
https://www.class-central.com/mooc/706/coursera-competitive-strategy,/u/62831,2015-05-19
https://www.class-central.com/mooc/706/coursera-competitive-strategy,/u/68123,2015-06-23
https://www.class-central.com/mooc/706/coursera-competitive-strategy,/u/53490,2015-06-02
https://www.class-central.com/mooc/883/coursera-foundations-of-teaching-for-learning-6-introduction-to-student-assessment,/u/70499,2015-06-26
https://www.class-central.com/mooc/1015/coursera-financial-engineering-and-risk-management-part-ii,/u/49149,2015-02-20
https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i,/u/39836,2015-06-13
https://www.class-central.com/mooc/1368/coursera-bioinformatic-methods-i,/u/61135,2015-05-10
https://www.class-central.com/mooc/1604/coursera--understanding-the-greek-philosophy,/u/71429,2015-06-25
https://www.class-central.com/mooc/1887/coursera-vital-signs-understanding-what-the-body-is-telling-us,/u/65970,2015-06-03
https://www.class-central.com/mooc/339/coursera-algorithms-part-i,/u/66901,2015-06-06
https://www.class-central.com/mooc/339/coursera-algorithms-part-i,/u/71480,2015-06-25
https://www.class-central.com/mooc/339/coursera-algorithms-part-i,/u/12100,2015-01-26
https://www.class-central.com/mooc/339/coursera-algorithms-part-i,/u/71954,2015-06-27
https://www.class-central.com/mooc/339/coursera-algorithms-part-i,/u/61353,2015-05-11
https://www.class-central.com/mooc/339/coursera-algorithms-part-i,/u/63704,2015-05-24
https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management,/u/53490,2015-04-06
https://www.class-central.com/mooc/372/coursera-introduction-to-operations-management,/u/65357,2015-06-02
https://www.class-central.com/mooc/769/coursera-introduction-to-financial-accounting,/u/44785,2015-01-21
https://www.class-central.com/mooc/769/coursera-introduction-to-financial-accounting,/u/71176,2015-06-25
https://www.class-central.com/mooc/1403/coursera-the-addicted-brain,/@matteo,2015-03-18
https://www.class-central.com/mooc/1403/coursera-the-addicted-brain,/u/64006,2015-05-26
