course,date
46983,2016-07-24
49843,2016-08-27
69762,2016-08-28
69939,2016-11-14
50537,2016-12-01
34642,2017-02-06
34834,2017-02-06
69895,2017-02-06
34617,2017-02-06
401,2017-05-02
70237,2017-03-20
70237,2016-11-12
69871,2016-08-30
82881,2016-09-21
83786,2017-01-25
69895,2016-09-06
28531,2017-02-28
34575,2017-02-28
69277,2016-07-18
83110,2016-07-18
48827,2016-08-29
69742,2017-02-10
75604,2017-02-19
75449,2017-02-21
12,2017-02-21
75597,2017-02-21
75603,2017-04-19
75608,2017-04-24
69742,2016-07-11
69742,2016-07-13
70680,2016-09-18
69885,2016-09-18
71382,2016-09-23
70231,2016-10-04
69246,2016-11-17
78577,2017-01-26
50741,2016-07-25
83024,2017-05-18
83024,2017-05-20
83024,2017-05-19
83024,2017-05-17
83024,2017-05-16
83024,2017-05-15
83024,2017-05-12
83024,2017-05-12
81156,2017-06-07
81156,2017-06-06
81156,2017-05-31
69854,2017-02-16
36404,2017-03-14
36404,2017-03-14
36404,2017-03-13
36404,2016-08-10
36404,2016-08-10
36404,2016-08-10
36404,2016-08-09
36404,2016-08-09
50882,2016-07-04
36404,2016-07-24
68106,2016-07-24
70334,2016-10-10
69880,2016-11-17
66120,2017-01-14
51837,2016-07-06
50711,2016-08-15
50783,2016-09-12
407,2016-09-28
50411,2016-10-03
14133,2016-10-10
51411,2017-01-06
35742,2017-02-01
51794,2017-02-01
75403,2017-06-12
51745,2017-06-12
50777,2017-06-12
83008,2017-05-04
69849,2016-11-05
82610,2016-08-06
80334,2017-04-20
80334,2017-04-10
80334,2017-02-27
47058,2017-06-19
81425,2016-08-05
69893,2017-05-03
69893,2017-05-03
69893,2017-05-03
69893,2017-05-02
69893,2017-05-02
69893,2017-05-02
69893,2017-05-02
69893,2017-05-02
69893,2017-05-02
69893,2017-05-12
83123,2016-12-20
45321,2016-12-29
69976,2017-01-19
69976,2016-12-25
69976,2016-12-15
69976,2016-09-08
69976,2016-09-07
69203,2016-08-14
86978,2017-06-12
86978,2017-05-18
112750,2016-12-06
112750,2016-12-06
112750,2016-12-05
90812,2017-01-24
90812,2016-08-03
90812,2016-07-03
29733,2016-07-01
34659,2016-07-24
80164,2017-01-21
69939,2017-05-30
81648,2017-05-30
69939,2017-05-22
69939,2017-04-16
69939,2016-12-09
69939,2016-12-07
69939,2016-12-07
69939,2016-12-06
69939,2016-12-06
69939,2016-12-06
69939,2016-12-13
50497,2017-02-16
69939,2016-12-02
69939,2016-11-26
90815,2016-08-01
78565,2016-08-06
78565,2016-08-05
424,2016-12-28
36466,2017-02-27
83109,2017-06-30
83109,2017-06-29
83109,2017-06-19
83109,2017-05-28
83109,2017-05-18
83109,2017-05-15
83109,2017-04-27
83109,2017-02-06
83109,2017-03-30
83109,2017-03-30
83109,2017-03-26
83109,2017-03-21
83109,2017-03-20
70219,2016-12-25
83109,2017-03-02
83109,2017-02-21
83109,2017-02-13
83109,2017-02-02
83109,2017-01-29
83015,2017-01-18
83109,2017-01-20
83109,2017-01-16
83109,2016-12-31
83109,2016-11-13
83109,2016-11-04
83109,2016-12-29
83109,2016-12-25
70219,2016-08-23
83109,2016-12-12
83109,2016-11-30
83109,2016-11-26
69858,2016-09-10
83109,2016-11-23
83109,2016-10-23
83109,2016-10-03
83109,2016-10-01
83109,2016-09-21
83109,2016-09-17
83109,2016-09-07
83109,2016-09-06
82175,2016-08-19
83109,2016-09-06
83109,2016-09-06
83109,2016-09-04
83109,2016-09-03
83109,2016-08-21
83109,2016-08-16
83109,2016-08-10
83108,2016-08-02
69277,2016-08-02
83110,2016-08-02
83109,2016-08-09
69221,2016-08-09
49839,2016-08-09
83109,2016-08-07
83109,2016-08-04
83109,2016-08-02
83109,2016-07-20
83109,2016-07-20
83109,2016-07-19
83109,2016-07-17
83109,2016-07-13
83109,2016-07-11
83109,2016-07-07
83109,2016-07-06
86836,2016-08-25
69227,2016-08-25
68106,2016-11-05
66041,2017-05-26
62,2016-09-04
78563,2017-03-15
78563,2017-03-07
78563,2017-03-06
78563,2017-03-04
83112,2016-10-31
81719,2016-10-10
78595,2017-06-16
34666,2016-08-25
63,2016-08-25
70338,2016-08-25
70385,2016-08-25
69887,2016-12-14
14133,2016-12-16
46951,2017-01-11
75625,2017-01-30
78566,2016-12-30
82884,2017-02-03
69858,2017-06-30
69858,2017-06-29
69858,2017-06-22
69858,2017-06-21
69858,2017-06-19
69858,2017-06-19
69858,2017-06-12
70219,2017-05-29
69858,2017-06-12
69858,2017-06-09
69858,2017-06-08
69858,2017-06-07
69858,2017-06-07
69858,2017-06-06
69858,2017-06-05
69858,2017-06-05
69858,2017-06-05
69858,2017-06-04
69858,2017-06-02
69858,2017-06-02
69858,2017-06-01
69858,2017-05-29
69858,2017-05-26
69858,2017-05-25
69858,2017-05-25
69858,2017-05-23
48811,2017-05-25
69858,2017-05-23
69858,2017-05-23
69858,2017-05-22
69858,2017-05-20
69858,2017-05-20
69858,2017-05-18
69858,2017-05-16
69858,2017-05-16
69858,2017-05-15
69858,2017-05-13
69858,2017-05-12
69858,2017-05-12
69858,2017-05-11
69858,2017-05-11
69858,2017-05-11
69858,2017-05-09
69858,2017-05-08
69858,2017-05-08
69858,2017-05-07
69858,2017-05-06
69858,2017-05-05
69858,2017-05-05
69858,2017-05-04
69858,2017-05-01
69858,2017-05-01
69858,2017-04-29
69858,2017-04-28
69858,2017-04-28
69858,2017-04-27
69858,2017-04-27
69858,2017-04-26
69858,2017-04-26
69858,2017-04-24
69858,2017-04-22
69858,2017-04-21
69858,2017-04-20
69858,2017-04-19
69858,2017-04-17
69858,2017-04-15
70219,2017-04-24
69858,2017-04-15
69858,2017-04-13
69858,2017-04-12
69858,2017-04-09
69858,2017-04-09
69858,2017-04-06
69858,2017-04-05
69858,2017-04-04
69858,2017-04-03
83108,2017-04-15
69858,2017-04-02
69858,2017-04-01
69858,2017-03-31
69858,2017-03-26
69858,2017-03-24
69858,2017-03-22
69858,2017-03-22
69858,2017-03-21
69858,2017-03-20
69858,2017-03-19
69858,2017-03-17
69858,2017-03-16
69858,2017-03-16
69858,2017-03-16
69858,2017-03-15
69858,2017-03-15
69858,2017-03-14
69858,2017-03-13
69858,2017-03-12
69858,2017-03-12
69858,2017-03-09
69858,2017-03-08
69858,2017-03-05
69858,2017-03-05
69858,2017-03-04
69858,2017-03-03
69858,2017-03-02
69858,2017-03-01
69858,2017-03-01
69858,2017-02-25
69858,2017-02-23
69858,2017-02-23
69858,2017-02-22
69858,2017-02-22
69858,2017-02-21
70219,2017-03-30
69858,2017-02-20
69858,2017-02-19
69858,2017-02-19
69858,2017-02-18
69858,2017-02-16
69858,2017-02-14
69858,2017-02-13
69858,2017-02-13
69858,2017-02-11
69858,2017-02-11
69858,2017-02-08
69858,2017-02-08
69858,2017-02-07
69858,2017-02-07
69858,2017-02-05
69858,2017-02-03
69858,2017-02-03
69858,2017-02-03
69858,2017-02-02
69858,2017-02-02
69858,2017-02-01
69858,2017-02-01
69858,2017-01-29
69858,2017-01-29
69858,2017-01-28
69858,2017-01-27
69858,2017-01-26
69858,2017-01-25
69858,2017-01-25
69858,2017-01-24
69858,2017-01-23
69858,2017-01-23
69858,2017-01-22
70219,2017-02-02
69858,2017-01-21
69858,2017-01-20
69858,2017-01-19
69858,2017-01-19
69858,2017-01-18
69858,2017-01-18
69858,2017-01-16
69858,2017-01-15
69858,2017-01-13
69858,2017-01-12
70219,2017-01-29
69858,2017-01-12
69858,2017-01-12
69858,2017-01-12
69858,2017-01-10
69858,2017-01-10
69858,2017-01-10
69858,2017-01-09
69858,2017-01-08
69858,2017-01-07
69858,2017-01-05
69858,2017-01-05
69858,2017-01-03
69858,2017-01-03
69858,2017-01-03
69858,2017-01-03
69858,2017-01-02
83015,2016-11-20
69858,2016-12-31
69858,2016-12-31
69858,2016-12-30
69858,2016-12-28
69858,2016-12-28
69858,2016-12-27
69858,2016-12-27
69858,2016-12-25
69858,2016-12-21
69858,2016-12-21
69858,2016-12-18
69858,2016-12-17
69858,2016-12-15
69858,2016-12-15
69858,2016-12-13
69858,2016-12-12
69858,2016-12-11
69858,2016-12-11
69858,2016-12-10
70219,2016-12-28
50780,2017-01-09
69858,2016-12-09
69858,2016-12-08
69858,2016-12-04
70219,2016-12-10
69858,2016-12-04
69858,2016-12-03
69858,2016-12-03
69858,2016-12-01
69858,2016-11-30
69858,2016-11-28
69858,2016-11-25
69858,2016-11-22
69858,2016-11-22
69858,2016-11-21
69858,2016-11-18
69858,2016-11-17
69858,2016-11-17
69858,2016-11-15
69858,2016-11-15
69858,2016-11-12
69858,2016-11-12
70219,2016-12-10
69858,2016-11-11
69858,2016-11-06
69858,2016-11-02
69858,2016-11-01
69858,2016-10-31
69858,2016-10-26
69858,2016-10-25
69858,2016-10-23
69858,2016-10-19
69858,2016-10-19
69858,2016-10-18
69858,2016-10-18
69858,2016-10-16
69858,2016-10-12
69858,2016-10-11
69858,2016-10-09
69858,2016-10-06
69858,2016-10-06
69858,2016-10-05
69858,2016-10-06
69858,2016-10-02
69858,2016-09-29
69858,2016-09-25
69858,2016-09-19
69858,2016-09-18
69858,2016-09-17
69858,2016-09-16
69858,2016-09-15
69858,2016-09-15
69858,2016-09-13
69858,2016-09-13
69858,2016-09-10
69858,2016-09-08
69858,2016-09-05
69858,2016-09-06
69858,2016-09-02
69858,2016-08-31
69858,2016-08-21
69858,2016-08-20
69858,2016-08-20
69858,2016-08-15
69858,2016-08-13
69858,2016-08-10
80844,2016-09-04
69858,2016-08-10
69858,2016-08-09
69858,2016-08-07
69858,2016-08-05
70219,2016-08-18
69858,2016-08-02
69858,2016-07-26
49839,2016-08-09
69858,2016-07-25
69858,2016-07-25
69858,2016-07-23
69858,2016-07-23
69858,2016-07-23
69858,2016-07-23
69858,2016-07-22
69858,2016-07-21
69858,2017-01-17
70219,2017-01-22
14421,2017-01-11
16431,2017-01-11
69212,2016-08-09
69232,2016-09-23
68048,2016-08-12
68048,2016-07-24
82901,2016-12-12
83015,2017-06-05
80768,2017-06-07
80768,2017-05-21
80768,2016-10-14
51484,2016-08-04
78573,2017-05-22
81876,2017-05-04
81876,2016-11-03
81876,2016-10-31
81876,2016-08-23
70249,2017-05-15
50452,2017-02-09
50578,2017-02-09
51339,2017-03-07
78797,2017-02-24
19240,2016-08-16
48089,2017-05-15
48089,2017-05-06
69212,2017-05-30
48089,2017-05-05
48089,2017-05-03
48089,2016-11-27
78606,2016-08-02
82175,2017-06-22
82175,2017-06-20
82175,2017-06-18
82175,2017-05-25
82175,2017-05-25
82175,2017-05-22
82175,2017-05-22
82175,2017-05-22
82175,2017-05-22
82175,2017-05-14
82175,2017-05-09
82175,2017-05-08
82175,2017-05-03
82175,2017-05-01
82175,2017-04-30
82175,2017-04-28
82175,2017-04-17
82175,2017-04-15
82175,2017-04-09
82175,2017-04-02
82175,2017-03-13
82175,2017-03-10
82175,2017-03-09
82175,2017-03-06
82175,2017-02-13
82175,2017-01-26
82175,2017-01-22
82175,2017-01-20
82175,2017-01-15
82175,2016-08-29
82175,2016-08-29
82175,2016-08-28
82175,2016-08-28
82175,2016-08-28
82175,2016-08-25
82175,2016-08-24
82175,2016-08-08
82175,2016-09-21
82175,2016-09-08
82175,2016-08-31
82175,2016-08-30
82175,2016-08-29
82175,2016-08-29
82175,2016-08-28
82175,2016-08-28
82175,2016-08-28
82175,2016-08-28
82175,2016-08-27
82175,2016-08-26
82175,2016-08-26
82175,2016-08-24
82175,2016-08-18
82175,2016-08-19
82175,2016-08-17
82175,2016-08-17
82175,2016-08-16
82175,2016-08-15
82175,2016-08-14
82175,2016-08-12
82175,2016-08-09
82175,2016-08-04
82175,2016-08-03
82175,2016-08-01
68057,2017-01-23
78569,2017-04-11
70680,2017-05-09
50741,2017-05-09
78562,2017-03-08
70219,2017-06-29
70219,2017-06-25
70219,2017-06-25
70219,2017-06-24
70219,2017-06-10
70219,2017-06-02
70219,2017-06-01
70219,2017-05-30
70219,2017-05-28
70219,2017-05-27
70219,2017-05-14
70219,2017-05-12
70219,2017-05-12
70219,2017-05-09
70219,2017-05-05
70219,2017-05-04
70219,2017-04-27
70219,2017-04-12
70219,2017-04-11
70219,2017-04-07
70219,2017-03-30
70219,2017-03-29
70219,2017-03-27
70219,2017-03-26
70219,2017-03-26
70219,2017-03-22
70219,2017-03-22
70219,2017-03-19
70219,2017-03-18
70219,2017-03-15
70219,2017-03-11
70219,2017-03-08
70219,2017-03-06
70219,2017-03-05
70219,2017-03-03
70219,2017-03-03
70219,2017-02-26
70219,2017-02-24
70219,2017-02-24
70219,2017-02-22
70219,2017-02-19
70219,2017-02-18
70219,2017-02-12
70219,2017-02-12
70219,2017-02-11
70219,2017-02-11
70219,2017-02-08
70219,2017-02-01
70219,2017-02-01
70219,2017-01-28
70219,2017-01-23
70219,2017-01-17
70219,2017-01-17
70219,2017-01-16
70219,2017-01-12
70219,2017-01-12
70219,2017-01-06
70219,2017-01-01
70219,2016-12-31
70219,2016-12-30
70219,2016-12-30
70219,2016-12-30
70219,2016-12-29
70219,2016-12-29
70219,2016-12-28
70219,2016-12-28
70219,2016-12-28
70219,2016-12-27
70219,2016-12-25
70219,2016-12-24
70219,2016-12-22
70219,2016-12-22
70219,2016-12-21
70219,2016-12-14
70219,2016-12-14
70219,2016-12-13
70219,2016-12-13
70219,2016-12-10
70219,2016-12-04
70219,2016-12-01
70219,2016-11-28
70219,2016-11-23
70219,2016-11-16
70219,2016-11-11
70219,2016-11-09
70219,2016-11-09
70219,2016-10-31
70219,2016-10-17
70219,2016-10-07
70219,2016-10-04
70219,2016-10-02
70219,2016-09-30
70219,2016-09-25
70219,2016-09-22
70219,2016-09-15
70219,2016-09-12
70219,2016-09-09
70219,2016-09-08
70219,2016-08-24
70219,2016-08-24
70219,2016-08-23
70219,2016-08-22
70219,2016-08-21
70219,2016-08-20
70219,2016-08-20
70219,2016-08-20
70219,2016-08-13
70219,2016-08-10
70219,2016-08-05
70219,2016-07-30
70219,2016-07-13
70219,2016-07-11
70219,2016-07-10
70219,2016-07-08
70219,2016-07-07
70219,2016-07-07
70219,2016-07-07
70219,2016-07-07
70219,2016-07-07
70219,2016-07-06
70219,2016-07-06
70219,2016-07-04
70219,2016-07-04
70219,2016-07-04
70219,2016-07-02
83108,2016-07-07
70219,2016-07-03
70219,2016-07-01
70219,2016-07-01
69224,2016-12-28
69224,2016-07-31
50069,2017-04-10
69942,2016-12-15
48082,2016-07-07
51178,2016-07-07
49838,2016-07-07
69195,2017-05-08
83108,2017-06-07
83108,2017-05-29
83108,2017-05-27
83108,2017-05-14
83110,2017-05-14
83108,2017-04-30
83108,2017-03-30
83108,2017-03-29
83108,2017-02-22
83108,2017-02-15
83108,2016-12-27
83108,2016-10-27
83108,2016-10-25
83108,2016-10-22
83108,2016-10-17
83108,2016-10-12
83108,2016-08-25
83108,2016-09-27
83108,2016-09-13
83108,2016-08-25
83108,2016-08-23
83108,2016-08-13
83108,2016-08-07
83108,2016-07-04
81648,2017-02-18
45321,2017-01-01
45321,2016-12-28
45321,2016-12-08
45321,2016-10-25
45321,2016-08-22
45321,2016-08-08
50911,2016-08-08
70303,2017-03-15
50047,2017-03-15
45321,2016-07-06
45511,2016-11-26
92728,2017-03-08
69212,2017-05-29
45337,2017-01-23
46951,2017-03-09
80961,2017-05-02
80961,2017-03-11
69870,2016-11-02
83019,2017-05-16
82894,2017-05-18
82894,2017-05-29
82894,2017-05-26
82894,2017-05-25
82894,2017-05-25
82894,2017-05-23
82894,2017-05-22
82894,2017-05-20
82894,2017-05-19
82894,2017-05-19
82894,2017-05-19
82894,2017-05-18
82894,2017-05-18
82894,2017-05-17
82894,2017-05-17
82894,2017-05-17
82894,2017-05-16
82894,2017-05-16
82894,2017-05-16
82894,2017-05-16
82894,2017-05-15
82894,2017-05-15
82894,2017-05-15
82894,2017-05-14
82894,2017-05-14
82894,2017-05-12
82894,2017-05-12
82894,2017-05-12
82894,2017-05-12
82894,2017-05-12
78572,2017-05-04
82894,2017-05-09
83009,2017-04-19
66067,2017-04-19
78569,2017-04-24
78569,2017-04-13
78569,2017-04-11
78862,2016-12-24
69879,2016-12-15
69212,2017-05-31
69212,2017-05-30
69212,2017-05-30
69212,2017-05-28
69212,2016-08-04
69212,2016-08-04
69212,2016-07-29
69212,2016-07-28
69973,2016-08-16
83015,2017-06-20
83015,2017-06-04
83015,2017-06-01
83015,2017-05-30
83015,2017-05-29
83015,2017-05-28
83015,2017-05-27
83015,2017-05-09
83015,2017-05-03
83015,2017-04-23
83015,2017-04-20
83015,2017-04-11
83015,2017-04-06
83015,2017-03-31
83015,2017-03-31
83015,2017-03-23
83015,2017-03-22
83015,2017-03-17
83015,2017-03-13
83015,2017-03-06
83015,2017-02-24
83015,2017-02-21
83015,2017-02-12
83015,2017-02-11
83015,2017-02-10
83015,2017-02-05
83015,2017-02-05
83015,2017-02-02
83015,2017-01-29
83015,2017-01-15
83015,2017-01-14
83015,2017-01-06
83015,2017-01-06
83015,2016-12-26
83015,2016-12-23
83015,2016-12-20
83015,2016-12-16
83015,2016-12-04
83015,2016-12-03
83015,2016-12-03
83015,2016-12-03
83015,2016-11-30
83015,2016-11-21
83015,2016-11-13
83015,2016-11-09
83015,2016-11-05
83015,2016-11-02
83015,2016-10-30
83015,2016-10-23
83015,2016-10-19
83015,2016-10-16
83015,2016-10-15
83015,2016-10-07
83015,2016-09-01
83015,2016-09-29
83015,2016-09-22
36266,2016-09-02
83015,2016-09-14
83015,2016-09-12
83015,2016-09-09
83015,2016-09-08
83015,2016-09-07
83015,2016-09-03
83015,2016-08-30
83015,2016-08-30
83015,2016-08-26
83015,2016-08-24
83015,2016-08-22
83015,2016-08-18
83015,2016-08-12
83015,2016-08-11
83015,2016-08-10
83015,2016-08-07
83015,2016-08-05
83015,2016-08-04
83015,2016-08-03
83015,2016-07-21
83015,2016-07-21
83015,2016-07-21
83015,2016-07-20
83015,2016-07-20
83015,2016-07-19
83015,2016-07-19
83015,2016-07-18
83015,2016-07-14
83015,2016-07-14
83015,2016-07-13
83015,2016-07-11
83015,2016-07-09
83015,2016-07-07
83015,2016-07-03
83015,2016-07-02
83015,2016-07-01
78639,2016-08-01
69888,2016-11-23
69888,2016-11-23
90813,2017-02-22
90813,2017-06-23
90813,2017-05-08
90813,2017-04-28
90813,2016-11-30
90813,2016-11-25
90813,2016-09-12
90813,2016-08-18
86836,2016-08-22
45473,2017-05-22
45473,2017-03-13
45473,2017-02-11
45473,2016-10-03
45473,2016-09-05
69531,2017-02-09
69531,2016-11-03
82876,2017-04-14
69937,2017-04-27
45464,2016-07-27
83277,2016-07-27
68512,2016-07-27
81720,2016-09-11
70232,2016-11-13
70232,2016-10-10
70232,2016-09-24
51455,2016-10-09
69885,2016-10-10
75625,2017-05-02
83120,2016-09-26
78572,2017-04-05
78572,2017-04-22
68064,2016-09-01
68064,2016-07-30
69277,2017-03-24
69277,2016-12-14
82882,2016-08-10
69876,2016-07-26
78567,2017-06-14
69878,2017-05-14
69878,2017-05-05
69878,2016-10-17
75412,2017-06-03
36266,2016-09-01
69233,2016-11-01
69233,2016-08-30
89907,2017-06-01
83110,2017-02-13
83110,2017-03-18
83110,2016-08-04
69237,2016-12-11
89766,2017-05-19
45182,2017-03-06
69868,2016-09-25
50628,2016-09-03
50462,2016-09-03
34742,2017-03-16
36355,2017-03-16
102,2017-03-16
75449,2017-04-03
27189,2016-11-23
65213,2016-07-14
65213,2016-07-08
70251,2017-03-02
70251,2017-01-23
78576,2017-03-18
90811,2016-12-29
90811,2016-12-02
69217,2017-06-19
69217,2016-08-11
69217,2016-09-07
45483,2016-09-18
51807,2016-09-19
69863,2017-02-09
78861,2017-01-31
69540,2017-06-29
69540,2017-03-25
34666,2017-04-21
83277,2017-02-25
83277,2016-12-21
14148,2016-11-28
1176,2016-11-28
75333,2017-02-03
34566,2016-07-08
86835,2017-06-15
45491,2016-08-12
86,2017-06-04
86,2017-05-29
86,2017-05-28
86,2017-05-23
86,2017-05-07
12,2017-03-17
82782,2017-03-17
86,2017-04-25
86,2017-03-06
86,2017-03-03
86,2017-02-25
86,2017-02-16
86,2017-02-02
86,2017-01-26
86,2016-10-12
86,2016-12-13
86,2016-11-13
86,2016-09-22
86,2016-09-21
86,2016-09-18
86,2016-09-13
86,2016-09-09
86,2016-07-14
86,2016-07-03
193,2017-06-26
193,2016-10-07
67376,2017-06-08
67376,2017-06-03
67376,2017-06-02
67376,2017-06-02
67376,2017-06-01
67376,2017-05-29
67376,2017-05-29
67376,2017-05-25
67376,2017-05-22
67376,2017-05-20
67376,2017-05-14
67376,2017-05-11
67376,2017-04-29
67376,2017-04-26
67376,2017-04-17
67376,2017-04-15
67376,2017-04-07
67376,2017-03-19
67376,2017-02-18
67376,2016-11-22
67376,2016-10-17
67376,2016-10-10
67376,2016-10-05
67376,2016-08-09
67376,2016-08-01
67376,2016-07-23
108,2017-03-02
30,2017-03-11
12,2017-03-17
12,2016-12-27
12,2016-12-16
12,2016-12-14
12,2016-12-12
108,2017-03-03
50738,2016-10-14
50911,2016-10-27
50911,2017-03-01
50911,2016-08-17
379,2016-10-16
69291,2016-08-29
75344,2017-03-07
17410,2016-07-24
114,2017-06-28
62,2016-08-23
50801,2017-01-02
50466,2017-01-02
43473,2016-11-13
68089,2016-08-26
76,2016-10-14
50381,2016-10-14
50427,2016-11-06
105,2016-08-20
50855,2016-11-24
23700,2017-04-11
69297,2017-06-20
12662,2016-07-14
50477,2016-09-22
50318,2016-12-15
50578,2016-08-07
98,2016-08-25
70368,2017-05-24
91,2016-07-11
51446,2016-10-24
68132,2016-10-26
51446,2016-08-18
50579,2016-12-16
75686,2017-03-20
67420,2017-06-07
50650,2016-09-07
50612,2016-08-23
