"","in-degree","out-degree","closeness","betweenness","eigenvector","transitivity","constraint","url","time"
"34",0.129166666666667,0.120833333333333,0.0294442399705558,0.0102449218168419,0.582070368782837,0.196136392852055,0.0861906800292845,"101",1
"35",0.0375,0.0333333333333333,0.0291686922702965,0.00669456066945607,0.103758955735836,0.772150018641354,0.144828598769729,"190",1
"36",0.0583333333333333,0.0541666666666667,0.0293255131964809,0.00836136213089783,0.148558378914693,0.36761256263331,0.119301300660338,"3611",1
"37",0.0916666666666667,0.0833333333333333,0.029513034923758,0.0192306261736583,0.263671492284917,0.269545318224602,0.071458512740225,"12636",1
"38",0.0458333333333333,0.0166666666666667,0.02916514764856,0,0.126466422915553,1.00009119511194,0.166686660394332,"12705",1
"39",0.0583333333333333,0.0166666666666667,0.0291793313069909,5.20310830539855e-05,0.158741116775689,0.712509495765537,0.15243943358219,"14158",1
"40",0.0625,0.00416666666666667,0.02916514764856,0,0.158609957278716,0.875091195111942,0.171951694698477,"12637",1
"41",0.075,0.00416666666666667,0.0291793313069909,1.91006630942768e-05,0.190884651138852,0.637518095696737,0.155760835822225,"12685",1
"42",0.0166666666666667,0.0166666666666667,0.0290135396518375,0,0.0553014239185075,0.214376909397656,0.512190967841489,"34642",1
"43",0.025,0.0291666666666667,0.0290592081365783,0.0050305945395704,0.0598840675472098,0.115475810496557,0.321589197506252,"14080",1
"44",0.333333333333333,0.258333333333333,0.0297287253808993,0.128243987358739,1,0.0557299924348868,0.0483449827677224,"86",1
"45",0.0166666666666667,0.0166666666666667,0.0290135396518375,0,0.0553014239185075,0.214376909397656,0.512190967841489,"12696",1
"46",0.0375,0.0166666666666667,0.0291014914514369,0.00380094657054132,0.130225313157211,0.256501451522198,0.272298720001452,"6823",1
"47",0.00833333333333333,0,0.0287012676393207,0,0.0274683539572797,9.11951119419999e-05,1.00003134336721,"83210",1
"48",0.108333333333333,0.1,0.0293901542983101,0.0197423762738027,0.220991818689248,0.17396874613235,0.0906895998530515,"16",1
"49",0.0458333333333333,0.0791666666666667,0.0292718624222466,0.00269247590336444,0.123835350783124,0.358711884767114,0.124131583401014,"112",1
"50",0.0125,0.0791666666666667,0.0292112950340798,0.000319698937866237,0.0199482092396825,0.445978640999388,0.153734703213775,"97",1
"51",0.0208333333333333,0.0541666666666667,0.029126213592233,0.000824374938401539,0.0436658991996282,0.542574855242661,0.159846456166247,"69195",1
"52",0.0708333333333333,0.0875,0.0293434405184008,0.00794366136100114,0.104414704599249,0.200660185154616,0.100057553449055,"108",1
"53",0.0833333333333333,0.0708333333333333,0.0293793609988983,0.00749179401756317,0.215531299693184,0.214805909826657,0.104509369693031,"12695",1
"54",0.133333333333333,0.0833333333333333,0.0294659300184162,0.0200793645703352,0.295799700484153,0.161478827087809,0.0996871972077408,"51467",1
"55",0.0958333333333333,0.0458333333333333,0.029296875,0.00545745904208277,0.210791393067639,0.226472656787521,0.150732099383298,"51446",1
"56",0.05,0.025,0.0291864283108355,0.000639870215264455,0.0825197338428191,0.581790541517171,0.18890712761485,"69985",1
"57",0.05,0.0125,0.0290170475154153,0,0.0721160586021933,0.742948337969085,0.211698642742047,"69939",1
"58",0.05,0.00833333333333333,0.0290205562273277,0.000180662532834573,0.0708487232445385,0.86822306324381,0.179802589740122,"36404",1
"59",0.00833333333333333,0.0125,0.0285510349750178,0,0.00712869042731375,0.300091195111942,0.585653537992251,"69981",1
"60",0.0125,0,0.0285510349750178,0,0.00744523395643787,1.00009119511194,0.677266935791151,"26686",1
"61",0.0291666666666667,0.0875,0.0292255236239649,0.00761132446959468,0.0899357469700418,0.172048867069614,0.120345185597984,"45321",1
"62",0.075,0.108333333333333,0.0294189752390292,0.0114043677259834,0.162819726792986,0.124826924498834,0.105074995640291,"246",1
"63",0.0583333333333333,0.0541666666666667,0.0292825768667643,0.00192822453735999,0.133256151626327,0.250803445824193,0.139433855050939,"20",1
"64",0.0125,0.00416666666666667,0.0287769784172662,0,0.0171405229936093,1.00009119511194,0.361180701673176,"374",1
"65",0.0416666666666667,0.0208333333333333,0.0292077400511135,0.00409775050627635,0.0532186436164884,0.24771024273099,0.184577329550798,"22",1
"66",0.0125,0.0416666666666667,0.029143897996357,0.000290733058408784,0.0247027960084032,0.333424528445275,0.229404321572731,"351",1
"67",0.0291666666666667,0.0375,0.0293183483997068,0.00881639711355501,0.0621777439377476,0.308424528445275,0.169363629464494,"414",1
"68",0.0875,0.2,0.0295930949445129,0.0233142178872407,0.194658722417798,0.161216514805037,0.0715496566999179,"63",1
"69",0.0291666666666667,0,0.0291050206160563,0,0.0778045566717432,0.761995957016704,0.244515094258694,"14123",1
"70",0.1375,0.0666666666666667,0.0293685756240822,0.0254698931396324,0.542510697246693,0.221179630486092,0.0853022968514954,"196",1
"71",0.00416666666666667,0.0166666666666667,0.029038112522686,0,0.0240897332329216,0.600091195111942,0.338842618933593,"19166",1
"72",0.0583333333333333,0.0166666666666667,0.0292540224280839,0.000991655217888055,0.14137495742029,0.333424528445275,0.179819172033597,"14381",1
"73",0.0375,0.0291666666666667,0.0289750090546903,0.0193271982775979,0.0365957814852922,0.0334245284452753,0.14379784436972,"67376",1
"74",0.0291666666666667,0.0333333333333333,0.0289226319595083,0.00719570749029112,0.0485396630518296,0.0667578617786087,0.170391733345688,"81425",1
"75",0.00833333333333333,0.00416666666666667,0.0284090909090909,0.000378992907758598,0.00378036812541017,9.11951119419999e-05,0.555586898922763,"12681",1
"76",0.0208333333333333,0.025,0.029031087456151,0.000554694535387043,0.0763346929041726,0.181909376930124,0.291139421064005,"199",1
"77",0.0166666666666667,0.0166666666666667,0.0290944356891744,0.000572752602039168,0.0445216418133022,0.500091195111942,0.189033476645622,"36403",1
"78",0.0166666666666667,0.0375,0.0290240657878825,0.00194184706416489,0.0245814475632335,0.153937348958096,0.212210537450677,"3238",1
"79",0.108333333333333,0.125,0.029296875,0.0178258011624351,0.44746755455911,0.162428857449604,0.105964090182813,"38",1
"80",0.0125,0.0166666666666667,0.0286635614475099,0,0.0231163037554371,0.285805480826228,0.412347476539831,"184",1
"81",0.120833333333333,0.0166666666666667,0.0292682926829268,0.00246219334264375,0.536638668219006,0.471682104202851,0.114449229510189,"3199",1
"82",0.00833333333333333,0.0125,0.0290768112430337,0.00196456974218321,0.0465595257296283,0.100091195111942,0.372014895414931,"36388",1
"83",0.0875,0.0791666666666667,0.0293470286133529,0.00502716860119905,0.471293277072835,0.269321964342711,0.132343722305598,"81",1
"84",0.00416666666666667,0.00416666666666667,0.0285137222288226,0,0.00363278022867485,9.11951119419999e-05,1.00003134336721,"3133",1
"85",0,0,0.004149377593361,0,0,0,0,"47053",1
"86",0,0,0.004149377593361,0,0,0,0,"35844",1
"87",0.116666666666667,0.166666666666667,0.0295457343346054,0.0144555790484136,0.589632269994184,0.153295760520195,0.0852765059642489,"214",1
"88",0.075,0.158333333333333,0.0294804078123081,0.0127069586175752,0.272791346416585,0.116974311995059,0.0922730747623192,"188",1
"89",0.0583333333333333,0.0791666666666667,0.0293649822586566,0.00533963585461115,0.177222592852511,0.168651801172548,0.112442113137158,"104",1
"90",0.0333333333333333,0.00416666666666667,0.0291474374544571,8.40832233130323e-05,0.111203580534932,0.52786897288972,0.196087647742062,"115",1
"91",0,0,0.004149377593361,0,0,0,0,"78565",1
"92",0.0125,0.0208333333333333,0.0289855072463768,0.00203245918203286,0.0172043387288738,0.107234052254799,0.265000319368877,"160",1
"93",0.0458333333333333,0.0208333333333333,0.0291014914514369,0.00405067570006676,0.0870149341335718,0.383424528445275,0.207953415156317,"6376",1
"94",0.00416666666666667,0.00833333333333333,0.0287769784172662,1.93559346279012e-05,0.0137341769786399,9.11951119419999e-05,0.555586898922763,"3355",1
"95",0.108333333333333,0.145833333333333,0.0294550810014728,0.0214469642421718,0.499260346670582,0.155828900029975,0.0986714562168045,"40",1
"96",0.05,0.0416666666666667,0.0293470286133529,0.0035619085246939,0.185036691025751,0.246844441865189,0.144232415744217,"3370",1
"97",0.145833333333333,0.1125,0.0294550810014728,0.0234199923054579,0.582330666607803,0.147103357988727,0.0947984443994834,"137",1
"98",0.1125,0.104166666666667,0.0293865556507898,0.00659519757702446,0.531510036068847,0.173545192095351,0.115695181051191,"411",1
"99",0.0208333333333333,0.0208333333333333,0.0290065264684554,0,0.0763346929041726,0.222313417334164,0.334506815356759,"387",1
"100",0.0166666666666667,0.00833333333333333,0.0288288288288288,0.00669456066945607,0.0252970247601561,0.200091195111942,0.342080070877028,"3131",1
"101",0.00416666666666667,0.00416666666666667,0.0281293952180028,0,0.0011232932016853,9.11951119419999e-05,1.00003134336721,"34601",1
"102",0.0125,0.0125,0.0290944356891744,0.00127884267316407,0.0344607847743836,0.200091195111942,0.288659614831331,"1183",1
"103",0.125,0.120833333333333,0.0294985250737463,0.0283525264125582,0.509533873296039,0.164322638712176,0.0855213890344358,"407",1
"104",0.0708333333333333,0.0666666666666667,0.0292897241884306,0.0073710307697846,0.145044858949006,0.198954831475578,0.125412748392859,"30",1
"105",0.0458333333333333,0.0416666666666667,0.029129748755917,0.00259964709538334,0.0530878604515829,0.204853099873847,0.154503258725571,"31",1
"106",0,0,0.004149377593361,0,0,0,0,"69224",1
"107",0.0375,0.05,0.0291864283108355,0.00453661361484997,0.0599873328461602,0.33818643320718,0.138016512788112,"12699",1
"108",0.0208333333333333,0.0458333333333333,0.0291050206160563,0.00258161009816249,0.0544604470970447,0.383424528445275,0.179385776313722,"365",1
"109",0.0333333333333333,0.075,0.0293147673140344,0.00514182616871526,0.101015313212509,0.375475810496557,0.12134228021907,"3263",1
"110",0.0208333333333333,0.0291666666666667,0.0290803344238459,0.000432720303362219,0.0439009950359375,0.681909376930124,0.21013732355193,"91",1
"111",0.0541666666666667,0.025,0.0291580609889442,0.00271151312906329,0.0998492076698982,0.345120434878024,0.17461571647558,"166",1
"112",0.0416666666666667,0.0166666666666667,0.0290627270525551,0,0.0862834699338771,0.494596689617437,0.254357296226715,"12638",1
"113",0.0458333333333333,0.0666666666666667,0.0292861500915192,0.00880697648887115,0.132067325813401,0.094108289129036,0.118245369643491,"69291",1
"114",0.0125,0.0166666666666667,0.0290205562273277,8.12749740474225e-05,0.0360399877627353,0.333424528445275,0.224598577682427,"106",1
"115",0.0708333333333333,0.0791666666666667,0.0293434405184008,0.00523255727262371,0.20228064020802,0.149297544318291,0.108392454155566,"340",1
"116",0.0208333333333333,0.0625,0.0291935287677898,0.00363694773245523,0.0705609004721283,0.389564879322468,0.174532944344637,"3354",1
"117",0.108333333333333,0.120833333333333,0.0294117647058824,0.0271666157298908,0.215570244593902,0.103794898815646,0.0904049239054588,"75462",1
"118",0.00833333333333333,0.0208333333333333,0.0288288288288288,0,0.0135657377360211,0.476281671302418,0.348343755704771,"95",1
"119",0.0166666666666667,0.00416666666666667,0.0288288288288288,0,0.018601833417306,1.00009119511194,0.351669845129183,"3277",1
"120",0.1375,0.1,0.0293542074363992,0.0222329228485915,0.325327897812184,0.0990886888462778,0.0939622352170541,"418",1
"121",0.00416666666666667,0.025,0.0291014914514369,0,0.00399352153534893,0.714376909397656,0.295045010428624,"355",1
"122",0.00416666666666667,0.00416666666666667,0.0282685512367491,0,0.00162500503290555,9.11951119419999e-05,1.00003134336721,"36395",1
"123",0.025,0.0333333333333333,0.0290275761973875,0.00713370437227721,0.0326420880859378,0.0880032830240299,0.184463966953387,"13",1
"124",0,0,0.004149377593361,0,0,0,0,"35736",1
"125",0,0,0.004149377593361,0,0,0,0,"68064",1
"126",0.0458333333333333,0.0416666666666667,0.0292326431181486,0.00733181377469927,0.0818117044197497,0.166757861778609,0.144156515463089,"69885",1
"127",0,0,0.004149377593361,0,0,0,0,"132",1
"128",0,0,0.004149377593361,0,0,0,0,"45492",1
"129",0.0875,0.116666666666667,0.0293362669600293,0.00934954641677238,0.433130606314122,0.210975548853439,0.117783109966697,"217",1
"130",0.0125,0.00833333333333333,0.0289365806607186,0,0.0450387388108041,0.600091195111942,0.360534718132577,"69983",1
"131",0.0166666666666667,0.025,0.0291368216583708,0,0.06384082114695,0.333424528445275,0.289586043942454,"36266",1
"132",0.05,0.0458333333333333,0.0293255131964809,0.00452358560132901,0.141335933752543,0.138431116060559,0.124629796935038,"401",1
"133",0.0333333333333333,0.05,0.0293326814959668,0.00896043041635939,0.102853631178553,0.15272277405931,0.155480764887697,"468",1
"134",0.0333333333333333,0.0166666666666667,0.0291545189504373,0.00135935648880398,0.100307440451467,0.303121498142245,0.234852124571757,"385",1
"135",0.025,0.0208333333333333,0.0291722377537377,0.00341678354234353,0.0568468748548973,0.163727558748306,0.215928375954359,"3555",1
"136",0.0416666666666667,0.0291666666666667,0.0292326431181486,0.00241758202009121,0.0600212324252713,0.294208842170766,0.184991323627777,"139",1
"137",0.025,0.0625,0.0293326814959668,0.0210244791272302,0.0699954068921827,0.166757861778609,0.126724127568652,"60",1
"138",0.0125,0.0208333333333333,0.0289610232894896,0.00125548905607513,0.0119060049274915,0.785805480826228,0.263632170896911,"79",1
"139",0.0208333333333333,0.0125,0.0289191468851669,0,0.0222476377652013,0.750091195111942,0.304488414938088,"36392",1
"140",0.0291666666666667,0,0.0289191468851669,0,0.0258992127746873,1.00009119511194,0.305798639162233,"16068",1
"141",0.1125,0.104166666666667,0.0294514664375997,0.00475193514838387,0.549349544630664,0.200694513362319,0.104334816439008,"35",1
"142",0.00833333333333333,0.00833333333333333,0.0290275761973875,0,0.0530478202060983,0.166757861778609,0.566973063980298,"75193",1
"143",0,0.00833333333333333,0.0290170475154153,0,0,1.00009119511194,0.523964868461435,"42",1
"144",0.0125,0.00833333333333333,0.0290592081365783,0.00178985353292674,0.00740085402217735,0.100091195111942,0.284496934139653,"45",1
"145",0.00416666666666667,0,0.0289855072463768,0,0.0444041626371237,0,1.00003134336721,"6814",1
"146",0.0166666666666667,0.0958333333333333,0.02937576499388,0.00357034016776191,0.0392343852226441,0.609777804798552,0.118536992572804,"244",1
"147",0.025,0.1,0.0293506175859117,0.00720061993434216,0.059613332727179,0.496642919249873,0.116424760660668,"122",1
"148",0.0833333333333333,0.075,0.0293362669600293,0,0.469229551965628,0.298810967515925,0.143446600788261,"200",1
"149",0.104166666666667,0.104166666666667,0.0294225818315557,0.0118033399553345,0.55654156329082,0.187029970622146,0.106197737816263,"29",1
"150",0.0833333333333333,0.075,0.0293362669600293,0,0.469229551965628,0.298810967515925,0.143446600788261,"377",1
"151",0.1625,0.166666666666667,0.0295021511985249,0.0182822669009951,0.855655030476811,0.149717939675395,0.0827276204831355,"3361",1
"152",0.0833333333333333,0.075,0.0293362669600293,0,0.469229551965628,0.298810967515925,0.143446600788261,"416",1
"153",0.0916666666666667,0.0833333333333333,0.02937576499388,0.00291981378942013,0.490767912413937,0.252123715437145,0.125976826868375,"240",1
"154",0.0833333333333333,0.075,0.0293362669600293,0,0.469229551965629,0.298810967515925,0.143446600788261,"96",1
"155",0.175,0.179166666666667,0.0295057782149004,0.0232299964170827,0.904667309614156,0.129502959817824,0.0811786886661763,"202",1
"156",0.0875,0,0.0293362669600293,0,0.490065297305255,1.00009119511194,0.141693344826318,"433",1
"157",0.0166666666666667,0.0333333333333333,0.0291828793774319,0,0.0641359320465202,1.00009119511194,0.200465181738919,"88",1
"158",0.0583333333333333,0.0416666666666667,0.0293434405184008,0.00669073812808346,0.152392885445355,0.26458394873513,0.153990267829016,"3360",1
"159",0.0541666666666667,0.00833333333333333,0.0291864283108355,0.000220856401177431,0.125318084165226,0.657234052254799,0.199179977946474,"105",1
"160",0.05,0,0.0291828793774319,0,0.125085843771617,1.00009119511194,0.200465181738919,"50528",1
"161",0.0333333333333333,0.0416666666666667,0.0291580609889442,0.00192797231065257,0.0820802373766157,0.183097731059654,0.203895885660702,"85",1
"162",0.00416666666666667,0.00416666666666667,0.0282985496993279,0,0.00158822562094665,9.11951119419999e-05,1.00003134336721,"193",1
"163",0.0208333333333333,0.0166666666666667,0.0290065264684554,0.00758203332914718,0.0357674940055922,0.0556467506674976,0.245533348531254,"350",1
"164",0.00416666666666667,0.00416666666666667,0.0282685512367491,0,0.00162500503290555,9.11951119419999e-05,1.00003134336721,"406",1
"165",0.0375,0.0375,0.029031087456151,0.0117671612306407,0.0867917346056947,0.0589147245237067,0.20277244114918,"72",1
"166",0.00833333333333333,0.0125,0.02856802761576,0.000280627509412202,0.00547891933189488,0.100091195111942,0.440062207564738,"6266",1
"167",0.00833333333333333,0,0.0289680144840072,0,0.0280402404212624,1.00009119511194,0.532218201502581,"384",1
"168",0.0291666666666667,0.0375,0.0289505428226779,0.000570234855522455,0.0334687631925097,0.158424528445275,0.275450790067345,"76",1
"169",0.0166666666666667,0.025,0.028898254063817,0,0.0150259228091687,0.333424528445275,0.361726280554412,"138",1
"170",0.0291666666666667,0.00416666666666667,0.0289470510191774,0.000325572197623656,0.0264499617882413,0.535805480826228,0.291768413111029,"250",1
"171",0.00416666666666667,0.00416666666666667,0.0288080662585524,0,0.00880743853537412,9.11951119419999e-05,1.00003134336721,"70338",1
"172",0.025,0.0333333333333333,0.0291793313069909,0.000391085952869978,0.0877813429070895,0.164926359947107,0.240432752145097,"24",1
"173",0.0208333333333333,0.00416666666666667,0.0291050206160563,0,0.0541197090952228,0.666757861778609,0.327710700861359,"12690",1
"174",0.00833333333333333,0.0166666666666667,0.0290662468208793,0,0.0183796547360463,0.400091195111942,0.35636068134195,"70322",1
"175",0.0291666666666667,0.0291666666666667,0.0290697674418605,0.00316756397204716,0.0911959493232417,0.022069217089964,0.248714988590993,"426",1
"176",0.0125,0.0125,0.0289121792555114,0,0.0198658071401099,0.200091195111942,0.455808492233758,"156",1
"177",0.0875,0.0958333333333333,0.0293398533007335,0.00271283355510023,0.439513874002554,0.25273390124302,0.133687705521612,"69",1
"178",0.0875,0.104166666666667,0.0292112950340798,0.00218341094385106,0.430559355332749,0.224245784483923,0.131998252958803,"26",1
"179",0.0791666666666667,0.0916666666666667,0.0292006326803747,0,0.42280473329951,0.281798512185113,0.148838577905613,"167",1
"180",0.0791666666666667,0.0916666666666667,0.0292006326803747,0,0.42280473329951,0.281798512185113,0.148838577905613,"183",1
"181",0.0958333333333333,0.108333333333333,0.0292219651771582,0.00891151566010431,0.436247196855292,0.199921127084731,0.121825162643001,"192",1
"182",0.0791666666666667,0.0916666666666667,0.0292006326803747,0,0.42280473329951,0.281798512185113,0.148838577905613,"67",1
"183",0.0833333333333333,0.0958333333333333,0.0292255236239649,0.00112563510716025,0.428813809108793,0.255905148600314,0.13780922959117,"180",1
"184",0.0791666666666667,0.0916666666666667,0.0292006326803747,0,0.42280473329951,0.281798512185113,0.148838577905613,"55",1
"185",0.0791666666666667,0.0916666666666667,0.0292006326803747,0,0.42280473329951,0.281798512185113,0.148838577905613,"3339",1
"186",0.0791666666666667,0.0916666666666667,0.0292006326803747,0,0.42280473329951,0.281798512185113,0.148838577905613,"464",1
"187",0.0791666666666667,0.0916666666666667,0.0292006326803747,0,0.42280473329951,0.281798512185113,0.148838577905613,"159",1
"188",0.00833333333333333,0.0125,0.0288669713735867,1.71056972750859e-05,0.0438313897298152,0.300091195111942,0.323276842768733,"62",1
"189",0,0,0.004149377593361,0,0,0,0,"12677",1
"190",0.0208333333333333,0.00833333333333333,0.0289330922242315,0,0.0210265544999399,0.714376909397656,0.280590983882966,"1176",1
"191",0,0,0.004149377593361,0,0,0,0,"457",1
"192",0.0125,0,0.0289296046287367,0,0.0647027597126411,1.00009119511194,0.391344255250711,"12653",1
"193",0.0291666666666667,0.025,0.0290451409899552,0.0043048778010082,0.0916088311183598,0.141116836137583,0.247036977615377,"70384",1
"194",0.00833333333333333,0.00416666666666667,0.0288322921672273,0,0.0210041588443065,0.333424528445275,0.577868316891826,"48",1
"195",0.00416666666666667,0.00416666666666667,0.0283185840707965,0,0.00144944458818329,9.11951119419999e-05,1.00003134336721,"113",1
"196",0,0.00416666666666667,0.0288565588553565,0,0,0,1.00003134336721,"415",1
"197",0.00416666666666667,0.00416666666666667,0.0289156626506024,0.00324267782426778,0.0296174105371782,9.11951119419999e-05,0.500031343367207,"3356",1
"198",0.00416666666666667,0,0.0282120606559304,0,0.0013151363143833,0,1.00003134336721,"3581",1
"199",0,0,0.004149377593361,0,0,0,0,"163",1
"200",0.0125,0.0125,0.0289925102681807,9.12747027013188e-05,0.0705381480712072,0.0667578617786087,0.363358375705197,"362",1
"201",0.0208333333333333,0.0166666666666667,0.028982007003985,0.00189509119504907,0.0385792231854076,0.138980084000831,0.373149109691324,"75",1
"202",0.0125,0.00833333333333333,0.0289330922242315,0,0.0353983020738933,0.300091195111942,0.531502528319061,"458",1
"203",0.00416666666666667,0.00416666666666667,0.0289086966995905,0,0.0296174105371782,9.11951119419999e-05,1.00003134336721,"102",1
"204",0.00416666666666667,0,0.0289086966995905,0,0.0296174105371781,0,1.00003134336721,"77",1
"205",0.00416666666666667,0.00416666666666667,0.0287253141831239,0,0.0221692376318273,9.11951119419999e-05,1.00003134336721,"3195",1
"206",0.0166666666666667,0.0166666666666667,0.028957528957529,0,0.0395958144684884,0.214376909397656,0.427459152422283,"191",1
"207",0.0166666666666667,0.0166666666666667,0.028957528957529,0,0.0395958144684884,0.214376909397656,0.427459152422283,"328",1
"208",0,0,0.004149377593361,0,0,0,0,"382",1
"209",0.0125,0.0125,0.0287769784172662,0,0.0160742682458553,0.200091195111942,0.581478531295877,"341",1
"210",0.0125,0.0125,0.0287769784172662,0,0.0160742682458553,0.200091195111942,0.581478531295877,"181",1
"211",0,0,0.004149377593361,0,0,0,0,"424",1
"212",0.00416666666666667,0.00416666666666667,0.0285035629453682,0,0.0193711914791517,9.11951119419999e-05,1.00003134336721,"16089",1
"213",0.00416666666666667,0.00416666666666667,0.0283219258909606,0,0.00385391429898934,9.11951119419999e-05,1.00003134336721,"74",1
"214",0.00833333333333333,0.00833333333333333,0.0286191271166229,0,0.00482116553223084,0.166757861778609,0.673374754805857,"197",1
"215",0,0.00833333333333333,0.0286123032904149,0,0,1.00009119511194,0.838156343367207,"1192",1
"216",0.00833333333333333,0,0.0286123032904149,0,0.00456712936667118,1.00009119511194,0.838156343367207,"12749",1
"217",0,0,0.004149377593361,0,0,0,0,"248",1
"218",0.00416666666666667,0.00416666666666667,0.028452874925904,0,0.00460732954555218,9.11951119419999e-05,1.00003134336721,"6471",1
"219",0.00833333333333333,0.0125,0.0287631831255992,0,0.0316023684642854,0.300091195111942,0.571476655867208,"150",1
"220",0.0125,0,0.0287631831255992,0,0.0330056451732919,1.00009119511194,0.659800826391899,"3366",1
"221",0,0,0.004149377593361,0,0,0,0,"114",1
"222",0.00416666666666667,0.00416666666666667,0.0286259541984733,0,0.00264708012175862,9.11951119419999e-05,1.00003134336721,"178",1
"223",0,0,0.004149377593361,0,0,0,0,"346",1
"224",0,0,0.004149377593361,0,0,0,0,"378",1
"225",0,0,0.004149377593361,0,0,0,0,"12697",1
"226",0.00416666666666667,0.00416666666666667,0.0287459575997125,0,0.0168533683797765,9.11951119419999e-05,1.00003134336721,"344",1
"227",0,0,0.004149377593361,0,0,0,0,"226",1
"228",0,0,0.004149377593361,0,0,0,0,"1195",1
"229",0,0,0.004149377593361,0,0,0,0,"225",1
"230",0,0,0.004149377593361,0,0,0,0,"212",1
"231",0,0,0.004149377593361,0,0,0,0,"3363",1
"232",0,0,0.004149377593361,0,0,0,0,"12707",1
"233",0,0,0.004149377593361,0,0,0,0,"453",1
"234",0.00416666666666667,0,0.0284562485179037,0,0.00252423787646906,0,1.00003134336721,"398",1
"235",0,0,0.004149377593361,0,0,0,0,"3240",1
"236",0,0.00416666666666667,0.0285748303369449,0,0,0,1.00003134336721,"3460",1
