course_id,title,provider,area,subject,school,time_school_ranking,total_review_rating,total_review_count,published_time,time,session_open,time_review_count,time_review_rating,time_avg_helpful_review_score,time_avg_moderate_review,time_avg_review_length,total_review_rating,time_avg_high_review,time_avg_low_review,effort_hours (per_week),level,price,enrollment_type,course_length,url,degree,closeness,betweenness,eigenvector,transitivity,constraint,isolate,foldness
CourseTalk-449,"Reliable Distributed Algorithms, Part 2",edX,NA,Computer Science,KTH Royal Institute of Technology,110,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,5,Advanced,49,FREE audit/Pay for certificate,5,69890,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-449,"Reliable Distributed Algorithms, Part 2",edX,NA,Computer Science,KTH Royal Institute of Technology,92,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,5,Advanced,49,FREE audit/Pay for certificate,5,69890,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-449,"Reliable Distributed Algorithms, Part 2",edX,NA,Computer Science,KTH Royal Institute of Technology,97,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,5,Advanced,49,FREE audit/Pay for certificate,5,69890,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-450,Introduction to Java Programming ? Part 2,edX,NA,Computer Science,The Hong Kong University of Science and Technology,34,0,0,2,1,FALSE,0,0,0,0,0,0,0,0,4,Introductory,99,FREE audit/Pay for certificate,5,112946,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-450,Introduction to Java Programming ? Part 2,edX,NA,Computer Science,The Hong Kong University of Science and Technology,40,0,0,2,2,TRUE,0,0,0,0,0,0,0,0,4,Introductory,99,FREE audit/Pay for certificate,5,112946,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-450,Introduction to Java Programming ? Part 2,edX,NA,Computer Science,The Hong Kong University of Science and Technology,28,0,0,2,3,TRUE,0,0,0,0,0,0,0,0,4,Introductory,99,FREE audit/Pay for certificate,5,112946,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-450,Introduction to Java Programming ? Part 2,edX,NA,Computer Science,The Hong Kong University of Science and Technology,36,0,0,2,4,TRUE,0,0,0,0,0,0,0,0,4,Introductory,99,FREE audit/Pay for certificate,5,112946,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-451,Cybersecurity Risk Management,edX,NA,Computer Science,Rochester Institute of Technology,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,8,82898,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-451,Cybersecurity Risk Management,edX,NA,Computer Science,Rochester Institute of Technology,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,8,82898,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-451,Cybersecurity Risk Management,edX,NA,Computer Science,Rochester Institute of Technology,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,8,82898,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-451,Cybersecurity Risk Management,edX,NA,Computer Science,Rochester Institute of Technology,NA,0,0,4,4,FALSE,0,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,8,82898,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-452,UX Research Capstone,edX,NA,Computer Science,University of Michigan,22,0,0,NA,1,NA,0,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,7,69258,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-452,UX Research Capstone,edX,NA,Computer Science,University of Michigan,23,0,0,NA,2,NA,0,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,7,69258,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-452,UX Research Capstone,edX,NA,Computer Science,University of Michigan,30,0,0,NA,3,NA,0,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,7,69258,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-452,UX Research Capstone,edX,NA,Computer Science,University of Michigan,23,0,0,NA,4,NA,0,0,0,0,0,0,0,0,4.5,Intermediate,0,FREE audit,7,69258,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-453,Psychology of Political Activism: Women Changing the World,edX,NA,Social Sciences,Smith College,625,5,5,3,1,FALSE,0,0,0,0,0,5,0,0,4,Introductory,49,FREE audit/Pay for certificate,7,83114,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-453,Psychology of Political Activism: Women Changing the World,edX,NA,Social Sciences,Smith College,767,5,5,3,2,FALSE,0,0,0,0,0,5,0,0,4,Introductory,49,FREE audit/Pay for certificate,7,83114,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-453,Psychology of Political Activism: Women Changing the World,edX,NA,Social Sciences,Smith College,782,5,5,3,3,TRUE,2,5.0,0.0,0.0,337.0,5,1.0,0.0,4,Introductory,49,FREE audit/Pay for certificate,7,83114,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-453,Psychology of Political Activism: Women Changing the World,edX,NA,Social Sciences,Smith College,793,5,5,3,4,TRUE,3,5.0,0.0,0.0,1680.3333333333333,5,1.0,0.0,4,Introductory,49,FREE audit/Pay for certificate,7,83114,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-454,Lean Production,edX,NA,Business & Management,Technische Universit?t M?nchen (Technical University of Munich),53,0,0,NA,1,FALSE,0,0,0,0,0,0,0,0,3.5,Introductory,88,FREE audit/Pay for certificate,8,89847,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-454,Lean Production,edX,NA,Business & Management,Technische Universit?t M?nchen (Technical University of Munich),54,0,0,NA,2,FALSE,0,0,0,0,0,0,0,0,3.5,Introductory,88,FREE audit/Pay for certificate,8,89847,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-454,Lean Production,edX,NA,Business & Management,Technische Universit?t M?nchen (Technical University of Munich),60,0,0,NA,3,FALSE,0,0,0,0,0,0,0,0,3.5,Introductory,88,FREE audit/Pay for certificate,8,89847,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-454,Lean Production,edX,NA,Business & Management,Technische Universit?t M?nchen (Technical University of Munich),60,0,0,NA,4,FALSE,0,0,0,0,0,0,0,0,3.5,Introductory,88,FREE audit/Pay for certificate,8,89847,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-455,Developing Big Data Solutions with Azure Machine Learning,edX,NA,Computer Science,Microsoft,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,3.5,Intermediate,99,FREE audit/Pay for certificate,4,92725,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-455,Developing Big Data Solutions with Azure Machine Learning,edX,NA,Computer Science,Microsoft,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,3.5,Intermediate,99,FREE audit/Pay for certificate,4,92725,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-455,Developing Big Data Solutions with Azure Machine Learning,edX,NA,Computer Science,Microsoft,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,3.5,Intermediate,99,FREE audit/Pay for certificate,4,92725,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-455,Developing Big Data Solutions with Azure Machine Learning,edX,NA,Computer Science,Microsoft,NA,0,0,4,4,FALSE,0,0,0,0,0,0,0,0,3.5,Intermediate,99,FREE audit/Pay for certificate,4,92725,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-456,Critical Development Perspectives,edX,NA,Social Sciences,University of Queensland,43,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,10,78614,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-456,Critical Development Perspectives,edX,NA,Social Sciences,University of Queensland,43,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,10,78614,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-456,Critical Development Perspectives,edX,NA,Social Sciences,University of Queensland,46,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,10,78614,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-456,Critical Development Perspectives,edX,NA,Social Sciences,University of Queensland,51,0,0,4,4,FALSE,0,0,0,0,0,0,0,0,11,Advanced,150,FREE audit/Pay for certificate,10,78614,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-457,Project Management MicroMasters Capstone Exam,edX,NA,Business & Management,Rochester Institute of Technology,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,7,Advanced,600,FREE audit/Pay for certificate,1,86964,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-457,Project Management MicroMasters Capstone Exam,edX,NA,Business & Management,Rochester Institute of Technology,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,7,Advanced,600,FREE audit/Pay for certificate,1,86964,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-457,Project Management MicroMasters Capstone Exam,edX,NA,Business & Management,Rochester Institute of Technology,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,7,Advanced,600,FREE audit/Pay for certificate,1,86964,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-457,Project Management MicroMasters Capstone Exam,edX,NA,Business & Management,Rochester Institute of Technology,NA,0,0,4,4,FALSE,0,0,0,0,0,0,0,0,7,Advanced,600,FREE audit/Pay for certificate,1,86964,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-458,"Proteins: Alignment, Analysis and Structure",edX,NA,Biology & Life Sciences,University System of Maryland,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,9,Advanced,249,FREE audit/Pay for certificate,8,84133,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-458,"Proteins: Alignment, Analysis and Structure",edX,NA,Biology & Life Sciences,University System of Maryland,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,9,Advanced,249,FREE audit/Pay for certificate,8,84133,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-458,"Proteins: Alignment, Analysis and Structure",edX,NA,Biology & Life Sciences,University System of Maryland,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,9,Advanced,249,FREE audit/Pay for certificate,8,84133,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-458,"Proteins: Alignment, Analysis and Structure",edX,NA,Biology & Life Sciences,University System of Maryland,NA,0,0,4,4,FALSE,0,0,0,0,0,0,0,0,9,Advanced,249,FREE audit/Pay for certificate,8,84133,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-459,"Six Sigma: Analyse, Improve, Control",edX,NA,Business & Management,Technische Universit?t M?nchen (Technical University of Munich),53,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,3.5,Introductory,88,FREE audit/Pay for certificate,8,89846,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-459,"Six Sigma: Analyse, Improve, Control",edX,NA,Business & Management,Technische Universit?t M?nchen (Technical University of Munich),54,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,3.5,Introductory,88,FREE audit/Pay for certificate,8,89846,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-459,"Six Sigma: Analyse, Improve, Control",edX,NA,Business & Management,Technische Universit?t M?nchen (Technical University of Munich),60,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,3.5,Introductory,88,FREE audit/Pay for certificate,8,89846,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-459,"Six Sigma: Analyse, Improve, Control",edX,NA,Business & Management,Technische Universit?t M?nchen (Technical University of Munich),60,0,0,4,4,FALSE,0,0,0,0,0,0,0,0,3.5,Introductory,88,FREE audit/Pay for certificate,8,89846,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-460,Portfolio Management & Governance,edX,NA,Business & Management,University of Washington,59,0,0,NA,1,NA,0,0,0,0,0,0,0,0,3.5,Introductory,79,FREE audit/Pay for certificate,4,92966,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-460,Portfolio Management & Governance,edX,NA,Business & Management,University of Washington,65,0,0,NA,2,NA,0,0,0,0,0,0,0,0,3.5,Introductory,79,FREE audit/Pay for certificate,4,92966,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-460,Portfolio Management & Governance,edX,NA,Business & Management,University of Washington,65,0,0,NA,3,NA,0,0,0,0,0,0,0,0,3.5,Introductory,79,FREE audit/Pay for certificate,4,92966,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-460,Portfolio Management & Governance,edX,NA,Business & Management,University of Washington,59,0,0,NA,4,NA,0,0,0,0,0,0,0,0,3.5,Introductory,79,FREE audit/Pay for certificate,4,92966,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-461,On Ramp to AP* Biology,edX,NA,Biology & Life Sciences,Weston High School,NA,0,0,3,1,FALSE,0,0,0,0,0,0,0,0,6.5,Introductory,50,FREE audit/Pay for certificate,2,89781,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-461,On Ramp to AP* Biology,edX,NA,Biology & Life Sciences,Weston High School,NA,0,0,3,2,FALSE,0,0,0,0,0,0,0,0,6.5,Introductory,50,FREE audit/Pay for certificate,2,89781,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-461,On Ramp to AP* Biology,edX,NA,Biology & Life Sciences,Weston High School,NA,0,0,3,3,TRUE,0,0,0,0,0,0,0,0,6.5,Introductory,50,FREE audit/Pay for certificate,2,89781,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-461,On Ramp to AP* Biology,edX,NA,Biology & Life Sciences,Weston High School,NA,0,0,3,4,TRUE,0,0,0,0,0,0,0,0,6.5,Introductory,50,FREE audit/Pay for certificate,2,89781,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-462,Animation and CGI Motion,edX,NA,Computer Science,Columbia University,14,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,92970,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-462,Animation and CGI Motion,edX,NA,Computer Science,Columbia University,14,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,92970,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-462,Animation and CGI Motion,edX,NA,Computer Science,Columbia University,22,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,92970,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-462,Animation and CGI Motion,edX,NA,Computer Science,Columbia University,20,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,9,Advanced,300,FREE audit/Pay for certificate,12,92970,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-463,Greatest Unsolved Mysteries of the Universe,edX,Physical Science and Engineering,Energy & Earth Sciences,Australian National University,27,5,69,1,1,TRUE,47,4.904255319148936,0.0,0.02127659574468085,370.3404255319149,5,0.9787234042553191,0.0,3,Intermediate,50,FREE audit/Pay for certificate,9,34642,4,0.000120612712579906,0,0.038370482898022,1,0.481891208913875,FALSE,2
CourseTalk-463,Greatest Unsolved Mysteries of the Universe,edX,Physical Science and Engineering,Energy & Earth Sciences,Australian National University,25,5,69,1,2,TRUE,3,3.5,0.0,0.0,586.0,5,0.6666666666666666,0.3333333333333333,3,Intermediate,50,FREE audit/Pay for certificate,9,34642,8,4.8780487804878e-05,197.142857142857,0.000695190780946384,0.75,0.344776247750946,FALSE,1
CourseTalk-463,Greatest Unsolved Mysteries of the Universe,edX,Physical Science and Engineering,Energy & Earth Sciences,Australian National University,19,5,69,1,3,TRUE,13,4.884615384615385,0.0,0.0,348.6923076923077,5,1.0,0.0,3,Intermediate,50,FREE audit/Pay for certificate,9,34642,50,1.57649136082734e-05,166.45169307942,0.248614126626402,0.892244897959184,0.0723959319943429,FALSE,6
CourseTalk-463,Greatest Unsolved Mysteries of the Universe,edX,Physical Science and Engineering,Energy & Earth Sciences,Australian National University,22,5,69,1,4,FALSE,7,5.0,0.2857142857142857,0.0,817.4285714285714,5,1.0,0.0,3,Intermediate,50,FREE audit/Pay for certificate,9,34642,10,1.90956309196456e-05,57,0.0446040047698685,0.822222222222222,0.32726653812613,FALSE,1
CourseTalk-464,Social Welfare Policy and Services,edX,NA,Social Sciences,Wageningen University,150,0,0,NA,1,FALSE,0,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,78628,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-464,Social Welfare Policy and Services,edX,NA,Social Sciences,Wageningen University,151,0,0,NA,2,FALSE,0,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,78628,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-464,Social Welfare Policy and Services,edX,NA,Social Sciences,Wageningen University,135,0,0,NA,3,FALSE,0,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,78628,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-464,Social Welfare Policy and Services,edX,NA,Social Sciences,Wageningen University,119,0,0,NA,4,FALSE,0,0,0,0,0,0,0,0,9,Advanced,199,FREE audit/Pay for certificate,8,78628,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-465,Windows Server 2016: Virtualization,edX,NA,Computer Science,Microsoft,NA,0,0,NA,1,NA,0,0,0,0,0,0,0,0,4.5,Intermediate,99,FREE audit/Pay for certificate,NA,92825,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-465,Windows Server 2016: Virtualization,edX,NA,Computer Science,Microsoft,NA,0,0,NA,2,NA,0,0,0,0,0,0,0,0,4.5,Intermediate,99,FREE audit/Pay for certificate,NA,92825,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-465,Windows Server 2016: Virtualization,edX,NA,Computer Science,Microsoft,NA,0,0,NA,3,NA,0,0,0,0,0,0,0,0,4.5,Intermediate,99,FREE audit/Pay for certificate,NA,92825,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-465,Windows Server 2016: Virtualization,edX,NA,Computer Science,Microsoft,NA,0,0,NA,4,NA,0,0,0,0,0,0,0,0,4.5,Intermediate,99,FREE audit/Pay for certificate,NA,92825,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-466,Data Structures and Software Design,edX,NA,Computer Science,University of Pennsylvania,13,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,7,Intermediate,149,FREE audit/Pay for certificate,4,90831,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-466,Data Structures and Software Design,edX,NA,Computer Science,University of Pennsylvania,13,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,7,Intermediate,149,FREE audit/Pay for certificate,4,90831,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-466,Data Structures and Software Design,edX,NA,Computer Science,University of Pennsylvania,18,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,7,Intermediate,149,FREE audit/Pay for certificate,4,90831,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-466,Data Structures and Software Design,edX,NA,Computer Science,University of Pennsylvania,18,0,0,4,4,TRUE,1,5.0,0.0,0.0,231.0,0,1.0,0.0,7,Intermediate,149,FREE audit/Pay for certificate,4,90831,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-467,Software Engineering: Introduction,edX,NA,Computer Science,The University of British Columbia,49,0,0,NA,1,FALSE,0,0,0,0,0,0,0,0,9,Advanced,125,FREE audit/Pay for certificate,6,84196,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-467,Software Engineering: Introduction,edX,NA,Computer Science,The University of British Columbia,43,0,0,NA,2,FALSE,0,0,0,0,0,0,0,0,9,Advanced,125,FREE audit/Pay for certificate,6,84196,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-467,Software Engineering: Introduction,edX,NA,Computer Science,The University of British Columbia,50,0,0,NA,3,FALSE,0,0,0,0,0,0,0,0,9,Advanced,125,FREE audit/Pay for certificate,6,84196,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-467,Software Engineering: Introduction,edX,NA,Computer Science,The University of British Columbia,45,0,0,NA,4,FALSE,0,0,0,0,0,0,0,0,9,Advanced,125,FREE audit/Pay for certificate,6,84196,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-468,Advanced Transport Phenomena,edX,NA,Engineering,null,NA,4,1,4,1,FALSE,0,0,0,0,0,4,0,0,9,Intermediate,49,FREE audit/Pay for certificate,6,92724,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-468,Advanced Transport Phenomena,edX,NA,Engineering,null,NA,4,1,4,2,FALSE,0,0,0,0,0,4,0,0,9,Intermediate,49,FREE audit/Pay for certificate,6,92724,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-468,Advanced Transport Phenomena,edX,NA,Engineering,null,NA,4,1,4,3,FALSE,0,0,0,0,0,4,0,0,9,Intermediate,49,FREE audit/Pay for certificate,6,92724,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-468,Advanced Transport Phenomena,edX,NA,Engineering,null,NA,4,1,4,4,TRUE,1,5.0,0.0,0.0,3217.0,4,1.0,0.0,9,Intermediate,49,FREE audit/Pay for certificate,6,92724,12,1.91003724572629e-05,1.22857142857143,0.00206871860409695,1,0.278823128150231,FALSE,2
CourseTalk-469,Sustainable Urban Environments,edX,NA,Environmental Studies,Trinity College,61,0,0,NA,1,NA,0,0,0,0,0,0,0,0,3,Introductory,50,FREE audit/Pay for certificate,6,92968,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-469,Sustainable Urban Environments,edX,NA,Environmental Studies,Trinity College,71,0,0,NA,2,NA,0,0,0,0,0,0,0,0,3,Introductory,50,FREE audit/Pay for certificate,6,92968,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-469,Sustainable Urban Environments,edX,NA,Environmental Studies,Trinity College,78,0,0,NA,3,NA,0,0,0,0,0,0,0,0,3,Introductory,50,FREE audit/Pay for certificate,6,92968,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-469,Sustainable Urban Environments,edX,NA,Environmental Studies,Trinity College,98,0,0,NA,4,NA,0,0,0,0,0,0,0,0,3,Introductory,50,FREE audit/Pay for certificate,6,92968,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-470,Project Management Life Cycle,edX,NA,Business & Management,Rochester Institute of Technology,NA,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,10,Intermediate,150,FREE audit/Pay for certificate,10,92827,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-470,Project Management Life Cycle,edX,NA,Business & Management,Rochester Institute of Technology,NA,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,10,Intermediate,150,FREE audit/Pay for certificate,10,92827,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-470,Project Management Life Cycle,edX,NA,Business & Management,Rochester Institute of Technology,NA,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,10,Intermediate,150,FREE audit/Pay for certificate,10,92827,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-470,Project Management Life Cycle,edX,NA,Business & Management,Rochester Institute of Technology,NA,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,10,Intermediate,150,FREE audit/Pay for certificate,10,92827,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-471,Solar Energy: Photovoltaic (PV) Systems,edX,NA,Engineering,RWTH Aachen University,147,0,0,4,1,FALSE,0,0,0,0,0,0,0,0,10,Advanced,250,FREE audit/Pay for certificate,11,84145,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-471,Solar Energy: Photovoltaic (PV) Systems,edX,NA,Engineering,RWTH Aachen University,147,0,0,4,2,FALSE,0,0,0,0,0,0,0,0,10,Advanced,250,FREE audit/Pay for certificate,11,84145,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-471,Solar Energy: Photovoltaic (PV) Systems,edX,NA,Engineering,RWTH Aachen University,145,0,0,4,3,FALSE,0,0,0,0,0,0,0,0,10,Advanced,250,FREE audit/Pay for certificate,11,84145,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-471,Solar Energy: Photovoltaic (PV) Systems,edX,NA,Engineering,RWTH Aachen University,146,0,0,4,4,TRUE,0,0,0,0,0,0,0,0,10,Advanced,250,FREE audit/Pay for certificate,11,84145,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-472,Through my Eyes ? Intellectual Disability Healthcare around the World,edX,NA,Medicine,The University of Queensland,NA,4,1,3,1,FALSE,0,0,0,0,0,4,0,0,1.5,Introductory,49,FREE audit/Pay for certificate,4,82173,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-472,Through my Eyes ? Intellectual Disability Healthcare around the World,edX,NA,Medicine,The University of Queensland,NA,4,1,3,2,FALSE,0,0,0,0,0,4,0,0,1.5,Introductory,49,FREE audit/Pay for certificate,4,82173,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-472,Through my Eyes ? Intellectual Disability Healthcare around the World,edX,NA,Medicine,The University of Queensland,NA,4,1,3,3,TRUE,0,0,0,0,0,4,0,0,1.5,Introductory,49,FREE audit/Pay for certificate,4,82173,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-472,Through my Eyes ? Intellectual Disability Healthcare around the World,edX,NA,Medicine,The University of Queensland,NA,4,1,3,4,TRUE,1,5.0,0.0,0.0,397.0,4,1.0,0.0,1.5,Introductory,49,FREE audit/Pay for certificate,4,82173,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-473,Entrepreneurship in Emerging Economies,edX,NA,Business & Management,Harvard University,2,5,10,4,1,FALSE,0,0,0,0,0,5,0,0,4,Introductory,125,FREE audit/Pay for certificate,6,83215,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-473,Entrepreneurship in Emerging Economies,edX,NA,Business & Management,Harvard University,4,5,10,4,2,FALSE,0,0,0,0,0,5,0,0,4,Introductory,125,FREE audit/Pay for certificate,6,83215,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-473,Entrepreneurship in Emerging Economies,edX,NA,Business & Management,Harvard University,2,5,10,4,3,FALSE,0,0,0,0,0,5,0,0,4,Introductory,125,FREE audit/Pay for certificate,6,83215,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-473,Entrepreneurship in Emerging Economies,edX,NA,Business & Management,Harvard University,3,5,10,4,4,TRUE,10,4.65,0.0,0.1,138.5,5,0.9,0.0,4,Introductory,125,FREE audit/Pay for certificate,6,83215,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-474,How to Survive Your PhD,edX,NA,Education & Teacher Training,Australian National University,27,5,21,3,1,FALSE,0,0,0,0,0,5,0,0,2,Advanced,50,FREE audit/Pay for certificate,10,47033,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-474,How to Survive Your PhD,edX,NA,Education & Teacher Training,Australian National University,25,5,21,3,2,FALSE,0,0,0,0,0,5,0,0,2,Advanced,50,FREE audit/Pay for certificate,10,47033,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-474,How to Survive Your PhD,edX,NA,Education & Teacher Training,Australian National University,19,5,21,3,3,TRUE,21,4.571428571428571,0.047619047619047616,0.0,775.7619047619048,5,0.9523809523809523,0.047619047619047616,2,Advanced,50,FREE audit/Pay for certificate,10,47033,NA,NA,NA,NA,NA,NA,NA,NA
CourseTalk-474,How to Survive Your PhD,edX,NA,Education & Teacher Training,Australian National University,22,5,21,3,4,FALSE,0,0,0,0,0,5,0,0,2,Advanced,50,FREE audit/Pay for certificate,10,47033,NA,NA,NA,NA,NA,NA,NA,NA
