course,date
36404,2014-06-20
36404,2014-06-20
36404,2014-06-20
36404,2014-06-20
36404,2014-06-19
36404,2014-06-19
36404,2014-06-19
36404,2014-06-11
36404,2014-06-03
36404,2014-05-06
196,2014-05-01
19166,2014-05-01
414,2014-06-05
379,2014-06-13
14381,2014-06-16
36404,2014-04-27
36404,2014-04-22
36404,2014-04-21
36404,2014-04-21
36404,2014-04-21
36404,2014-04-21
36404,2014-04-20
36404,2014-04-20
36404,2014-04-20
36404,2014-04-20
67376,2014-06-08
81425,2014-04-18
81425,2014-06-29
12681,2014-06-29
81425,2014-06-25
81425,2014-06-25
81425,2014-05-28
81425,2014-04-14
199,2013-10-04
81425,2014-03-19
81425,2014-02-05
36403,2014-04-28
81425,2013-12-10
3238,2013-12-10
38,2013-12-10
184,2013-12-10
3199,2013-12-11
81425,2013-12-31
81425,2013-12-31
81425,2013-12-31
36388,2013-12-31
81425,2013-12-18
81425,2013-09-26
81,2013-09-26
3133,2014-01-06
81425,2013-09-13
36388,2013-10-21
47053,2013-12-30
35844,2014-05-25
214,2013-08-03
188,2013-08-31
61,2013-11-17
104,2013-12-07
115,2014-02-22
6823,2014-03-01
69939,2014-06-04
69939,2014-05-25
69939,2014-05-23
69939,2014-05-18
78565,2014-05-08
78565,2014-05-03
104,2013-10-20
160,2013-09-02
6376,2014-04-20
67376,2014-06-04
63,2013-10-20
12,2014-05-20
86,2014-05-18
51446,2014-06-07
81876,2014-05-06
81876,2014-04-18
81876,2014-06-22
3355,2014-06-22
81876,2014-05-07
81876,2014-04-29
69985,2014-05-08
108,2014-05-08
86,2014-05-26
81876,2014-04-22
69195,2014-04-23
81876,2014-01-19
63,2013-10-24
379,2013-11-06
40,2013-11-06
3336,2013-11-08
214,2013-11-10
3370,2013-12-22
54,2013-12-22
81876,2014-01-10
86,2014-02-03
1177,2014-03-04
81876,2014-01-10
69195,2014-01-10
21,2014-02-20
16,2014-05-06
81876,2013-12-31
63,2013-10-20
81876,2013-12-16
86,2013-12-16
81876,2013-12-28
199,2013-12-28
137,2013-12-28
411,2013-12-28
239,2013-12-28
387,2013-12-28
379,2013-09-10
239,2013-10-03
63,2013-11-05
81876,2013-12-21
3131,2014-02-14
3131,2014-02-09
34601,2014-02-09
3131,2014-01-28
3238,2013-12-07
1183,2013-12-07
3131,2013-12-23
407,2013-12-23
30,2014-05-21
31,2014-06-03
35742,2014-05-09
35742,2014-05-06
35742,2014-05-06
35742,2014-05-06
35742,2014-06-09
35742,2014-05-14
35742,2014-05-14
35742,2014-05-06
35742,2014-05-06
35742,2014-05-06
35742,2014-05-06
69224,2014-05-06
12636,2014-05-24
407,2014-05-24
12699,2014-05-24
365,2014-05-24
3263,2014-05-25
91,2014-05-25
166,2014-06-21
137,2014-06-21
14381,2014-06-21
12638,2014-06-21
6376,2014-06-21
108,2013-09-27
69985,2014-05-05
86,2014-06-18
69195,2014-06-16
69195,2014-04-21
69195,2014-01-01
69291,2013-11-16
45321,2013-12-06
106,2013-12-09
340,2013-12-11
45321,2013-09-12
45321,2013-10-06
45321,2013-10-21
3354,2013-10-21
20,2014-05-06
45321,2013-08-06
45321,2013-08-06
45321,2013-08-30
75462,2013-08-30
95,2013-08-30
166,2013-09-01
3277,2013-11-02
418,2013-11-07
45321,2013-09-05
355,2013-09-05
104,2014-05-04
63,2014-05-04
86,2014-05-06
12695,2014-05-06
14123,2014-05-24
45321,2013-08-08
86,2013-08-08
214,2013-08-08
36395,2014-05-26
67376,2014-05-26
36395,2014-05-11
13,2013-10-02
31,2013-11-02
3336,2013-12-23
75462,2013-09-22
35736,2014-06-30
68064,2014-04-23
3133,2014-04-05
69885,2014-04-05
132,2013-08-12
45492,2014-06-02
45492,2014-06-22
68064,2014-05-05
36388,2014-05-11
36388,2014-04-23
36388,2013-10-27
36388,2013-10-22
36388,2013-10-21
36388,2013-11-05
36388,2013-10-21
36388,2013-10-21
36388,2013-10-21
36388,2013-10-21
36388,2013-10-21
36388,2013-10-21
36388,2013-10-21
86,2013-10-21
418,2013-11-12
36388,2013-10-21
98,2013-07-22
379,2014-02-15
3370,2014-02-15
36403,2014-03-12
36403,2014-02-13
217,2014-03-10
69983,2014-04-04
3199,2014-04-04
201,2014-05-02
36403,2013-11-19
36266,2013-09-22
86,2013-09-22
401,2013-09-22
21,2013-09-22
468,2013-09-22
390,2013-10-17
385,2013-10-17
239,2013-08-22
69291,2014-01-06
3555,2014-01-06
101,2014-03-23
69983,2014-04-24
69983,2014-05-27
69983,2014-05-14
69983,2014-05-06
69983,2014-05-02
69983,2014-04-27
69983,2014-04-24
69983,2014-04-24
69983,2014-04-24
69983,2014-04-24
69983,2014-04-24
69983,2014-04-24
69983,2014-04-24
69983,2014-04-24
14080,2014-05-15
14080,2014-05-07
69885,2014-04-10
12695,2014-04-10
104,2014-04-10
75462,2014-04-10
3611,2014-04-10
239,2014-04-10
139,2014-04-11
201,2014-04-13
63,2013-09-29
239,2013-09-29
340,2013-09-29
69885,2013-10-07
108,2013-10-07
401,2013-10-07
14123,2014-06-25
60,2013-10-12
31,2014-02-13
30,2014-02-14
79,2014-03-02
36392,2014-03-26
16,2014-03-26
12699,2014-04-11
16068,2014-04-25
86,2014-06-02
86,2014-06-02
86,2014-06-02
86,2014-06-02
86,2014-06-02
86,2014-06-01
86,2014-06-01
86,2014-06-01
86,2014-06-01
86,2014-06-01
86,2014-05-31
86,2014-05-31
86,2014-05-28
86,2014-05-28
12,2013-07-21
214,2013-08-01
188,2013-08-27
418,2014-01-16
35,2014-01-16
20,2014-01-16
340,2014-01-16
246,2014-01-16
12636,2014-05-05
51467,2014-05-05
86,2014-06-04
86,2014-06-04
86,2014-06-03
86,2014-05-31
86,2014-05-31
86,2014-05-31
75193,2014-05-31
86,2014-05-31
86,2014-05-30
86,2014-05-30
86,2014-05-30
86,2014-05-30
86,2014-05-30
86,2014-05-29
86,2014-05-29
86,2014-05-29
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-28
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
86,2014-05-27
97,2014-03-30
86,2014-06-17
12695,2014-06-17
86,2014-05-27
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-26
42,2014-01-31
86,2014-05-26
86,2014-05-26
86,2014-05-26
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
86,2014-05-25
60,2014-04-21
45,2014-05-05
86,2014-05-22
86,2014-04-10
86,2014-02-10
86,2013-12-18
6814,2014-04-17
86,2013-12-26
69291,2013-12-26
63,2013-10-31
244,2013-10-31
122,2013-10-31
86,2013-11-02
137,2013-11-02
407,2013-11-02
35,2013-11-02
101,2013-11-02
81,2013-11-02
411,2013-11-02
200,2013-11-02
61,2013-11-02
29,2013-11-02
201,2013-11-02
214,2013-11-02
377,2013-11-02
3361,2013-11-02
416,2013-11-02
240,2013-11-02
96,2013-11-02
202,2013-11-02
433,2013-11-07
86,2013-12-28
3263,2013-12-28
3354,2013-12-28
188,2013-12-28
88,2014-05-14
30,2014-05-15
418,2014-05-15
75462,2014-05-15
3360,2014-05-15
16,2014-05-15
112,2014-05-15
105,2014-05-30
50528,2014-06-03
86,2013-12-21
86,2013-12-17
104,2013-12-17
69291,2013-12-17
12,2013-12-14
22,2013-12-14
86,2013-12-16
86,2013-11-20
29,2013-11-20
86,2013-10-31
86,2013-10-30
63,2013-10-30
86,2013-10-11
86,2013-10-10
86,2013-09-26
86,2013-09-11
86,2013-08-31
85,2013-08-31
98,2013-08-31
188,2013-08-31
340,2013-08-31
86,2013-07-22
86,2013-07-21
86,2013-07-13
16,2013-07-13
86,2013-07-12
86,2013-07-08
86,2013-07-08
86,2013-07-07
67376,2014-05-26
193,2013-08-24
193,2014-06-02
350,2014-06-02
193,2013-12-02
193,2013-07-30
193,2013-08-26
193,2013-08-25
67376,2014-06-10
67376,2014-06-02
67376,2014-06-02
67376,2014-06-01
67376,2014-05-30
67376,2014-06-23
406,2014-06-23
67376,2014-06-23
67376,2014-06-18
67376,2014-06-13
67376,2014-06-13
67376,2014-06-12
67376,2014-06-12
67376,2014-06-11
67376,2014-06-10
67376,2014-06-10
67376,2014-06-10
67376,2014-06-09
67376,2014-06-08
67376,2014-06-08
67376,2014-06-11
67376,2014-06-08
67376,2014-06-07
67376,2014-06-07
67376,2014-06-07
67376,2014-06-07
67376,2014-06-07
67376,2014-06-07
67376,2014-06-06
67376,2014-06-06
67376,2014-06-05
67376,2014-06-05
67376,2014-06-05
67376,2014-06-04
67376,2014-06-04
67376,2014-06-03
67376,2014-06-03
67376,2014-06-03
67376,2014-06-03
67376,2014-06-03
67376,2014-06-02
67376,2014-06-02
67376,2014-06-02
67376,2014-06-02
67376,2014-06-02
67376,2014-06-02
67376,2014-06-02
60,2014-06-02
67376,2014-06-02
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
196,2014-06-01
67376,2014-06-01
67376,2014-06-04
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-06-01
67376,2014-05-31
67376,2014-05-31
67376,2014-05-31
379,2014-05-31
60,2014-05-31
29,2014-05-31
188,2014-05-31
67376,2014-05-31
67376,2014-05-31
67376,2014-05-30
67376,2014-05-30
67376,2014-05-30
67376,2014-05-30
67376,2014-05-30
72,2014-05-30
6266,2014-05-30
67376,2014-05-29
67376,2014-05-29
12681,2014-06-01
79,2014-05-29
67376,2014-06-05
67376,2014-05-29
67376,2014-05-28
67376,2014-05-28
67376,2014-05-28
67376,2014-05-28
67376,2014-05-28
67376,2014-05-28
67376,2014-05-28
67376,2014-05-28
67376,2014-05-27
67376,2014-05-27
67376,2014-05-27
67376,2014-05-27
67376,2014-05-27
67376,2014-05-26
67376,2014-05-26
67376,2014-05-26
67376,2014-05-26
67376,2014-05-26
51467,2014-05-26
51446,2014-05-26
75462,2014-05-27
12,2014-05-21
12,2014-05-09
217,2014-05-09
384,2014-05-15
12,2014-05-03
12,2014-05-02
76,2014-01-19
139,2014-01-19
138,2014-01-19
85,2014-01-19
246,2014-01-19
12,2014-01-22
250,2014-01-22
12,2014-02-04
136,2014-02-04
12,2014-03-03
70338,2014-03-03
12,2014-02-09
30,2014-02-09
12,2014-01-18
12,2014-01-05
12,2013-12-29
12,2014-02-09
379,2013-12-11
24,2013-12-11
468,2013-12-11
246,2013-12-11
12,2014-02-06
12690,2014-02-06
104,2013-12-07
12,2013-12-14
12,2013-11-13
418,2013-11-13
13,2013-11-13
351,2013-11-13
12,2013-11-01
12,2013-10-28
70322,2013-10-28
75462,2013-10-28
22,2013-11-13
407,2014-01-07
12,2013-10-25
426,2013-10-25
12,2013-08-18
188,2013-09-03
12,2013-09-19
75462,2013-09-19
76,2013-09-19
156,2013-09-19
12,2013-08-30
188,2013-08-30
418,2013-11-16
3555,2014-02-02
115,2014-03-23
12,2013-07-21
63,2013-10-20
69,2013-10-20
3336,2013-12-23
106,2013-10-03
30,2013-10-13
31,2013-10-13
26,2014-03-25
26,2013-12-10
359,2013-12-10
167,2013-12-10
379,2013-12-10
183,2013-12-10
40,2013-12-10
38,2013-12-10
192,2013-12-10
391,2013-12-10
217,2013-12-10
67,2013-12-10
180,2013-12-10
69,2013-12-10
55,2013-12-10
3361,2013-12-10
3339,2013-12-10
54,2013-12-10
464,2013-12-10
159,2013-12-10
202,2013-12-10
196,2013-12-11
419,2013-12-11
3199,2013-12-11
26,2013-10-20
26,2013-12-02
26,2013-12-02
26,2013-12-01
26,2014-01-03
26,2013-11-17
26,2013-11-16
426,2013-11-16
26,2013-11-15
426,2013-11-15
26,2013-11-14
26,2013-12-23
26,2013-10-20
26,2013-10-20
26,2013-10-20
26,2013-10-20
26,2013-10-20
26,2013-10-20
26,2013-10-20
26,2013-10-19
26,2013-12-01
26,2013-09-27
26,2013-10-19
26,2013-10-19
26,2013-11-11
62,2013-12-24
12677,2014-06-30
12677,2014-06-30
108,2014-04-25
108,2014-04-08
108,2013-11-21
340,2013-07-25
357,2013-08-22
108,2013-11-09
108,2013-11-09
108,2013-11-08
97,2013-11-08
20,2013-12-23
246,2013-12-23
31,2014-05-16
1176,2014-05-16
16,2014-06-28
108,2013-11-06
108,2013-11-06
108,2013-09-25
108,2013-08-23
24,2013-08-23
188,2013-08-23
54,2013-12-22
30,2013-10-07
69291,2013-10-07
457,2013-08-10
401,2013-09-23
180,2013-09-23
3354,2013-10-31
12695,2014-05-30
12695,2014-04-26
61,2014-04-20
12695,2014-04-26
12695,2014-04-11
12636,2014-04-15
101,2014-05-01
61,2014-05-01
12653,2014-05-14
12695,2014-02-28
426,2013-11-17
426,2013-11-15
426,2013-11-22
426,2013-11-17
426,2013-11-15
426,2013-12-16
426,2013-11-16
45,2013-11-16
426,2013-11-15
426,2013-11-15
426,2013-11-25
426,2013-11-22
426,2013-11-22
426,2013-11-22
426,2013-11-19
426,2013-11-18
426,2013-11-18
426,2013-11-18
192,2013-11-18
390,2013-11-18
426,2013-11-18
426,2013-11-17
426,2013-11-17
426,2013-11-17
426,2013-11-17
426,2013-11-17
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-16
426,2013-11-15
426,2013-11-15
426,2013-11-15
426,2013-11-15
192,2013-11-15
426,2013-11-15
426,2013-11-15
426,2013-11-15
426,2013-11-15
426,2013-11-15
30,2014-02-16
104,2014-01-02
30,2014-01-03
30,2013-10-06
3238,2013-12-11
3238,2013-11-27
3238,2013-12-10
3238,2013-12-10
3238,2013-12-09
3238,2013-12-09
196,2013-12-10
350,2013-12-10
3238,2013-12-03
196,2014-06-21
196,2014-05-04
221,2014-05-04
61,2014-05-17
1177,2014-02-26
196,2013-12-09
196,2013-11-13
196,2013-09-01
196,2013-09-30
196,2013-09-07
40,2013-09-07
72,2013-09-07
70384,2013-09-07
21,2013-09-07
196,2013-08-28
72,2013-08-28
244,2013-08-28
196,2013-08-15
104,2014-05-13
48,2014-05-26
51467,2014-05-26
104,2014-02-14
104,2013-12-31
104,2013-12-24
104,2013-12-08
104,2013-10-30
75462,2013-08-29
104,2013-08-31
188,2013-08-22
13,2014-01-08
113,2014-01-08
418,2013-12-16
418,2013-11-16
136,2013-11-16
418,2013-11-17
75462,2013-11-17
418,2013-11-15
418,2013-11-14
418,2013-11-14
357,2013-11-14
418,2013-11-13
418,2013-11-13
418,2013-11-13
418,2013-11-12
418,2014-01-15
418,2013-11-12
418,2013-11-12
188,2013-11-12
418,2013-11-12
418,2013-11-12
418,2013-11-11
418,2013-11-11
31,2014-01-01
63,2014-06-12
75193,2014-06-12
63,2014-05-26
63,2014-05-05
63,2013-10-31
63,2013-12-23
63,2013-12-10
63,2013-11-01
63,2013-10-31
63,2013-10-31
63,2013-10-31
63,2013-10-31
63,2013-10-31
63,2013-10-30
63,2013-10-30
63,2013-10-30
63,2013-10-30
63,2013-10-30
63,2013-10-30
63,2013-10-30
63,2013-10-30
63,2013-10-24
63,2013-10-22
63,2013-10-21
63,2013-10-21
63,2013-10-21
63,2013-10-21
63,2013-10-21
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
415,2013-10-27
63,2013-10-31
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-10-20
63,2013-09-18
340,2013-09-18
63,2013-09-04
3356,2013-12-22
379,2013-08-18
3356,2013-10-17
3356,2013-12-23
3356,2013-11-13
3581,2013-12-01
163,2013-09-08
3263,2013-12-28
75193,2014-06-26
75193,2014-06-21
75193,2014-06-16
75193,2014-06-15
75193,2014-06-10
75193,2014-01-12
75193,2013-12-27
75193,2013-12-16
75193,2013-12-15
75193,2013-11-24
75193,2013-07-01
359,2013-08-18
362,2013-08-18
202,2013-08-18
419,2013-12-03
1183,2013-12-09
167,2013-09-29
70338,2013-12-28
70338,2013-07-21
75462,2013-08-29
75462,2013-07-05
75462,2013-08-29
75462,2013-08-29
75462,2013-08-29
75462,2013-08-11
75462,2013-08-31
75462,2013-08-29
75462,2013-08-29
69291,2013-08-29
75462,2013-08-29
75462,2013-08-29
75462,2013-08-29
75462,2013-08-28
75462,2013-09-10
75462,2013-09-01
75462,2013-08-31
75462,2013-08-28
75462,2013-08-21
62,2014-04-10
29,2014-04-10
14158,2014-06-07
12685,2014-06-20
6266,2014-04-02
45,2014-05-07
45,2013-12-20
45,2013-12-10
45,2013-09-12
379,2013-08-27
379,2014-06-15
379,2014-06-14
51467,2014-06-14
379,2014-06-07
379,2014-05-30
379,2014-06-13
379,2014-06-13
379,2014-06-13
379,2013-10-08
379,2013-09-01
379,2013-09-11
70384,2013-09-13
75,2013-09-13
458,2013-09-13
379,2013-09-03
102,2013-09-03
379,2013-08-31
379,2013-08-29
379,2013-08-29
379,2013-08-29
379,2013-08-29
379,2013-08-28
379,2013-08-28
379,2013-08-28
379,2013-08-28
379,2013-08-28
379,2013-08-28
379,2013-08-27
379,2013-08-27
77,2013-08-28
379,2013-08-27
379,2013-08-27
379,2013-08-27
379,2013-08-27
379,2013-08-27
379,2013-08-27
379,2013-08-27
379,2013-08-27
379,2013-08-27
202,2013-08-27
379,2013-08-27
379,2013-08-27
379,2013-08-27
379,2013-08-26
379,2013-08-26
379,2013-08-26
379,2013-08-26
379,2013-08-26
379,2013-08-26
201,2013-08-26
379,2013-08-26
24,2013-08-26
379,2013-08-25
379,2013-08-25
379,2013-08-24
379,2013-08-24
3360,2014-01-08
379,2013-08-23
379,2013-08-23
379,2013-08-23
379,2013-08-22
379,2013-08-22
379,2013-08-21
379,2013-08-21
379,2013-08-20
379,2013-08-18
379,2013-08-17
379,2013-08-15
379,2013-08-10
379,2013-08-09
379,2013-08-08
379,2013-08-01
379,2013-08-28
379,2013-07-25
379,2013-07-24
379,2013-07-21
379,2013-07-19
379,2013-07-19
379,2013-07-17
40,2014-01-07
40,2013-12-10
3195,2013-12-10
40,2013-07-10
38,2013-12-09
38,2013-12-09
38,2013-12-09
191,2013-12-09
3370,2013-12-09
239,2013-12-09
328,2013-12-09
38,2013-12-07
382,2014-03-29
382,2014-03-25
382,2014-03-11
382,2014-03-04
382,2014-03-03
382,2014-03-03
31,2014-01-01
31,2013-11-20
3360,2013-12-15
341,2013-12-15
181,2013-12-15
21,2013-12-15
3360,2013-12-07
424,2014-01-14
424,2014-05-23
12636,2014-06-21
12636,2014-04-29
12636,2014-03-28
192,2014-06-16
16089,2014-06-16
72,2013-07-17
74,2013-07-17
60,2014-01-20
60,2014-03-24
60,2013-07-16
197,2013-07-16
75,2013-07-16
69291,2013-09-03
160,2013-09-03
391,2013-08-24
51467,2014-04-30
51446,2014-04-30
240,2014-04-30
1192,2013-12-04
468,2013-12-12
12749,2014-03-23
248,2013-07-09
6471,2014-05-11
190,2014-05-11
191,2013-12-09
13,2013-12-19
69291,2013-12-19
22,2013-12-19
3336,2014-04-12
136,2014-04-12
3336,2014-01-07
42,2013-12-08
3336,2013-12-18
3336,2013-12-22
3354,2013-12-27
105,2013-12-27
3354,2013-10-22
69291,2014-04-05
51467,2014-04-25
51446,2014-04-25
69291,2014-04-03
69291,2014-02-02
3555,2014-02-02
69291,2013-09-11
97,2014-04-17
97,2014-03-22
97,2013-12-17
97,2013-09-17
150,2014-02-16
61,2014-02-16
385,2014-02-16
3366,2014-03-29
114,2013-07-08
217,2014-02-12
122,2014-02-16
217,2013-08-27
199,2013-12-03
350,2014-06-21
350,2013-08-29
350,2013-08-17
239,2013-08-17
160,2013-08-17
350,2013-08-06
62,2014-03-13
62,2013-11-04
62,2013-08-24
401,2013-11-13
122,2013-11-13
411,2013-11-13
401,2013-10-18
166,2013-10-13
137,2014-05-09
137,2013-08-23
407,2013-12-31
122,2014-02-03
122,2013-12-12
178,2013-12-12
362,2013-09-21
239,2013-09-21
346,2013-12-23
101,2014-02-26
101,2014-02-18
101,2013-10-21
42,2013-12-12
378,2013-07-16
12697,2014-01-15
1177,2014-04-29
344,2014-04-29
1177,2014-05-06
365,2014-05-06
1177,2014-04-29
414,2014-04-29
1177,2014-02-27
88,2013-12-06
239,2013-09-06
1183,2013-12-04
20,2014-04-09
16,2014-06-30
16,2014-06-30
246,2014-04-09
16,2014-05-05
6266,2014-05-28
357,2013-07-30
3195,2013-10-28
3195,2013-12-09
226,2013-07-19
12699,2014-04-25
105,2014-06-29
22,2014-05-24
22,2013-10-10
22,2013-08-25
24,2013-12-18
1195,2013-10-15
225,2013-09-11
212,2013-08-01
212,2013-08-01
61,2014-05-05
61,2013-09-27
61,2013-07-05
29,2013-11-10
29,2013-11-20
16068,2014-05-18
16068,2014-04-26
12696,2014-03-03
239,2013-10-01
239,2013-12-09
239,2013-09-16
239,2013-08-28
239,2013-09-26
239,2013-10-02
415,2013-12-24
102,2013-12-05
201,2013-09-05
328,2013-08-31
214,2013-07-27
106,2013-07-27
3363,2013-11-23
12707,2013-12-30
138,2014-06-20
138,2013-08-28
453,2014-03-30
351,2014-05-20
136,2013-12-21
136,2013-11-18
136,2013-11-18
136,2013-11-15
136,2013-09-19
98,2013-09-19
136,2013-07-22
136,2013-07-04
3555,2014-01-02
398,2014-02-18
3240,2014-04-22
12699,2014-06-03
12699,2014-03-30
3460,2014-02-19
51446,2014-05-20
3460,2014-02-22
98,2013-07-01
98,2013-09-25
98,2013-07-30
115,2014-02-05
1199,2013-12-28
3277,2013-11-01
188,2014-03-05
188,2013-09-10
188,2013-08-22
3355,2014-02-02
365,2014-02-09
414,2013-09-25
414,2014-06-30
223,2014-01-10
6287,2014-06-20
91,2014-01-27
250,2014-01-28
91,2013-12-14
21,2014-01-21
250,2013-12-28
340,2014-03-02
340,2013-10-26
340,2013-09-21
19166,2014-05-29
395,2014-04-29
395,2014-04-28
51446,2014-06-24
51446,2014-06-18
51446,2014-04-27
51446,2014-04-22
51446,2014-06-27
3355,2014-02-13
468,2014-06-21
14150,2014-06-10
410,2014-02-26
12652,2013-12-30
