"","degree","closeness","betweenness","eigenvector","transitivity","constraint","isolate","foldness","url","time"
"517",51,1.57547303577899e-05,0.115666174517218,0.520791317128039,1,0.0729556524521664,0,3,"19241",3
"518",51,1.57547303577899e-05,0.115666174517218,0.520791317128106,1,0.0729556524521664,0,3,"51362",3
"519",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69987",3
"520",44,1.57738658590447e-05,1.03218117081147,0.219213964501465,1,0.0784909107308521,0,4,"48832",3
"521",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"45509",3
"522",51,1.57691397934243e-05,1764.90785092173,0.236271074828392,0.854901960784314,0.0677722277440976,0,5,"47113",3
"523",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"46991",3
"524",1,1.561426519268e-05,0,1.49025376635051e-05,0,1.00000487305174,0,0,"45510",3
"525",51,1.57547303577899e-05,0.115666174517218,0.520791317128367,1,0.0729556524521664,0,3,"81878",3
"526",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"69982",3
"527",4,1.55139780942629e-05,310,1.8937669586815e-07,0.5,0.530004873051738,0,1,"34840",3
"528",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"88868",3
"529",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"82602",3
"530",51,1.57547303577899e-05,0.115666174517218,0.520791317128533,1,0.0729556524521664,0,3,"34704",3
"531",17,1.57331655129012e-05,0.0325396825396825,0.0371972606957091,1,0.187199973407088,0,1,"45226",3
"532",50,1.57649136082734e-05,166.45169307942,0.248614126626402,0.892244897959184,0.0723959319943429,0,6,"34642",3
"533",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"83786",3
"534",50,1.57649136082734e-05,166.45169307942,0.248614126626644,0.892244897959184,0.0723959319943429,0,6,"34834",3
"535",111,1.57903047528817e-05,3781.91738958064,0.766795063820669,0.41015561015561,0.0350569580208278,0,4,"45524",3
"536",0,4.92732200049273e-06,0,2.76143172670783e-07,0,0,1,0,"47764",3
"537",50,1.57649136082734e-05,166.45169307942,0.248614126626655,0.892244897959184,0.0723959319943429,0,6,"69895",3
"538",15,1.57306905773163e-05,0.0508474576271186,0.0218196715779508,1,0.196647297962282,0,1,"45217",3
"539",13,1.56921821548505e-05,963.295806826819,0.000754463179208961,0.256410256410256,0.180916833410147,0,3,"69742",3
"540",48,1.5763422554305e-05,310.8789190727,0.235385217744167,0.958333333333333,0.0733479394703345,0,4,"69854",3
