from,to
70222,75625
70222,83873
70222,51747
68055,36498
68055,12672
68055,50491
68055,401
68055,78764
68055,75241
68055,71723
68055,78961
68055,71536
68055,70017
68055,75198
68055,82740
68055,80333
68055,81709
68055,83277
68055,78787
68055,86977
68055,83927
68055,83458
68055,83024
68055,84320
68055,83004
68055,90862
68055,71535
68055,75625
68055,83873
68055,51747
36498,12672
36498,50491
36498,401
36498,78764
36498,75241
36498,71723
36498,78961
36498,71536
36498,70017
36498,75198
36498,82740
36498,80333
36498,81709
36498,83277
36498,78787
36498,86977
36498,83927
36498,83458
36498,83024
36498,84320
36498,83004
36498,90862
36498,71535
36498,75625
36498,83873
36498,51747
12672,50491
12672,401
12672,78764
12672,75241
12672,71723
12672,78961
12672,71536
12672,70017
12672,75198
12672,82740
12672,80333
12672,81709
12672,83277
12672,78787
12672,86977
12672,83927
12672,83458
12672,83024
12672,84320
12672,83004
12672,90862
12672,71535
12672,75625
12672,83873
12672,51747
50491,401
50491,78764
50491,75241
50491,71723
50491,78961
50491,71536
50491,70017
50491,75198
50491,82740
50491,80333
50491,81709
50491,83277
50491,78787
50491,86977
50491,83927
50491,83458
50491,83024
50491,84320
50491,83004
50491,90862
50491,71535
50491,75625
50491,83873
50491,51747
401,78764
401,75241
401,71723
401,78961
401,71536
401,70017
401,75198
401,82740
401,80333
401,81709
401,83277
401,78787
401,86977
401,83927
401,83458
401,83024
401,84320
401,83004
401,90862
401,71535
401,75625
401,83873
401,51747
78764,75241
78764,71723
78764,78961
78764,71536
78764,70017
78764,75198
78764,82740
78764,80333
78764,81709
78764,83277
78764,78787
78764,86977
78764,83927
78764,83458
78764,83024
78764,84320
78764,83004
78764,90862
78764,71535
78764,75625
78764,83873
78764,51747
75241,71723
75241,78961
75241,71536
75241,70017
75241,75198
75241,82740
75241,80333
75241,81709
75241,83277
75241,78787
75241,86977
75241,83927
75241,83458
75241,83024
75241,84320
75241,83004
75241,90862
75241,71535
75241,75625
75241,83873
75241,51747
71723,78961
71723,71536
71723,70017
71723,75198
71723,82740
71723,80333
71723,81709
71723,83277
71723,78787
71723,86977
71723,83927
71723,83458
71723,83024
71723,84320
71723,83004
71723,90862
71723,71535
71723,75625
71723,83873
71723,51747
78961,71536
78961,70017
78961,75198
78961,82740
78961,80333
78961,81709
78961,83277
78961,78787
78961,86977
78961,83927
78961,83458
78961,83024
78961,84320
78961,83004
78961,90862
78961,71535
78961,75625
78961,83873
78961,51747
71536,78961
71536,70017
71536,75198
71536,82740
71536,80333
71536,81709
71536,83277
71536,78787
71536,86977
71536,83927
71536,83458
71536,83024
71536,84320
71536,83004
71536,90862
71536,71535
71536,75625
71536,83873
71536,51747
70017,75198
70017,82740
70017,80333
70017,81709
70017,83277
70017,78787
70017,86977
70017,83927
70017,83458
70017,83024
70017,84320
70017,83004
70017,90862
70017,71535
70017,75625
70017,83873
70017,51747
75198,82740
75198,80333
75198,81709
75198,83277
75198,78787
75198,86977
75198,83927
75198,83458
75198,83024
75198,84320
75198,83004
75198,90862
75198,71535
75198,75625
75198,83873
75198,51747
82740,80333
82740,81709
82740,83277
82740,78787
82740,86977
82740,83927
82740,83458
82740,83024
82740,84320
82740,83004
82740,90862
82740,71535
82740,75625
82740,83873
82740,51747
80333,81709
80333,83277
80333,78787
80333,86977
80333,83927
80333,83458
80333,83024
80333,84320
80333,83004
80333,90862
80333,71535
80333,75625
80333,83873
80333,51747
81709,83277
81709,78787
81709,86977
81709,83927
81709,83458
81709,83024
81709,84320
81709,83004
81709,90862
81709,71535
81709,75625
81709,83873
81709,51747
83277,78787
83277,86977
83277,83927
83277,83458
83277,83024
83277,84320
83277,83004
83277,90862
83277,71535
83277,75625
83277,83873
83277,51747
78787,83277
78787,86977
78787,83927
78787,83458
78787,83024
78787,84320
78787,83004
78787,90862
78787,71535
78787,75625
78787,83873
78787,51747
86977,83927
86977,83458
86977,83024
86977,84320
86977,83004
86977,90862
86977,71535
86977,75625
86977,83873
86977,51747
83927,86977
83927,83458
83927,83024
83927,84320
83927,83004
83927,90862
83927,71535
83927,75625
83927,83873
83927,51747
83458,83024
83458,84320
83458,83004
83458,90862
83458,71535
83458,75625
83458,83873
83458,51747
83024,84320
83024,83004
83024,90862
83024,71535
83024,75625
83024,83873
83024,51747
84320,83004
84320,90862
84320,71535
84320,75625
84320,83873
84320,51747
83004,90862
83004,71535
83004,75625
83004,83873
83004,51747
90862,71535
90862,75625
90862,83873
90862,51747
71535,90862
71535,75625
71535,83873
71535,51747
75625,83873
75625,51747
83873,51747
70230,46951
70230,69545
70230,69871
70230,75549
70230,83210
70230,51186
70230,51189
70230,51187
70230,69244
70230,78764
70230,71484
70230,70233
70230,83212
70230,82607
46951,70230
46951,69545
46951,69871
46951,75549
46951,83210
46951,51186
46951,51189
46951,51187
46951,69244
46951,78764
46951,71484
46951,70233
46951,83212
46951,82607
69545,69871
69545,75549
69545,83210
69545,51186
69545,51189
69545,51187
69545,69244
69545,78764
69545,71484
69545,70233
69545,83212
69545,82607
69871,75549
69871,83210
69871,51186
69871,51189
69871,51187
69871,69244
69871,78764
69871,71484
69871,70233
69871,83212
69871,82607
75549,83210
75549,51186
75549,51189
75549,51187
75549,69244
75549,78764
75549,71484
75549,70233
75549,83212
75549,82607
83210,51186
83210,51189
83210,51187
83210,69244
83210,78764
83210,71484
83210,70233
83210,83212
83210,82607
51186,83210
51186,51189
51186,51187
51186,69244
51186,78764
51186,71484
51186,70233
51186,83212
51186,82607
51189,83210
51189,51186
51189,51187
51189,69244
51189,78764
51189,71484
51189,70233
51189,83212
51189,82607
51187,83210
51187,51186
51187,51189
51187,69244
51187,78764
51187,71484
51187,70233
51187,83212
51187,82607
69244,78764
69244,71484
69244,70233
69244,83212
69244,82607
78764,71484
78764,70233
78764,83212
78764,82607
71484,70233
71484,83212
71484,82607
70233,83212
70233,82607
83212,82607
34834,34642
34834,69868
34642,69868
46983,49843
46983,69762
46983,69939
46983,50537
46983,34642
46983,34834
46983,69895
46983,34617
46983,401
49843,69762
49843,69939
49843,50537
49843,34642
49843,34834
49843,69895
49843,34617
49843,401
69762,69939
69762,50537
69762,34642
69762,34834
69762,69895
69762,34617
69762,401
69939,50537
69939,34642
69939,34834
69939,69895
69939,34617
69939,401
50537,34642
50537,34834
50537,69895
50537,34617
50537,401
34642,34834
34642,69895
34642,34617
34642,401
34834,34642
34834,69895
34834,34617
34834,401
69895,34642
69895,34834
69895,34617
69895,401
34617,34642
34617,34834
34617,69895
34617,401
28531,34575
34575,28531
69277,83110
69277,48827
69277,69742
69277,75604
69277,75449
69277,12
69277,75597
69277,75603
69277,75608
83110,69277
83110,48827
83110,69742
83110,75604
83110,75449
83110,12
83110,75597
83110,75603
83110,75608
48827,69742
48827,75604
48827,75449
48827,12
48827,75597
48827,75603
48827,75608
69742,75604
69742,75449
69742,12
69742,75597
69742,75603
69742,75608
75604,75449
75604,12
75604,75597
75604,75603
75604,75608
75449,12
75449,75597
75449,75603
75449,75608
12,75449
12,75597
12,75603
12,75608
75597,75449
75597,12
75597,75603
75597,75608
75603,75608
70680,69885
70680,71382
70680,70231
70680,69246
70680,78577
69885,70680
69885,71382
69885,70231
69885,69246
69885,78577
71382,70231
71382,69246
71382,78577
70231,69246
70231,78577
69246,78577
50882,36404
50882,68106
50882,70334
50882,69880
50882,66120
36404,68106
36404,70334
36404,69880
36404,66120
68106,36404
68106,70334
68106,69880
68106,66120
70334,69880
70334,66120
69880,66120
51837,50711
51837,50783
51837,407
51837,50411
51837,14133
51837,51411
51837,35742
51837,51794
51837,75403
51837,51745
51837,50777
50711,50783
50711,407
50711,50411
50711,14133
50711,51411
50711,35742
50711,51794
50711,75403
50711,51745
50711,50777
50783,407
50783,50411
50783,14133
50783,51411
50783,35742
50783,51794
50783,75403
50783,51745
50783,50777
407,50411
407,14133
407,51411
407,35742
407,51794
407,75403
407,51745
407,50777
50411,14133
50411,51411
50411,35742
50411,51794
50411,75403
50411,51745
50411,50777
14133,51411
14133,35742
14133,51794
14133,75403
14133,51745
14133,50777
51411,35742
51411,51794
51411,75403
51411,51745
51411,50777
35742,51794
35742,75403
35742,51745
35742,50777
51794,35742
51794,75403
51794,51745
51794,50777
75403,51745
75403,50777
51745,75403
51745,50777
50777,75403
50777,51745
83123,45321
29733,34659
69939,81648
81648,69939
69939,50497
424,36466
70219,83109
83015,83109
70219,83109
69858,83109
82175,83109
83108,69277
83108,83110
83108,83109
83108,69221
83108,49839
69277,83108
69277,83110
69277,83109
69277,69221
69277,49839
83110,83108
83110,69277
83110,83109
83110,69221
83110,49839
83109,69221
83109,49839
69221,83109
69221,49839
49839,83109
49839,69221
86836,69227
69227,86836
68106,66041
34666,63
34666,70338
34666,70385
63,34666
63,70338
63,70385
70338,34666
70338,63
70338,70385
70385,34666
70385,63
70385,70338
69887,14133
69887,46951
69887,75625
14133,46951
14133,75625
46951,75625
70219,69858
69858,48811
69858,70219
69858,83108
69858,70219
69858,70219
69858,70219
83015,69858
69858,70219
69858,50780
70219,50780
69858,70219
69858,70219
69858,80844
69858,70219
69858,49839
69858,70219
14421,16431
16431,14421
69212,69232
68048,82901
83015,80768
50452,50578
50578,50452
48089,69212
68057,78569
70680,50741
50741,70680
70219,83108
48082,51178
48082,49838
51178,48082
51178,49838
49838,48082
49838,51178
83108,83110
83110,83108
45321,50911
45321,70303
45321,50047
50911,45321
50911,70303
50911,50047
70303,50047
50047,70303
92728,69212
78572,82894
83009,66067
66067,83009
36266,83015
45464,83277
45464,68512
83277,45464
83277,68512
68512,45464
68512,83277
70232,51455
70232,69885
51455,69885
50628,50462
50628,34742
50628,36355
50628,102
50462,50628
50462,34742
50462,36355
50462,102
34742,36355
34742,102
36355,34742
36355,102
102,34742
102,36355
45483,51807
14148,1176
1176,14148
12,82782
12,86
82782,12
82782,86
30,12
50801,50466
50466,50801
51446,68132
