from,to
113,98
113,92
113,28662
113,28664
113,25392
113,68132
113,51446
113,68121
113,34816
113,406
113,20
113,90812
113,50363
113,80164
113,12658
113,47718
113,49998
113,50758
113,50361
113,50675
113,48819
113,51335
113,51409
113,51341
113,51320
113,47063
113,51181
113,51480
113,50618
113,48832
113,34593
113,51560
28664,48089
28664,78860
28664,89710
28664,12
28664,418
28664,167
28664,93
28664,3613
28664,3370
28664,25295
28664,390
28664,227
28664,98
28664,92
28664,28662
28664,113
28664,25392
28664,68132
28664,51446
28664,68121
28664,34816
28664,406
28664,20
28664,90812
28664,50363
28664,80164
28664,12658
28664,47718
28664,49998
28664,50758
28664,50361
28664,50675
28664,48819
28664,51335
28664,51409
28664,51341
28664,51320
28664,47063
28664,51181
28664,51480
28664,50618
28664,48832
28664,34593
28664,51560
25392,48089
25392,78860
25392,89710
25392,12
25392,418
25392,167
25392,93
25392,3613
25392,3370
25392,25295
25392,390
25392,227
25392,98
25392,92
25392,28662
25392,113
25392,28664
25392,68132
25392,51446
25392,68121
25392,34816
25392,406
25392,20
25392,90812
25392,50363
25392,80164
25392,12658
25392,47718
25392,49998
25392,50758
25392,50361
25392,50675
25392,48819
25392,51335
25392,51409
25392,51341
25392,51320
25392,47063
25392,51181
25392,51480
25392,50618
25392,48832
25392,34593
25392,51560
68132,48089
68132,78860
68132,89710
68132,12
68132,418
68132,167
68132,93
68132,3613
68132,3370
68132,25295
68132,390
68132,227
68132,98
68132,92
68132,28662
68132,113
68132,28664
68132,25392
68132,51446
68132,68121
68132,34816
68132,406
68132,20
68132,90812
68132,50363
68132,80164
68132,12658
68132,47718
68132,49998
68132,50758
68132,50361
68132,50675
68132,48819
68132,51335
68132,51409
68132,51341
68132,51320
68132,47063
68132,51181
68132,51480
68132,50618
68132,48832
68132,34593
68132,51560
51446,48089
51446,78860
51446,89710
51446,12
51446,418
51446,167
51446,93
51446,3613
51446,3370
51446,25295
51446,390
51446,227
51446,98
51446,92
51446,28662
51446,113
51446,28664
51446,25392
51446,68132
51446,68121
51446,34816
51446,406
51446,20
51446,90812
51446,50363
51446,80164
51446,12658
51446,47718
51446,49998
51446,50758
51446,50361
51446,50675
51446,48819
51446,51335
51446,51409
51446,51341
51446,51320
51446,47063
51446,51181
51446,51480
51446,50618
51446,48832
51446,34593
51446,51560
68121,48089
68121,78860
68121,89710
68121,12
68121,418
68121,167
68121,93
68121,3613
68121,3370
68121,25295
68121,390
68121,227
68121,98
68121,92
68121,28662
68121,113
68121,28664
68121,25392
68121,68132
68121,51446
68121,34816
68121,406
68121,20
68121,90812
68121,50363
68121,80164
68121,12658
68121,47718
68121,49998
68121,50758
68121,50361
68121,50675
68121,48819
68121,51335
68121,51409
68121,51341
68121,51320
68121,47063
68121,51181
68121,51480
68121,50618
68121,48832
68121,34593
68121,51560
34816,406
34816,20
34816,90812
34816,50363
34816,80164
34816,12658
34816,47718
34816,49998
34816,50758
34816,50361
34816,50675
34816,48819
34816,51335
34816,51409
34816,51341
34816,51320
34816,47063
34816,51181
34816,51480
34816,50618
34816,48832
34816,34593
34816,51560
406,20
406,90812
406,50363
406,80164
406,12658
406,47718
406,49998
406,50758
406,50361
406,50675
406,48819
406,51335
406,51409
406,51341
406,51320
406,47063
406,51181
406,51480
406,50618
406,48832
406,34593
406,51560
20,90812
20,50363
20,80164
20,12658
20,47718
20,49998
20,50758
20,50361
20,50675
20,48819
20,51335
20,51409
20,51341
20,51320
20,47063
20,51181
20,51480
20,50618
20,48832
20,34593
20,51560
90812,50363
90812,80164
90812,12658
90812,47718
90812,49998
90812,50758
90812,50361
90812,50675
90812,48819
90812,51335
90812,51409
90812,51341
90812,51320
90812,47063
90812,51181
90812,51480
90812,50618
90812,48832
90812,34593
90812,51560
50363,80164
50363,12658
50363,47718
50363,49998
50363,50758
50363,50361
50363,50675
50363,48819
50363,51335
50363,51409
50363,51341
50363,51320
50363,47063
50363,51181
50363,51480
50363,50618
50363,48832
50363,34593
50363,51560
80164,12658
80164,47718
80164,49998
80164,50758
80164,50361
80164,50675
80164,48819
80164,51335
80164,51409
80164,51341
80164,51320
80164,47063
80164,51181
80164,51480
80164,50618
80164,48832
80164,34593
80164,51560
12658,47718
12658,49998
12658,50758
12658,50361
12658,50675
12658,48819
12658,51335
12658,51409
12658,51341
12658,51320
12658,47063
12658,51181
12658,51480
12658,50618
12658,48832
12658,34593
12658,51560
47718,12658
47718,49998
47718,50758
47718,50361
47718,50675
47718,48819
47718,51335
47718,51409
47718,51341
47718,51320
47718,47063
47718,51181
47718,51480
47718,50618
47718,48832
47718,34593
47718,51560
49998,50758
49998,50361
49998,50675
49998,48819
49998,51335
49998,51409
49998,51341
49998,51320
49998,47063
49998,51181
49998,51480
49998,50618
49998,48832
49998,34593
49998,51560
50758,50361
50758,50675
50758,48819
50758,51335
50758,51409
50758,51341
50758,51320
50758,47063
50758,51181
50758,51480
50758,50618
50758,48832
50758,34593
50758,51560
50361,50675
50361,48819
50361,51335
50361,51409
50361,51341
50361,51320
50361,47063
50361,51181
50361,51480
50361,50618
50361,48832
50361,34593
50361,51560
50675,48819
50675,51335
50675,51409
50675,51341
50675,51320
50675,47063
50675,51181
50675,51480
50675,50618
50675,48832
50675,34593
50675,51560
48819,51335
48819,51409
48819,51341
48819,51320
48819,47063
48819,51181
48819,51480
48819,50618
48819,48832
48819,34593
48819,51560
51335,51409
51335,51341
51335,51320
51335,47063
51335,51181
51335,51480
51335,50618
51335,48832
51335,34593
51335,51560
51409,51341
51409,51320
51409,47063
51409,51181
51409,51480
51409,50618
51409,48832
51409,34593
51409,51560
51341,51320
51341,47063
51341,51181
51341,51480
51341,50618
51341,48832
51341,34593
51341,51560
51320,51341
51320,47063
51320,51181
51320,51480
51320,50618
51320,48832
51320,34593
51320,51560
47063,51181
47063,51480
47063,50618
47063,48832
47063,34593
47063,51560
51181,47063
51181,51480
51181,50618
51181,48832
51181,34593
51181,51560
51480,50618
51480,48832
51480,34593
51480,51560
50618,51480
50618,48832
50618,34593
50618,51560
48832,34593
48832,51560
34593,51560
69854,14123
69854,45483
69854,36395
69854,36392
69854,34642
69854,34617
69854,69939
69854,48093
69854,24089
69854,81151
69854,19239
69854,17457
69854,34834
69854,34633
69854,34841
69854,26687
69854,24359
69854,36498
69854,88626
69854,36477
69854,83107
69854,28052
69854,32030
69854,28970
69854,34816
69854,45227
69854,29216
69854,47113
69854,69895
69854,45524
69854,45191
69854,34596
69854,90812
69854,36320
69854,14146
69854,36466
69854,69985
69854,3133
69854,69968
69854,45467
69854,45466
69854,83111
69854,45486
69854,48089
69854,47048
69854,36403
69854,45488
14123,69854
14123,45483
14123,36395
14123,36392
14123,34642
14123,34617
14123,69939
14123,48093
14123,24089
14123,81151
14123,19239
14123,17457
14123,34834
14123,34633
14123,34841
14123,26687
14123,24359
14123,36498
14123,88626
14123,36477
14123,83107
14123,28052
14123,32030
14123,28970
14123,34816
14123,45227
14123,29216
14123,47113
14123,69895
14123,45524
14123,45191
14123,34596
14123,90812
14123,36320
14123,14146
14123,36466
14123,69985
14123,3133
14123,69968
14123,45467
14123,45466
14123,83111
14123,45486
14123,48089
14123,47048
14123,36403
14123,45488
45483,69854
45483,14123
45483,36395
45483,36392
45483,34642
45483,34617
45483,69939
45483,48093
45483,24089
45483,81151
45483,19239
45483,17457
45483,34834
45483,34633
45483,34841
45483,26687
45483,24359
45483,36498
45483,88626
45483,36477
45483,83107
45483,28052
45483,32030
45483,28970
45483,34816
45483,45227
45483,29216
45483,47113
45483,69895
45483,45524
45483,45191
45483,34596
45483,90812
45483,36320
45483,14146
45483,36466
45483,69985
45483,3133
45483,69968
45483,45467
45483,45466
45483,83111
45483,45486
45483,48089
45483,47048
45483,36403
45483,45488
36395,36392
36395,34642
36395,34617
36395,69939
36395,48093
36395,24089
36395,81151
36395,19239
36395,17457
36395,34834
36395,34633
36395,34841
36395,26687
36395,24359
36395,36498
36395,88626
36395,36477
36395,83107
36395,28052
36395,32030
36395,28970
36395,34816
36395,45227
36395,29216
36395,47113
36395,69895
36395,45524
36395,45191
36395,34596
36395,90812
36395,36320
36395,14146
36395,36466
36395,69985
36395,3133
36395,69968
36395,45467
36395,45466
36395,83111
36395,45486
36395,48089
36395,47048
36395,36403
36395,45488
36392,36395
36392,34642
36392,34617
36392,69939
36392,48093
36392,24089
36392,81151
36392,19239
36392,17457
36392,34834
36392,34633
36392,34841
36392,26687
36392,24359
36392,36498
36392,88626
36392,36477
36392,83107
36392,28052
36392,32030
36392,28970
36392,34816
36392,45227
36392,29216
36392,47113
36392,69895
36392,45524
36392,45191
36392,34596
36392,90812
36392,36320
36392,14146
36392,36466
36392,69985
36392,3133
36392,69968
36392,45467
36392,45466
36392,83111
36392,45486
36392,48089
36392,47048
36392,36403
36392,45488
34642,34617
34642,69939
34642,48093
34642,24089
34642,81151
34642,19239
34642,17457
34642,34834
34642,34633
34642,34841
34642,26687
34642,24359
34642,36498
34642,88626
34642,36477
34642,83107
34642,28052
34642,32030
34642,28970
34642,34816
34642,45227
34642,29216
34642,47113
34642,69895
34642,45524
34642,45191
34642,34596
34642,90812
34642,36320
34642,14146
34642,36466
34642,69985
34642,3133
34642,69968
34642,45467
34642,45466
34642,83111
34642,45486
34642,48089
34642,47048
34642,36403
34642,45488
34617,34642
34617,69939
34617,48093
34617,24089
34617,81151
34617,19239
34617,17457
34617,34834
34617,34633
34617,34841
34617,26687
34617,24359
34617,36498
34617,88626
34617,36477
34617,83107
34617,28052
34617,32030
34617,28970
34617,34816
34617,45227
34617,29216
34617,47113
34617,69895
34617,45524
34617,45191
34617,34596
34617,90812
34617,36320
34617,14146
34617,36466
34617,69985
34617,3133
34617,69968
34617,45467
34617,45466
34617,83111
34617,45486
34617,48089
34617,47048
34617,36403
34617,45488
69939,34642
69939,34617
69939,48093
69939,24089
69939,81151
69939,19239
69939,17457
69939,34834
69939,34633
69939,34841
69939,26687
69939,24359
69939,36498
69939,88626
69939,36477
69939,83107
69939,28052
69939,32030
69939,28970
69939,34816
69939,45227
69939,29216
69939,47113
69939,69895
69939,45524
69939,45191
69939,34596
69939,90812
69939,36320
69939,14146
69939,36466
69939,69985
69939,3133
69939,69968
69939,45467
69939,45466
69939,83111
69939,45486
69939,48089
69939,47048
69939,36403
69939,45488
48093,34642
48093,34617
48093,69939
48093,24089
48093,81151
48093,19239
48093,17457
48093,34834
48093,34633
48093,34841
48093,26687
48093,24359
48093,36498
48093,88626
48093,36477
48093,83107
48093,28052
48093,32030
48093,28970
48093,34816
48093,45227
48093,29216
48093,47113
48093,69895
48093,45524
48093,45191
48093,34596
48093,90812
48093,36320
48093,14146
48093,36466
48093,69985
48093,3133
48093,69968
48093,45467
48093,45466
48093,83111
48093,45486
48093,48089
48093,47048
48093,36403
48093,45488
24089,34642
24089,34617
24089,69939
24089,48093
24089,81151
24089,19239
24089,17457
24089,34834
24089,34633
24089,34841
24089,26687
24089,24359
24089,36498
24089,88626
24089,36477
24089,83107
24089,28052
24089,32030
24089,28970
24089,34816
24089,45227
24089,29216
24089,47113
24089,69895
24089,45524
24089,45191
24089,34596
24089,90812
24089,36320
24089,14146
24089,36466
24089,69985
24089,3133
24089,69968
24089,45467
24089,45466
24089,83111
24089,45486
24089,48089
24089,47048
24089,36403
24089,45488
81151,34642
81151,34617
81151,69939
81151,48093
81151,24089
81151,19239
81151,17457
81151,34834
81151,34633
81151,34841
81151,26687
81151,24359
81151,36498
81151,88626
81151,36477
81151,83107
81151,28052
81151,32030
81151,28970
81151,34816
81151,45227
81151,29216
81151,47113
81151,69895
81151,45524
81151,45191
81151,34596
81151,90812
81151,36320
81151,14146
81151,36466
81151,69985
81151,3133
81151,69968
81151,45467
81151,45466
81151,83111
81151,45486
81151,48089
81151,47048
81151,36403
81151,45488
19239,34642
19239,34617
19239,69939
19239,48093
19239,24089
19239,81151
19239,17457
19239,34834
19239,34633
19239,34841
19239,26687
19239,24359
19239,36498
19239,88626
19239,36477
19239,83107
19239,28052
19239,32030
19239,28970
19239,34816
19239,45227
19239,29216
19239,47113
19239,69895
19239,45524
19239,45191
19239,34596
19239,90812
19239,36320
19239,14146
19239,36466
19239,69985
19239,3133
19239,69968
19239,45467
19239,45466
19239,83111
19239,45486
19239,48089
19239,47048
19239,36403
19239,45488
17457,34642
17457,34617
17457,69939
17457,48093
17457,24089
17457,81151
17457,19239
17457,34834
17457,34633
17457,34841
17457,26687
17457,24359
17457,36498
17457,88626
17457,36477
17457,83107
17457,28052
17457,32030
17457,28970
17457,34816
17457,45227
17457,29216
17457,47113
17457,69895
17457,45524
17457,45191
17457,34596
17457,90812
17457,36320
17457,14146
17457,36466
17457,69985
17457,3133
17457,69968
17457,45467
17457,45466
17457,83111
17457,45486
17457,48089
17457,47048
17457,36403
17457,45488
34834,34633
34834,34841
34834,26687
34834,24359
34834,36498
34834,88626
34834,36477
34834,83107
34834,28052
34834,32030
34834,28970
34834,34816
34834,45227
34834,29216
34834,47113
34834,69895
34834,45524
34834,45191
34834,34596
34834,90812
34834,36320
34834,14146
34834,36466
34834,69985
34834,3133
34834,69968
34834,45467
34834,45466
34834,83111
34834,45486
34834,48089
34834,47048
34834,36403
34834,45488
34633,34834
34633,34841
34633,26687
34633,24359
34633,36498
34633,88626
34633,36477
34633,83107
34633,28052
34633,32030
34633,28970
34633,34816
34633,45227
34633,29216
34633,47113
34633,69895
34633,45524
34633,45191
34633,34596
34633,90812
34633,36320
34633,14146
34633,36466
34633,69985
34633,3133
34633,69968
34633,45467
34633,45466
34633,83111
34633,45486
34633,48089
34633,47048
34633,36403
34633,45488
34841,34834
34841,34633
34841,26687
34841,24359
34841,36498
34841,88626
34841,36477
34841,83107
34841,28052
34841,32030
34841,28970
34841,34816
34841,45227
34841,29216
34841,47113
34841,69895
34841,45524
34841,45191
34841,34596
34841,90812
34841,36320
34841,14146
34841,36466
34841,69985
34841,3133
34841,69968
34841,45467
34841,45466
34841,83111
34841,45486
34841,48089
34841,47048
34841,36403
34841,45488
26687,34834
26687,34633
26687,34841
26687,24359
26687,36498
26687,88626
26687,36477
26687,83107
26687,28052
26687,32030
26687,28970
26687,34816
26687,45227
26687,29216
26687,47113
26687,69895
26687,45524
26687,45191
26687,34596
26687,90812
26687,36320
26687,14146
26687,36466
26687,69985
26687,3133
26687,69968
26687,45467
26687,45466
26687,83111
26687,45486
26687,48089
26687,47048
26687,36403
26687,45488
24359,34834
24359,34633
24359,34841
24359,26687
24359,36498
24359,88626
24359,36477
24359,83107
24359,28052
24359,32030
24359,28970
24359,34816
24359,45227
24359,29216
24359,47113
24359,69895
24359,45524
24359,45191
24359,34596
24359,90812
24359,36320
24359,14146
24359,36466
24359,69985
24359,3133
24359,69968
24359,45467
24359,45466
24359,83111
24359,45486
24359,48089
24359,47048
24359,36403
24359,45488
36498,88626
36498,36477
36498,83107
36498,28052
36498,32030
36498,28970
36498,34816
36498,45227
36498,29216
36498,47113
36498,69895
36498,45524
36498,45191
36498,34596
36498,90812
36498,36320
36498,14146
36498,36466
36498,69985
36498,3133
36498,69968
36498,45467
36498,45466
36498,83111
36498,45486
36498,48089
36498,47048
36498,36403
36498,45488
88626,36498
88626,36477
88626,83107
88626,28052
88626,32030
88626,28970
88626,34816
88626,45227
88626,29216
88626,47113
88626,69895
88626,45524
88626,45191
88626,34596
88626,90812
88626,36320
88626,14146
88626,36466
88626,69985
88626,3133
88626,69968
88626,45467
88626,45466
88626,83111
88626,45486
88626,48089
88626,47048
88626,36403
88626,45488
36477,36498
36477,88626
36477,83107
36477,28052
36477,32030
36477,28970
36477,34816
36477,45227
36477,29216
36477,47113
36477,69895
36477,45524
36477,45191
36477,34596
36477,90812
36477,36320
36477,14146
36477,36466
36477,69985
36477,3133
36477,69968
36477,45467
36477,45466
36477,83111
36477,45486
36477,48089
36477,47048
36477,36403
36477,45488
83107,36498
83107,88626
83107,36477
83107,28052
83107,32030
83107,28970
83107,34816
83107,45227
83107,29216
83107,47113
83107,69895
83107,45524
83107,45191
83107,34596
83107,90812
83107,36320
83107,14146
83107,36466
83107,69985
83107,3133
83107,69968
83107,45467
83107,45466
83107,83111
83107,45486
83107,48089
83107,47048
83107,36403
83107,45488
28052,36498
28052,88626
28052,36477
28052,83107
28052,32030
28052,28970
28052,34816
28052,45227
28052,29216
28052,47113
28052,69895
28052,45524
28052,45191
28052,34596
28052,90812
28052,36320
28052,14146
28052,36466
28052,69985
28052,3133
28052,69968
28052,45467
28052,45466
28052,83111
28052,45486
28052,48089
28052,47048
28052,36403
28052,45488
32030,36498
32030,88626
32030,36477
32030,83107
32030,28052
32030,28970
32030,34816
32030,45227
32030,29216
32030,47113
32030,69895
32030,45524
32030,45191
32030,34596
32030,90812
32030,36320
32030,14146
32030,36466
32030,69985
32030,3133
32030,69968
32030,45467
32030,45466
32030,83111
32030,45486
32030,48089
32030,47048
32030,36403
32030,45488
28970,36498
28970,88626
28970,36477
28970,83107
28970,28052
28970,32030
28970,34816
28970,45227
28970,29216
28970,47113
28970,69895
28970,45524
28970,45191
28970,34596
28970,90812
28970,36320
28970,14146
28970,36466
28970,69985
28970,3133
28970,69968
28970,45467
28970,45466
28970,83111
28970,45486
28970,48089
28970,47048
28970,36403
28970,45488
34816,36498
34816,88626
34816,36477
34816,83107
34816,28052
34816,32030
34816,28970
34816,45227
34816,29216
34816,47113
34816,69895
34816,45524
34816,45191
34816,34596
34816,90812
34816,36320
34816,14146
34816,36466
34816,69985
34816,3133
34816,69968
34816,45467
34816,45466
34816,83111
34816,45486
34816,48089
34816,47048
34816,36403
34816,45488
45227,29216
45227,47113
45227,69895
45227,45524
45227,45191
45227,34596
45227,90812
45227,36320
45227,14146
45227,36466
45227,69985
45227,3133
45227,69968
45227,45467
45227,45466
45227,83111
45227,45486
45227,48089
45227,47048
45227,36403
45227,45488
29216,45227
29216,47113
29216,69895
29216,45524
29216,45191
29216,34596
29216,90812
29216,36320
29216,14146
29216,36466
29216,69985
29216,3133
29216,69968
29216,45467
29216,45466
29216,83111
29216,45486
29216,48089
29216,47048
29216,36403
29216,45488
47113,69895
47113,45524
47113,45191
47113,34596
47113,90812
47113,36320
47113,14146
47113,36466
47113,69985
47113,3133
47113,69968
47113,45467
47113,45466
47113,83111
47113,45486
47113,48089
47113,47048
47113,36403
47113,45488
69895,47113
69895,45524
69895,45191
69895,34596
69895,90812
69895,36320
69895,14146
69895,36466
69895,69985
69895,3133
69895,69968
69895,45467
69895,45466
69895,83111
69895,45486
69895,48089
69895,47048
69895,36403
69895,45488
45524,45191
45524,34596
45524,90812
45524,36320
45524,14146
45524,36466
45524,69985
45524,3133
45524,69968
45524,45467
45524,45466
45524,83111
45524,45486
45524,48089
45524,47048
45524,36403
45524,45488
45191,45524
45191,34596
45191,90812
45191,36320
45191,14146
45191,36466
45191,69985
45191,3133
45191,69968
45191,45467
45191,45466
45191,83111
45191,45486
45191,48089
45191,47048
45191,36403
45191,45488
34596,45524
34596,45191
34596,90812
34596,36320
34596,14146
34596,36466
34596,69985
34596,3133
34596,69968
34596,45467
34596,45466
34596,83111
34596,45486
34596,48089
34596,47048
34596,36403
34596,45488
90812,36320
90812,14146
90812,36466
90812,69985
90812,3133
90812,69968
90812,45467
90812,45466
90812,83111
90812,45486
90812,48089
90812,47048
90812,36403
90812,45488
36320,90812
36320,14146
36320,36466
36320,69985
36320,3133
36320,69968
36320,45467
36320,45466
36320,83111
36320,45486
36320,48089
36320,47048
36320,36403
36320,45488
14146,90812
14146,36320
14146,36466
14146,69985
14146,3133
14146,69968
14146,45467
14146,45466
14146,83111
14146,45486
14146,48089
14146,47048
14146,36403
14146,45488
36466,69985
36466,3133
36466,69968
36466,45467
36466,45466
