cliq,freq
"['Education', 'Machine Learning', 'Medicine & Healthcare']",6
"['Business Strategy', 'History', 'Physics and Astronomy']",6
"['Business Strategy', 'Music and Art', 'Software Development']",6
"['Business Strategy', 'Medicine & Healthcare', 'Music and Art']",6
"['Health & Safety', 'Medicine & Healthcare', 'Music and Art']",6
"['Entrepreneurship', 'Governance and Society', 'Math and Logic']",6
"['Computer Security and Networks', 'Governance and Society', 'Math and Logic']",6
"['History', 'Philosophy', 'Physics and Astronomy']",6
"['Business Strategy', 'History', 'Philosophy']",6
"['Data Analysis', 'Music and Art', 'Physics and Astronomy']",6
"['History', 'Music and Art', 'Physics and Astronomy']",6
"['Music and Art', 'Physics and Astronomy', 'Physics and Astronomy']",6
"['Data Analysis', 'History', 'Physics and Astronomy']",6
"['Animals and Veterinary Science', 'Economics', 'Medicine & Healthcare']",6
"['Animals and Veterinary Science', 'Medicine & Healthcare', 'Music and Art']",6
"['Animals and Veterinary Science', 'Economics', 'Music and Art']",6
"['Animals and Veterinary Science', 'Economics', 'Software Development']",6
"['Animals and Veterinary Science', 'History', 'Music and Art']",6
"['Animals and Veterinary Science', 'History', 'Software Development']",6
"['Medicine & Healthcare', 'Medicine & Healthcare', 'Medicine & Healthcare']",6
"['Computer Security and Networks', 'Entrepreneurship', 'Medicine & Healthcare']",6
"['Computer Science', 'Computer Science', 'Software Development']",6
"['Biology & Life Sciences', 'Computer Science', 'Computer Science']",6
"['Computer Science', 'Computer Science', 'Economics']",6
"['Computer Science', 'Computer Science', 'Entrepreneurship']",6
"['Computer Science', 'Computer Science', 'Computer Security and Networks']",6
"['Governance and Society', 'Music and Art', 'Software Development']",6
"['Computer Science', 'Health & Safety', 'Medicine & Healthcare']",6
"['Environmental Science and Sustainability', 'Governance and Society', 'Medicine & Healthcare']",6
"['Economics', 'Machine Learning', 'Medicine & Healthcare']",6
"['Economics', 'Machine Learning', 'Music and Art']",6
"['Economics', 'Machine Learning', 'Software Development']",6
"['History', 'Machine Learning', 'Software Development']",6
"['Economics', 'Economics', 'Medicine & Healthcare']",6
"['Economics', 'Environmental Science and Sustainability', 'Medicine & Healthcare']",6
"['Business Strategy', 'Economics', 'Medicine & Healthcare']",6
"['Business', 'Economics', 'Medicine & Healthcare']",6
"['Business', 'History', 'Medicine & Healthcare']",6
"['Economics', 'Economics', 'Music and Art']",6
"['Economics', 'Economics', 'Software Development']",6
"['Economics', 'Entrepreneurship', 'Music and Art']",6
"['Economics', 'Governance and Society', 'Music and Art']",6
"['Business Strategy', 'Economics', 'Music and Art']",6
"['Business', 'Economics', 'Music and Art']",6
"['Computer Security and Networks', 'Economics', 'Music and Art']",6
"['Economics', 'Environmental Science and Sustainability', 'Software Development']",6
"['Business', 'Economics', 'Software Development']",6
"['History', 'History', 'Music and Art']",6
"['Business', 'History', 'Music and Art']",6
"['Computer Security and Networks', 'History', 'Music and Art']",6
"['History', 'Philosophy', 'Software Development']",6
"['Environmental Science and Sustainability', 'History', 'Software Development']",6
"['Business', 'History', 'Software Development']",6
"['Computer Science', 'Education', 'History']",5
"['Algorithms', 'Math and Logic', 'Math and Logic']",5
"['Education', 'Math and Logic', 'Math and Logic']",5
"['Math and Logic', 'Math and Logic', 'Physics and Astronomy']",5
"['Math and Logic', 'Philosophy', 'Physics and Astronomy']",5
"['Education', 'Math and Logic', 'Physics and Astronomy']",5
"['Algorithms', 'Computer Science', 'Physics and Astronomy']",5
"['Education', 'History', 'Medicine & Healthcare']",5
"['Animals and Veterinary Science', 'History', 'Math and Logic']",5
"['Business Strategy', 'History', 'Math and Logic']",5
"['Animals and Veterinary Science', 'Business Strategy', 'History']",5
"['Business Strategy', 'History', 'History']",5
