cliq,freq
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Social Sciences']",445
"['Business', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",444
"['Business', 'Language Learning', 'Life Sciences', 'Social Sciences']",443
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Physical Science and Engineering']",441
"['Business', 'Computer Science', 'Computer Science', 'Math and Logic']",440
"['Business', 'Computer Science', 'Language Learning', 'Physical Science and Engineering']",437
"['Life Sciences', 'Math and Logic', 'Social Sciences', 'Social Sciences']",435
"['Business', 'Data Science', 'Life Sciences', 'Physical Science and Engineering']",431
"['Computer Science', 'Data Science', 'Math and Logic', 'Social Sciences']",426
"['Business', 'Data Science', 'Social Sciences', 'Social Sciences']",423
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Social Sciences']",415
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Social Sciences']",411
"['Arts and Humanities', 'Computer Science', 'Life Sciences', 'Life Sciences']",406
"['Arts and Humanities', 'Arts and Humanities', 'Physical Science and Engineering', 'Social Sciences']",406
"['Business', 'Business', 'Computer Science', 'Computer Science']",403
"['Physical Science and Engineering', 'Social Sciences', 'Social Sciences', 'Social Sciences']",400
"['Arts and Humanities', 'Business', 'Business', 'Life Sciences']",395
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Computer Science']",382
"['Math and Logic', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",382
"['Language Learning', 'Life Sciences', 'Social Sciences', 'Social Sciences']",376
"['Arts and Humanities', 'Data Science', 'Social Sciences', 'Social Sciences']",375
"['Arts and Humanities', 'Life Sciences', 'Math and Logic', 'Social Sciences']",372
"['Computer Science', 'Data Science', 'Life Sciences', 'Life Sciences']",368
"['Business', 'Social Sciences', 'Social Sciences', 'Social Sciences']",368
"['Arts and Humanities', 'Computer Science', 'Math and Logic', 'Physical Science and Engineering']",364
"['Business', 'Computer Science', 'Computer Science', 'Language Learning']",363
"['Business', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",363
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",357
"['Business', 'Language Learning', 'Life Sciences', 'Physical Science and Engineering']",355
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Physical Science and Engineering']",352
"['Computer Science', 'Data Science', 'Language Learning', 'Social Sciences']",351
"['Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",351
"['Business', 'Business', 'Physical Science and Engineering', 'Physical Science and Engineering']",346
"['Arts and Humanities', 'Business', 'Computer Science', 'Math and Logic']",344
"['Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",344
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Physical Science and Engineering']",343
"['Arts and Humanities', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",338
"['Computer Science', 'Language Learning', 'Math and Logic', 'Social Sciences']",335
"['Arts and Humanities', 'Computer Science', 'Life Sciences', 'Math and Logic']",333
"['Business', 'Math and Logic', 'Social Sciences', 'Social Sciences']",330
"['Computer Science', 'Life Sciences', 'Life Sciences', 'Math and Logic']",325
"['Data Science', 'Life Sciences', 'Life Sciences', 'Social Sciences']",320
"['Arts and Humanities', 'Business', 'Data Science', 'Social Sciences']",320
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Life Sciences']",320
"['Arts and Humanities', 'Arts and Humanities', 'Social Sciences', 'Social Sciences']",319
"['Arts and Humanities', 'Business', 'Computer Science', 'Data Science']",318
"['Language Learning', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",316
"['Arts and Humanities', 'Business', 'Life Sciences', 'Life Sciences']",312
"['Arts and Humanities', 'Language Learning', 'Life Sciences', 'Social Sciences']",311
"['Arts and Humanities', 'Business', 'Business', 'Social Sciences']",310
"['Arts and Humanities', 'Social Sciences', 'Social Sciences', 'Social Sciences']",306
"['Business', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",305
"['Business', 'Business', 'Social Sciences', 'Social Sciences']",304
"['Arts and Humanities', 'Business', 'Data Science', 'Physical Science and Engineering']",304
"['Computer Science', 'Language Learning', 'Life Sciences', 'Life Sciences']",303
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Life Sciences']",302
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Computer Science']",299
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",295
"['Computer Science', 'Data Science', 'Life Sciences', 'Math and Logic']",291
"['Life Sciences', 'Life Sciences', 'Math and Logic', 'Social Sciences']",290
"['Arts and Humanities', 'Business', 'Data Science', 'Life Sciences']",290
"['Arts and Humanities', 'Math and Logic', 'Social Sciences', 'Social Sciences']",288
"['Arts and Humanities', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",285
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Data Science']",284
"['Arts and Humanities', 'Business', 'Math and Logic', 'Social Sciences']",283
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Physical Science and Engineering']",277
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Life Sciences']",271
"['Language Learning', 'Life Sciences', 'Life Sciences', 'Social Sciences']",268
"['Computer Science', 'Computer Science', 'Computer Science', 'Data Science']",265
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Math and Logic']",265
"['Computer Science', 'Computer Science', 'Computer Science', 'Math and Logic']",256
"['Data Science', 'Life Sciences', 'Math and Logic', 'Social Sciences']",256
"['Computer Science', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",256
"['Business', 'Business', 'Business', 'Physical Science and Engineering']",256
"['Computer Science', 'Data Science', 'Language Learning', 'Life Sciences']",250
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Social Sciences']",248
"['Computer Science', 'Language Learning', 'Life Sciences', 'Math and Logic']",243
"['Computer Science', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",243
"['Computer Science', 'Computer Science', 'Computer Science', 'Language Learning']",241
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Social Sciences']",239
"['Computer Science', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",237
"['Business', 'Language Learning', 'Social Sciences', 'Social Sciences']",236
"['Business', 'Business', 'Data Science', 'Social Sciences']",235
"['Arts and Humanities', 'Business', 'Math and Logic', 'Physical Science and Engineering']",231
"['Data Science', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",229
"['Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",228
"['Business', 'Business', 'Computer Science', 'Data Science']",227
"['Computer Science', 'Data Science', 'Language Learning', 'Physical Science and Engineering']",225
"['Business', 'Business', 'Data Science', 'Physical Science and Engineering']",221
"['Computer Science', 'Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering']",220
"['Business', 'Business', 'Computer Science', 'Math and Logic']",217
"['Computer Science', 'Computer Science', 'Computer Science', 'Computer Science']",216
"['Data Science', 'Social Sciences', 'Social Sciences', 'Social Sciences']",216
"['Language Learning', 'Life Sciences', 'Math and Logic', 'Social Sciences']",215
"['Arts and Humanities', 'Business', 'Life Sciences', 'Math and Logic']",214
"['Computer Science', 'Life Sciences', 'Life Sciences', 'Life Sciences']",211
"['Arts and Humanities', 'Language Learning', 'Life Sciences', 'Physical Science and Engineering']",211
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Physical Science and Engineering']",210
"['Computer Science', 'Language Learning', 'Math and Logic', 'Physical Science and Engineering']",209
"['Computer Science', 'Computer Science', 'Data Science', 'Math and Logic']",207
"['Business', 'Computer Science', 'Data Science', 'Math and Logic']",207
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Business']",207
"['Data Science', 'Language Learning', 'Life Sciences', 'Social Sciences']",205
"['Arts and Humanities', 'Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering']",203
"['Arts and Humanities', 'Business', 'Language Learning', 'Life Sciences']",203
"['Arts and Humanities', 'Business', 'Language Learning', 'Physical Science and Engineering']",203
"['Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",202
"['Arts and Humanities', 'Language Learning', 'Social Sciences', 'Social Sciences']",202
"['Arts and Humanities', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",201
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Language Learning']",199
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Computer Science']",197
"['Business', 'Business', 'Data Science', 'Life Sciences']",196
"['Data Science', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",195
"['Data Science', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",194
"['Business', 'Data Science', 'Life Sciences', 'Life Sciences']",192
"['Arts and Humanities', 'Business', 'Language Learning', 'Social Sciences']",192
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Data Science']",192
"['Business', 'Data Science', 'Math and Logic', 'Social Sciences']",191
"['Arts and Humanities', 'Business', 'Computer Science', 'Language Learning']",191
"['Life Sciences', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",191
"['Business', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",190
"['Life Sciences', 'Life Sciences', 'Life Sciences', 'Social Sciences']",188
"['Computer Science', 'Computer Science', 'Data Science', 'Language Learning']",186
"['Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",185
"['Business', 'Business', 'Life Sciences', 'Life Sciences']",184
"['Computer Science', 'Computer Science', 'Language Learning', 'Math and Logic']",183
"['Data Science', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",183
"['Data Science', 'Math and Logic', 'Social Sciences', 'Social Sciences']",180
"['Arts and Humanities', 'Business', 'Business', 'Business']",180
"['Language Learning', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",179
"['Arts and Humanities', 'Data Science', 'Math and Logic', 'Social Sciences']",177
"['Computer Science', 'Data Science', 'Data Science', 'Social Sciences']",171
"['Language Learning', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",171
"['Business', 'Computer Science', 'Data Science', 'Language Learning']",168
"['Math and Logic', 'Social Sciences', 'Social Sciences', 'Social Sciences']",167
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Physical Science and Engineering']",166
"['Business', 'Business', 'Language Learning', 'Physical Science and Engineering']",166
"['Life Sciences', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",164
"['Arts and Humanities', 'Arts and Humanities', 'Math and Logic', 'Social Sciences']",164
"['Business', 'Business', 'Math and Logic', 'Social Sciences']",163
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Social Sciences']",162
"['Business', 'Computer Science', 'Language Learning', 'Math and Logic']",160
"['Arts and Humanities', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",158
"['Business', 'Business', 'Business', 'Life Sciences']",157
"['Business', 'Life Sciences', 'Life Sciences', 'Math and Logic']",156
"['Business', 'Language Learning', 'Life Sciences', 'Life Sciences']",156
"['Language Learning', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",154
"['Business', 'Business', 'Business', 'Computer Science']",151
"['Business', 'Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering']",151
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Math and Logic']",150
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Life Sciences']",148
"['Business', 'Business', 'Computer Science', 'Language Learning']",147
"['Data Science', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",146
"['Business', 'Business', 'Language Learning', 'Life Sciences']",145
"['Data Science', 'Language Learning', 'Life Sciences', 'Physical Science and Engineering']",143
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Life Sciences']",143
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Computer Science']",141
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Life Sciences']",140
"['Business', 'Language Learning', 'Math and Logic', 'Social Sciences']",139
"['Business', 'Business', 'Math and Logic', 'Physical Science and Engineering']",139
"['Business', 'Data Science', 'Life Sciences', 'Math and Logic']",137
"['Life Sciences', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",135
"['Business', 'Data Science', 'Language Learning', 'Social Sciences']",135
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning', 'Social Sciences']",134
"['Data Science', 'Language Learning', 'Social Sciences', 'Social Sciences']",132
"['Language Learning', 'Social Sciences', 'Social Sciences', 'Social Sciences']",130
"['Business', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",130
"['Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",128
"['Language Learning', 'Math and Logic', 'Social Sciences', 'Social Sciences']",128
"['Language Learning', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",127
"['Business', 'Business', 'Language Learning', 'Social Sciences']",127
"['Arts and Humanities', 'Data Science', 'Language Learning', 'Social Sciences']",127
"['Business', 'Business', 'Life Sciences', 'Math and Logic']",126
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Math and Logic']",124
"['Business', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",123
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Language Learning']",123
"['Arts and Humanities', 'Business', 'Personal Development', 'Physical Science and Engineering']",123
"['Business', 'Life Sciences', 'Personal Development', 'Physical Science and Engineering']",123
"['Arts and Humanities', 'Business', 'Business', 'Data Science']",122
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Life Sciences']",121
"['Business', 'Data Science', 'Language Learning', 'Life Sciences']",118
"['Business', 'Data Science', 'Language Learning', 'Physical Science and Engineering']",117
"['Social Sciences', 'Social Sciences', 'Social Sciences', 'Social Sciences']",114
"['Life Sciences', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",114
"['Arts and Humanities', 'Business', 'Business', 'Math and Logic']",114
"['Arts and Humanities', 'Language Learning', 'Math and Logic', 'Social Sciences']",114
"['Business', 'Computer Science', 'Personal Development', 'Social Sciences']",112
"['Business', 'Business', 'Personal Development', 'Physical Science and Engineering']",111
"['Business', 'Language Learning', 'Life Sciences', 'Math and Logic']",110
"['Business', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",110
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Business']",110
"['Arts and Humanities', 'Computer Science', 'Personal Development', 'Social Sciences']",108
"['Computer Science', 'Life Sciences', 'Personal Development', 'Social Sciences']",108
"['Arts and Humanities', 'Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering']",108
"['Data Science', 'Data Science', 'Life Sciences', 'Social Sciences']",107
"['Business', 'Business', 'Business', 'Social Sciences']",107
"['Computer Science', 'Data Science', 'Data Science', 'Life Sciences']",106
"['Computer Science', 'Personal Development', 'Social Sciences', 'Social Sciences']",105
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Math and Logic']",104
"['Business', 'Data Science', 'Data Science', 'Social Sciences']",102
"['Business', 'Life Sciences', 'Life Sciences', 'Life Sciences']",102
"['Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",102
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",101
"['Arts and Humanities', 'Language Learning', 'Life Sciences', 'Life Sciences']",99
"['Arts and Humanities', 'Data Science', 'Language Learning', 'Physical Science and Engineering']",99
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Math and Logic']",98
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Math and Logic']",97
"['Arts and Humanities', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",96
"['Arts and Humanities', 'Business', 'Business', 'Language Learning']",95
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Data Science']",93
"['Arts and Humanities', 'Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering']",92
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning', 'Physical Science and Engineering']",92
"['Arts and Humanities', 'Business', 'Life Sciences', 'Personal Development']",90
"['Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",89
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Math and Logic']",88
"['Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",88
"['Business', 'Computer Science', 'Data Science', 'Data Science']",87
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Math and Logic']",87
"['Computer Science', 'Data Science', 'Language Learning', 'Math and Logic']",86
"['Arts and Humanities', 'Business', 'Personal Development', 'Social Sciences']",84
"['Business', 'Life Sciences', 'Personal Development', 'Social Sciences']",84
"['Business', 'Language Learning', 'Math and Logic', 'Physical Science and Engineering']",82
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning', 'Life Sciences']",82
"['Computer Science', 'Math and Logic', 'Math and Logic', 'Social Sciences']",80
"['Computer Science', 'Language Learning', 'Language Learning', 'Social Sciences']",80
"['Data Science', 'Life Sciences', 'Life Sciences', 'Math and Logic']",79
"['Data Science', 'Data Science', 'Social Sciences', 'Social Sciences']",78
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Life Sciences']",78
"['Arts and Humanities', 'Data Science', 'Data Science', 'Social Sciences']",77
"['Business', 'Personal Development', 'Physical Science and Engineering', 'Social Sciences']",77
"['Computer Science', 'Personal Development', 'Physical Science and Engineering', 'Social Sciences']",75
"['Data Science', 'Language Learning', 'Math and Logic', 'Social Sciences']",74
"['Arts and Humanities', 'Language Learning', 'Life Sciences', 'Math and Logic']",74
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Language Learning']",74
"['Arts and Humanities', 'Data Science', 'Language Learning', 'Life Sciences']",73
"['Business', 'Personal Development', 'Physical Science and Engineering', 'Physical Science and Engineering']",73
"['Arts and Humanities', 'Life Sciences', 'Personal Development', 'Social Sciences']",72
"['Computer Science', 'Data Science', 'Data Science', 'Physical Science and Engineering']",72
"['Data Science', 'Data Science', 'Physical Science and Engineering', 'Social Sciences']",72
"['Arts and Humanities', 'Business', 'Business', 'Personal Development']",72
"['Business', 'Business', 'Life Sciences', 'Personal Development']",72
"['Computer Science', 'Data Science', 'Personal Development', 'Social Sciences']",71
"['Computer Science', 'Computer Science', 'Personal Development', 'Social Sciences']",70
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Data Science']",68
"['Computer Science', 'Computer Science', 'Data Science', 'Data Science']",67
"['Language Learning', 'Life Sciences', 'Life Sciences', 'Math and Logic']",67
"['Arts and Humanities', 'Business', 'Computer Science', 'Personal Development']",66
"['Business', 'Computer Science', 'Life Sciences', 'Personal Development']",66
"['Business', 'Computer Science', 'Personal Development', 'Physical Science and Engineering']",65
"['Arts and Humanities', 'Business', 'Data Science', 'Math and Logic']",64
