cliq,freq
"['Algorithms', 'Bioinformatics', 'Leadership and Management']",6
"['Bioinformatics', 'Electrical Engineering', 'Leadership and Management']",6
"['Bioinformatics', 'Leadership and Management', 'Medicine & Healthcare']",6
"['Business Strategy', 'Leadership and Management', 'Leadership and Management']",6
"['Leadership and Management', 'Leadership and Management', 'Physics and Astronomy']",6
"['Data Analysis', 'Entrepreneurship', 'Leadership and Management']",6
"['Entrepreneurship', 'History', 'Leadership and Management']",6
"['Business Strategy', 'Energy & Earth Sciences', 'Leadership and Management']",6
"['Energy & Earth Sciences', 'Leadership and Management', 'Physics and Astronomy']",6
"['Business Strategy', 'Career Development', 'Leadership and Management']",6
"['Career Development', 'Leadership and Management', 'Physics and Astronomy']",6
"['Business Strategy', 'Leadership and Management', 'Learning English']",6
"['Leadership and Management', 'Learning English', 'Physics and Astronomy']",6
"['Business Strategy', 'Leadership and Management', 'Physics']",6
"['Leadership and Management', 'Physics', 'Physics and Astronomy']",6
"['Business Strategy', 'Leadership and Management', 'Philosophy']",6
"['Business Strategy', 'Leadership and Management', 'Music and Art']",6
"['Business Strategy', 'History', 'Leadership and Management']",6
"['Business', 'Business Strategy', 'Leadership and Management']",6
"['Algorithms', 'Business Strategy', 'Leadership and Management']",6
"['Business Strategy', 'Leadership and Management', 'Medicine & Healthcare']",6
"['Algorithms', 'History', 'Leadership and Management']",6
"['Data Analysis', 'History', 'Leadership and Management']",6
"['Data Analysis', 'Leadership and Management', 'Medicine & Healthcare']",6
"['Leadership and Management', 'Philosophy', 'Physics and Astronomy']",6
"['History', 'Leadership and Management', 'Music and Art']",6
"['Business', 'Leadership and Management', 'Physics and Astronomy']",6
"['Electrical Engineering', 'Leadership and Management', 'Physics and Astronomy']",6
"['Leadership and Management', 'Medicine & Healthcare', 'Physics and Astronomy']",6
"['History', 'Leadership and Management', 'Math and Logic']",6
"['Entrepreneurship', 'History', 'Math and Logic']",6
"['Data Analysis', 'Music', 'Psychology']",6
"['Computer Security and Networks', 'Music', 'Psychology']",6
"['Environmental Science and Sustainability', 'Music', 'Psychology']",6
"['Music', 'Music and Art', 'Music and Art']",6
"['Education', 'Psychology', 'Psychology']",6
"['Computer Security and Networks', 'Philosophy', 'Psychology']",6
"['Environmental Science and Sustainability', 'Philosophy', 'Psychology']",6
"['Biology', 'Computer Security and Networks', 'Psychology']",6
"['Biology', 'Environmental Science and Sustainability', 'Psychology']",6
"['History', 'Law', 'Math and Logic']",6
"['Data Analysis', 'Humanities', 'Psychology']",6
"['Data Analysis', 'Mechanical Engineering', 'Psychology']",6
"['Data Analysis', 'Psychology', 'Software Development']",6
"['Data Analysis', 'Environmental Science and Sustainability', 'Software Development']",6
"['Computer Security and Networks', 'Humanities', 'Psychology']",6
"['Computer Security and Networks', 'Psychology', 'Psychology']",6
"['Computer Security and Networks', 'Economics', 'Psychology']",6
"['Computer Security and Networks', 'Mechanical Engineering', 'Psychology']",6
"['Computer Security and Networks', 'Math and Logic', 'Psychology']",6
"['Computer Security and Networks', 'Psychology', 'Software Development']",6
"['Computer Security and Networks', 'Education', 'Psychology']",6
"['Environmental Science and Sustainability', 'Humanities', 'Psychology']",6
"['Humanities', 'Music and Art', 'Music and Art']",6
"['Education', 'Math and Logic', 'Psychology']",6
"['Environmental Science and Sustainability', 'Psychology', 'Psychology']",6
"['Economics', 'Environmental Science and Sustainability', 'Psychology']",6
"['Environmental Science and Sustainability', 'Mechanical Engineering', 'Psychology']",6
"['Environmental Science and Sustainability', 'Math and Logic', 'Psychology']",6
"['Environmental Science and Sustainability', 'Psychology', 'Software Development']",6
"['Education', 'Environmental Science and Sustainability', 'Psychology']",6
"['Economics', 'Math and Logic', 'Music and Art']",6
"['Economics', 'Music and Art', 'Music and Art']",6
"['Mechanical Engineering', 'Music and Art', 'Music and Art']",6
"['Math and Logic', 'Music and Art', 'Music and Art']",6
"['Music and Art', 'Music and Art', 'Software Development']",6
"['Education', 'Music and Art', 'Music and Art']",6
"['Data Analysis', 'Finance', 'Psychology']",5
"['Economics', 'Entrepreneurship', 'Leadership and Management']",5
"['Data Analysis', 'Economics', 'Leadership and Management']",5
"['Economics', 'Leadership and Management', 'Music and Art']",5
"['Economics', 'History', 'Leadership and Management']",5
"['Algorithms', 'Economics', 'Leadership and Management']",5
"['Bioinformatics', 'Economics', 'History']",5
"['Economics', 'Entrepreneurship', 'History']",5
"['Economics', 'Music and Art', 'Philosophy']",5
"['Environmental Science and Sustainability', 'Leadership and Management', 'Math and Logic']",5
"['Biology', 'Entrepreneurship', 'History']",5
"['Bioinformatics', 'Biology', 'History']",5
"['Finance', 'History', 'Law']",5
"['Entrepreneurship', 'Finance', 'History']",5
"['Leadership and Management', 'Leadership and Management', 'Medicine & Healthcare']",5
"['Energy & Earth Sciences', 'History', 'Leadership and Management']",5
"['Electrical Engineering', 'Energy & Earth Sciences', 'Leadership and Management']",5
"['Finance', 'Leadership and Management', 'Medicine & Healthcare']",5
"['Algorithms', 'Leadership and Management', 'Math and Logic']",5
"['Leadership and Management', 'Math and Logic', 'Medicine & Healthcare']",5
"['Data Analysis', 'Leadership and Management', 'Music and Art']",5
"['Algorithms', 'Data Analysis', 'Leadership and Management']",5
"['Algorithms', 'Leadership and Management', 'Music and Art']",5
"['Bioinformatics', 'Business Strategy', 'Entrepreneurship']",5
"['Bioinformatics', 'Entrepreneurship', 'Music and Art']",5
"['Bioinformatics', 'Business Strategy', 'History']",5
"['Algorithms', 'Bioinformatics', 'Business Strategy']",5
"['Business Strategy', 'Data Analysis', 'Entrepreneurship']",5
"['Economics', 'History', 'Math and Logic']",5
"['Data Analysis', 'Economics', 'Math and Logic']",5
"['Data Analysis', 'Environmental Science and Sustainability', 'Philosophy']",5
"['Data Analysis', 'Economics', 'Environmental Science and Sustainability']",5
"['Biology', 'Data Analysis', 'Environmental Science and Sustainability']",5
"['Data Analysis', 'History', 'Music and Art']",5
"['Data Analysis', 'Data Analysis', 'Psychology']",5
"['Data Analysis', 'Leadership and Management', 'Psychology']",5
"['Finance', 'History', 'Math and Logic']",5
"['Education', 'Mechanical Engineering', 'Psychology']",5
"['Economics', 'Math and Logic', 'Psychology']",5
"['Business Strategy', 'Music and Art', 'Physics and Astronomy']",5
"['Finance', 'Leadership and Management', 'Psychology']",4
"['Economics', 'Math and Logic', 'Philosophy']",4
"['Economics', 'Energy & Earth Sciences', 'Leadership and Management']",4
"['Economics', 'Leadership and Management', 'Philosophy']",4
"['Economics', 'Leadership and Management', 'Medicine & Healthcare']",4
"['Bioinformatics', 'Business Strategy', 'Economics']",4
"['Bioinformatics', 'Economics', 'Physics and Astronomy']",4
"['Economics', 'Entrepreneurship', 'Physics and Astronomy']",4
"['Business Strategy', 'Economics', 'Physics and Astronomy']",4
"['Data Analysis', 'Economics', 'Philosophy']",4
"['Economics', 'Music and Art', 'Physics and Astronomy']",4
"['Economics', 'History', 'Physics and Astronomy']",4
"['Algorithms', 'Economics', 'Physics and Astronomy']",4
"['Economics', 'Psychology', 'Psychology']",4
"['Data Analysis', 'Leadership and Management', 'Math and Logic']",4
"['Data Analysis', 'Math and Logic', 'Software Development']",4
"['Biology', 'Data Analysis', 'Math and Logic']",4
"['History', 'Math and Logic', 'Software Development']",4
"['Biology', 'Math and Logic', 'Software Development']",4
"['Bioinformatics', 'Biology', 'Entrepreneurship']",4
"['Biology', 'History', 'Math and Logic']",4
"['Biology', 'Philosophy', 'Psychology']",4
"['Bioinformatics', 'Music and Art', 'Philosophy']",4
"['Entrepreneurship', 'Music and Art', 'Philosophy']",4
"['Data Analysis', 'Leadership and Management', 'Leadership and Management']",4
"['History', 'Leadership and Management', 'Leadership and Management']",4
"['Algorithms', 'Leadership and Management', 'Leadership and Management']",4
"['Energy & Earth Sciences', 'Entrepreneurship', 'Leadership and Management']",4
"['Entrepreneurship', 'Leadership and Management', 'Philosophy']",4
"['Entrepreneurship', 'Leadership and Management', 'Music and Art']",4
"['Algorithms', 'Entrepreneurship', 'Leadership and Management']",4
"['Electrical Engineering', 'Entrepreneurship', 'Leadership and Management']",4
"['Data Analysis', 'Energy & Earth Sciences', 'Leadership and Management']",4
"['Energy & Earth Sciences', 'Leadership and Management', 'Philosophy']",4
"['Algorithms', 'Finance', 'Leadership and Management']",4
"['Environmental Science and Sustainability', 'Finance', 'Leadership and Management']",4
"['Environmental Science and Sustainability', 'Leadership and Management', 'Medicine & Healthcare']",4
"['Data Analysis', 'Leadership and Management', 'Philosophy']",4
"['Data Analysis', 'Electrical Engineering', 'Leadership and Management']",4
"['History', 'Leadership and Management', 'Philosophy']",4
"['Leadership and Management', 'Medicine & Healthcare', 'Music and Art']",4
"['Leadership and Management', 'Physics and Astronomy', 'Physics and Astronomy']",4
"['Environmental Science and Sustainability', 'History', 'Leadership and Management']",4
"['Math and Logic', 'Psychology', 'Software Development']",4
"['Biology', 'Math and Logic', 'Psychology']",4
"['Chemistry', 'Data Analysis', 'Entrepreneurship']",4
"['Bioinformatics', 'Data Analysis', 'Entrepreneurship']",4
"['Bioinformatics', 'Entrepreneurship', 'Physics and Astronomy']",4
"['Bioinformatics', 'Entrepreneurship', 'Medicine & Healthcare']",4
"['Bioinformatics', 'Business Strategy', 'Energy & Earth Sciences']",4
"['Bioinformatics', 'Energy & Earth Sciences', 'Physics and Astronomy']",4
"['Bioinformatics', 'Business Strategy', 'Career Development']",4
"['Bioinformatics', 'Career Development', 'Physics and Astronomy']",4
"['Bioinformatics', 'Business Strategy', 'Learning English']",4
"['Bioinformatics', 'Learning English', 'Physics and Astronomy']",4
"['Bioinformatics', 'Data Analysis', 'History']",4
"['Bioinformatics', 'History', 'Math and Logic']",4
"['Bioinformatics', 'Business Strategy', 'Physics']",4
"['Bioinformatics', 'Physics', 'Physics and Astronomy']",4
"['Bioinformatics', 'Business Strategy', 'Data Analysis']",4
"['Bioinformatics', 'Business Strategy', 'Philosophy']",4
"['Bioinformatics', 'Business Strategy', 'Music and Art']",4
"['Bioinformatics', 'Business', 'Business Strategy']",4
"['Bioinformatics', 'Business Strategy', 'Electrical Engineering']",4
"['Bioinformatics', 'Business Strategy', 'Medicine & Healthcare']",4
"['Bioinformatics', 'Data Analysis', 'Music and Art']",4
"['Bioinformatics', 'Data Analysis', 'Physics and Astronomy']",4
"['Bioinformatics', 'Philosophy', 'Physics and Astronomy']",4
"['Bioinformatics', 'Music and Art', 'Physics and Astronomy']",4
"['Bioinformatics', 'History', 'Music and Art']",4
"['Bioinformatics', 'Medicine & Healthcare', 'Music and Art']",4
"['Bioinformatics', 'History', 'Physics and Astronomy']",4
"['Bioinformatics', 'Business', 'Physics and Astronomy']",4
"['Algorithms', 'Bioinformatics', 'Physics and Astronomy']",4
"['Bioinformatics', 'Electrical Engineering', 'Physics and Astronomy']",4
"['Bioinformatics', 'Medicine & Healthcare', 'Physics and Astronomy']",4
"['Data Analysis', 'Entrepreneurship', 'Psychology']",4
"['Entrepreneurship', 'Leadership and Management', 'Math and Logic']",4
"['Algorithms', 'Data Analysis', 'Medicine & Healthcare']",4
"['Biology', 'Data Analysis', 'Software Development']",4
"['Entrepreneurship', 'History', 'Law']",4
"['Entrepreneurship', 'History', 'Nutrition']",4
"['Business Strategy', 'Entrepreneurship', 'Physics and Astronomy']",4
"['Data Analysis', 'Entrepreneurship', 'Music and Art']",4
"['Entrepreneurship', 'Music and Art', 'Physics and Astronomy']",4
"['Entrepreneurship', 'History', 'Music and Art']",4
"['Entrepreneurship', 'Medicine & Healthcare', 'Music and Art']",4
"['Entrepreneurship', 'History', 'Physics and Astronomy']",4
"['Algorithms', 'Entrepreneurship', 'Physics and Astronomy']",4
"['Economics', 'Environmental Science and Sustainability', 'Math and Logic']",4
"['History', 'Math and Logic', 'Social Sciences']",4
"['History', 'Math and Logic', 'Nutrition']",4
"['Music', 'Music and Art', 'Philosophy']",4
"['Biology', 'Music', 'Music and Art']",4
"['Computer Security and Networks', 'Data Analysis', 'Music']",4
"['Data Analysis', 'Environmental Science and Sustainability', 'Music']",4
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Music']",4
"['Humanities', 'Music', 'Music and Art']",4
"['Economics', 'Music', 'Music and Art']",4
"['Mechanical Engineering', 'Music', 'Music and Art']",4
"['Math and Logic', 'Music', 'Music and Art']",4
"['Music', 'Music and Art', 'Software Development']",4
"['Education', 'Music', 'Music and Art']",4
"['Business Strategy', 'Energy & Earth Sciences', 'Physics and Astronomy']",4
"['Computer Security and Networks', 'Data Analysis', 'Philosophy']",4
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Philosophy']",4
"['Humanities', 'Music and Art', 'Philosophy']",4
"['Economics', 'Philosophy', 'Psychology']",4
"['Mechanical Engineering', 'Music and Art', 'Philosophy']",4
"['Math and Logic', 'Music and Art', 'Philosophy']",4
"['Music and Art', 'Philosophy', 'Software Development']",4
"['Education', 'Music and Art', 'Philosophy']",4
"['Biology', 'Computer Security and Networks', 'Data Analysis']",4
"['Biology', 'Computer Security and Networks', 'Environmental Science and Sustainability']",4
"['Biology', 'Humanities', 'Music and Art']",4
"['Biology', 'Psychology', 'Software Development']",4
"['Biology', 'Economics', 'Music and Art']",4
"['Biology', 'Mechanical Engineering', 'Music and Art']",4
"['Biology', 'Math and Logic', 'Music and Art']",4
"['Biology', 'Music and Art', 'Software Development']",4
"['Biology', 'Education', 'Music and Art']",4
"['History', 'History', 'Math and Logic']",4
"['History', 'History', 'Law']",4
"['Computer Security and Networks', 'Data Analysis', 'Humanities']",4
"['Computer Security and Networks', 'Data Analysis', 'Economics']",4
"['Computer Security and Networks', 'Data Analysis', 'Mechanical Engineering']",4
"['Computer Security and Networks', 'Data Analysis', 'Math and Logic']",4
"['Computer Security and Networks', 'Data Analysis', 'Software Development']",4
"['Computer Security and Networks', 'Data Analysis', 'Education']",4
"['Data Analysis', 'Environmental Science and Sustainability', 'Humanities']",4
"['Data Analysis', 'Environmental Science and Sustainability', 'Mechanical Engineering']",4
"['Data Analysis', 'Education', 'Environmental Science and Sustainability']",4
"['Data Analysis', 'Data Analysis', 'Music and Art']",4
"['Computer Security and Networks', 'Computer Security and Networks', 'Music and Art']",4
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Humanities']",4
"['Computer Security and Networks', 'Economics', 'Environmental Science and Sustainability']",4
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Mechanical Engineering']",4
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Math and Logic']",4
"['Computer Security and Networks', 'Environmental Science and Sustainability', 'Software Development']",4
"['Computer Security and Networks', 'Education', 'Environmental Science and Sustainability']",4
"['Business Strategy', 'Career Development', 'Physics and Astronomy']",4
"['Economics', 'History', 'Law']",4
"['Business Strategy', 'Learning English', 'Physics and Astronomy']",4
"['History', 'Nutrition', 'Social Sciences']",4
"['Economics', 'Finance', 'History']",4
"['Economics', 'History', 'Nutrition']",4
"['Economics', 'Humanities', 'Music and Art']",4
"['Humanities', 'Mechanical Engineering', 'Music and Art']",4
"['Humanities', 'Math and Logic', 'Music and Art']",4
"['Humanities', 'Music and Art', 'Software Development']",4
"['Education', 'Humanities', 'Music and Art']",4
"['Economics', 'Education', 'Psychology']",4
"['Economics', 'Mechanical Engineering', 'Psychology']",4
"['Environmental Science and Sustainability', 'Environmental Science and Sustainability', 'Music and Art']",4
"['Algorithms', 'Finance', 'Math and Logic']",4
"['Business Strategy', 'Physics', 'Physics and Astronomy']",4
"['Business Strategy', 'Data Analysis', 'Physics and Astronomy']",4
"['Business Strategy', 'Philosophy', 'Physics and Astronomy']",4
"['Business Strategy', 'History', 'Physics and Astronomy']",4
"['Business', 'Business Strategy', 'Physics and Astronomy']",4
"['Algorithms', 'Business Strategy', 'Physics and Astronomy']",4
"['Business Strategy', 'Electrical Engineering', 'Physics and Astronomy']",4
"['Business Strategy', 'Medicine & Healthcare', 'Physics and Astronomy']",4
"['History', 'Music and Art', 'Physics and Astronomy']",4
"['Algorithms', 'Music and Art', 'Physics and Astronomy']",4
"['Economics', 'Mechanical Engineering', 'Music and Art']",4
"['Economics', 'Music and Art', 'Software Development']",4
"['Economics', 'Education', 'Music and Art']",4
"['Music and Art', 'Music and Art', 'Music and Art']",4
"['Math and Logic', 'Mechanical Engineering', 'Music and Art']",4
"['Mechanical Engineering', 'Music and Art', 'Software Development']",4
"['Education', 'Mechanical Engineering', 'Music and Art']",4
"['Math and Logic', 'Music and Art', 'Software Development']",4
"['Education', 'Math and Logic', 'Music and Art']",4
"['Education', 'Music and Art', 'Software Development']",4
"['Algorithms', 'History', 'Physics and Astronomy']",4
"['Entrepreneurship', 'Finance', 'Physics and Astronomy']",3
"['Finance', 'Leadership and Management', 'Physics and Astronomy']",3
"['Education', 'Finance', 'Psychology']",3
"['Machine Learning', 'Math and Logic', 'Medicine & Healthcare']",3
"['Biology & Life Sciences', 'Machine Learning', 'Medicine & Healthcare']",3
"['Biology & Life Sciences', 'Machine Learning', 'Math and Logic']",3
"['Data Analysis', 'Electrical Engineering', 'Entrepreneurship']",3
"['Economics', 'Law', 'Math and Logic']",3
"['Economics', 'Leadership and Management', 'Leadership and Management']",3
"['Career Development', 'Economics', 'Leadership and Management']",3
"['Economics', 'Leadership and Management', 'Learning English']",3
"['Economics', 'Leadership and Management', 'Physics']",3
"['Business', 'Economics', 'Leadership and Management']",3
"['Economics', 'Electrical Engineering', 'Leadership and Management']",3
"['Bioinformatics', 'Economics', 'Entrepreneurship']",3
"['Bioinformatics', 'Economics', 'Energy & Earth Sciences']",3
"['Bioinformatics', 'Data Analysis', 'Economics']",3
"['Economics', 'Energy & Earth Sciences', 'Physics and Astronomy']",3
"['Data Analysis', 'Economics', 'Physics and Astronomy']",3
"['Algorithms', 'Economics', 'Music and Art']",3
"['Biology', 'Computer Security and Networks', 'Philosophy']",3
"['Computer Science', 'Finance', 'Math and Logic']",3
"['History', 'Philosophy', 'Physics and Astronomy']",3
"['Electrical Engineering', 'Finance', 'Machine Learning']",3
"['Finance', 'Leadership and Management', 'Machine Learning']",3
"['Data Analysis', 'Finance', 'Math and Logic']",3
"['Environmental Science and Sustainability', 'Finance', 'Math and Logic']",3
"['Business Essentials', 'Leadership and Management', 'Math and Logic']",3
"['Governance and Society', 'Leadership and Management', 'Math and Logic']",3
"['Data Analysis', 'History', 'Math and Logic']",3
"['History', 'Math and Logic', 'Medicine & Healthcare']",3
"['Environmental Science and Sustainability', 'Math and Logic', 'Software Development']",3
"['Biology', 'Environmental Science and Sustainability', 'Math and Logic']",3
"['Biology', 'Entrepreneurship', 'Math and Logic']",3
"['Bioinformatics', 'Biology', 'Math and Logic']",3
"['Data Analysis', 'History', 'Philosophy']",3
"['Biology', 'Data Analysis', 'Philosophy']",3
"['Bioinformatics', 'Data Analysis', 'Philosophy']",3
"['Data Analysis', 'Entrepreneurship', 'Philosophy']",3
"['History', 'Music and Art', 'Philosophy']",3
"['Bioinformatics', 'History', 'Philosophy']",3
"['Entrepreneurship', 'History', 'Philosophy']",3
"['Medicine & Healthcare', 'Music and Art', 'Philosophy']",3
"['Bioinformatics', 'Medicine & Healthcare', 'Philosophy']",3
"['Bioinformatics', 'Entrepreneurship', 'Philosophy']",3
"['Bioinformatics', 'Bioinformatics', 'Leadership and Management']",3
"['Entrepreneurship', 'Leadership and Management', 'Leadership and Management']",3
"['Energy & Earth Sciences', 'Leadership and Management', 'Leadership and Management']",3
"['Career Development', 'Leadership and Management', 'Leadership and Management']",3
"['Leadership and Management', 'Leadership and Management', 'Learning English']",3
"['Leadership and Management', 'Leadership and Management', 'Physics']",3
"['Leadership and Management', 'Leadership and Management', 'Philosophy']",3
"['Leadership and Management', 'Leadership and Management', 'Music and Art']",3
"['Business', 'Leadership and Management', 'Leadership and Management']",3
"['Electrical Engineering', 'Leadership and Management', 'Leadership and Management']",3
"['Career Development', 'Entrepreneurship', 'Leadership and Management']",3
"['Entrepreneurship', 'Leadership and Management', 'Learning English']",3
"['Entrepreneurship', 'Leadership and Management', 'Physics']",3
"['Business', 'Entrepreneurship', 'Leadership and Management']",3
"['Entrepreneurship', 'Leadership and Management', 'Medicine & Healthcare']",3
"['Career Development', 'Energy & Earth Sciences', 'Leadership and Management']",3
"['Energy & Earth Sciences', 'Leadership and Management', 'Learning English']",3
"['Energy & Earth Sciences', 'Leadership and Management', 'Physics']",3
"['Energy & Earth Sciences', 'Leadership and Management', 'Music and Art']",3
"['Business', 'Energy & Earth Sciences', 'Leadership and Management']",3
"['Algorithms', 'Energy & Earth Sciences', 'Leadership and Management']",3
"['Energy & Earth Sciences', 'Leadership and Management', 'Medicine & Healthcare']",3
"['Career Development', 'Leadership and Management', 'Learning English']",3
"['Career Development', 'Leadership and Management', 'Physics']",3
"['Career Development', 'Data Analysis', 'Leadership and Management']",3
"['Career Development', 'Leadership and Management', 'Philosophy']",3
"['Career Development', 'Leadership and Management', 'Music and Art']",3
"['Career Development', 'History', 'Leadership and Management']",3
"['Business', 'Career Development', 'Leadership and Management']",3
"['Algorithms', 'Career Development', 'Leadership and Management']",3
"['Career Development', 'Electrical Engineering', 'Leadership and Management']",3
"['Career Development', 'Leadership and Management', 'Medicine & Healthcare']",3
"['Leadership and Management', 'Learning English', 'Physics']",3
"['Data Analysis', 'Leadership and Management', 'Learning English']",3
"['Leadership and Management', 'Learning English', 'Philosophy']",3
"['Leadership and Management', 'Learning English', 'Music and Art']",3
"['History', 'Leadership and Management', 'Learning English']",3
"['Business', 'Leadership and Management', 'Learning English']",3
"['Algorithms', 'Leadership and Management', 'Learning English']",3
"['Electrical Engineering', 'Leadership and Management', 'Learning English']",3
"['Leadership and Management', 'Learning English', 'Medicine & Healthcare']",3
"['Finance', 'History', 'Leadership and Management']",3
"['Data Analysis', 'Leadership and Management', 'Physics']",3
"['Leadership and Management', 'Philosophy', 'Physics']",3
"['Leadership and Management', 'Music and Art', 'Physics']",3
"['History', 'Leadership and Management', 'Physics']",3
"['Business', 'Leadership and Management', 'Physics']",3
"['Algorithms', 'Leadership and Management', 'Physics']",3
"['Electrical Engineering', 'Leadership and Management', 'Physics']",3
"['Leadership and Management', 'Medicine & Healthcare', 'Physics']",3
"['Business Strategy', 'Business Strategy', 'Leadership and Management']",3
"['Algorithms', 'Environmental Science and Sustainability', 'Leadership and Management']",3
