cliq,freq
"['Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",9757
"['Arts and Humanities', 'Business', 'Business', 'Social Sciences']",9536
"['Arts and Humanities', 'Computer Science', 'Social Sciences', 'Social Sciences']",9443
"['Computer Science', 'Computer Science', 'Data Science', 'Life Sciences']",9437
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",9411
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Data Science']",9049
"['Business', 'Computer Science', 'Computer Science', 'Computer Science']",8989
"['Computer Science', 'Computer Science', 'Computer Science', 'Social Sciences']",8939
"['Business', 'Data Science', 'Life Sciences', 'Social Sciences']",8910
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Life Sciences']",8720
"['Business', 'Business', 'Computer Science', 'Social Sciences']",8658
"['Computer Science', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",8378
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Life Sciences']",8371
"['Computer Science', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",8357
"['Data Science', 'Life Sciences', 'Physical Science and Engineering', 'Social Sciences']",8277
"['Arts and Humanities', 'Business', 'Social Sciences', 'Social Sciences']",8168
"['Business', 'Computer Science', 'Social Sciences', 'Social Sciences']",8160
"['Arts and Humanities', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",8091
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Data Science']",8064
"['Business', 'Business', 'Computer Science', 'Life Sciences']",7997
"['Arts and Humanities', 'Life Sciences', 'Social Sciences', 'Social Sciences']",7935
"['Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",7851
"['Business', 'Data Science', 'Life Sciences', 'Physical Science and Engineering']",7689
"['Computer Science', 'Computer Science', 'Computer Science', 'Physical Science and Engineering']",7578
"['Arts and Humanities', 'Business', 'Business', 'Physical Science and Engineering']",7567
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Business']",7544
"['Business', 'Data Science', 'Physical Science and Engineering', 'Social Sciences']",7532
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Life Sciences']",7475
"['Business', 'Business', 'Computer Science', 'Data Science']",7457
"['Business', 'Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",7438
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Social Sciences']",7371
"['Business', 'Computer Science', 'Life Sciences', 'Life Sciences']",7182
"['Arts and Humanities', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",7144
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Business']",7124
"['Computer Science', 'Computer Science', 'Data Science', 'Data Science']",7092
"['Computer Science', 'Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",7028
"['Business', 'Computer Science', 'Data Science', 'Data Science']",7005
"['Business', 'Life Sciences', 'Life Sciences', 'Social Sciences']",6893
"['Arts and Humanities', 'Business', 'Physical Science and Engineering', 'Physical Science and Engineering']",6887
"['Computer Science', 'Life Sciences', 'Social Sciences', 'Social Sciences']",6876
"['Computer Science', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",6859
"['Business', 'Business', 'Life Sciences', 'Social Sciences']",6853
"['Business', 'Business', 'Computer Science', 'Computer Science']",6760
"['Business', 'Business', 'Computer Science', 'Physical Science and Engineering']",6756
"['Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",6648
"['Computer Science', 'Life Sciences', 'Life Sciences', 'Social Sciences']",6597
"['Arts and Humanities', 'Business', 'Business', 'Data Science']",6575
"['Life Sciences', 'Life Sciences', 'Physical Science and Engineering', 'Social Sciences']",6474
"['Computer Science', 'Computer Science', 'Social Sciences', 'Social Sciences']",6409
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Physical Science and Engineering']",6390
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Life Sciences']",6364
"['Computer Science', 'Data Science', 'Data Science', 'Social Sciences']",6336
"['Business', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",6303
"['Computer Science', 'Data Science', 'Social Sciences', 'Social Sciences']",6222
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Computer Science']",6120
"['Business', 'Life Sciences', 'Social Sciences', 'Social Sciences']",6047
"['Life Sciences', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",6015
"['Computer Science', 'Computer Science', 'Computer Science', 'Life Sciences']",5826
"['Business', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",5740
"['Business', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",5694
"['Business', 'Business', 'Life Sciences', 'Physical Science and Engineering']",5639
"['Computer Science', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",5480
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Social Sciences']",5421
"['Business', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",5407
"['Business', 'Business', 'Physical Science and Engineering', 'Social Sciences']",5406
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Physical Science and Engineering']",4906
"['Arts and Humanities', 'Data Science', 'Social Sciences', 'Social Sciences']",4876
"['Computer Science', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",4867
"['Arts and Humanities', 'Computer Science', 'Math and Logic', 'Physical Science and Engineering']",4820
"['Arts and Humanities', 'Arts and Humanities', 'Social Sciences', 'Social Sciences']",4804
"['Arts and Humanities', 'Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering']",4718
"['Computer Science', 'Data Science', 'Life Sciences', 'Life Sciences']",4652
"['Arts and Humanities', 'Business', 'Data Science', 'Data Science']",4633
"['Computer Science', 'Data Science', 'Data Science', 'Life Sciences']",4584
"['Business', 'Business', 'Data Science', 'Social Sciences']",4545
"['Business', 'Business', 'Data Science', 'Life Sciences']",4535
"['Business', 'Data Science', 'Life Sciences', 'Life Sciences']",4471
"['Arts and Humanities', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",4403
"['Computer Science', 'Data Science', 'Data Science', 'Physical Science and Engineering']",4393
"['Arts and Humanities', 'Life Sciences', 'Math and Logic', 'Social Sciences']",4378
"['Arts and Humanities', 'Business', 'Life Sciences', 'Math and Logic']",4352
"['Arts and Humanities', 'Computer Science', 'Math and Logic', 'Social Sciences']",4325
"['Computer Science', 'Computer Science', 'Computer Science', 'Computer Science']",4317
"['Arts and Humanities', 'Computer Science', 'Life Sciences', 'Math and Logic']",4293
"['Computer Science', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",4288
"['Arts and Humanities', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",4274
"['Data Science', 'Life Sciences', 'Life Sciences', 'Social Sciences']",4240
"['Arts and Humanities', 'Business', 'Computer Science', 'Math and Logic']",4126
"['Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",4115
"['Data Science', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",4098
"['Arts and Humanities', 'Business', 'Math and Logic', 'Social Sciences']",4087
"['Arts and Humanities', 'Data Science', 'Data Science', 'Social Sciences']",4081
"['Business', 'Data Science', 'Social Sciences', 'Social Sciences']",4014
"['Life Sciences', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",3888
"['Data Science', 'Life Sciences', 'Social Sciences', 'Social Sciences']",3856
"['Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",3853
"['Computer Science', 'Computer Science', 'Life Sciences', 'Life Sciences']",3846
"['Arts and Humanities', 'Data Science', 'Data Science', 'Life Sciences']",3832
"['Computer Science', 'Life Sciences', 'Math and Logic', 'Social Sciences']",3814
"['Business', 'Computer Science', 'Math and Logic', 'Social Sciences']",3798
"['Data Science', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",3790
"['Business', 'Computer Science', 'Math and Logic', 'Physical Science and Engineering']",3712
"['Business', 'Business', 'Life Sciences', 'Life Sciences']",3699
"['Data Science', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",3633
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Life Sciences']",3595
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Data Science']",3514
"['Arts and Humanities', 'Business', 'Computer Science', 'Language Learning']",3496
"['Business', 'Computer Science', 'Life Sciences', 'Math and Logic']",3485
"['Business', 'Data Science', 'Data Science', 'Social Sciences']",3478
"['Arts and Humanities', 'Business', 'Math and Logic', 'Physical Science and Engineering']",3442
"['Business', 'Life Sciences', 'Math and Logic', 'Social Sciences']",3431
"['Business', 'Business', 'Data Science', 'Physical Science and Engineering']",3348
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Physical Science and Engineering']",3299
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Social Sciences']",3298
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Life Sciences']",3244
"['Business', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",3215
"['Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",3208
"['Arts and Humanities', 'Business', 'Language Learning', 'Life Sciences']",3160
"['Computer Science', 'Computer Science', 'Math and Logic', 'Physical Science and Engineering']",3143
"['Business', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",3133
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",3131
"['Arts and Humanities', 'Data Science', 'Data Science', 'Physical Science and Engineering']",3127
"['Arts and Humanities', 'Business', 'Business', 'Business']",3098
"['Business', 'Business', 'Social Sciences', 'Social Sciences']",3043
"['Business', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",3029
"['Business', 'Data Science', 'Data Science', 'Life Sciences']",2997
"['Life Sciences', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",2949
"['Data Science', 'Data Science', 'Life Sciences', 'Social Sciences']",2891
"['Life Sciences', 'Life Sciences', 'Social Sciences', 'Social Sciences']",2863
"['Arts and Humanities', 'Business', 'Language Learning', 'Social Sciences']",2819
"['Arts and Humanities', 'Language Learning', 'Life Sciences', 'Social Sciences']",2814
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Language Learning']",2804
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Math and Logic']",2754
"['Arts and Humanities', 'Language Learning', 'Life Sciences', 'Physical Science and Engineering']",2752
"['Computer Science', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",2745
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Math and Logic']",2684
"['Business', 'Business', 'Business', 'Computer Science']",2675
"['Computer Science', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",2673
"['Data Science', 'Data Science', 'Physical Science and Engineering', 'Social Sciences']",2567
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Language Learning']",2560
"['Computer Science', 'Computer Science', 'Math and Logic', 'Social Sciences']",2548
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Data Science']",2540
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Math and Logic']",2531
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Math and Logic']",2530
"['Business', 'Data Science', 'Data Science', 'Physical Science and Engineering']",2517
"['Business', 'Computer Science', 'Language Learning', 'Social Sciences']",2473
"['Computer Science', 'Data Science', 'Math and Logic', 'Social Sciences']",2467
"['Data Science', 'Data Science', 'Life Sciences', 'Physical Science and Engineering']",2459
"['Arts and Humanities', 'Data Science', 'Math and Logic', 'Social Sciences']",2454
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Math and Logic']",2446
"['Arts and Humanities', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",2430
"['Arts and Humanities', 'Business', 'Data Science', 'Math and Logic']",2414
"['Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",2409
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Math and Logic']",2389
"['Arts and Humanities', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",2388
"['Business', 'Life Sciences', 'Life Sciences', 'Life Sciences']",2369
"['Data Science', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",2365
"['Data Science', 'Life Sciences', 'Math and Logic', 'Social Sciences']",2352
"['Data Science', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",2344
"['Arts and Humanities', 'Arts and Humanities', 'Math and Logic', 'Social Sciences']",2333
"['Computer Science', 'Data Science', 'Life Sciences', 'Math and Logic']",2325
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Language Learning']",2299
"['Business', 'Business', 'Business', 'Life Sciences']",2298
"['Arts and Humanities', 'Business', 'Language Learning', 'Physical Science and Engineering']",2295
"['Business', 'Computer Science', 'Data Science', 'Math and Logic']",2283
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Math and Logic']",2260
"['Computer Science', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",2259
"['Business', 'Computer Science', 'Data Science', 'Language Learning']",2254
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning', 'Life Sciences']",2223
"['Business', 'Computer Science', 'Language Learning', 'Life Sciences']",2216
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",2212
"['Arts and Humanities', 'Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering']",2200
"['Computer Science', 'Language Learning', 'Life Sciences', 'Physical Science and Engineering']",2193
"['Computer Science', 'Computer Science', 'Life Sciences', 'Math and Logic']",2177
"['Business', 'Data Science', 'Math and Logic', 'Social Sciences']",2135
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities']",2132
"['Business', 'Computer Science', 'Computer Science', 'Math and Logic']",2128
"['Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",2127
"['Business', 'Data Science', 'Life Sciences', 'Math and Logic']",2116
"['Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",2115
"['Life Sciences', 'Life Sciences', 'Life Sciences', 'Social Sciences']",2113
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Language Learning']",2105
"['Business', 'Business', 'Business', 'Social Sciences']",2101
"['Computer Science', 'Language Learning', 'Life Sciences', 'Social Sciences']",2087
"['Computer Science', 'Social Sciences', 'Social Sciences', 'Social Sciences']",2058
"['Arts and Humanities', 'Business', 'Data Science', 'Language Learning']",2047
"['Business', 'Business', 'Physical Science and Engineering', 'Physical Science and Engineering']",2041
"['Life Sciences', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",2037
"['Business', 'Computer Science', 'Language Learning', 'Physical Science and Engineering']",2025
"['Computer Science', 'Data Science', 'Data Science', 'Data Science']",1998
"['Computer Science', 'Data Science', 'Language Learning', 'Social Sciences']",1997
"['Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",1992
"['Business', 'Language Learning', 'Life Sciences', 'Social Sciences']",1953
"['Life Sciences', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",1945
"['Computer Science', 'Computer Science', 'Data Science', 'Language Learning']",1931
"['Arts and Humanities', 'Business', 'Business', 'Math and Logic']",1929
"['Business', 'Computer Science', 'Computer Science', 'Language Learning']",1921
"['Computer Science', 'Life Sciences', 'Life Sciences', 'Life Sciences']",1916
"['Arts and Humanities', 'Data Science', 'Language Learning', 'Life Sciences']",1898
"['Computer Science', 'Math and Logic', 'Social Sciences', 'Social Sciences']",1854
"['Business', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",1853
"['Arts and Humanities', 'Social Sciences', 'Social Sciences', 'Social Sciences']",1845
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning', 'Social Sciences']",1838
"['Computer Science', 'Computer Science', 'Language Learning', 'Social Sciences']",1818
"['Life Sciences', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",1812
"['Language Learning', 'Life Sciences', 'Physical Science and Engineering', 'Social Sciences']",1810
"['Arts and Humanities', 'Math and Logic', 'Social Sciences', 'Social Sciences']",1805
"['Arts and Humanities', 'Data Science', 'Language Learning', 'Social Sciences']",1804
"['Life Sciences', 'Life Sciences', 'Math and Logic', 'Social Sciences']",1789
"['Math and Logic', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",1777
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning', 'Physical Science and Engineering']",1732
"['Business', 'Business', 'Data Science', 'Data Science']",1709
"['Business', 'Business', 'Computer Science', 'Math and Logic']",1708
"['Arts and Humanities', 'Business', 'Computer Science', 'Personal Development']",1683
"['Life Sciences', 'Math and Logic', 'Social Sciences', 'Social Sciences']",1672
"['Business', 'Language Learning', 'Life Sciences', 'Physical Science and Engineering']",1658
"['Business', 'Social Sciences', 'Social Sciences', 'Social Sciences']",1656
"['Business', 'Computer Science', 'Personal Development', 'Social Sciences']",1651
"['Computer Science', 'Data Science', 'Language Learning', 'Life Sciences']",1640
"['Computer Science', 'Computer Science', 'Language Learning', 'Physical Science and Engineering']",1639
"['Computer Science', 'Life Sciences', 'Life Sciences', 'Math and Logic']",1639
"['Computer Science', 'Data Science', 'Language Learning', 'Physical Science and Engineering']",1629
"['Business', 'Life Sciences', 'Life Sciences', 'Math and Logic']",1625
"['Business', 'Business', 'Math and Logic', 'Social Sciences']",1612
"['Physical Science and Engineering', 'Social Sciences', 'Social Sciences', 'Social Sciences']",1608
"['Business', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",1594
"['Arts and Humanities', 'Data Science', 'Language Learning', 'Physical Science and Engineering']",1591
"['Business', 'Math and Logic', 'Social Sciences', 'Social Sciences']",1571
"['Business', 'Business', 'Life Sciences', 'Math and Logic']",1571
"['Business', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",1564
"['Arts and Humanities', 'Language Learning', 'Life Sciences', 'Life Sciences']",1553
"['Business', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",1497
"['Business', 'Business', 'Business', 'Physical Science and Engineering']",1496
"['Computer Science', 'Computer Science', 'Data Science', 'Math and Logic']",1486
"['Life Sciences', 'Social Sciences', 'Social Sciences', 'Social Sciences']",1486
"['Arts and Humanities', 'Computer Science', 'Personal Development', 'Social Sciences']",1470
"['Business', 'Data Science', 'Language Learning', 'Social Sciences']",1461
"['Business', 'Business', 'Business', 'Data Science']",1458
"['Computer Science', 'Computer Science', 'Data Science', 'Personal Development']",1449
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Personal Development']",1446
"['Arts and Humanities', 'Business', 'Business', 'Language Learning']",1435
"['Data Science', 'Data Science', 'Social Sciences', 'Social Sciences']",1433
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Personal Development']",1425
"['Computer Science', 'Computer Science', 'Language Learning', 'Life Sciences']",1417
"['Business', 'Computer Science', 'Computer Science', 'Personal Development']",1391
"['Business', 'Data Science', 'Language Learning', 'Life Sciences']",1376
"['Data Science', 'Life Sciences', 'Life Sciences', 'Life Sciences']",1373
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Math and Logic']",1371
"['Arts and Humanities', 'Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering']",1305
"['Data Science', 'Data Science', 'Life Sciences', 'Life Sciences']",1303
"['Business', 'Computer Science', 'Data Science', 'Personal Development']",1300
"['Data Science', 'Language Learning', 'Life Sciences', 'Social Sciences']",1269
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Language Learning']",1247
"['Computer Science', 'Computer Science', 'Personal Development', 'Social Sciences']",1242
"['Computer Science', 'Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering']",1235
"['Arts and Humanities', 'Business', 'Personal Development', 'Social Sciences']",1219
"['Business', 'Business', 'Computer Science', 'Language Learning']",1211
"['Data Science', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",1198
"['Data Science', 'Language Learning', 'Life Sciences', 'Physical Science and Engineering']",1181
"['Business', 'Business', 'Math and Logic', 'Physical Science and Engineering']",1176
"['Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",1164
"['Data Science', 'Life Sciences', 'Life Sciences', 'Math and Logic']",1159
"['Computer Science', 'Computer Science', 'Computer Science', 'Language Learning']",1141
"['Data Science', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",1132
"['Arts and Humanities', 'Language Learning', 'Social Sciences', 'Social Sciences']",1122
"['Arts and Humanities', 'Data Science', 'Data Science', 'Data Science']",1110
"['Business', 'Data Science', 'Language Learning', 'Physical Science and Engineering']",1096
"['Computer Science', 'Computer Science', 'Computer Science', 'Math and Logic']",1070
"['Computer Science', 'Data Science', 'Personal Development', 'Social Sciences']",1057
"['Data Science', 'Math and Logic', 'Social Sciences', 'Social Sciences']",1012
"['Computer Science', 'Language Learning', 'Social Sciences', 'Social Sciences']",1009
"['Business', 'Language Learning', 'Life Sciences', 'Life Sciences']",1006
"['Business', 'Business', 'Language Learning', 'Life Sciences']",998
"['Data Science', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",992
"['Business', 'Business', 'Language Learning', 'Social Sciences']",989
"['Business', 'Business', 'Data Science', 'Math and Logic']",984
"['Computer Science', 'Personal Development', 'Physical Science and Engineering', 'Social Sciences']",983
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Math and Logic']",981
"['Language Learning', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",956
"['Business', 'Data Science', 'Data Science', 'Data Science']",953
"['Business', 'Computer Science', 'Personal Development', 'Physical Science and Engineering']",949
"['Computer Science', 'Language Learning', 'Life Sciences', 'Life Sciences']",947
"['Language Learning', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",946
"['Data Science', 'Social Sciences', 'Social Sciences', 'Social Sciences']",943
"['Language Learning', 'Life Sciences', 'Life Sciences', 'Social Sciences']",939
"['Computer Science', 'Data Science', 'Data Science', 'Language Learning']",932
"['Business', 'Personal Development', 'Physical Science and Engineering', 'Social Sciences']",928
"['Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",922
"['Computer Science', 'Computer Science', 'Computer Science', 'Personal Development']",901
"['Business', 'Computer Science', 'Life Sciences', 'Personal Development']",894
