cliq,freq
"['Arts and Humanities', 'Computer Science', 'Language Learning']",46
"['Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering']",42
"['Business', 'Language Learning', 'Physical Science and Engineering']",42
"['Computer Science', 'Data Science', 'Language Learning']",41
"['Computer Science', 'Language Learning', 'Math and Logic']",40
"['Arts and Humanities', 'Life Sciences', 'Math and Logic']",38
"['Arts and Humanities', 'Arts and Humanities', 'Data Science']",36
"['Computer Science', 'Personal Development', 'Social Sciences']",35
"['Arts and Humanities', 'Language Learning', 'Social Sciences']",33
"['Life Sciences', 'Life Sciences', 'Math and Logic']",33
"['Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",32
"['Data Science', 'Language Learning', 'Social Sciences']",32
"['Language Learning', 'Math and Logic', 'Social Sciences']",32
"['Data Science', 'Life Sciences', 'Math and Logic']",31
"['Data Science', 'Data Science', 'Social Sciences']",30
"['Language Learning', 'Life Sciences', 'Life Sciences']",30
"['Business', 'Business', 'Data Science']",28
"['Arts and Humanities', 'Language Learning', 'Life Sciences']",28
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities']",28
"['Arts and Humanities', 'Language Learning', 'Physical Science and Engineering']",28
"['Data Science', 'Math and Logic', 'Physical Science and Engineering']",26
"['Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",26
"['Computer Science', 'Data Science', 'Data Science']",25
"['Data Science', 'Language Learning', 'Life Sciences']",25
"['Business', 'Business', 'Math and Logic']",25
"['Language Learning', 'Life Sciences', 'Math and Logic']",24
"['Arts and Humanities', 'Business', 'Language Learning']",23
"['Life Sciences', 'Life Sciences', 'Life Sciences']",23
"['Business', 'Data Science', 'Math and Logic']",23
"['Data Science', 'Language Learning', 'Physical Science and Engineering']",22
"['Personal Development', 'Social Sciences', 'Social Sciences']",21
"['Business', 'Personal Development', 'Social Sciences']",21
"['Arts and Humanities', 'Personal Development', 'Social Sciences']",21
"['Life Sciences', 'Personal Development', 'Social Sciences']",21
"['Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering']",21
"['Language Learning', 'Math and Logic', 'Physical Science and Engineering']",20
"['Data Science', 'Data Science', 'Life Sciences']",18
"['Business', 'Business', 'Business']",17
"['Business', 'Data Science', 'Data Science']",17
"['Business', 'Data Science', 'Language Learning']",17
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",17
"['Business', 'Language Learning', 'Math and Logic']",16
"['Business', 'Computer Science', 'Personal Development']",15
"['Arts and Humanities', 'Computer Science', 'Personal Development']",15
"['Computer Science', 'Life Sciences', 'Personal Development']",15
"['Business', 'Business', 'Language Learning']",15
"['Arts and Humanities', 'Data Science', 'Math and Logic']",15
"['Arts and Humanities', 'Arts and Humanities', 'Math and Logic']",15
"['Personal Development', 'Physical Science and Engineering', 'Social Sciences']",14
"['Data Science', 'Personal Development', 'Social Sciences']",14
"['Arts and Humanities', 'Data Science', 'Language Learning']",12
"['Computer Science', 'Personal Development', 'Physical Science and Engineering']",10
"['Computer Science', 'Data Science', 'Personal Development']",10
"['Computer Science', 'Computer Science', 'Personal Development']",10
"['Computer Science', 'Math and Logic', 'Math and Logic']",10
"['Computer Science', 'Language Learning', 'Language Learning']",10
"['Data Science', 'Data Science', 'Physical Science and Engineering']",10
"['Arts and Humanities', 'Business', 'Personal Development']",9
"['Business', 'Life Sciences', 'Personal Development']",9
"['Arts and Humanities', 'Data Science', 'Data Science']",9
"['Arts and Humanities', 'Life Sciences', 'Personal Development']",9
"['Arts and Humanities', 'Language Learning', 'Math and Logic']",8
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning']",8
"['Data Science', 'Language Learning', 'Math and Logic']",8
"['Math and Logic', 'Math and Logic', 'Social Sciences']",8
"['Language Learning', 'Language Learning', 'Social Sciences']",8
"['Math and Logic', 'Personal Development', 'Social Sciences']",7
"['Life Sciences', 'Math and Logic', 'Math and Logic']",6
"['Language Learning', 'Language Learning', 'Life Sciences']",6
"['Business', 'Personal Development', 'Physical Science and Engineering']",6
"['Business', 'Data Science', 'Personal Development']",6
"['Arts and Humanities', 'Personal Development', 'Physical Science and Engineering']",6
"['Arts and Humanities', 'Data Science', 'Personal Development']",6
"['Life Sciences', 'Personal Development', 'Physical Science and Engineering']",6
"['Data Science', 'Life Sciences', 'Personal Development']",6
"['Computer Science', 'Math and Logic', 'Personal Development']",5
"['Math and Logic', 'Math and Logic', 'Physical Science and Engineering']",5
"['Language Learning', 'Language Learning', 'Physical Science and Engineering']",5
"['Data Science', 'Personal Development', 'Physical Science and Engineering']",4
"['Business', 'Math and Logic', 'Math and Logic']",4
"['Business', 'Language Learning', 'Language Learning']",4
"['Business', 'Business', 'Personal Development']",3
"['Business', 'Math and Logic', 'Personal Development']",3
"['Arts and Humanities', 'Arts and Humanities', 'Personal Development']",3
"['Arts and Humanities', 'Math and Logic', 'Personal Development']",3
"['Data Science', 'Data Science', 'Math and Logic']",3
"['Life Sciences', 'Math and Logic', 'Personal Development']",3
"['Life Sciences', 'Life Sciences', 'Personal Development']",3
"['Math and Logic', 'Personal Development', 'Physical Science and Engineering']",2
"['Arts and Humanities', 'Math and Logic', 'Math and Logic']",2
"['Arts and Humanities', 'Language Learning', 'Language Learning']",2
"['Data Science', 'Math and Logic', 'Personal Development']",2
"['Data Science', 'Math and Logic', 'Math and Logic']",2
"['Data Science', 'Data Science', 'Language Learning']",2
"['Data Science', 'Language Learning', 'Language Learning']",2
"['Language Learning', 'Math and Logic', 'Math and Logic']",2
"['Language Learning', 'Language Learning', 'Math and Logic']",2
"['Personal Development', 'Physical Science and Engineering', 'Physical Science and Engineering']",1
"['Data Science', 'Data Science', 'Personal Development']",1
"['Data Science', 'Data Science', 'Data Science']",1
