cliq,freq
"['Biology', 'Data Analysis', 'Music and Art', 'Music and Art']",13
"['Bioinformatics', 'Business Strategy', 'Economics', 'Leadership and Management']",12
"['Bioinformatics', 'Economics', 'Leadership and Management', 'Physics and Astronomy']",12
"['Business Strategy', 'Economics', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Business Strategy', 'Leadership and Management', 'Leadership and Management']",12
"['Bioinformatics', 'Leadership and Management', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Business Strategy', 'Entrepreneurship', 'Leadership and Management']",12
"['Bioinformatics', 'Entrepreneurship', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Business Strategy', 'Energy & Earth Sciences', 'Leadership and Management']",12
"['Bioinformatics', 'Energy & Earth Sciences', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Business Strategy', 'Career Development', 'Leadership and Management']",12
"['Bioinformatics', 'Career Development', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Business Strategy', 'Leadership and Management', 'Learning English']",12
"['Bioinformatics', 'Leadership and Management', 'Learning English', 'Physics and Astronomy']",12
"['Bioinformatics', 'Business Strategy', 'Leadership and Management', 'Physics']",12
"['Bioinformatics', 'Leadership and Management', 'Physics', 'Physics and Astronomy']",12
"['Bioinformatics', 'Business Strategy', 'Data Analysis', 'Leadership and Management']",12
"['Bioinformatics', 'Business Strategy', 'Leadership and Management', 'Philosophy']",12
"['Bioinformatics', 'Business Strategy', 'Leadership and Management', 'Music and Art']",12
"['Bioinformatics', 'Business Strategy', 'History', 'Leadership and Management']",12
"['Bioinformatics', 'Business', 'Business Strategy', 'Leadership and Management']",12
"['Algorithms', 'Bioinformatics', 'Business Strategy', 'Leadership and Management']",12
"['Bioinformatics', 'Business Strategy', 'Electrical Engineering', 'Leadership and Management']",12
"['Bioinformatics', 'Business Strategy', 'Leadership and Management', 'Medicine & Healthcare']",12
"['Bioinformatics', 'Data Analysis', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Leadership and Management', 'Philosophy', 'Physics and Astronomy']",12
"['Bioinformatics', 'Leadership and Management', 'Music and Art', 'Physics and Astronomy']",12
"['Bioinformatics', 'History', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Business', 'Leadership and Management', 'Physics and Astronomy']",12
"['Algorithms', 'Bioinformatics', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Electrical Engineering', 'Leadership and Management', 'Physics and Astronomy']",12
"['Bioinformatics', 'Leadership and Management', 'Medicine & Healthcare', 'Physics and Astronomy']",12
"['Business Strategy', 'Leadership and Management', 'Leadership and Management', 'Physics and Astronomy']",12
"['Business Strategy', 'Entrepreneurship', 'Leadership and Management', 'Physics and Astronomy']",12
"['Business Strategy', 'Energy & Earth Sciences', 'Leadership and Management', 'Physics and Astronomy']",12
"['Business Strategy', 'Career Development', 'Leadership and Management', 'Physics and Astronomy']",12
"['Business Strategy', 'Leadership and Management', 'Learning English', 'Physics and Astronomy']",12
"['Business Strategy', 'Leadership and Management', 'Physics', 'Physics and Astronomy']",12
"['Business Strategy', 'Data Analysis', 'Leadership and Management', 'Physics and Astronomy']",12
"['Business Strategy', 'Leadership and Management', 'Philosophy', 'Physics and Astronomy']",12
"['Business Strategy', 'Leadership and Management', 'Music and Art', 'Physics and Astronomy']",12
"['Business Strategy', 'History', 'Leadership and Management', 'Physics and Astronomy']",12
"['Business', 'Business Strategy', 'Leadership and Management', 'Physics and Astronomy']",12
"['Algorithms', 'Business Strategy', 'Leadership and Management', 'Physics and Astronomy']",12
"['Business Strategy', 'Electrical Engineering', 'Leadership and Management', 'Physics and Astronomy']",12
