cliq,freq
"['Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",24
"['Language Learning', 'Physical Science and Engineering', 'Social Sciences']",24
"['Computer Science', 'Computer Science', 'Physical Science and Engineering']",24
"['Business', 'Computer Science', 'Computer Science']",24
"['Business', 'Business', 'Personal Development']",24
"['Language Learning', 'Social Sciences', 'Social Sciences']",22
"['Language Learning', 'Life Sciences', 'Physical Science and Engineering']",22
"['Data Science', 'Life Sciences', 'Math and Logic']",21
"['Computer Science', 'Life Sciences', 'Math and Logic']",21
"['Business', 'Life Sciences', 'Personal Development']",21
"['Arts and Humanities', 'Business', 'Personal Development']",21
"['Arts and Humanities', 'Computer Science', 'Language Learning']",21
"['Data Science', 'Life Sciences', 'Life Sciences']",20
"['Computer Science', 'Language Learning', 'Social Sciences']",20
"['Data Science', 'Math and Logic', 'Social Sciences']",20
"['Business', 'Language Learning', 'Social Sciences']",18
"['Arts and Humanities', 'Data Science', 'Math and Logic']",18
"['Life Sciences', 'Life Sciences', 'Math and Logic']",17
"['Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",17
"['Computer Science', 'Life Sciences', 'Life Sciences']",16
"['Business', 'Data Science', 'Math and Logic']",16
"['Business', 'Data Science', 'Personal Development']",16
"['Life Sciences', 'Personal Development', 'Physical Science and Engineering']",15
"['Arts and Humanities', 'Data Science', 'Language Learning']",15
"['Business', 'Data Science', 'Data Science']",15
"['Arts and Humanities', 'Personal Development', 'Physical Science and Engineering']",15
"['Computer Science', 'Data Science', 'Math and Logic']",14
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",14
"['Computer Science', 'Language Learning', 'Physical Science and Engineering']",14
"['Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering']",13
"['Data Science', 'Math and Logic', 'Physical Science and Engineering']",12
"['Data Science', 'Language Learning', 'Social Sciences']",11
"['Arts and Humanities', 'Language Learning', 'Math and Logic']",11
"['Data Science', 'Language Learning', 'Physical Science and Engineering']",11
"['Data Science', 'Data Science', 'Social Sciences']",11
"['Computer Science', 'Data Science', 'Data Science']",10
"['Business', 'Personal Development', 'Social Sciences']",10
"['Computer Science', 'Computer Science', 'Data Science']",10
"['Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",10
"['Language Learning', 'Life Sciences', 'Life Sciences']",10
"['Language Learning', 'Math and Logic', 'Social Sciences']",10
"['Personal Development', 'Physical Science and Engineering', 'Physical Science and Engineering']",10
"['Data Science', 'Life Sciences', 'Personal Development']",9
"['Computer Science', 'Computer Science', 'Math and Logic']",9
"['Arts and Humanities', 'Life Sciences', 'Personal Development']",9
"['Data Science', 'Data Science', 'Life Sciences']",8
"['Computer Science', 'Computer Science', 'Life Sciences']",8
"['Life Sciences', 'Life Sciences', 'Life Sciences']",8
"['Arts and Humanities', 'Data Science', 'Data Science']",8
"['Business', 'Language Learning', 'Personal Development']",7
"['Business', 'Computer Science', 'Personal Development']",7
"['Business', 'Data Science', 'Language Learning']",7
"['Business', 'Computer Science', 'Language Learning']",7
"['Language Learning', 'Life Sciences', 'Math and Logic']",7
"['Computer Science', 'Language Learning', 'Life Sciences']",7
"['Computer Science', 'Data Science', 'Language Learning']",7
"['Life Sciences', 'Life Sciences', 'Personal Development']",6
"['Computer Science', 'Life Sciences', 'Personal Development']",6
"['Data Science', 'Data Science', 'Physical Science and Engineering']",6
"['Personal Development', 'Physical Science and Engineering', 'Social Sciences']",5
"['Data Science', 'Language Learning', 'Life Sciences']",5
"['Business', 'Language Learning', 'Math and Logic']",5
"['Language Learning', 'Personal Development', 'Physical Science and Engineering']",5
"['Data Science', 'Personal Development', 'Physical Science and Engineering']",5
"['Computer Science', 'Personal Development', 'Physical Science and Engineering']",5
"['Data Science', 'Data Science', 'Personal Development']",4
"['Data Science', 'Personal Development', 'Social Sciences']",4
"['Language Learning', 'Math and Logic', 'Physical Science and Engineering']",4
"['Data Science', 'Data Science', 'Math and Logic']",3
"['Computer Science', 'Data Science', 'Personal Development']",3
"['Life Sciences', 'Personal Development', 'Social Sciences']",3
"['Arts and Humanities', 'Personal Development', 'Social Sciences']",3
"['Life Sciences', 'Math and Logic', 'Personal Development']",3
"['Language Learning', 'Life Sciences', 'Personal Development']",3
"['Computer Science', 'Computer Science', 'Language Learning']",3
"['Computer Science', 'Language Learning', 'Math and Logic']",3
"['Arts and Humanities', 'Language Learning', 'Personal Development']",3
"['Arts and Humanities', 'Data Science', 'Personal Development']",3
"['Arts and Humanities', 'Arts and Humanities', 'Personal Development']",3
"['Arts and Humanities', 'Computer Science', 'Personal Development']",3
"['Data Science', 'Math and Logic', 'Personal Development']",2
"['Data Science', 'Language Learning', 'Math and Logic']",2
"['Computer Science', 'Computer Science', 'Computer Science']",2
"['Language Learning', 'Personal Development', 'Social Sciences']",1
"['Computer Science', 'Personal Development', 'Social Sciences']",1
"['Data Science', 'Data Science', 'Language Learning']",1
"['Data Science', 'Data Science', 'Data Science']",1
"['Data Science', 'Language Learning', 'Personal Development']",1
"['Computer Science', 'Language Learning', 'Personal Development']",1
"['Computer Science', 'Math and Logic', 'Personal Development']",1
