cliq,freq
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Life Sciences']",164
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Math and Logic']",160
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Computer Science']",159
"['Business', 'Computer Science', 'Life Sciences', 'Math and Logic']",156
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Math and Logic']",146
"['Life Sciences', 'Life Sciences', 'Life Sciences', 'Social Sciences']",141
"['Arts and Humanities', 'Computer Science', 'Physical Science and Engineering', 'Social Sciences']",135
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Physical Science and Engineering']",127
"['Business', 'Computer Science', 'Computer Science', 'Social Sciences']",126
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",125
"['Arts and Humanities', 'Life Sciences', 'Life Sciences', 'Life Sciences']",122
"['Arts and Humanities', 'Business', 'Social Sciences', 'Social Sciences']",120
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Computer Science']",119
"['Business', 'Life Sciences', 'Life Sciences', 'Social Sciences']",119
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Social Sciences']",118
"['Arts and Humanities', 'Business', 'Life Sciences', 'Math and Logic']",117
"['Arts and Humanities', 'Business', 'Life Sciences', 'Life Sciences']",117
"['Computer Science', 'Computer Science', 'Computer Science', 'Math and Logic']",116
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Life Sciences']",116
"['Arts and Humanities', 'Business', 'Computer Science', 'Computer Science']",116
"['Arts and Humanities', 'Business', 'Life Sciences', 'Physical Science and Engineering']",113
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Life Sciences']",112
"['Arts and Humanities', 'Business', 'Computer Science', 'Math and Logic']",108
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Social Sciences']",107
"['Computer Science', 'Life Sciences', 'Physical Science and Engineering', 'Social Sciences']",105
"['Computer Science', 'Computer Science', 'Social Sciences', 'Social Sciences']",104
"['Business', 'Life Sciences', 'Math and Logic', 'Social Sciences']",104
"['Arts and Humanities', 'Business', 'Math and Logic', 'Social Sciences']",103
"['Arts and Humanities', 'Business', 'Computer Science', 'Physical Science and Engineering']",101
"['Arts and Humanities', 'Arts and Humanities', 'Social Sciences', 'Social Sciences']",99
"['Arts and Humanities', 'Business', 'Physical Science and Engineering', 'Social Sciences']",99
"['Arts and Humanities', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",97
"['Business', 'Computer Science', 'Math and Logic', 'Social Sciences']",97
"['Arts and Humanities', 'Arts and Humanities', 'Physical Science and Engineering', 'Social Sciences']",97
"['Arts and Humanities', 'Arts and Humanities', 'Life Sciences', 'Math and Logic']",93
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Physical Science and Engineering']",91
"['Life Sciences', 'Life Sciences', 'Life Sciences', 'Math and Logic']",88
"['Computer Science', 'Data Science', 'Life Sciences', 'Math and Logic']",87
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Physical Science and Engineering']",87
"['Life Sciences', 'Life Sciences', 'Social Sciences', 'Social Sciences']",87
"['Arts and Humanities', 'Business', 'Data Science', 'Social Sciences']",86
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Physical Science and Engineering']",84
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Social Sciences']",84
"['Business', 'Computer Science', 'Social Sciences', 'Social Sciences']",82
"['Arts and Humanities', 'Arts and Humanities', 'Math and Logic', 'Social Sciences']",81
"['Business', 'Life Sciences', 'Social Sciences', 'Social Sciences']",81
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Math and Logic']",80
"['Computer Science', 'Data Science', 'Life Sciences', 'Social Sciences']",78
"['Arts and Humanities', 'Computer Science', 'Math and Logic', 'Physical Science and Engineering']",77
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Computer Science']",77
"['Computer Science', 'Life Sciences', 'Math and Logic', 'Math and Logic']",76
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Physical Science and Engineering']",74
"['Arts and Humanities', 'Business', 'Computer Science', 'Data Science']",74
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Social Sciences']",74
"['Arts and Humanities', 'Business', 'Business', 'Social Sciences']",72
"['Arts and Humanities', 'Business', 'Data Science', 'Life Sciences']",71
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Math and Logic']",70
"['Life Sciences', 'Math and Logic', 'Social Sciences', 'Social Sciences']",70
"['Computer Science', 'Computer Science', 'Computer Science', 'Computer Science']",70
"['Computer Science', 'Math and Logic', 'Social Sciences', 'Social Sciences']",68
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Life Sciences']",68
"['Business', 'Computer Science', 'Computer Science', 'Math and Logic']",67
"['Arts and Humanities', 'Data Science', 'Physical Science and Engineering', 'Social Sciences']",66
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Life Sciences']",66
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Computer Science']",66
"['Computer Science', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",65
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Math and Logic']",65
"['Business', 'Life Sciences', 'Life Sciences', 'Math and Logic']",65
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Business']",64
"['Life Sciences', 'Life Sciences', 'Physical Science and Engineering', 'Social Sciences']",64
"['Business', 'Life Sciences', 'Physical Science and Engineering', 'Social Sciences']",64
"['Computer Science', 'Data Science', 'Life Sciences', 'Physical Science and Engineering']",63
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Math and Logic']",62
"['Arts and Humanities', 'Business', 'Math and Logic', 'Physical Science and Engineering']",62
"['Computer Science', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",60
"['Business', 'Computer Science', 'Computer Science', 'Computer Science']",60
"['Arts and Humanities', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",60
"['Business', 'Computer Science', 'Life Sciences', 'Physical Science and Engineering']",60
"['Computer Science', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",59
"['Arts and Humanities', 'Business', 'Business', 'Computer Science']",59
"['Computer Science', 'Data Science', 'Math and Logic', 'Social Sciences']",58
"['Arts and Humanities', 'Business', 'Business', 'Life Sciences']",58
"['Arts and Humanities', 'Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering']",58
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Data Science']",58
"['Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",57
"['Business', 'Computer Science', 'Physical Science and Engineering', 'Social Sciences']",56
"['Arts and Humanities', 'Math and Logic', 'Social Sciences', 'Social Sciences']",55
"['Life Sciences', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",53
"['Data Science', 'Life Sciences', 'Physical Science and Engineering', 'Social Sciences']",53
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Data Science']",53
"['Business', 'Life Sciences', 'Life Sciences', 'Life Sciences']",53
"['Arts and Humanities', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",51
"['Computer Science', 'Data Science', 'Physical Science and Engineering', 'Social Sciences']",50
"['Arts and Humanities', 'Data Science', 'Math and Logic', 'Social Sciences']",49
"['Data Science', 'Life Sciences', 'Math and Logic', 'Social Sciences']",49
"['Arts and Humanities', 'Data Science', 'Life Sciences', 'Life Sciences']",49
"['Life Sciences', 'Life Sciences', 'Life Sciences', 'Life Sciences']",47
"['Business', 'Computer Science', 'Data Science', 'Social Sciences']",47
"['Data Science', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",46
"['Arts and Humanities', 'Arts and Humanities', 'Business', 'Business']",46
"['Business', 'Data Science', 'Life Sciences', 'Social Sciences']",46
"['Arts and Humanities', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",45
"['Computer Science', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",44
"['Business', 'Computer Science', 'Data Science', 'Life Sciences']",42
"['Arts and Humanities', 'Business', 'Data Science', 'Physical Science and Engineering']",42
"['Arts and Humanities', 'Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",42
"['Arts and Humanities', 'Business', 'Physical Science and Engineering', 'Physical Science and Engineering']",41
"['Life Sciences', 'Math and Logic', 'Math and Logic', 'Social Sciences']",40
"['Business', 'Business', 'Life Sciences', 'Social Sciences']",39
"['Arts and Humanities', 'Data Science', 'Social Sciences', 'Social Sciences']",39
"['Business', 'Business', 'Computer Science', 'Social Sciences']",39
"['Computer Science', 'Computer Science', 'Math and Logic', 'Math and Logic']",37
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Data Science']",37
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Physical Science and Engineering']",37
"['Computer Science', 'Data Science', 'Data Science', 'Math and Logic']",36
"['Computer Science', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",36
"['Computer Science', 'Math and Logic', 'Math and Logic', 'Social Sciences']",35
"['Arts and Humanities', 'Computer Science', 'Computer Science', 'Physical Science and Engineering']",35
"['Computer Science', 'Computer Science', 'Data Science', 'Math and Logic']",34
"['Computer Science', 'Computer Science', 'Data Science', 'Life Sciences']",34
"['Business', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",34
"['Data Science', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",33
"['Data Science', 'Life Sciences', 'Life Sciences', 'Social Sciences']",33
"['Business', 'Computer Science', 'Math and Logic', 'Physical Science and Engineering']",33
"['Business', 'Business', 'Computer Science', 'Life Sciences']",32
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Physical Science and Engineering']",32
"['Business', 'Computer Science', 'Data Science', 'Physical Science and Engineering']",32
"['Computer Science', 'Data Science', 'Math and Logic', 'Math and Logic']",31
"['Life Sciences', 'Life Sciences', 'Math and Logic', 'Math and Logic']",31
"['Life Sciences', 'Life Sciences', 'Math and Logic', 'Physical Science and Engineering']",31
"['Arts and Humanities', 'Business', 'Data Science', 'Math and Logic']",31
"['Arts and Humanities', 'Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering']",31
"['Life Sciences', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",31
"['Computer Science', 'Data Science', 'Life Sciences', 'Life Sciences']",30
"['Computer Science', 'Computer Science', 'Life Sciences', 'Physical Science and Engineering']",30
"['Arts and Humanities', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",30
"['Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",29
"['Business', 'Data Science', 'Physical Science and Engineering', 'Social Sciences']",28
"['Business', 'Data Science', 'Life Sciences', 'Physical Science and Engineering']",28
"['Arts and Humanities', 'Computer Science', 'Math and Logic', 'Math and Logic']",27
"['Arts and Humanities', 'Life Sciences', 'Math and Logic', 'Math and Logic']",27
"['Data Science', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",27
"['Business', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",27
"['Life Sciences', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",27
"['Business', 'Math and Logic', 'Social Sciences', 'Social Sciences']",27
"['Arts and Humanities', 'Social Sciences', 'Social Sciences', 'Social Sciences']",27
"['Business', 'Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",27
"['Computer Science', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",27
"['Computer Science', 'Computer Science', 'Data Science', 'Social Sciences']",26
"['Arts and Humanities', 'Business', 'Business', 'Physical Science and Engineering']",26
"['Business', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",25
"['Data Science', 'Life Sciences', 'Life Sciences', 'Math and Logic']",24
"['Computer Science', 'Data Science', 'Data Science', 'Life Sciences']",24
"['Computer Science', 'Computer Science', 'Physical Science and Engineering', 'Social Sciences']",24
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Math and Logic']",24
"['Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",24
"['Business', 'Life Sciences', 'Life Sciences', 'Physical Science and Engineering']",24
"['Data Science', 'Data Science', 'Life Sciences', 'Math and Logic']",23
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Math and Logic']",23
"['Data Science', 'Life Sciences', 'Math and Logic', 'Math and Logic']",22
"['Computer Science', 'Data Science', 'Data Science', 'Physical Science and Engineering']",22
"['Arts and Humanities', 'Business', 'Business', 'Math and Logic']",22
"['Arts and Humanities', 'Computer Science', 'Data Science', 'Data Science']",21
"['Computer Science', 'Computer Science', 'Data Science', 'Physical Science and Engineering']",21
"['Business', 'Computer Science', 'Data Science', 'Math and Logic']",21
"['Data Science', 'Life Sciences', 'Social Sciences', 'Social Sciences']",21
"['Computer Science', 'Social Sciences', 'Social Sciences', 'Social Sciences']",21
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Data Science']",21
"['Business', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",21
"['Computer Science', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",20
"['Life Sciences', 'Social Sciences', 'Social Sciences', 'Social Sciences']",20
"['Computer Science', 'Data Science', 'Social Sciences', 'Social Sciences']",20
"['Business', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",19
"['Arts and Humanities', 'Business', 'Business', 'Data Science']",19
"['Life Sciences', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",19
"['Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",19
"['Business', 'Data Science', 'Social Sciences', 'Social Sciences']",19
"['Computer Science', 'Computer Science', 'Math and Logic', 'Physical Science and Engineering']",18
"['Data Science', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",18
"['Business', 'Business', 'Life Sciences', 'Physical Science and Engineering']",18
"['Business', 'Data Science', 'Math and Logic', 'Social Sciences']",18
"['Business', 'Business', 'Social Sciences', 'Social Sciences']",18
"['Business', 'Computer Science', 'Computer Science', 'Physical Science and Engineering']",17
"['Arts and Humanities', 'Data Science', 'Data Science', 'Physical Science and Engineering']",17
"['Business', 'Data Science', 'Life Sciences', 'Math and Logic']",17
"['Business', 'Data Science', 'Math and Logic', 'Physical Science and Engineering']",17
"['Life Sciences', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",17
"['Computer Science', 'Data Science', 'Data Science', 'Social Sciences']",16
"['Arts and Humanities', 'Data Science', 'Data Science', 'Life Sciences']",16
"['Arts and Humanities', 'Data Science', 'Data Science', 'Math and Logic']",15
"['Arts and Humanities', 'Math and Logic', 'Math and Logic', 'Social Sciences']",15
"['Data Science', 'Data Science', 'Math and Logic', 'Social Sciences']",15
"['Business', 'Business', 'Life Sciences', 'Math and Logic']",15
"['Arts and Humanities', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",15
"['Computer Science', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",15
"['Arts and Humanities', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",15
"['Data Science', 'Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering']",15
"['Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities', 'Arts and Humanities']",15
"['Data Science', 'Data Science', 'Life Sciences', 'Physical Science and Engineering']",14
"['Data Science', 'Math and Logic', 'Math and Logic', 'Social Sciences']",13
"['Data Science', 'Math and Logic', 'Math and Logic', 'Physical Science and Engineering']",13
"['Business', 'Business', 'Math and Logic', 'Social Sciences']",13
"['Business', 'Computer Science', 'Computer Science', 'Data Science']",13
"['Business', 'Business', 'Computer Science', 'Physical Science and Engineering']",13
"['Business', 'Social Sciences', 'Social Sciences', 'Social Sciences']",13
"['Computer Science', 'Computer Science', 'Data Science', 'Data Science']",12
"['Business', 'Business', 'Computer Science', 'Math and Logic']",12
"['Business', 'Business', 'Math and Logic', 'Physical Science and Engineering']",12
"['Business', 'Data Science', 'Life Sciences', 'Life Sciences']",12
"['Business', 'Business', 'Data Science', 'Social Sciences']",12
"['Business', 'Business', 'Physical Science and Engineering', 'Social Sciences']",12
"['Computer Science', 'Math and Logic', 'Math and Logic', 'Physical Science and Engineering']",11
"['Data Science', 'Data Science', 'Math and Logic', 'Math and Logic']",11
"['Arts and Humanities', 'Data Science', 'Data Science', 'Social Sciences']",11
"['Data Science', 'Data Science', 'Life Sciences', 'Social Sciences']",11
"['Data Science', 'Data Science', 'Physical Science and Engineering', 'Social Sciences']",11
"['Business', 'Business', 'Physical Science and Engineering', 'Physical Science and Engineering']",11
"['Business', 'Business', 'Life Sciences', 'Life Sciences']",11
"['Business', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",11
"['Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",11
"['Business', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",11
"['Business', 'Business', 'Computer Science', 'Data Science']",10
"['Business', 'Business', 'Data Science', 'Life Sciences']",10
"['Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",10
"['Business', 'Life Sciences', 'Math and Logic', 'Math and Logic']",10
"['Business', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",10
"['Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",10
"['Data Science', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",10
"['Arts and Humanities', 'Data Science', 'Math and Logic', 'Math and Logic']",9
"['Math and Logic', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",9
"['Business', 'Business', 'Computer Science', 'Computer Science']",9
"['Life Sciences', 'Math and Logic', 'Math and Logic', 'Physical Science and Engineering']",8
"['Business', 'Computer Science', 'Math and Logic', 'Math and Logic']",8
"['Life Sciences', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",8
"['Data Science', 'Life Sciences', 'Life Sciences', 'Life Sciences']",7
"['Data Science', 'Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering']",7
"['Data Science', 'Math and Logic', 'Social Sciences', 'Social Sciences']",7
"['Business', 'Business', 'Data Science', 'Math and Logic']",6
"['Math and Logic', 'Social Sciences', 'Social Sciences', 'Social Sciences']",6
"['Business', 'Computer Science', 'Data Science', 'Data Science']",6
"['Business', 'Data Science', 'Data Science', 'Physical Science and Engineering']",6
"['Arts and Humanities', 'Business', 'Data Science', 'Data Science']",6
"['Arts and Humanities', 'Business', 'Business', 'Business']",6
"['Math and Logic', 'Math and Logic', 'Physical Science and Engineering', 'Social Sciences']",5
"['Computer Science', 'Data Science', 'Data Science', 'Data Science']",5
"['Math and Logic', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",5
"['Business', 'Math and Logic', 'Math and Logic', 'Social Sciences']",5
"['Math and Logic', 'Math and Logic', 'Social Sciences', 'Social Sciences']",5
"['Physical Science and Engineering', 'Social Sciences', 'Social Sciences', 'Social Sciences']",5
"['Data Science', 'Data Science', 'Data Science', 'Math and Logic']",4
"['Computer Science', 'Computer Science', 'Computer Science', 'Data Science']",4
"['Arts and Humanities', 'Business', 'Math and Logic', 'Math and Logic']",4
"['Data Science', 'Data Science', 'Life Sciences', 'Life Sciences']",4
"['Business', 'Business', 'Data Science', 'Physical Science and Engineering']",4
"['Business', 'Business', 'Business', 'Life Sciences']",4
"['Arts and Humanities', 'Arts and Humanities', 'Data Science', 'Data Science']",4
"['Computer Science', 'Computer Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",4
"['Data Science', 'Social Sciences', 'Social Sciences', 'Social Sciences']",4
"['Business', 'Business', 'Business', 'Social Sciences']",4
"['Computer Science', 'Math and Logic', 'Math and Logic', 'Math and Logic']",3
"['Arts and Humanities', 'Math and Logic', 'Math and Logic', 'Physical Science and Engineering']",3
"['Data Science', 'Math and Logic', 'Math and Logic', 'Math and Logic']",3
"['Computer Science', 'Computer Science', 'Computer Science', 'Physical Science and Engineering']",3
"['Arts and Humanities', 'Data Science', 'Data Science', 'Data Science']",3
"['Data Science', 'Data Science', 'Data Science', 'Life Sciences']",3
"['Data Science', 'Data Science', 'Data Science', 'Physical Science and Engineering']",3
"['Business', 'Business', 'Business', 'Physical Science and Engineering']",3
"['Business', 'Data Science', 'Data Science', 'Math and Logic']",3
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",3
"['Data Science', 'Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering']",3
"['Business', 'Data Science', 'Data Science', 'Social Sciences']",3
"['Business', 'Data Science', 'Data Science', 'Life Sciences']",3
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences', 'Social Sciences']",3
"['Business', 'Business', 'Business', 'Computer Science']",3
"['Life Sciences', 'Math and Logic', 'Math and Logic', 'Math and Logic']",2
"['Arts and Humanities', 'Arts and Humanities', 'Math and Logic', 'Math and Logic']",2
"['Data Science', 'Data Science', 'Data Science', 'Social Sciences']",2
"['Business', 'Business', 'Business', 'Math and Logic']",2
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning', 'Physical Science and Engineering']",2
"['Arts and Humanities', 'Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering']",2
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Social Sciences']",2
"['Arts and Humanities', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",2
"['Arts and Humanities', 'Computer Science', 'Language Learning', 'Physical Science and Engineering']",2
"['Arts and Humanities', 'Math and Logic', 'Math and Logic', 'Math and Logic']",1
"['Math and Logic', 'Math and Logic', 'Math and Logic', 'Social Sciences']",1
"['Math and Logic', 'Math and Logic', 'Math and Logic', 'Physical Science and Engineering']",1
"['Arts and Humanities', 'Arts and Humanities', 'Language Learning', 'Social Sciences']",1
"['Arts and Humanities', 'Arts and Humanities', 'Computer Science', 'Language Learning']",1
"['Language Learning', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Social Sciences']",1
"['Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",1
"['Business', 'Data Science', 'Data Science', 'Data Science']",1
"['Business', 'Business', 'Business', 'Data Science']",1
"['Social Sciences', 'Social Sciences', 'Social Sciences', 'Social Sciences']",1
"['Data Science', 'Physical Science and Engineering', 'Physical Science and Engineering', 'Physical Science and Engineering']",1
"['Computer Science', 'Language Learning', 'Physical Science and Engineering', 'Social Sciences']",1
