"","V1","V2","V3"
"result.742","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.743","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.744","Math and Logic","Arts and Humanities","Life Sciences"
"result.745","Math and Logic","Arts and Humanities","Life Sciences"
"result.746","Math and Logic","Arts and Humanities","Life Sciences"
"result.747","Math and Logic","Arts and Humanities","Data Science"
"result.748","Math and Logic","Arts and Humanities","Life Sciences"
"result.749","Math and Logic","Arts and Humanities","Social Sciences"
"result.750","Math and Logic","Arts and Humanities","Life Sciences"
"result.751","Math and Logic","Arts and Humanities","Math and Logic"
"result.752","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.753","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.754","Math and Logic","Arts and Humanities","Business"
"result.755","Math and Logic","Arts and Humanities","Life Sciences"
"result.756","Math and Logic","Arts and Humanities","Life Sciences"
"result.757","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.758","Math and Logic","Arts and Humanities","Social Sciences"
"result.759","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.760","Math and Logic","Arts and Humanities","Computer Science"
"result.761","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.762","Math and Logic","Arts and Humanities","Computer Science"
"result.763","Math and Logic","Life Sciences","Social Sciences"
"result.764","Math and Logic","Life Sciences","Life Sciences"
"result.765","Math and Logic","Life Sciences","Math and Logic"
"result.766","Math and Logic","Life Sciences","Business"
"result.767","Math and Logic","Life Sciences","Life Sciences"
"result.768","Math and Logic","Life Sciences","Social Sciences"
"result.769","Math and Logic","Life Sciences","Social Sciences"
"result.770","Math and Logic","Life Sciences","Computer Science"
"result.771","Math and Logic","Data Science","Data Science"
"result.772","Math and Logic","Data Science","Social Sciences"
"result.773","Math and Logic","Data Science","Computer Science"
"result.774","Math and Logic","Data Science","Business"
"result.775","Math and Logic","Data Science","Life Sciences"
"result.776","Math and Logic","Data Science","Arts and Humanities"
"result.777","Math and Logic","Data Science","Physical Science and Engineering"
"result.778","Math and Logic","Data Science","Social Sciences"
"result.779","Math and Logic","Computer Science","Life Sciences"
"result.780","Math and Logic","Computer Science","Social Sciences"
"result.781","Math and Logic","Computer Science","Arts and Humanities"
"result.782","Math and Logic","Computer Science","Business"
"result.783","Math and Logic","Computer Science","Life Sciences"
"result.784","Math and Logic","Computer Science","Business"
"result.785","Math and Logic","Computer Science","Arts and Humanities"
"result.786","Math and Logic","Computer Science","Business"
"result.787","Math and Logic","Computer Science","Physical Science and Engineering"
"result.788","Math and Logic","Computer Science","Physical Science and Engineering"
"result.789","Math and Logic","Computer Science","Social Sciences"
"result.790","Math and Logic","Computer Science","Life Sciences"
"result.791","Math and Logic","Computer Science","Physical Science and Engineering"
"result.792","Math and Logic","Computer Science","Physical Science and Engineering"
"result.793","Math and Logic","Life Sciences","Computer Science"
"result.794","Math and Logic","Life Sciences","Arts and Humanities"
"result.795","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.796","Math and Logic","Social Sciences","Arts and Humanities"
"result.797","Math and Logic","Social Sciences","Life Sciences"
"result.798","Math and Logic","Social Sciences","Math and Logic"
"result.799","Math and Logic","Social Sciences","Physical Science and Engineering"
"result.800","Math and Logic","Social Sciences","Business"
"result.801","Math and Logic","Social Sciences","Life Sciences"
"result.802","Math and Logic","Social Sciences","Social Sciences"
"result.803","Math and Logic","Data Science","Social Sciences"
"result.804","Math and Logic","Data Science","Computer Science"
"result.805","Math and Logic","Data Science","Business"
"result.806","Math and Logic","Data Science","Life Sciences"
"result.807","Math and Logic","Data Science","Arts and Humanities"
"result.808","Math and Logic","Data Science","Business"
"result.809","Math and Logic","Data Science","Physical Science and Engineering"
"result.810","Math and Logic","Arts and Humanities","Business"
"result.811","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.812","Math and Logic","Arts and Humanities","Life Sciences"
"result.813","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.814","Math and Logic","Arts and Humanities","Life Sciences"
"result.815","Math and Logic","Data Science","Computer Science"
"result.816","Math and Logic","Data Science","Life Sciences"
"result.817","Math and Logic","Data Science","Business"
"result.818","Math and Logic","Data Science","Physical Science and Engineering"
"result.819","Math and Logic","Data Science","Life Sciences"
"result.820","Math and Logic","Data Science","Physical Science and Engineering"
"result.821","Math and Logic","Math and Logic","Social Sciences"
"result.822","Math and Logic","Math and Logic","Social Sciences"
"result.823","Math and Logic","Math and Logic","Physical Science and Engineering"
"result.824","Math and Logic","Math and Logic","Data Science"
"result.825","Math and Logic","Math and Logic","Social Sciences"
"result.826","Math and Logic","Math and Logic","Life Sciences"
"result.827","Math and Logic","Math and Logic","Computer Science"
"result.828","Math and Logic","Data Science","Life Sciences"
"result.829","Math and Logic","Data Science","Social Sciences"
"result.830","Math and Logic","Data Science","Social Sciences"
"result.831","Math and Logic","Data Science","Arts and Humanities"
"result.832","Math and Logic","Data Science","Business"
"result.833","Math and Logic","Data Science","Arts and Humanities"
"result.834","Math and Logic","Data Science","Social Sciences"
"result.835","Math and Logic","Data Science","Arts and Humanities"
"result.836","Math and Logic","Data Science","Social Sciences"
"result.837","Math and Logic","Data Science","Arts and Humanities"
"result.838","Math and Logic","Data Science","Arts and Humanities"
"result.839","Math and Logic","Data Science","Physical Science and Engineering"
"result.840","Math and Logic","Data Science","Business"
"result.841","Math and Logic","Data Science","Business"
"result.842","Math and Logic","Data Science","Life Sciences"
"result.843","Math and Logic","Data Science","Computer Science"
"result.844","Math and Logic","Data Science","Arts and Humanities"
"result.845","Math and Logic","Data Science","Computer Science"
"result.846","Math and Logic","Data Science","Computer Science"
"result.847","Math and Logic","Life Sciences","Social Sciences"
"result.848","Math and Logic","Life Sciences","Social Sciences"
"result.849","Math and Logic","Life Sciences","Arts and Humanities"
"result.850","Math and Logic","Life Sciences","Business"
"result.851","Math and Logic","Life Sciences","Arts and Humanities"
"result.852","Math and Logic","Life Sciences","Social Sciences"
"result.853","Math and Logic","Life Sciences","Arts and Humanities"
"result.854","Math and Logic","Life Sciences","Social Sciences"
"result.855","Math and Logic","Life Sciences","Arts and Humanities"
"result.856","Math and Logic","Life Sciences","Arts and Humanities"
"result.857","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.858","Math and Logic","Life Sciences","Business"
"result.859","Math and Logic","Life Sciences","Business"
"result.860","Math and Logic","Life Sciences","Life Sciences"
"result.861","Math and Logic","Life Sciences","Computer Science"
"result.862","Math and Logic","Life Sciences","Arts and Humanities"
"result.863","Math and Logic","Life Sciences","Computer Science"
"result.864","Math and Logic","Life Sciences","Computer Science"
"result.865","Math and Logic","Social Sciences","Social Sciences"
"result.866","Math and Logic","Social Sciences","Arts and Humanities"
"result.867","Math and Logic","Social Sciences","Business"
"result.868","Math and Logic","Social Sciences","Arts and Humanities"
"result.869","Math and Logic","Social Sciences","Social Sciences"
"result.870","Math and Logic","Social Sciences","Arts and Humanities"
"result.871","Math and Logic","Social Sciences","Physical Science and Engineering"
"result.872","Math and Logic","Social Sciences","Social Sciences"
"result.873","Math and Logic","Social Sciences","Arts and Humanities"
"result.874","Math and Logic","Social Sciences","Arts and Humanities"
"result.875","Math and Logic","Social Sciences","Physical Science and Engineering"
"result.876","Math and Logic","Social Sciences","Business"
"result.877","Math and Logic","Social Sciences","Business"
"result.878","Math and Logic","Social Sciences","Life Sciences"
"result.879","Math and Logic","Social Sciences","Computer Science"
"result.880","Math and Logic","Social Sciences","Arts and Humanities"
"result.881","Math and Logic","Social Sciences","Computer Science"
"result.882","Math and Logic","Social Sciences","Computer Science"
"result.883","Math and Logic","Social Sciences","Arts and Humanities"
"result.884","Math and Logic","Social Sciences","Business"
"result.885","Math and Logic","Social Sciences","Arts and Humanities"
"result.886","Math and Logic","Social Sciences","Social Sciences"
"result.887","Math and Logic","Social Sciences","Arts and Humanities"
"result.888","Math and Logic","Social Sciences","Social Sciences"
"result.889","Math and Logic","Social Sciences","Arts and Humanities"
"result.890","Math and Logic","Social Sciences","Arts and Humanities"
"result.891","Math and Logic","Social Sciences","Physical Science and Engineering"
"result.892","Math and Logic","Social Sciences","Business"
"result.893","Math and Logic","Social Sciences","Business"
"result.894","Math and Logic","Social Sciences","Life Sciences"
"result.895","Math and Logic","Social Sciences","Computer Science"
"result.896","Math and Logic","Social Sciences","Arts and Humanities"
"result.897","Math and Logic","Social Sciences","Computer Science"
"result.898","Math and Logic","Social Sciences","Computer Science"
"result.899","Math and Logic","Arts and Humanities","Business"
"result.900","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.901","Math and Logic","Arts and Humanities","Social Sciences"
"result.902","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.903","Math and Logic","Arts and Humanities","Business"
"result.904","Math and Logic","Arts and Humanities","Social Sciences"
"result.905","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.906","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.907","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.908","Math and Logic","Arts and Humanities","Business"
"result.909","Math and Logic","Arts and Humanities","Business"
"result.910","Math and Logic","Arts and Humanities","Life Sciences"
"result.911","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.912","Math and Logic","Arts and Humanities","Computer Science"
"result.913","Math and Logic","Arts and Humanities","Life Sciences"
"result.914","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.915","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.916","Math and Logic","Arts and Humanities","Computer Science"
"result.917","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.918","Math and Logic","Arts and Humanities","Computer Science"
"result.919","Math and Logic","Business","Life Sciences"
"result.920","Math and Logic","Business","Arts and Humanities"
"result.921","Math and Logic","Business","Social Sciences"
"result.922","Math and Logic","Business","Arts and Humanities"
"result.923","Math and Logic","Business","Social Sciences"
"result.924","Math and Logic","Business","Arts and Humanities"
"result.925","Math and Logic","Business","Arts and Humanities"
"result.926","Math and Logic","Business","Physical Science and Engineering"
"result.927","Math and Logic","Business","Business"
"result.928","Math and Logic","Business","Physical Science and Engineering"
"result.929","Math and Logic","Business","Business"
"result.930","Math and Logic","Business","Life Sciences"
"result.931","Math and Logic","Business","Social Sciences"
"result.932","Math and Logic","Business","Computer Science"
"result.933","Math and Logic","Business","Arts and Humanities"
"result.934","Math and Logic","Business","Computer Science"
"result.935","Math and Logic","Business","Computer Science"
"result.936","Math and Logic","Life Sciences","Math and Logic"
"result.937","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.938","Math and Logic","Life Sciences","Business"
"result.939","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.940","Math and Logic","Life Sciences","Life Sciences"
"result.941","Math and Logic","Life Sciences","Social Sciences"
"result.942","Math and Logic","Social Sciences","Computer Science"
"result.943","Math and Logic","Social Sciences","Business"
"result.944","Math and Logic","Social Sciences","Life Sciences"
"result.945","Math and Logic","Social Sciences","Arts and Humanities"
"result.946","Math and Logic","Social Sciences","Physical Science and Engineering"
"result.947","Math and Logic","Computer Science","Business"
"result.948","Math and Logic","Computer Science","Life Sciences"
"result.949","Math and Logic","Computer Science","Arts and Humanities"
"result.950","Math and Logic","Computer Science","Business"
"result.951","Math and Logic","Computer Science","Physical Science and Engineering"
"result.952","Math and Logic","Computer Science","Social Sciences"
"result.953","Math and Logic","Computer Science","Physical Science and Engineering"
"result.954","Math and Logic","Computer Science","Life Sciences"
"result.955","Math and Logic","Computer Science","Physical Science and Engineering"
"result.956","Math and Logic","Business","Life Sciences"
"result.957","Math and Logic","Business","Arts and Humanities"
"result.958","Math and Logic","Business","Physical Science and Engineering"
"result.959","Math and Logic","Arts and Humanities","Social Sciences"
"result.960","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.961","Math and Logic","Arts and Humanities","Social Sciences"
"result.962","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.963","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.964","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.965","Math and Logic","Arts and Humanities","Business"
"result.966","Math and Logic","Arts and Humanities","Business"
"result.967","Math and Logic","Arts and Humanities","Life Sciences"
"result.968","Math and Logic","Arts and Humanities","Computer Science"
"result.969","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.970","Math and Logic","Arts and Humanities","Computer Science"
"result.971","Math and Logic","Arts and Humanities","Computer Science"
"result.972","Math and Logic","Life Sciences","Arts and Humanities"
"result.973","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.974","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.975","Math and Logic","Life Sciences","Life Sciences"
"result.976","Math and Logic","Social Sciences","Arts and Humanities"
"result.977","Math and Logic","Social Sciences","Social Sciences"
"result.978","Math and Logic","Social Sciences","Arts and Humanities"
"result.979","Math and Logic","Social Sciences","Arts and Humanities"
"result.980","Math and Logic","Social Sciences","Physical Science and Engineering"
"result.981","Math and Logic","Social Sciences","Business"
"result.982","Math and Logic","Social Sciences","Business"
"result.983","Math and Logic","Social Sciences","Life Sciences"
"result.984","Math and Logic","Social Sciences","Computer Science"
"result.985","Math and Logic","Social Sciences","Arts and Humanities"
"result.986","Math and Logic","Social Sciences","Computer Science"
"result.987","Math and Logic","Social Sciences","Computer Science"
"result.988","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.989","Math and Logic","Arts and Humanities","Social Sciences"
"result.990","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.991","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.992","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.993","Math and Logic","Arts and Humanities","Business"
"result.994","Math and Logic","Arts and Humanities","Business"
"result.995","Math and Logic","Arts and Humanities","Life Sciences"
"result.996","Math and Logic","Arts and Humanities","Computer Science"
"result.997","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.998","Math and Logic","Arts and Humanities","Computer Science"
"result.999","Math and Logic","Arts and Humanities","Computer Science"
"result.1000","Math and Logic","Physical Science and Engineering","Business"
"result.1001","Math and Logic","Physical Science and Engineering","Physical Science and Engineering"
"result.1002","Math and Logic","Math and Logic","Business"
"result.1003","Math and Logic","Math and Logic","Life Sciences"
"result.1004","Math and Logic","Math and Logic","Social Sciences"
"result.1005","Math and Logic","Business","Business"
"result.1006","Math and Logic","Business","Physical Science and Engineering"
"result.1007","Math and Logic","Business","Life Sciences"
"result.1008","Math and Logic","Business","Physical Science and Engineering"
"result.1009","Math and Logic","Business","Physical Science and Engineering"
"result.1010","Math and Logic","Social Sciences","Arts and Humanities"
"result.1011","Math and Logic","Social Sciences","Arts and Humanities"
"result.1012","Math and Logic","Social Sciences","Physical Science and Engineering"
"result.1013","Math and Logic","Social Sciences","Business"
"result.1014","Math and Logic","Social Sciences","Business"
"result.1015","Math and Logic","Social Sciences","Life Sciences"
"result.1016","Math and Logic","Social Sciences","Computer Science"
"result.1017","Math and Logic","Social Sciences","Arts and Humanities"
"result.1018","Math and Logic","Social Sciences","Computer Science"
"result.1019","Math and Logic","Social Sciences","Computer Science"
"result.1020","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.1021","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.1022","Math and Logic","Arts and Humanities","Business"
"result.1023","Math and Logic","Arts and Humanities","Business"
"result.1024","Math and Logic","Arts and Humanities","Data Science"
"result.1025","Math and Logic","Arts and Humanities","Life Sciences"
"result.1026","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.1027","Math and Logic","Arts and Humanities","Computer Science"
"result.1028","Math and Logic","Arts and Humanities","Social Sciences"
"result.1029","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.1030","Math and Logic","Arts and Humanities","Computer Science"
"result.1031","Math and Logic","Arts and Humanities","Computer Science"
"result.1032","Math and Logic","Arts and Humanities","Computer Science"
"result.1033","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.1034","Math and Logic","Arts and Humanities","Business"
"result.1035","Math and Logic","Arts and Humanities","Business"
"result.1036","Math and Logic","Arts and Humanities","Life Sciences"
"result.1037","Math and Logic","Arts and Humanities","Physical Science and Engineering"
"result.1038","Math and Logic","Arts and Humanities","Computer Science"
"result.1039","Math and Logic","Arts and Humanities","Arts and Humanities"
"result.1040","Math and Logic","Arts and Humanities","Computer Science"
"result.1041","Math and Logic","Arts and Humanities","Computer Science"
"result.1042","Math and Logic","Arts and Humanities","Computer Science"
"result.1043","Math and Logic","Physical Science and Engineering","Business"
"result.1044","Math and Logic","Physical Science and Engineering","Business"
"result.1045","Math and Logic","Physical Science and Engineering","Life Sciences"
"result.1046","Math and Logic","Physical Science and Engineering","Life Sciences"
"result.1047","Math and Logic","Physical Science and Engineering","Computer Science"
"result.1048","Math and Logic","Physical Science and Engineering","Arts and Humanities"
"result.1049","Math and Logic","Physical Science and Engineering","Computer Science"
"result.1050","Math and Logic","Physical Science and Engineering","Computer Science"
"result.1051","Math and Logic","Business","Business"
"result.1052","Math and Logic","Business","Life Sciences"
"result.1053","Math and Logic","Business","Physical Science and Engineering"
"result.1054","Math and Logic","Business","Social Sciences"
"result.1055","Math and Logic","Business","Computer Science"
"result.1056","Math and Logic","Business","Life Sciences"
"result.1057","Math and Logic","Business","Physical Science and Engineering"
"result.1058","Math and Logic","Business","Arts and Humanities"
"result.1059","Math and Logic","Business","Computer Science"
"result.1060","Math and Logic","Business","Physical Science and Engineering"
"result.1061","Math and Logic","Business","Computer Science"
"result.1062","Math and Logic","Business","Computer Science"
"result.1063","Math and Logic","Computer Science","Life Sciences"
"result.1064","Math and Logic","Computer Science","Physical Science and Engineering"
"result.1065","Math and Logic","Computer Science","Life Sciences"
"result.1066","Math and Logic","Computer Science","Physical Science and Engineering"
"result.1067","Math and Logic","Physical Science and Engineering","Data Science"
"result.1068","Math and Logic","Physical Science and Engineering","Social Sciences"
"result.1069","Math and Logic","Physical Science and Engineering","Social Sciences"
"result.1070","Math and Logic","Physical Science and Engineering","Computer Science"
"result.1071","Math and Logic","Business","Life Sciences"
"result.1072","Math and Logic","Business","Computer Science"
"result.1073","Math and Logic","Business","Arts and Humanities"
"result.1074","Math and Logic","Business","Computer Science"
"result.1075","Math and Logic","Business","Computer Science"
"result.1076","Math and Logic","Data Science","Social Sciences"
"result.1077","Math and Logic","Data Science","Computer Science"
"result.1078","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.1079","Math and Logic","Life Sciences","Life Sciences"
"result.1080","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.1081","Math and Logic","Life Sciences","Life Sciences"
"result.1082","Math and Logic","Life Sciences","Social Sciences"
"result.1083","Math and Logic","Life Sciences","Computer Science"
"result.1084","Math and Logic","Life Sciences","Arts and Humanities"
"result.1085","Math and Logic","Life Sciences","Computer Science"
"result.1086","Math and Logic","Life Sciences","Computer Science"
"result.1087","Math and Logic","Physical Science and Engineering","Life Sciences"
"result.1088","Math and Logic","Physical Science and Engineering","Physical Science and Engineering"
"result.1089","Math and Logic","Physical Science and Engineering","Physical Science and Engineering"
"result.1090","Math and Logic","Physical Science and Engineering","Computer Science"
"result.1091","Math and Logic","Social Sciences","Computer Science"
"result.1092","Math and Logic","Computer Science","Arts and Humanities"
"result.1093","Math and Logic","Computer Science","Computer Science"
"result.1094","Math and Logic","Computer Science","Computer Science"
"result.1095","Math and Logic","Social Sciences","Computer Science"
"result.1096","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.1097","Math and Logic","Life Sciences","Physical Science and Engineering"
"result.1098","Math and Logic","Physical Science and Engineering","Life Sciences"
"result.1099","Math and Logic","Physical Science and Engineering","Arts and Humanities"
"result.1100","Math and Logic","Physical Science and Engineering","Physical Science and Engineering"
"result.1101","Math and Logic","Life Sciences","Arts and Humanities"
"result.1102","Math and Logic","Computer Science","Physical Science and Engineering"
"result.1103","Math and Logic","Arts and Humanities","Computer Science"
"result.1104","Math and Logic","Arts and Humanities","Computer Science"
"result.1105","Math and Logic","Computer Science","Computer Science"
"result.1106","Computer Science","Math and Logic","Business"
"result.1107","Computer Science","Life Sciences","Life Sciences"
"result.1108","Computer Science","Business","Computer Science"
"result.1109","Computer Science","Life Sciences","Social Sciences"
"result.1110","Arts and Humanities","Computer Science","Arts and Humanities"
"result.1111","Arts and Humanities","Computer Science","Physical Science and Engineering"
"result.1112","Arts and Humanities","Computer Science","Arts and Humanities"
"result.1113","Arts and Humanities","Computer Science","Physical Science and Engineering"
"result.1114","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1115","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.1116","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.1117","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1118","Arts and Humanities","Arts and Humanities","Business"
"result.1119","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.1120","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1121","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1122","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.1123","Arts and Humanities","Social Sciences","Social Sciences"
"result.1124","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.1125","Arts and Humanities","Physical Science and Engineering","Arts and Humanities"
"result.1126","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.1127","Arts and Humanities","Physical Science and Engineering","Computer Science"
"result.1128","Arts and Humanities","Physical Science and Engineering","Arts and Humanities"
"result.1129","Arts and Humanities","Physical Science and Engineering","Business"
"result.1130","Arts and Humanities","Physical Science and Engineering","Business"
"result.1131","Arts and Humanities","Physical Science and Engineering","Social Sciences"
"result.1132","Arts and Humanities","Physical Science and Engineering","Life Sciences"
"result.1133","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering"
"result.1134","Arts and Humanities","Physical Science and Engineering","Arts and Humanities"
"result.1135","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering"
"result.1136","Arts and Humanities","Physical Science and Engineering","Life Sciences"
"result.1137","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering"
"result.1138","Arts and Humanities","Physical Science and Engineering","Physical Science and Engineering"
"result.1139","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.1140","Arts and Humanities","Life Sciences","Social Sciences"
"result.1141","Arts and Humanities","Life Sciences","Social Sciences"
"result.1142","Arts and Humanities","Life Sciences","Arts and Humanities"
"result.1143","Arts and Humanities","Life Sciences","Life Sciences"
"result.1144","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.1145","Arts and Humanities","Life Sciences","Business"
"result.1146","Arts and Humanities","Life Sciences","Social Sciences"
"result.1147","Arts and Humanities","Life Sciences","Life Sciences"
"result.1148","Arts and Humanities","Life Sciences","Life Sciences"
"result.1149","Arts and Humanities","Life Sciences","Life Sciences"
"result.1150","Arts and Humanities","Life Sciences","Computer Science"
"result.1151","Arts and Humanities","Life Sciences","Life Sciences"
"result.1152","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.1153","Arts and Humanities","Life Sciences","Life Sciences"
"result.1154","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.1155","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.1156","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1157","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.1158","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1159","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1160","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1161","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1162","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1163","Arts and Humanities","Arts and Humanities","Arts and Humanities"
"result.1164","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.1165","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1166","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1167","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1168","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1169","Arts and Humanities","Arts and Humanities","Language Learning"
"result.1170","Arts and Humanities","Arts and Humanities","Business"
"result.1171","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1172","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1173","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1174","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1175","Arts and Humanities","Arts and Humanities","Computer Science"
"result.1176","Arts and Humanities","Arts and Humanities","Computer Science"
"result.1177","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.1178","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1179","Arts and Humanities","Arts and Humanities","Computer Science"
"result.1180","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1181","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1182","Arts and Humanities","Computer Science","Social Sciences"
"result.1183","Arts and Humanities","Computer Science","Arts and Humanities"
"result.1184","Arts and Humanities","Computer Science","Life Sciences"
"result.1185","Arts and Humanities","Computer Science","Business"
"result.1186","Arts and Humanities","Computer Science","Business"
"result.1187","Arts and Humanities","Computer Science","Physical Science and Engineering"
"result.1188","Arts and Humanities","Computer Science","Life Sciences"
"result.1189","Arts and Humanities","Computer Science","Physical Science and Engineering"
"result.1190","Arts and Humanities","Computer Science","Physical Science and Engineering"
"result.1191","Arts and Humanities","Computer Science","Physical Science and Engineering"
"result.1192","Arts and Humanities","Arts and Humanities","Social Sciences"
"result.1193","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1194","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1195","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1196","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1197","Arts and Humanities","Arts and Humanities","Life Sciences"
"result.1198","Arts and Humanities","Arts and Humanities","Computer Science"
"result.1199","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1200","Arts and Humanities","Computer Science","Social Sciences"
"result.1201","Arts and Humanities","Computer Science","Physical Science and Engineering"
"result.1202","Arts and Humanities","Computer Science","Social Sciences"
"result.1203","Arts and Humanities","Social Sciences","Life Sciences"
"result.1204","Arts and Humanities","Social Sciences","Life Sciences"
"result.1205","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.1206","Arts and Humanities","Social Sciences","Business"
"result.1207","Arts and Humanities","Social Sciences","Life Sciences"
"result.1208","Arts and Humanities","Social Sciences","Life Sciences"
"result.1209","Arts and Humanities","Social Sciences","Computer Science"
"result.1210","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.1211","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.1212","Arts and Humanities","Life Sciences","Life Sciences"
"result.1213","Arts and Humanities","Life Sciences","Social Sciences"
"result.1214","Arts and Humanities","Life Sciences","Life Sciences"
"result.1215","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.1216","Arts and Humanities","Life Sciences","Life Sciences"
"result.1217","Arts and Humanities","Life Sciences","Life Sciences"
"result.1218","Arts and Humanities","Life Sciences","Computer Science"
"result.1219","Arts and Humanities","Life Sciences","Physical Science and Engineering"
"result.1220","Arts and Humanities","Social Sciences","Arts and Humanities"
"result.1221","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.1222","Arts and Humanities","Social Sciences","Physical Science and Engineering"
"result.1223","Arts and Humanities","Social Sciences","Business"
"result.1224","Arts and Humanities","Arts and Humanities","Business"
"result.1225","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1226","Arts and Humanities","Arts and Humanities","Business"
"result.1227","Arts and Humanities","Arts and Humanities","Physical Science and Engineering"
"result.1228","Arts and Humanities","Arts and Humanities","Life Sciences"
