"","V1","V2","V3"
"result.669","Leadership and Management","Career Development","Business Strategy"
"result.670","Leadership and Management","Career Development","Electrical Engineering"
"result.671","Leadership and Management","Career Development","Medicine & Healthcare"
"result.672","Leadership and Management","Bioinformatics","Learning English"
"result.673","Leadership and Management","Bioinformatics","Physics"
"result.674","Leadership and Management","Bioinformatics","Business Strategy"
"result.675","Leadership and Management","Bioinformatics","Data Analysis"
"result.676","Leadership and Management","Bioinformatics","Philosophy"
"result.677","Leadership and Management","Bioinformatics","Music and Art"
"result.678","Leadership and Management","Bioinformatics","Physics and Astronomy"
"result.679","Leadership and Management","Bioinformatics","History"
"result.680","Leadership and Management","Bioinformatics","Business"
"result.681","Leadership and Management","Bioinformatics","Physics and Astronomy"
"result.682","Leadership and Management","Bioinformatics","Algorithms"
"result.683","Leadership and Management","Bioinformatics","Business Strategy"
"result.684","Leadership and Management","Bioinformatics","Electrical Engineering"
"result.685","Leadership and Management","Bioinformatics","Medicine & Healthcare"
"result.686","Leadership and Management","Learning English","Physics"
"result.687","Leadership and Management","Learning English","Business Strategy"
"result.688","Leadership and Management","Learning English","Data Analysis"
"result.689","Leadership and Management","Learning English","Philosophy"
"result.690","Leadership and Management","Learning English","Music and Art"
"result.691","Leadership and Management","Learning English","Physics and Astronomy"
"result.692","Leadership and Management","Learning English","History"
"result.693","Leadership and Management","Learning English","Business"
"result.694","Leadership and Management","Learning English","Physics and Astronomy"
"result.695","Leadership and Management","Learning English","Algorithms"
"result.696","Leadership and Management","Learning English","Business Strategy"
"result.697","Leadership and Management","Learning English","Electrical Engineering"
"result.698","Leadership and Management","Learning English","Medicine & Healthcare"
"result.699","Leadership and Management","Finance","Algorithms"
"result.700","Leadership and Management","Finance","Medicine & Healthcare"
"result.701","Leadership and Management","Finance","Leadership and Management"
"result.702","Leadership and Management","Finance","Environmental Science and Sustainability"
"result.703","Leadership and Management","Finance","History"
"result.704","Leadership and Management","Finance","Math and Logic"
"result.705","Leadership and Management","Finance","Medicine & Healthcare"
"result.706","Leadership and Management","Physics","Business Strategy"
"result.707","Leadership and Management","Physics","Data Analysis"
"result.708","Leadership and Management","Physics","Philosophy"
"result.709","Leadership and Management","Physics","Music and Art"
"result.710","Leadership and Management","Physics","Physics and Astronomy"
"result.711","Leadership and Management","Physics","History"
"result.712","Leadership and Management","Physics","Business"
"result.713","Leadership and Management","Physics","Physics and Astronomy"
"result.714","Leadership and Management","Physics","Algorithms"
"result.715","Leadership and Management","Physics","Business Strategy"
"result.716","Leadership and Management","Physics","Electrical Engineering"
"result.717","Leadership and Management","Physics","Medicine & Healthcare"
"result.718","Leadership and Management","Business Strategy","Data Analysis"
"result.719","Leadership and Management","Business Strategy","Philosophy"
"result.720","Leadership and Management","Business Strategy","Music and Art"
"result.721","Leadership and Management","Business Strategy","Physics and Astronomy"
"result.722","Leadership and Management","Business Strategy","History"
"result.723","Leadership and Management","Business Strategy","Business"
"result.724","Leadership and Management","Business Strategy","Physics and Astronomy"
"result.725","Leadership and Management","Business Strategy","Algorithms"
"result.726","Leadership and Management","Business Strategy","Business Strategy"
"result.727","Leadership and Management","Business Strategy","Electrical Engineering"
"result.728","Leadership and Management","Business Strategy","Medicine & Healthcare"
"result.729","Leadership and Management","Algorithms","Medicine & Healthcare"
"result.730","Leadership and Management","Algorithms","Leadership and Management"
"result.731","Leadership and Management","Algorithms","Environmental Science and Sustainability"
"result.732","Leadership and Management","Algorithms","History"
"result.733","Leadership and Management","Algorithms","Math and Logic"
"result.734","Leadership and Management","Algorithms","Medicine & Healthcare"
"result.735","Leadership and Management","Medicine & Healthcare","Leadership and Management"
"result.736","Leadership and Management","Medicine & Healthcare","Environmental Science and Sustainability"
"result.737","Leadership and Management","Medicine & Healthcare","History"
"result.738","Leadership and Management","Medicine & Healthcare","Math and Logic"
"result.739","Leadership and Management","Medicine & Healthcare","Medicine & Healthcare"
"result.740","Leadership and Management","Leadership and Management","Data Analysis"
"result.741","Leadership and Management","Leadership and Management","Environmental Science and Sustainability"
"result.742","Leadership and Management","Leadership and Management","History"
"result.743","Leadership and Management","Leadership and Management","Math and Logic"
"result.744","Leadership and Management","Leadership and Management","Medicine & Healthcare"
"result.745","Leadership and Management","Leadership and Management","Finance"
"result.746","Leadership and Management","Data Analysis","Philosophy"
"result.747","Leadership and Management","Data Analysis","Music and Art"
"result.748","Leadership and Management","Data Analysis","Physics and Astronomy"
"result.749","Leadership and Management","Data Analysis","History"
"result.750","Leadership and Management","Data Analysis","Business"
"result.751","Leadership and Management","Data Analysis","Physics and Astronomy"
"result.752","Leadership and Management","Data Analysis","Algorithms"
"result.753","Leadership and Management","Data Analysis","Business Strategy"
"result.754","Leadership and Management","Data Analysis","Environmental Science and Sustainability"
"result.755","Leadership and Management","Data Analysis","Electrical Engineering"
"result.756","Leadership and Management","Data Analysis","Medicine & Healthcare"
"result.757","Leadership and Management","Data Analysis","Finance"
"result.758","Leadership and Management","Philosophy","Music and Art"
"result.759","Leadership and Management","Philosophy","Physics and Astronomy"
"result.760","Leadership and Management","Philosophy","History"
"result.761","Leadership and Management","Philosophy","Business"
"result.762","Leadership and Management","Philosophy","Physics and Astronomy"
"result.763","Leadership and Management","Philosophy","Algorithms"
"result.764","Leadership and Management","Philosophy","Business Strategy"
"result.765","Leadership and Management","Philosophy","Electrical Engineering"
"result.766","Leadership and Management","Philosophy","Medicine & Healthcare"
"result.767","Leadership and Management","Music and Art","Physics and Astronomy"
"result.768","Leadership and Management","Music and Art","History"
"result.769","Leadership and Management","Music and Art","Business"
"result.770","Leadership and Management","Music and Art","Physics and Astronomy"
"result.771","Leadership and Management","Music and Art","Algorithms"
"result.772","Leadership and Management","Music and Art","Business Strategy"
"result.773","Leadership and Management","Music and Art","Environmental Science and Sustainability"
"result.774","Leadership and Management","Music and Art","Electrical Engineering"
"result.775","Leadership and Management","Music and Art","Medicine & Healthcare"
"result.776","Leadership and Management","Physics and Astronomy","History"
"result.777","Leadership and Management","Physics and Astronomy","Business"
"result.778","Leadership and Management","Physics and Astronomy","Physics and Astronomy"
"result.779","Leadership and Management","Physics and Astronomy","Algorithms"
"result.780","Leadership and Management","Physics and Astronomy","Business Strategy"
"result.781","Leadership and Management","Physics and Astronomy","Electrical Engineering"
"result.782","Leadership and Management","Physics and Astronomy","Medicine & Healthcare"
"result.783","Leadership and Management","History","Business"
"result.784","Leadership and Management","History","Physics and Astronomy"
"result.785","Leadership and Management","History","Algorithms"
"result.786","Leadership and Management","History","Business Strategy"
"result.787","Leadership and Management","History","Electrical Engineering"
"result.788","Leadership and Management","History","Medicine & Healthcare"
"result.789","Leadership and Management","Business","Physics and Astronomy"
"result.790","Leadership and Management","Business","Algorithms"
"result.791","Leadership and Management","Business","Business Strategy"
"result.792","Leadership and Management","Business","Electrical Engineering"
"result.793","Leadership and Management","Business","Medicine & Healthcare"
"result.794","Leadership and Management","Physics and Astronomy","Algorithms"
"result.795","Leadership and Management","Physics and Astronomy","Business Strategy"
"result.796","Leadership and Management","Physics and Astronomy","Electrical Engineering"
"result.797","Leadership and Management","Physics and Astronomy","Medicine & Healthcare"
"result.798","Leadership and Management","Algorithms","Business Strategy"
"result.799","Leadership and Management","Algorithms","Electrical Engineering"
"result.800","Leadership and Management","Algorithms","Medicine & Healthcare"
"result.801","Leadership and Management","Business Strategy","Electrical Engineering"
"result.802","Leadership and Management","Business Strategy","Medicine & Healthcare"
"result.803","Leadership and Management","Environmental Science and Sustainability","History"
"result.804","Leadership and Management","Environmental Science and Sustainability","Math and Logic"
"result.805","Leadership and Management","Environmental Science and Sustainability","Medicine & Healthcare"
"result.806","Leadership and Management","History","Math and Logic"
"result.807","Leadership and Management","History","Medicine & Healthcare"
"result.808","Leadership and Management","Math and Logic","Medicine & Healthcare"
"result.809","Leadership and Management","Electrical Engineering","Medicine & Healthcare"
"result.810","Math and Logic","Software Development","Biology"
"result.811","Math and Logic","Software Development","Nanotechnology"
"result.812","Math and Logic","Software Development","Psychology"
"result.813","Math and Logic","Biology","Nanotechnology"
"result.814","Math and Logic","Biology","Psychology"
"result.815","Math and Logic","Nanotechnology","Psychology"
"result.816","Philosophy","Business & Management","Business Essentials"
"result.817","Philosophy","Business & Management","Math and Logic"
"result.818","Philosophy","Business Essentials","Math and Logic"
"result.819","Probability and Statistics","Philosophy","Mobile and Web Development"
"result.820","Probability and Statistics","Philosophy","Physics and Astronomy"
"result.821","Probability and Statistics","Philosophy","Computer Security and Networks"
"result.822","Probability and Statistics","Mobile and Web Development","Physics and Astronomy"
"result.823","Probability and Statistics","Mobile and Web Development","Computer Security and Networks"
"result.824","Probability and Statistics","Physics and Astronomy","Computer Security and Networks"
"result.825","Chemistry","Entrepreneurship","Math and Logic"
"result.826","Chemistry","Entrepreneurship","Environmental Science and Sustainability"
"result.827","Chemistry","Entrepreneurship","Energy & Earth Sciences"
"result.828","Chemistry","Entrepreneurship","Philosophy"
"result.829","Chemistry","Entrepreneurship","History"
"result.830","Chemistry","Entrepreneurship","Social Sciences"
"result.831","Chemistry","Entrepreneurship","Leadership and Management"
"result.832","Chemistry","Entrepreneurship","Data Analysis"
"result.833","Chemistry","Entrepreneurship","Economics"
"result.834","Chemistry","Entrepreneurship","Business & Management"
"result.835","Chemistry","Entrepreneurship","Nutrition"
"result.836","Chemistry","Math and Logic","Environmental Science and Sustainability"
"result.837","Chemistry","Math and Logic","Energy & Earth Sciences"
"result.838","Chemistry","Math and Logic","Philosophy"
"result.839","Chemistry","Math and Logic","History"
"result.840","Chemistry","Math and Logic","Social Sciences"
"result.841","Chemistry","Math and Logic","Leadership and Management"
"result.842","Chemistry","Math and Logic","Data Analysis"
"result.843","Chemistry","Math and Logic","Economics"
"result.844","Chemistry","Math and Logic","Business & Management"
"result.845","Chemistry","Math and Logic","Nutrition"
"result.846","Chemistry","Environmental Science and Sustainability","Energy & Earth Sciences"
"result.847","Chemistry","Environmental Science and Sustainability","Philosophy"
"result.848","Chemistry","Environmental Science and Sustainability","History"
"result.849","Chemistry","Environmental Science and Sustainability","Social Sciences"
"result.850","Chemistry","Environmental Science and Sustainability","Leadership and Management"
"result.851","Chemistry","Environmental Science and Sustainability","Data Analysis"
"result.852","Chemistry","Environmental Science and Sustainability","Economics"
"result.853","Chemistry","Environmental Science and Sustainability","Business & Management"
"result.854","Chemistry","Environmental Science and Sustainability","Nutrition"
"result.855","Chemistry","Energy & Earth Sciences","Philosophy"
"result.856","Chemistry","Energy & Earth Sciences","History"
"result.857","Chemistry","Energy & Earth Sciences","Social Sciences"
"result.858","Chemistry","Energy & Earth Sciences","Leadership and Management"
"result.859","Chemistry","Energy & Earth Sciences","Data Analysis"
"result.860","Chemistry","Energy & Earth Sciences","Economics"
"result.861","Chemistry","Energy & Earth Sciences","Business & Management"
"result.862","Chemistry","Energy & Earth Sciences","Nutrition"
"result.863","Chemistry","Philosophy","History"
"result.864","Chemistry","Philosophy","Social Sciences"
"result.865","Chemistry","Philosophy","Leadership and Management"
"result.866","Chemistry","Philosophy","Data Analysis"
"result.867","Chemistry","Philosophy","Economics"
"result.868","Chemistry","Philosophy","Business & Management"
"result.869","Chemistry","Philosophy","Nutrition"
"result.870","Chemistry","History","Social Sciences"
"result.871","Chemistry","History","Leadership and Management"
"result.872","Chemistry","History","Data Analysis"
"result.873","Chemistry","History","Economics"
"result.874","Chemistry","History","Business & Management"
"result.875","Chemistry","History","Nutrition"
"result.876","Chemistry","Social Sciences","Leadership and Management"
"result.877","Chemistry","Social Sciences","Data Analysis"
"result.878","Chemistry","Social Sciences","Economics"
"result.879","Chemistry","Social Sciences","Business & Management"
"result.880","Chemistry","Social Sciences","Nutrition"
"result.881","Chemistry","Leadership and Management","Data Analysis"
"result.882","Chemistry","Leadership and Management","Economics"
"result.883","Chemistry","Leadership and Management","Business & Management"
"result.884","Chemistry","Leadership and Management","Nutrition"
"result.885","Chemistry","Data Analysis","Economics"
"result.886","Chemistry","Data Analysis","Business & Management"
"result.887","Chemistry","Data Analysis","Nutrition"
"result.888","Chemistry","Economics","Business & Management"
"result.889","Chemistry","Economics","Nutrition"
"result.890","Chemistry","Business & Management","Nutrition"
"result.891","Biology","Medicine & Healthcare","Data Analysis"
"result.892","Biology","Medicine & Healthcare","Math and Logic"
"result.893","Biology","Medicine & Healthcare","Personal Development"
"result.894","Biology","Medicine & Healthcare","Computer Science"
"result.895","Biology","Medicine & Healthcare","Biology & Life Sciences"
"result.896","Biology","Data Analysis","Math and Logic"
"result.897","Biology","Data Analysis","Personal Development"
"result.898","Biology","Data Analysis","Computer Science"
"result.899","Biology","Data Analysis","Biology & Life Sciences"
"result.900","Biology","Math and Logic","Personal Development"
"result.901","Biology","Math and Logic","Computer Science"
"result.902","Biology","Math and Logic","Biology & Life Sciences"
"result.903","Biology","Personal Development","Computer Science"
"result.904","Biology","Personal Development","Biology & Life Sciences"
"result.905","Biology","Computer Science","Biology & Life Sciences"
"result.906","Bioinformatics","Leadership and Management","Leadership and Management"
"result.907","Bioinformatics","Leadership and Management","Entrepreneurship"
"result.908","Bioinformatics","Leadership and Management","Energy & Earth Sciences"
"result.909","Bioinformatics","Leadership and Management","Career Development"
"result.910","Bioinformatics","Leadership and Management","Bioinformatics"
"result.911","Bioinformatics","Leadership and Management","Learning English"
"result.912","Bioinformatics","Leadership and Management","History"
"result.913","Bioinformatics","Leadership and Management","Physics"
"result.914","Bioinformatics","Leadership and Management","Business Strategy"
"result.915","Bioinformatics","Leadership and Management","Data Analysis"
"result.916","Bioinformatics","Leadership and Management","Philosophy"
"result.917","Bioinformatics","Leadership and Management","Music and Art"
"result.918","Bioinformatics","Leadership and Management","Physics and Astronomy"
"result.919","Bioinformatics","Leadership and Management","History"
"result.920","Bioinformatics","Leadership and Management","Business"
"result.921","Bioinformatics","Leadership and Management","Physics and Astronomy"
"result.922","Bioinformatics","Leadership and Management","Algorithms"
"result.923","Bioinformatics","Leadership and Management","Business Strategy"
"result.924","Bioinformatics","Leadership and Management","Electrical Engineering"
"result.925","Bioinformatics","Leadership and Management","Medicine & Healthcare"
"result.926","Bioinformatics","Leadership and Management","Entrepreneurship"
"result.927","Bioinformatics","Leadership and Management","Other Languages"
"result.928","Bioinformatics","Leadership and Management","Education"
"result.929","Bioinformatics","Leadership and Management","Energy & Earth Sciences"
"result.930","Bioinformatics","Leadership and Management","Career Development"
"result.931","Bioinformatics","Leadership and Management","Bioinformatics"
"result.932","Bioinformatics","Leadership and Management","Learning English"
"result.933","Bioinformatics","Leadership and Management","Biology"
"result.934","Bioinformatics","Leadership and Management","Math and Logic"
"result.935","Bioinformatics","Leadership and Management","Physics"
"result.936","Bioinformatics","Leadership and Management","Business Strategy"
"result.937","Bioinformatics","Leadership and Management","Data Analysis"
"result.938","Bioinformatics","Leadership and Management","Philosophy"
"result.939","Bioinformatics","Leadership and Management","Music and Art"
"result.940","Bioinformatics","Leadership and Management","Business & Management"
"result.941","Bioinformatics","Leadership and Management","Physics and Astronomy"
"result.942","Bioinformatics","Leadership and Management","History"
"result.943","Bioinformatics","Leadership and Management","Business"
"result.944","Bioinformatics","Leadership and Management","Physics and Astronomy"
"result.945","Bioinformatics","Leadership and Management","Algorithms"
"result.946","Bioinformatics","Leadership and Management","Business Strategy"
"result.947","Bioinformatics","Leadership and Management","Electrical Engineering"
"result.948","Bioinformatics","Leadership and Management","Medicine & Healthcare"
"result.949","Bioinformatics","Entrepreneurship","Other Languages"
"result.950","Bioinformatics","Entrepreneurship","Education"
"result.951","Bioinformatics","Entrepreneurship","Energy & Earth Sciences"
"result.952","Bioinformatics","Entrepreneurship","Career Development"
"result.953","Bioinformatics","Entrepreneurship","Law"
"result.954","Bioinformatics","Entrepreneurship","Bioinformatics"
"result.955","Bioinformatics","Entrepreneurship","Literature"
"result.956","Bioinformatics","Entrepreneurship","Learning English"
"result.957","Bioinformatics","Entrepreneurship","History"
"result.958","Bioinformatics","Entrepreneurship","History"
"result.959","Bioinformatics","Entrepreneurship","Education"
"result.960","Bioinformatics","Entrepreneurship","Biology"
"result.961","Bioinformatics","Entrepreneurship","Other Languages"
"result.962","Bioinformatics","Entrepreneurship","Social Sciences"
"result.963","Bioinformatics","Entrepreneurship","Math and Logic"
"result.964","Bioinformatics","Entrepreneurship","History"
"result.965","Bioinformatics","Entrepreneurship","Physics"
"result.966","Bioinformatics","Entrepreneurship","Business Strategy"
"result.967","Bioinformatics","Entrepreneurship","Data Analysis"
"result.968","Bioinformatics","Entrepreneurship","Finance"
"result.969","Bioinformatics","Entrepreneurship","Philosophy"
"result.970","Bioinformatics","Entrepreneurship","Music and Art"
"result.971","Bioinformatics","Entrepreneurship","Economics"
"result.972","Bioinformatics","Entrepreneurship","Business & Management"
"result.973","Bioinformatics","Entrepreneurship","Nutrition"
"result.974","Bioinformatics","Entrepreneurship","Physics and Astronomy"
"result.975","Bioinformatics","Entrepreneurship","History"
"result.976","Bioinformatics","Entrepreneurship","Business"
"result.977","Bioinformatics","Entrepreneurship","Biology"
"result.978","Bioinformatics","Entrepreneurship","Physics and Astronomy"
"result.979","Bioinformatics","Entrepreneurship","Algorithms"
"result.980","Bioinformatics","Entrepreneurship","Business Strategy"
"result.981","Bioinformatics","Entrepreneurship","Mechanical Engineering"
"result.982","Bioinformatics","Entrepreneurship","Math and Logic"
"result.983","Bioinformatics","Entrepreneurship","Clinical Science"
"result.984","Bioinformatics","Entrepreneurship","Electrical Engineering"
"result.985","Bioinformatics","Entrepreneurship","Medicine & Healthcare"
"result.986","Bioinformatics","Entrepreneurship","Art & Culture"
"result.987","Bioinformatics","Other Languages","Education"
"result.988","Bioinformatics","Other Languages","Biology"
"result.989","Bioinformatics","Other Languages","Math and Logic"
"result.990","Bioinformatics","Other Languages","Business & Management"
"result.991","Bioinformatics","Education","Biology"
"result.992","Bioinformatics","Education","Math and Logic"
"result.993","Bioinformatics","Education","Business & Management"
"result.994","Bioinformatics","Energy & Earth Sciences","Career Development"
"result.995","Bioinformatics","Energy & Earth Sciences","Bioinformatics"
"result.996","Bioinformatics","Energy & Earth Sciences","Learning English"
"result.997","Bioinformatics","Energy & Earth Sciences","History"
"result.998","Bioinformatics","Energy & Earth Sciences","Social Sciences"
"result.999","Bioinformatics","Energy & Earth Sciences","Physics"
"result.1000","Bioinformatics","Energy & Earth Sciences","Business Strategy"
"result.1001","Bioinformatics","Energy & Earth Sciences","Data Analysis"
"result.1002","Bioinformatics","Energy & Earth Sciences","Finance"
"result.1003","Bioinformatics","Energy & Earth Sciences","Philosophy"
"result.1004","Bioinformatics","Energy & Earth Sciences","Music and Art"
"result.1005","Bioinformatics","Energy & Earth Sciences","Economics"
"result.1006","Bioinformatics","Energy & Earth Sciences","Business & Management"
"result.1007","Bioinformatics","Energy & Earth Sciences","Physics and Astronomy"
"result.1008","Bioinformatics","Energy & Earth Sciences","History"
"result.1009","Bioinformatics","Energy & Earth Sciences","Business"
"result.1010","Bioinformatics","Energy & Earth Sciences","Physics and Astronomy"
"result.1011","Bioinformatics","Energy & Earth Sciences","Algorithms"
"result.1012","Bioinformatics","Energy & Earth Sciences","Business Strategy"
"result.1013","Bioinformatics","Energy & Earth Sciences","Clinical Science"
"result.1014","Bioinformatics","Energy & Earth Sciences","Electrical Engineering"
"result.1015","Bioinformatics","Energy & Earth Sciences","Medicine & Healthcare"
"result.1016","Bioinformatics","Career Development","Bioinformatics"
"result.1017","Bioinformatics","Career Development","Learning English"
"result.1018","Bioinformatics","Career Development","Physics"
"result.1019","Bioinformatics","Career Development","Business Strategy"
"result.1020","Bioinformatics","Career Development","Data Analysis"
"result.1021","Bioinformatics","Career Development","Philosophy"
"result.1022","Bioinformatics","Career Development","Music and Art"
"result.1023","Bioinformatics","Career Development","Physics and Astronomy"
"result.1024","Bioinformatics","Career Development","History"
"result.1025","Bioinformatics","Career Development","Business"
"result.1026","Bioinformatics","Career Development","Physics and Astronomy"
"result.1027","Bioinformatics","Career Development","Algorithms"
"result.1028","Bioinformatics","Career Development","Business Strategy"
"result.1029","Bioinformatics","Career Development","Electrical Engineering"
"result.1030","Bioinformatics","Career Development","Medicine & Healthcare"
"result.1031","Bioinformatics","Law","Literature"
"result.1032","Bioinformatics","Law","History"
"result.1033","Bioinformatics","Law","History"
"result.1034","Bioinformatics","Law","Education"
"result.1035","Bioinformatics","Law","Other Languages"
"result.1036","Bioinformatics","Law","Social Sciences"
"result.1037","Bioinformatics","Law","History"
"result.1038","Bioinformatics","Law","Data Analysis"
"result.1039","Bioinformatics","Law","Finance"
"result.1040","Bioinformatics","Law","Economics"
"result.1041","Bioinformatics","Law","Nutrition"
"result.1042","Bioinformatics","Law","Biology"
"result.1043","Bioinformatics","Law","Mechanical Engineering"
"result.1044","Bioinformatics","Law","Math and Logic"
"result.1045","Bioinformatics","Law","Clinical Science"
"result.1046","Bioinformatics","Law","Art & Culture"
"result.1047","Bioinformatics","Bioinformatics","Learning English"
"result.1048","Bioinformatics","Bioinformatics","Physics"
"result.1049","Bioinformatics","Bioinformatics","Business Strategy"
"result.1050","Bioinformatics","Bioinformatics","Data Analysis"
"result.1051","Bioinformatics","Bioinformatics","Philosophy"
"result.1052","Bioinformatics","Bioinformatics","Music and Art"
"result.1053","Bioinformatics","Bioinformatics","Physics and Astronomy"
"result.1054","Bioinformatics","Bioinformatics","History"
"result.1055","Bioinformatics","Bioinformatics","Business"
"result.1056","Bioinformatics","Bioinformatics","Physics and Astronomy"
"result.1057","Bioinformatics","Bioinformatics","Algorithms"
"result.1058","Bioinformatics","Bioinformatics","Business Strategy"
"result.1059","Bioinformatics","Bioinformatics","Electrical Engineering"
"result.1060","Bioinformatics","Bioinformatics","Medicine & Healthcare"
"result.1061","Bioinformatics","Literature","History"
"result.1062","Bioinformatics","Literature","History"
"result.1063","Bioinformatics","Literature","Education"
"result.1064","Bioinformatics","Literature","Other Languages"
"result.1065","Bioinformatics","Literature","Social Sciences"
"result.1066","Bioinformatics","Literature","History"
"result.1067","Bioinformatics","Literature","Finance"
"result.1068","Bioinformatics","Literature","Economics"
"result.1069","Bioinformatics","Literature","Nutrition"
"result.1070","Bioinformatics","Literature","Biology"
"result.1071","Bioinformatics","Literature","Mechanical Engineering"
"result.1072","Bioinformatics","Literature","Math and Logic"
"result.1073","Bioinformatics","Literature","Clinical Science"
"result.1074","Bioinformatics","Literature","Art & Culture"
"result.1075","Bioinformatics","Learning English","Physics"
"result.1076","Bioinformatics","Learning English","Business Strategy"
"result.1077","Bioinformatics","Learning English","Data Analysis"
"result.1078","Bioinformatics","Learning English","Philosophy"
"result.1079","Bioinformatics","Learning English","Music and Art"
"result.1080","Bioinformatics","Learning English","Physics and Astronomy"
"result.1081","Bioinformatics","Learning English","History"
"result.1082","Bioinformatics","Learning English","Business"
"result.1083","Bioinformatics","Learning English","Physics and Astronomy"
"result.1084","Bioinformatics","Learning English","Algorithms"
"result.1085","Bioinformatics","Learning English","Business Strategy"
"result.1086","Bioinformatics","Learning English","Electrical Engineering"
"result.1087","Bioinformatics","Learning English","Medicine & Healthcare"
"result.1088","Bioinformatics","History","History"
"result.1089","Bioinformatics","History","Education"
"result.1090","Bioinformatics","History","Other Languages"
"result.1091","Bioinformatics","History","Social Sciences"
"result.1092","Bioinformatics","History","History"
"result.1093","Bioinformatics","History","Data Analysis"
"result.1094","Bioinformatics","History","Finance"
"result.1095","Bioinformatics","History","Economics"
"result.1096","Bioinformatics","History","Business & Management"
"result.1097","Bioinformatics","History","Nutrition"
"result.1098","Bioinformatics","History","Biology"
"result.1099","Bioinformatics","History","Mechanical Engineering"
"result.1100","Bioinformatics","History","Math and Logic"
"result.1101","Bioinformatics","History","Clinical Science"
"result.1102","Bioinformatics","History","Art & Culture"
"result.1103","Bioinformatics","History","Education"
"result.1104","Bioinformatics","History","Other Languages"
"result.1105","Bioinformatics","History","Social Sciences"
"result.1106","Bioinformatics","History","History"
"result.1107","Bioinformatics","History","Finance"
"result.1108","Bioinformatics","History","Economics"
"result.1109","Bioinformatics","History","Nutrition"
"result.1110","Bioinformatics","History","Biology"
"result.1111","Bioinformatics","History","Mechanical Engineering"
"result.1112","Bioinformatics","History","Math and Logic"
"result.1113","Bioinformatics","History","Clinical Science"
"result.1114","Bioinformatics","History","Art & Culture"
"result.1115","Bioinformatics","Education","Other Languages"
"result.1116","Bioinformatics","Education","Social Sciences"
"result.1117","Bioinformatics","Education","History"
"result.1118","Bioinformatics","Education","Finance"
"result.1119","Bioinformatics","Education","Economics"
"result.1120","Bioinformatics","Education","Nutrition"
"result.1121","Bioinformatics","Education","Biology"
"result.1122","Bioinformatics","Education","Mechanical Engineering"
"result.1123","Bioinformatics","Education","Math and Logic"
"result.1124","Bioinformatics","Education","Clinical Science"
"result.1125","Bioinformatics","Education","Art & Culture"
"result.1126","Bioinformatics","Biology","Math and Logic"
"result.1127","Bioinformatics","Biology","Business & Management"
"result.1128","Bioinformatics","Other Languages","Social Sciences"
"result.1129","Bioinformatics","Other Languages","History"
"result.1130","Bioinformatics","Other Languages","Finance"
"result.1131","Bioinformatics","Other Languages","Economics"
"result.1132","Bioinformatics","Other Languages","Nutrition"
"result.1133","Bioinformatics","Other Languages","Biology"
"result.1134","Bioinformatics","Other Languages","Mechanical Engineering"
"result.1135","Bioinformatics","Other Languages","Math and Logic"
"result.1136","Bioinformatics","Other Languages","Clinical Science"
"result.1137","Bioinformatics","Other Languages","Art & Culture"
"result.1138","Bioinformatics","Social Sciences","History"
"result.1139","Bioinformatics","Social Sciences","Data Analysis"
"result.1140","Bioinformatics","Social Sciences","Finance"
"result.1141","Bioinformatics","Social Sciences","Economics"
"result.1142","Bioinformatics","Social Sciences","Business & Management"
"result.1143","Bioinformatics","Social Sciences","Nutrition"
"result.1144","Bioinformatics","Social Sciences","Biology"
"result.1145","Bioinformatics","Social Sciences","Mechanical Engineering"
"result.1146","Bioinformatics","Social Sciences","Math and Logic"
"result.1147","Bioinformatics","Social Sciences","Clinical Science"
"result.1148","Bioinformatics","Social Sciences","Art & Culture"
"result.1149","Bioinformatics","Math and Logic","Business & Management"
"result.1150","Bioinformatics","History","Finance"
"result.1151","Bioinformatics","History","Economics"
"result.1152","Bioinformatics","History","Nutrition"
"result.1153","Bioinformatics","History","Biology"
"result.1154","Bioinformatics","History","Mechanical Engineering"
"result.1155","Bioinformatics","History","Math and Logic"
"result.1156","Bioinformatics","History","Clinical Science"
"result.1157","Bioinformatics","History","Art & Culture"
"result.1158","Bioinformatics","Physics","Business Strategy"
"result.1159","Bioinformatics","Physics","Data Analysis"
"result.1160","Bioinformatics","Physics","Philosophy"
"result.1161","Bioinformatics","Physics","Music and Art"
"result.1162","Bioinformatics","Physics","Physics and Astronomy"
"result.1163","Bioinformatics","Physics","History"
"result.1164","Bioinformatics","Physics","Business"
"result.1165","Bioinformatics","Physics","Physics and Astronomy"
"result.1166","Bioinformatics","Physics","Algorithms"
"result.1167","Bioinformatics","Physics","Business Strategy"
"result.1168","Bioinformatics","Physics","Electrical Engineering"
"result.1169","Bioinformatics","Physics","Medicine & Healthcare"
"result.1170","Bioinformatics","Business Strategy","Data Analysis"
"result.1171","Bioinformatics","Business Strategy","Philosophy"
"result.1172","Bioinformatics","Business Strategy","Music and Art"
"result.1173","Bioinformatics","Business Strategy","Physics and Astronomy"
"result.1174","Bioinformatics","Business Strategy","History"
"result.1175","Bioinformatics","Business Strategy","Business"
"result.1176","Bioinformatics","Business Strategy","Physics and Astronomy"
"result.1177","Bioinformatics","Business Strategy","Algorithms"
"result.1178","Bioinformatics","Business Strategy","Business Strategy"
"result.1179","Bioinformatics","Business Strategy","Electrical Engineering"
"result.1180","Bioinformatics","Business Strategy","Medicine & Healthcare"
"result.1181","Bioinformatics","Data Analysis","Philosophy"
"result.1182","Bioinformatics","Data Analysis","Music and Art"
