"","V1","V2","V3"
"result.152","Electrical Engineering","Leadership and Management","Computer Science"
"result.153","Electrical Engineering","Leadership and Management","Education & Teacher Training"
"result.154","Electrical Engineering","Math and Logic","Data Analysis"
"result.155","Electrical Engineering","Math and Logic","Medicine & Healthcare"
"result.156","Electrical Engineering","Math and Logic","Social Sciences"
"result.157","Electrical Engineering","Math and Logic","Biology & Life Sciences"
"result.158","Electrical Engineering","Math and Logic","Data Analysis & Statistics"
"result.159","Electrical Engineering","Math and Logic","Data Analysis & Statistics"
"result.160","Electrical Engineering","Math and Logic","Software Development"
"result.161","Electrical Engineering","Math and Logic","Economics & Finance"
"result.162","Electrical Engineering","Math and Logic","Computer Science"
"result.163","Electrical Engineering","Math and Logic","Machine Learning"
"result.164","Electrical Engineering","Math and Logic","Law"
"result.165","Electrical Engineering","Math and Logic","Business & Management"
"result.166","Electrical Engineering","Math and Logic",NA
"result.167","Electrical Engineering","Math and Logic","Business & Management"
"result.168","Electrical Engineering","Math and Logic","Computer Science"
"result.169","Electrical Engineering","Math and Logic","Biology & Life Sciences"
"result.170","Electrical Engineering","Math and Logic","Business & Management"
"result.171","Electrical Engineering","Math and Logic","Data Analysis & Statistics"
"result.172","Electrical Engineering","Math and Logic","Biology"
"result.173","Electrical Engineering","Math and Logic","Communication"
"result.174","Electrical Engineering","Math and Logic","Humanities"
"result.175","Electrical Engineering","Math and Logic","Literature"
"result.176","Electrical Engineering","Math and Logic","Economics & Finance"
"result.177","Electrical Engineering","Math and Logic","Data Analysis & Statistics"
"result.178","Electrical Engineering","Math and Logic","Architecture"
"result.179","Electrical Engineering","Math and Logic","Computer Science"
"result.180","Electrical Engineering","Math and Logic","Education & Teacher Training"
"result.181","Electrical Engineering","Data Analysis","Medicine & Healthcare"
"result.182","Electrical Engineering","Data Analysis","Social Sciences"
"result.183","Electrical Engineering","Data Analysis","Biology & Life Sciences"
"result.184","Electrical Engineering","Data Analysis","Data Analysis & Statistics"
"result.185","Electrical Engineering","Data Analysis","Data Analysis & Statistics"
"result.186","Electrical Engineering","Data Analysis","Software Development"
"result.187","Electrical Engineering","Data Analysis","Economics & Finance"
"result.188","Electrical Engineering","Data Analysis","Computer Science"
"result.189","Electrical Engineering","Data Analysis","Machine Learning"
"result.190","Electrical Engineering","Data Analysis","Law"
"result.191","Electrical Engineering","Data Analysis","Business & Management"
"result.192","Electrical Engineering","Data Analysis",NA
"result.193","Electrical Engineering","Data Analysis","Business & Management"
"result.194","Electrical Engineering","Data Analysis","Computer Science"
"result.195","Electrical Engineering","Data Analysis","Biology & Life Sciences"
"result.196","Electrical Engineering","Data Analysis","Business & Management"
"result.197","Electrical Engineering","Data Analysis","Data Analysis & Statistics"
"result.198","Electrical Engineering","Data Analysis","Biology"
"result.199","Electrical Engineering","Data Analysis","Communication"
"result.200","Electrical Engineering","Data Analysis","Humanities"
"result.201","Electrical Engineering","Data Analysis","Literature"
"result.202","Electrical Engineering","Data Analysis","Economics & Finance"
"result.203","Electrical Engineering","Data Analysis","Data Analysis & Statistics"
"result.204","Electrical Engineering","Data Analysis","Architecture"
"result.205","Electrical Engineering","Data Analysis","Computer Science"
"result.206","Electrical Engineering","Data Analysis","Education & Teacher Training"
"result.207","Electrical Engineering","Medicine & Healthcare","Social Sciences"
"result.208","Electrical Engineering","Medicine & Healthcare","Biology & Life Sciences"
"result.209","Electrical Engineering","Medicine & Healthcare","Data Analysis & Statistics"
"result.210","Electrical Engineering","Medicine & Healthcare","Data Analysis & Statistics"
"result.211","Electrical Engineering","Medicine & Healthcare","Software Development"
"result.212","Electrical Engineering","Medicine & Healthcare","Economics & Finance"
"result.213","Electrical Engineering","Medicine & Healthcare","Computer Science"
"result.214","Electrical Engineering","Medicine & Healthcare","Machine Learning"
"result.215","Electrical Engineering","Medicine & Healthcare","Law"
"result.216","Electrical Engineering","Medicine & Healthcare","Business & Management"
"result.217","Electrical Engineering","Medicine & Healthcare",NA
"result.218","Electrical Engineering","Medicine & Healthcare","Business & Management"
"result.219","Electrical Engineering","Medicine & Healthcare","Computer Science"
"result.220","Electrical Engineering","Medicine & Healthcare","Biology & Life Sciences"
"result.221","Electrical Engineering","Medicine & Healthcare","Business & Management"
"result.222","Electrical Engineering","Medicine & Healthcare","Data Analysis & Statistics"
"result.223","Electrical Engineering","Medicine & Healthcare","Biology"
"result.224","Electrical Engineering","Medicine & Healthcare","Communication"
"result.225","Electrical Engineering","Medicine & Healthcare","Humanities"
"result.226","Electrical Engineering","Medicine & Healthcare","Literature"
"result.227","Electrical Engineering","Medicine & Healthcare","Economics & Finance"
"result.228","Electrical Engineering","Medicine & Healthcare","Data Analysis & Statistics"
"result.229","Electrical Engineering","Medicine & Healthcare","Architecture"
"result.230","Electrical Engineering","Medicine & Healthcare","Computer Science"
"result.231","Electrical Engineering","Medicine & Healthcare","Education & Teacher Training"
"result.232","Electrical Engineering","Social Sciences","Biology & Life Sciences"
"result.233","Electrical Engineering","Social Sciences","Data Analysis & Statistics"
"result.234","Electrical Engineering","Social Sciences","Data Analysis & Statistics"
"result.235","Electrical Engineering","Social Sciences","Software Development"
"result.236","Electrical Engineering","Social Sciences","Economics & Finance"
"result.237","Electrical Engineering","Social Sciences","Computer Science"
"result.238","Electrical Engineering","Social Sciences","Machine Learning"
"result.239","Electrical Engineering","Social Sciences","Law"
"result.240","Electrical Engineering","Social Sciences","Business & Management"
"result.241","Electrical Engineering","Social Sciences",NA
"result.242","Electrical Engineering","Social Sciences","Business & Management"
"result.243","Electrical Engineering","Social Sciences","Computer Science"
"result.244","Electrical Engineering","Social Sciences","Biology & Life Sciences"
"result.245","Electrical Engineering","Social Sciences","Business & Management"
"result.246","Electrical Engineering","Social Sciences","Data Analysis & Statistics"
"result.247","Electrical Engineering","Social Sciences","Biology"
"result.248","Electrical Engineering","Social Sciences","Communication"
"result.249","Electrical Engineering","Social Sciences","Humanities"
"result.250","Electrical Engineering","Social Sciences","Literature"
"result.251","Electrical Engineering","Social Sciences","Economics & Finance"
"result.252","Electrical Engineering","Social Sciences","Data Analysis & Statistics"
"result.253","Electrical Engineering","Social Sciences","Architecture"
"result.254","Electrical Engineering","Social Sciences","Computer Science"
"result.255","Electrical Engineering","Social Sciences","Education & Teacher Training"
"result.256","Electrical Engineering","Biology & Life Sciences","Data Analysis & Statistics"
"result.257","Electrical Engineering","Biology & Life Sciences","Data Analysis & Statistics"
"result.258","Electrical Engineering","Biology & Life Sciences","Software Development"
"result.259","Electrical Engineering","Biology & Life Sciences","Economics & Finance"
"result.260","Electrical Engineering","Biology & Life Sciences","Computer Science"
"result.261","Electrical Engineering","Biology & Life Sciences","Machine Learning"
"result.262","Electrical Engineering","Biology & Life Sciences","Law"
"result.263","Electrical Engineering","Biology & Life Sciences","Business & Management"
"result.264","Electrical Engineering","Biology & Life Sciences",NA
"result.265","Electrical Engineering","Biology & Life Sciences","Business & Management"
"result.266","Electrical Engineering","Biology & Life Sciences","Computer Science"
"result.267","Electrical Engineering","Biology & Life Sciences","Biology & Life Sciences"
"result.268","Electrical Engineering","Biology & Life Sciences","Business & Management"
"result.269","Electrical Engineering","Biology & Life Sciences","Data Analysis & Statistics"
"result.270","Electrical Engineering","Biology & Life Sciences","Biology"
"result.271","Electrical Engineering","Biology & Life Sciences","Communication"
"result.272","Electrical Engineering","Biology & Life Sciences","Humanities"
"result.273","Electrical Engineering","Biology & Life Sciences","Literature"
"result.274","Electrical Engineering","Biology & Life Sciences","Economics & Finance"
"result.275","Electrical Engineering","Biology & Life Sciences","Data Analysis & Statistics"
"result.276","Electrical Engineering","Biology & Life Sciences","Architecture"
"result.277","Electrical Engineering","Biology & Life Sciences","Computer Science"
"result.278","Electrical Engineering","Biology & Life Sciences","Education & Teacher Training"
"result.279","Electrical Engineering","Data Analysis & Statistics","Data Analysis & Statistics"
"result.280","Electrical Engineering","Data Analysis & Statistics","Software Development"
"result.281","Electrical Engineering","Data Analysis & Statistics","Economics & Finance"
"result.282","Electrical Engineering","Data Analysis & Statistics","Computer Science"
"result.283","Electrical Engineering","Data Analysis & Statistics","Machine Learning"
"result.284","Electrical Engineering","Data Analysis & Statistics","Law"
"result.285","Electrical Engineering","Data Analysis & Statistics","Business & Management"
"result.286","Electrical Engineering","Data Analysis & Statistics",NA
"result.287","Electrical Engineering","Data Analysis & Statistics","Business & Management"
"result.288","Electrical Engineering","Data Analysis & Statistics","Computer Science"
"result.289","Electrical Engineering","Data Analysis & Statistics","Biology & Life Sciences"
"result.290","Electrical Engineering","Data Analysis & Statistics","Business & Management"
"result.291","Electrical Engineering","Data Analysis & Statistics","Data Analysis & Statistics"
"result.292","Electrical Engineering","Data Analysis & Statistics","Biology"
"result.293","Electrical Engineering","Data Analysis & Statistics","Communication"
"result.294","Electrical Engineering","Data Analysis & Statistics","Humanities"
"result.295","Electrical Engineering","Data Analysis & Statistics","Literature"
"result.296","Electrical Engineering","Data Analysis & Statistics","Economics & Finance"
"result.297","Electrical Engineering","Data Analysis & Statistics","Data Analysis & Statistics"
"result.298","Electrical Engineering","Data Analysis & Statistics","Architecture"
"result.299","Electrical Engineering","Data Analysis & Statistics","Computer Science"
"result.300","Electrical Engineering","Data Analysis & Statistics","Education & Teacher Training"
"result.301","Electrical Engineering","Data Analysis & Statistics","Software Development"
"result.302","Electrical Engineering","Data Analysis & Statistics","Economics & Finance"
"result.303","Electrical Engineering","Data Analysis & Statistics","Computer Science"
"result.304","Electrical Engineering","Data Analysis & Statistics","Machine Learning"
"result.305","Electrical Engineering","Data Analysis & Statistics","Law"
"result.306","Electrical Engineering","Data Analysis & Statistics","Business & Management"
"result.307","Electrical Engineering","Data Analysis & Statistics",NA
"result.308","Electrical Engineering","Data Analysis & Statistics","Business & Management"
"result.309","Electrical Engineering","Data Analysis & Statistics","Computer Science"
"result.310","Electrical Engineering","Data Analysis & Statistics","Biology & Life Sciences"
"result.311","Electrical Engineering","Data Analysis & Statistics","Business & Management"
"result.312","Electrical Engineering","Data Analysis & Statistics","Data Analysis & Statistics"
"result.313","Electrical Engineering","Data Analysis & Statistics","Biology"
"result.314","Electrical Engineering","Data Analysis & Statistics","Communication"
"result.315","Electrical Engineering","Data Analysis & Statistics","Humanities"
"result.316","Electrical Engineering","Data Analysis & Statistics","Literature"
"result.317","Electrical Engineering","Data Analysis & Statistics","Economics & Finance"
"result.318","Electrical Engineering","Data Analysis & Statistics","Data Analysis & Statistics"
"result.319","Electrical Engineering","Data Analysis & Statistics","Architecture"
"result.320","Electrical Engineering","Data Analysis & Statistics","Computer Science"
"result.321","Electrical Engineering","Data Analysis & Statistics","Education & Teacher Training"
"result.322","Electrical Engineering","Software Development","Economics & Finance"
"result.323","Electrical Engineering","Software Development","Computer Science"
"result.324","Electrical Engineering","Software Development","Machine Learning"
"result.325","Electrical Engineering","Software Development","Law"
"result.326","Electrical Engineering","Software Development","Business & Management"
"result.327","Electrical Engineering","Software Development",NA
"result.328","Electrical Engineering","Software Development","Business & Management"
"result.329","Electrical Engineering","Software Development","Computer Science"
"result.330","Electrical Engineering","Software Development","Biology & Life Sciences"
"result.331","Electrical Engineering","Software Development","Business & Management"
"result.332","Electrical Engineering","Software Development","Data Analysis & Statistics"
"result.333","Electrical Engineering","Software Development","Biology"
"result.334","Electrical Engineering","Software Development","Communication"
"result.335","Electrical Engineering","Software Development","Humanities"
"result.336","Electrical Engineering","Software Development","Literature"
"result.337","Electrical Engineering","Software Development","Economics & Finance"
"result.338","Electrical Engineering","Software Development","Data Analysis & Statistics"
"result.339","Electrical Engineering","Software Development","Architecture"
"result.340","Electrical Engineering","Software Development","Computer Science"
"result.341","Electrical Engineering","Software Development","Education & Teacher Training"
"result.342","Electrical Engineering","Economics & Finance","Computer Science"
"result.343","Electrical Engineering","Economics & Finance","Machine Learning"
"result.344","Electrical Engineering","Economics & Finance","Law"
"result.345","Electrical Engineering","Economics & Finance","Business & Management"
"result.346","Electrical Engineering","Economics & Finance",NA
"result.347","Electrical Engineering","Economics & Finance","Business & Management"
"result.348","Electrical Engineering","Economics & Finance","Computer Science"
"result.349","Electrical Engineering","Economics & Finance","Biology & Life Sciences"
"result.350","Electrical Engineering","Economics & Finance","Business & Management"
"result.351","Electrical Engineering","Economics & Finance","Data Analysis & Statistics"
"result.352","Electrical Engineering","Economics & Finance","Biology"
"result.353","Electrical Engineering","Economics & Finance","Communication"
"result.354","Electrical Engineering","Economics & Finance","Humanities"
"result.355","Electrical Engineering","Economics & Finance","Literature"
"result.356","Electrical Engineering","Economics & Finance","Economics & Finance"
"result.357","Electrical Engineering","Economics & Finance","Data Analysis & Statistics"
"result.358","Electrical Engineering","Economics & Finance","Architecture"
"result.359","Electrical Engineering","Economics & Finance","Computer Science"
"result.360","Electrical Engineering","Economics & Finance","Education & Teacher Training"
"result.361","Electrical Engineering","Computer Science","Machine Learning"
"result.362","Electrical Engineering","Computer Science","Law"
"result.363","Electrical Engineering","Computer Science","Business & Management"
"result.364","Electrical Engineering","Computer Science",NA
"result.365","Electrical Engineering","Computer Science","Business & Management"
"result.366","Electrical Engineering","Computer Science","Computer Science"
"result.367","Electrical Engineering","Computer Science","Biology & Life Sciences"
"result.368","Electrical Engineering","Computer Science","Business & Management"
"result.369","Electrical Engineering","Computer Science","Data Analysis & Statistics"
"result.370","Electrical Engineering","Computer Science","Biology"
"result.371","Electrical Engineering","Computer Science","Communication"
"result.372","Electrical Engineering","Computer Science","Humanities"
"result.373","Electrical Engineering","Computer Science","Literature"
"result.374","Electrical Engineering","Computer Science","Economics & Finance"
"result.375","Electrical Engineering","Computer Science","Data Analysis & Statistics"
"result.376","Electrical Engineering","Computer Science","Architecture"
"result.377","Electrical Engineering","Computer Science","Computer Science"
"result.378","Electrical Engineering","Computer Science","Education & Teacher Training"
"result.379","Electrical Engineering","Machine Learning","Law"
"result.380","Electrical Engineering","Machine Learning","Business & Management"
"result.381","Electrical Engineering","Machine Learning",NA
"result.382","Electrical Engineering","Machine Learning","Business & Management"
"result.383","Electrical Engineering","Machine Learning","Computer Science"
"result.384","Electrical Engineering","Machine Learning","Biology & Life Sciences"
"result.385","Electrical Engineering","Machine Learning","Business & Management"
"result.386","Electrical Engineering","Machine Learning","Data Analysis & Statistics"
"result.387","Electrical Engineering","Machine Learning","Biology"
"result.388","Electrical Engineering","Machine Learning","Communication"
"result.389","Electrical Engineering","Machine Learning","Humanities"
"result.390","Electrical Engineering","Machine Learning","Literature"
"result.391","Electrical Engineering","Machine Learning","Economics & Finance"
"result.392","Electrical Engineering","Machine Learning","Data Analysis & Statistics"
"result.393","Electrical Engineering","Machine Learning","Architecture"
"result.394","Electrical Engineering","Machine Learning","Computer Science"
"result.395","Electrical Engineering","Machine Learning","Education & Teacher Training"
"result.396","Electrical Engineering","Law","Business & Management"
"result.397","Electrical Engineering","Law",NA
"result.398","Electrical Engineering","Law","Business & Management"
"result.399","Electrical Engineering","Law","Computer Science"
"result.400","Electrical Engineering","Law","Biology & Life Sciences"
"result.401","Electrical Engineering","Law","Business & Management"
"result.402","Electrical Engineering","Law","Data Analysis & Statistics"
"result.403","Electrical Engineering","Law","Biology"
"result.404","Electrical Engineering","Law","Communication"
"result.405","Electrical Engineering","Law","Humanities"
"result.406","Electrical Engineering","Law","Literature"
"result.407","Electrical Engineering","Law","Economics & Finance"
"result.408","Electrical Engineering","Law","Data Analysis & Statistics"
"result.409","Electrical Engineering","Law","Architecture"
"result.410","Electrical Engineering","Law","Computer Science"
"result.411","Electrical Engineering","Law","Education & Teacher Training"
"result.412","Electrical Engineering","Business & Management",NA
"result.413","Electrical Engineering","Business & Management","Business & Management"
"result.414","Electrical Engineering","Business & Management","Computer Science"
"result.415","Electrical Engineering","Business & Management","Biology & Life Sciences"
"result.416","Electrical Engineering","Business & Management","Business & Management"
"result.417","Electrical Engineering","Business & Management","Data Analysis & Statistics"
"result.418","Electrical Engineering","Business & Management","Biology"
"result.419","Electrical Engineering","Business & Management","Communication"
"result.420","Electrical Engineering","Business & Management","Humanities"
"result.421","Electrical Engineering","Business & Management","Literature"
"result.422","Electrical Engineering","Business & Management","Economics & Finance"
"result.423","Electrical Engineering","Business & Management","Data Analysis & Statistics"
"result.424","Electrical Engineering","Business & Management","Architecture"
"result.425","Electrical Engineering","Business & Management","Computer Science"
"result.426","Electrical Engineering","Business & Management","Education & Teacher Training"
"result.427","Electrical Engineering",NA,"Business & Management"
"result.428","Electrical Engineering",NA,"Computer Science"
"result.429","Electrical Engineering",NA,"Biology & Life Sciences"
"result.430","Electrical Engineering",NA,"Business & Management"
"result.431","Electrical Engineering",NA,"Data Analysis & Statistics"
"result.432","Electrical Engineering",NA,"Biology"
"result.433","Electrical Engineering",NA,"Communication"
"result.434","Electrical Engineering",NA,"Humanities"
"result.435","Electrical Engineering",NA,"Literature"
"result.436","Electrical Engineering",NA,"Economics & Finance"
"result.437","Electrical Engineering",NA,"Data Analysis & Statistics"
"result.438","Electrical Engineering",NA,"Architecture"
"result.439","Electrical Engineering",NA,"Computer Science"
"result.440","Electrical Engineering",NA,"Education & Teacher Training"
"result.441","Electrical Engineering","Business & Management","Computer Science"
"result.442","Electrical Engineering","Business & Management","Biology & Life Sciences"
"result.443","Electrical Engineering","Business & Management","Business & Management"
"result.444","Electrical Engineering","Business & Management","Data Analysis & Statistics"
"result.445","Electrical Engineering","Business & Management","Biology"
"result.446","Electrical Engineering","Business & Management","Communication"
"result.447","Electrical Engineering","Business & Management","Humanities"
"result.448","Electrical Engineering","Business & Management","Literature"
"result.449","Electrical Engineering","Business & Management","Economics & Finance"
"result.450","Electrical Engineering","Business & Management","Data Analysis & Statistics"
"result.451","Electrical Engineering","Business & Management","Architecture"
"result.452","Electrical Engineering","Business & Management","Computer Science"
"result.453","Electrical Engineering","Business & Management","Education & Teacher Training"
"result.454","Electrical Engineering","Computer Science","Biology & Life Sciences"
"result.455","Electrical Engineering","Computer Science","Business & Management"
"result.456","Electrical Engineering","Computer Science","Data Analysis & Statistics"
"result.457","Electrical Engineering","Computer Science","Biology"
"result.458","Electrical Engineering","Computer Science","Communication"
"result.459","Electrical Engineering","Computer Science","Humanities"
"result.460","Electrical Engineering","Computer Science","Literature"
"result.461","Electrical Engineering","Computer Science","Economics & Finance"
"result.462","Electrical Engineering","Computer Science","Data Analysis & Statistics"
"result.463","Electrical Engineering","Computer Science","Architecture"
"result.464","Electrical Engineering","Computer Science","Computer Science"
"result.465","Electrical Engineering","Computer Science","Education & Teacher Training"
"result.466","Electrical Engineering","Biology & Life Sciences","Business & Management"
"result.467","Electrical Engineering","Biology & Life Sciences","Data Analysis & Statistics"
"result.468","Electrical Engineering","Biology & Life Sciences","Biology"
"result.469","Electrical Engineering","Biology & Life Sciences","Communication"
"result.470","Electrical Engineering","Biology & Life Sciences","Humanities"
"result.471","Electrical Engineering","Biology & Life Sciences","Literature"
"result.472","Electrical Engineering","Biology & Life Sciences","Economics & Finance"
"result.473","Electrical Engineering","Biology & Life Sciences","Data Analysis & Statistics"
"result.474","Electrical Engineering","Biology & Life Sciences","Architecture"
"result.475","Electrical Engineering","Biology & Life Sciences","Computer Science"
"result.476","Electrical Engineering","Biology & Life Sciences","Education & Teacher Training"
"result.477","Electrical Engineering","Business & Management","Data Analysis & Statistics"
"result.478","Electrical Engineering","Business & Management","Biology"
"result.479","Electrical Engineering","Business & Management","Communication"
"result.480","Electrical Engineering","Business & Management","Humanities"
"result.481","Electrical Engineering","Business & Management","Literature"
"result.482","Electrical Engineering","Business & Management","Economics & Finance"
"result.483","Electrical Engineering","Business & Management","Data Analysis & Statistics"
"result.484","Electrical Engineering","Business & Management","Architecture"
"result.485","Electrical Engineering","Business & Management","Computer Science"
"result.486","Electrical Engineering","Business & Management","Education & Teacher Training"
"result.487","Electrical Engineering","Data Analysis & Statistics","Biology"
