"","node1","node2","cluster"
"915","86","137","65"
"916","86","407","65"
"917","86","122","65"
"918","86","101","65"
"919","86","81","65"
"920","86","411","65"
"921","86","433","65"
"922","86","200","65"
"923","86","61","65"
"924","86","29","65"
"925","86","201","65"
"926","86","377","65"
"927","86","3361","65"
"928","86","416","65"
"929","86","240","65"
"930","86","96","65"
"931","86","202","65"
"932","86","30","65"
"933","86","3263","65"
"934","86","75462","65"
"935","86","3360","65"
"936","86","3354","65"
"937","86","88","65"
"938","86","16","65"
"939","86","50528","65"
"940","86","112","65"
"941","86","105","65"
"942","86","22","65"
"943","86","98","65"
"944","34704","69742","66"
"945","69742","69981","66"
"946","69742","14080","66"
"947","69742","26686","66"
"948","69981","14080","66"
"949","69981","26686","66"
"950","14080","26686","66"
"951","34642","86","67"
"952","36266","86","67"
"953","14080","86","67"
"954","86","12696","67"
"955","86","6823","67"
"956","86","385","67"
"957","86","21","67"
"958","86","468","67"
"959","86","42","67"
"960","86","45","67"
"961","86","6814","67"
"962","26","426","68"
"963","426","45","68"
"964","426","192","68"
"965","426","390","68"
"966","69742","36404","69"
"967","69742","69939","69"
"968","69742","35742","69"
"969","69742","69985","69"
"970","69742","69195","69"
"971","69742","108","69"
"972","69742","12695","69"
"973","69742","97","69"
"974","69742","112","69"
"975","69742","6287","69"
"976","69742","51446","69"
"977","36404","69939","69"
"978","36404","35742","69"
"979","36404","69985","69"
"980","36404","69195","69"
"981","36404","108","69"
"982","36404","12695","69"
"983","36404","97","69"
"984","36404","112","69"
"985","36404","6287","69"
"986","36404","51446","69"
"987","69939","35742","69"
"988","69939","69985","69"
"989","69939","69195","69"
"990","69939","108","69"
"991","69939","12695","69"
"992","69939","97","69"
"993","69939","112","69"
"994","69939","6287","69"
"995","69939","51446","69"
"996","35742","69985","69"
"997","35742","69195","69"
"998","35742","108","69"
"999","35742","12695","69"
"1000","35742","97","69"
"1001","35742","112","69"
"1002","35742","6287","69"
"1003","35742","51446","69"
"1004","69985","69195","69"
"1005","69985","108","69"
"1006","69985","12695","69"
"1007","69985","97","69"
"1008","69985","112","69"
"1009","69985","6287","69"
"1010","69985","51446","69"
"1011","69195","108","69"
"1012","69195","12695","69"
