"","node1","node2","cluster"
"89","51745","50411","7"
"90","51745","50711","7"
"91","50777","51411","7"
"92","50777","50783","7"
"93","50777","51794","7"
"94","50777","50411","7"
"95","50777","50711","7"
"96","51411","50783","7"
"97","51411","51794","7"
"98","51411","50411","7"
"99","51411","50711","7"
"100","50783","51794","7"
"101","50783","50411","7"
"102","50783","50711","7"
"103","51794","50411","7"
"104","51794","50711","7"
"105","50411","50711","7"
"106","69742","48827","8"
"107","69742","69277","8"
"108","69742","83110","8"
"109","69742","75449","8"
"110","69742","75597","8"
"111","69742","75604","8"
"112","69742","75603","8"
"113","69742","75608","8"
"114","48827","69277","8"
"115","48827","83110","8"
"116","48827","75449","8"
"117","48827","75597","8"
"118","48827","75604","8"
"119","48827","75603","8"
"120","48827","75608","8"
"121","69277","83110","8"
"122","69277","75449","8"
"123","69277","75597","8"
"124","69277","75604","8"
"125","69277","75603","8"
"126","69277","75608","8"
"127","83110","75449","8"
"128","83110","75597","8"
"129","83110","75604","8"
"130","83110","75603","8"
"131","83110","75608","8"
"132","75449","75597","8"
"133","75449","75604","8"
"134","75449","75603","8"
"135","75449","75608","8"
"136","75597","75604","8"
"137","75597","75603","8"
"138","75597","75608","8"
"139","75604","75603","8"
"140","75604","75608","8"
"141","75603","75608","8"
"142","14098","47113","9"
"143","14098","71725","9"
"144","14098","69742","9"
"145","14098","75571","9"
"146","14098","69203","9"
"147","14098","92724","9"
"148","14098","45322","9"
"149","14098","36266","9"
"150","14098","69887","9"
"151","14098","69540","9"
"152","14098","69292","9"
"153","47113","71725","9"
"154","47113","69742","9"
"155","47113","75571","9"
"156","47113","69203","9"
"157","47113","92724","9"
"158","47113","45322","9"
"159","47113","36266","9"
"160","47113","69887","9"
"161","47113","69540","9"
"162","47113","69292","9"
"163","71725","69742","9"
"164","71725","75571","9"
"165","71725","69203","9"
"166","71725","92724","9"
"167","71725","45322","9"
"168","71725","36266","9"
"169","71725","69887","9"
"170","71725","69540","9"
"171","71725","69292","9"
"172","69742","75571","9"
"173","69742","69203","9"
"174","69742","92724","9"
"175","69742","45322","9"
"176","69742","36266","9"
"177","69742","69887","9"
"178","69742","69540","9"
"179","69742","69292","9"
"180","75571","69203","9"
"181","75571","92724","9"
"182","75571","45322","9"
"183","75571","36266","9"
"184","75571","69887","9"
"185","75571","69540","9"
"186","75571","69292","9"
"187","69203","92724","9"
"188","69203","45322","9"
"189","69203","36266","9"
"190","69203","69887","9"
"191","69203","69540","9"
"192","69203","69292","9"
"193","92724","45322","9"
"194","92724","36266","9"
"195","92724","69887","9"
"196","92724","69540","9"
"197","92724","69292","9"
"198","45322","36266","9"
"199","45322","69887","9"
"200","45322","69540","9"
"201","45322","69292","9"
"202","36266","69887","9"
"203","36266","69540","9"
"204","36266","69292","9"
"205","69887","69540","9"
"206","69887","69292","9"
"207","69540","69292","9"
"208","83123","45321","10"
"209","45321","50911","10"
"210","45321","70303","10"
"211","45321","50047","10"
"212","50911","70303","10"
"213","50911","50047","10"
"214","70303","50047","10"
"215","69939","81648","11"
"216","69939","50497","11"
"217","69939","70680","11"
"218","45464","83277","12"
"219","45464","68512","12"
"220","83277","68512","12"
"221","14133","46951","13"
"222","14133","75625","13"
"223","14133","69887","13"
"224","46951","75625","13"
"225","46951","69887","13"
"226","75625","69887","13"
"227","14098","12","14"
"228","47113","12","14"
"229","71725","12","14"
"230","69742","12","14"
"231","75571","12","14"
"232","69203","12","14"
"233","69939","12","14"
"234","48827","12","14"
"235","70680","12","14"
"236","92724","12","14"
"237","45322","12","14"
"238","69277","12","14"
"239","36266","12","14"
"240","83110","12","14"
"241","75449","12","14"
"242","69887","12","14"
"243","69540","12","14"
"244","86","12","14"
"245","12","69292","14"
"246","12","75597","14"
"247","12","75604","14"
"248","12","75603","14"
"249","12","75608","14"
"250","12","82782","14"
"251","12","30","14"
"252","34642","34834","15"
"253","34642","69895","15"
"254","34642","34617","15"
"255","34642","69939","15"
"256","34642","49843","15"
"257","34642","46983","15"
"258","34642","401","15"
"259","34642","69762","15"
"260","34642","50537","15"
"261","34834","69895","15"
"262","34834","34617","15"
"263","34834","69939","15"
"264","34834","49843","15"
"265","34834","46983","15"
"266","34834","401","15"
"267","34834","69762","15"
"268","34834","50537","15"
"269","69895","34617","15"
"270","69895","69939","15"
"271","69895","49843","15"
"272","69895","46983","15"
"273","69895","401","15"
"274","69895","69762","15"
"275","69895","50537","15"
"276","34617","69939","15"
"277","34617","49843","15"
"278","34617","46983","15"
"279","34617","401","15"
"280","34617","69762","15"
"281","34617","50537","15"
"282","69939","49843","15"
"283","69939","46983","15"
"284","69939","401","15"
"285","69939","69762","15"
"286","69939","50537","15"
"287","49843","46983","15"
"288","49843","401","15"
"289","49843","69762","15"
"290","49843","50537","15"
"291","46983","401","15"
"292","46983","69762","15"
"293","46983","50537","15"
"294","401","69762","15"
"295","401","50537","15"
"296","69762","50537","15"
"297","36404","69880","16"
"298","36404","66120","16"
"299","36404","70334","16"
"300","36404","50882","16"
"301","36404","68106","16"
"302","69880","66120","16"
"303","69880","70334","16"
"304","69880","50882","16"
"305","69880","68106","16"
"306","66041","68106","16"
"307","66120","70334","16"
"308","66120","50882","16"
"309","66120","68106","16"
"310","70334","50882","16"
"311","70334","68106","16"
"312","50882","68106","16"
"313","69871","83210","17"
"314","69871","78764","17"
"315","69871","82607","17"
"316","69871","70230","17"
"317","69871","69244","17"
"318","69871","46951","17"
"319","69871","69545","17"
"320","69871","70233","17"
"321","69871","51186","17"
"322","69871","51189","17"
"323","69871","51187","17"
"324","69871","71484","17"
"325","69871","83212","17"
"326","69871","75549","17"
"327","83210","78764","17"
"328","83210","82607","17"
"329","83210","70230","17"
"330","83210","69244","17"
"331","83210","46951","17"
"332","83210","69545","17"
"333","83210","70233","17"
"334","83210","51186","17"
"335","83210","51189","17"
"336","83210","51187","17"
"337","83210","71484","17"
"338","83210","83212","17"
"339","83210","75549","17"
"340","78764","82607","17"
"341","78764","70230","17"
"342","78764","69244","17"
"343","78764","46951","17"
"344","78764","69545","17"
"345","78764","70233","17"
"346","78764","51186","17"
"347","78764","51189","17"
"348","78764","51187","17"
"349","78764","71484","17"
"350","78764","83212","17"
"351","78764","75549","17"
"352","82607","70230","17"
"353","82607","69244","17"
"354","82607","46951","17"
"355","82607","69545","17"
"356","82607","70233","17"
"357","82607","51186","17"
"358","82607","51189","17"
"359","82607","51187","17"
"360","82607","71484","17"
"361","82607","83212","17"
"362","82607","75549","17"
"363","70230","69244","17"
"364","70230","46951","17"
"365","70230","69545","17"
"366","70230","70233","17"
"367","70230","51186","17"
"368","70230","51189","17"
"369","70230","51187","17"
"370","70230","71484","17"
"371","70230","83212","17"
"372","70230","75549","17"
"373","69244","46951","17"
"374","69244","69545","17"
"375","69244","70233","17"
"376","69244","51186","17"
"377","69244","51189","17"
"378","69244","51187","17"
"379","69244","71484","17"
"380","69244","83212","17"
"381","69244","75549","17"
"382","46951","69545","17"
"383","46951","70233","17"
"384","46951","51186","17"
"385","46951","51189","17"
"386","46951","51187","17"
"387","46951","71484","17"
"388","46951","83212","17"
"389","46951","75549","17"
"390","69545","70233","17"
"391","69545","51186","17"
"392","69545","51189","17"
"393","69545","51187","17"
"394","69545","71484","17"
"395","69545","83212","17"
"396","69545","75549","17"
"397","70233","51186","17"
"398","70233","51189","17"
"399","70233","51187","17"
"400","70233","71484","17"
"401","70233","83212","17"
"402","70233","75549","17"
"403","51186","51189","17"
"404","51186","51187","17"
"405","51186","71484","17"
"406","51186","83212","17"
"407","51186","75549","17"
"408","51189","51187","17"
"409","51189","71484","17"
"410","51189","83212","17"
"411","51189","75549","17"
"412","51187","71484","17"
"413","51187","83212","17"
"414","51187","75549","17"
"415","71484","83212","17"
"416","71484","75549","17"
"417","83212","75549","17"
"418","70680","50741","18"
"419","70680","78577","18"
"420","70680","71382","18"
"421","70680","70231","18"
"422","70680","69246","18"
"423","70680","69885","18"
"424","78577","71382","18"
"425","78577","70231","18"
"426","78577","69246","18"
"427","78577","69885","18"
"428","71382","70231","18"
"429","71382","69246","18"
"430","71382","69885","18"
"431","70231","69246","18"
"432","70231","69885","18"
"433","69246","69885","18"
"434","80333","36498","19"
"435","80333","83024","19"
"436","80333","78764","19"
"437","80333","75241","19"
"438","80333","70222","19"
"439","80333","68055","19"
"440","80333","75625","19"
"441","80333","68042","19"
"442","80333","86977","19"
"443","80333","71723","19"
"444","80333","78961","19"
"445","80333","83277","19"
"446","80333","51747","19"
"447","80333","84320","19"
"448","80333","78787","19"
"449","80333","75198","19"
"450","80333","83873","19"
"451","80333","71536","19"
"452","80333","81709","19"
"453","80333","83458","19"
"454","80333","90862","19"
"455","80333","71535","19"
"456","80333","83004","19"
"457","80333","401","19"
"458","80333","83927","19"
"459","80333","12672","19"
"460","80333","51548","19"
"461","80333","82740","19"
"462","80333","70017","19"
"463","80333","28660","19"
"464","80333","50491","19"
"465","36498","83024","19"
"466","36498","78764","19"
"467","36498","75241","19"
"468","36498","70222","19"
"469","36498","68055","19"
"470","36498","75625","19"
"471","36498","68042","19"
"472","36498","86977","19"
"473","36498","71723","19"
"474","36498","78961","19"
"475","36498","83277","19"
"476","36498","51747","19"
"477","36498","84320","19"
"478","36498","78787","19"
"479","36498","75198","19"
"480","36498","83873","19"
"481","36498","71536","19"
"482","36498","81709","19"
"483","36498","83458","19"
"484","36498","90862","19"
"485","36498","71535","19"
"486","36498","83004","19"
"487","36498","401","19"
"488","36498","83927","19"
"489","36498","12672","19"
"490","36498","51548","19"
"491","36498","82740","19"
"492","36498","70017","19"
"493","36498","28660","19"
"494","36498","50491","19"
"495","83024","78764","19"
"496","83024","75241","19"
"497","83024","70222","19"
"498","83024","68055","19"
"499","83024","75625","19"
"500","83024","68042","19"
"501","83024","86977","19"
"502","83024","71723","19"
"503","83024","78961","19"
"504","83024","83277","19"
"505","83024","51747","19"
"506","83024","84320","19"
"507","83024","78787","19"
"508","83024","75198","19"
"509","83024","83873","19"
"510","83024","71536","19"
"511","83024","81709","19"
"512","83024","83458","19"
"513","83024","90862","19"
"514","83024","71535","19"
"515","83024","83004","19"
"516","83024","401","19"
"517","83024","83927","19"
"518","83024","12672","19"
"519","83024","51548","19"
"520","83024","82740","19"
"521","83024","70017","19"
"522","83024","28660","19"
"523","83024","50491","19"
"524","78764","75241","19"
"525","78764","70222","19"
"526","78764","68055","19"
"527","78764","75625","19"
"528","78764","68042","19"
"529","78764","86977","19"
"530","78764","71723","19"
"531","78764","78961","19"
"532","78764","83277","19"
"533","78764","51747","19"
"534","78764","84320","19"
"535","78764","78787","19"
"536","78764","75198","19"
"537","78764","83873","19"
"538","78764","71536","19"
"539","78764","81709","19"
"540","78764","83458","19"
"541","78764","90862","19"
"542","78764","71535","19"
"543","78764","83004","19"
"544","78764","401","19"
"545","78764","83927","19"
"546","78764","12672","19"
"547","78764","51548","19"
"548","78764","82740","19"
"549","78764","70017","19"
"550","78764","28660","19"
"551","78764","50491","19"
"552","75241","70222","19"
"553","75241","68055","19"
"554","75241","75625","19"
"555","75241","68042","19"
"556","75241","86977","19"
"557","75241","71723","19"
"558","75241","78961","19"
"559","75241","83277","19"
"560","75241","51747","19"
"561","75241","84320","19"
"562","75241","78787","19"
"563","75241","75198","19"
"564","75241","83873","19"
"565","75241","71536","19"
"566","75241","81709","19"
"567","75241","83458","19"
"568","75241","90862","19"
"569","75241","71535","19"
"570","75241","83004","19"
"571","75241","401","19"
"572","75241","83927","19"
"573","75241","12672","19"
"574","75241","51548","19"
"575","75241","82740","19"
"576","75241","70017","19"
"577","75241","28660","19"
"578","75241","50491","19"
"579","70222","68055","19"
"580","70222","75625","19"
"581","70222","68042","19"
"582","70222","86977","19"
"583","70222","71723","19"
"584","70222","78961","19"
"585","70222","83277","19"
"586","70222","51747","19"
"587","70222","84320","19"
"588","70222","78787","19"
"589","70222","75198","19"
"590","70222","83873","19"
"591","70222","71536","19"
"592","70222","81709","19"
"593","70222","83458","19"
"594","70222","90862","19"
"595","70222","71535","19"
"596","70222","83004","19"
"597","70222","401","19"
"598","70222","83927","19"
"599","70222","12672","19"
"600","70222","51548","19"
"601","70222","82740","19"
"602","70222","70017","19"
"603","70222","28660","19"
"604","70222","50491","19"
"605","68055","75625","19"
"606","68055","68042","19"
"607","68055","86977","19"
"608","68055","71723","19"
"609","68055","78961","19"
"610","68055","83277","19"
"611","68055","51747","19"
"612","68055","84320","19"
"613","68055","78787","19"
"614","68055","75198","19"
"615","68055","83873","19"
"616","68055","71536","19"
"617","68055","81709","19"
"618","68055","83458","19"
"619","68055","90862","19"
"620","68055","71535","19"
"621","68055","83004","19"
"622","68055","401","19"
"623","68055","83927","19"
"624","68055","12672","19"
"625","68055","51548","19"
"626","68055","82740","19"
"627","68055","70017","19"
"628","68055","28660","19"
"629","68055","50491","19"
"630","75625","68042","19"
"631","75625","86977","19"
"632","75625","71723","19"
"633","75625","78961","19"
"634","75625","83277","19"
"635","75625","51747","19"
"636","75625","84320","19"
"637","75625","78787","19"
"638","75625","75198","19"
"639","75625","83873","19"
"640","75625","71536","19"
"641","75625","81709","19"
"642","75625","83458","19"
"643","75625","90862","19"
"644","75625","71535","19"
"645","75625","83004","19"
"646","75625","401","19"
"647","75625","83927","19"
"648","75625","12672","19"
"649","75625","51548","19"
"650","75625","82740","19"
"651","75625","70017","19"
"652","75625","28660","19"
"653","75625","50491","19"
"654","68042","86977","19"
"655","68042","71723","19"
"656","68042","78961","19"
"657","68042","83277","19"
"658","68042","51747","19"
"659","68042","84320","19"
"660","68042","78787","19"
"661","68042","75198","19"
"662","68042","83873","19"
"663","68042","71536","19"
"664","68042","81709","19"
"665","68042","83458","19"
"666","68042","90862","19"
"667","68042","71535","19"
"668","68042","83004","19"
"669","68042","401","19"
"670","68042","83927","19"
"671","68042","12672","19"
"672","68042","51548","19"
"673","68042","82740","19"
"674","68042","70017","19"
"675","68042","28660","19"
"676","68042","50491","19"
"677","86977","71723","19"
"678","86977","78961","19"
"679","86977","83277","19"
"680","86977","51747","19"
"681","86977","84320","19"
"682","86977","78787","19"
"683","86977","75198","19"
"684","86977","83873","19"
"685","86977","71536","19"
"686","86977","81709","19"
"687","86977","83458","19"
"688","86977","90862","19"
"689","86977","71535","19"
"690","86977","83004","19"
"691","86977","401","19"
"692","86977","83927","19"
"693","86977","12672","19"
"694","86977","51548","19"
"695","86977","82740","19"
"696","86977","70017","19"
"697","86977","28660","19"
"698","86977","50491","19"
"699","71723","78961","19"
"700","71723","83277","19"
"701","71723","51747","19"
"702","71723","84320","19"
"703","71723","78787","19"
"704","71723","75198","19"
"705","71723","83873","19"
"706","71723","71536","19"
"707","71723","81709","19"
"708","71723","83458","19"
"709","71723","90862","19"
"710","71723","71535","19"
"711","71723","83004","19"
"712","71723","401","19"
"713","71723","83927","19"
"714","71723","12672","19"
"715","71723","51548","19"
"716","71723","82740","19"
"717","71723","70017","19"
"718","71723","28660","19"
"719","71723","50491","19"
"720","78961","83277","19"
"721","78961","51747","19"
"722","78961","84320","19"
"723","78961","78787","19"
"724","78961","75198","19"
"725","78961","83873","19"
"726","78961","71536","19"
"727","78961","81709","19"
"728","78961","83458","19"
"729","78961","90862","19"
"730","78961","71535","19"
"731","78961","83004","19"
"732","78961","401","19"
"733","78961","83927","19"
"734","78961","12672","19"
"735","78961","51548","19"
"736","78961","82740","19"
"737","78961","70017","19"
"738","78961","28660","19"
"739","78961","50491","19"
"740","83277","51747","19"
"741","83277","84320","19"
"742","83277","78787","19"
"743","83277","75198","19"
"744","83277","83873","19"
"745","83277","71536","19"
"746","83277","81709","19"
"747","83277","83458","19"
"748","83277","90862","19"
"749","83277","71535","19"
"750","83277","83004","19"
"751","83277","401","19"
"752","83277","83927","19"
"753","83277","12672","19"
"754","83277","51548","19"
"755","83277","82740","19"
"756","83277","70017","19"
"757","83277","28660","19"
"758","83277","50491","19"
"759","51747","84320","19"
"760","51747","78787","19"
"761","51747","75198","19"
"762","51747","83873","19"
"763","51747","71536","19"
"764","51747","81709","19"
"765","51747","83458","19"
"766","51747","90862","19"
"767","51747","71535","19"
"768","51747","83004","19"
"769","51747","401","19"
"770","51747","83927","19"
"771","51747","12672","19"
"772","51747","51548","19"
"773","51747","82740","19"
"774","51747","70017","19"
"775","51747","28660","19"
"776","51747","50491","19"
"777","84320","78787","19"
"778","84320","75198","19"
"779","84320","83873","19"
"780","84320","71536","19"
"781","84320","81709","19"
"782","84320","83458","19"
"783","84320","90862","19"
"784","84320","71535","19"
"785","84320","83004","19"
"786","84320","401","19"
"787","84320","83927","19"
"788","84320","12672","19"
"789","84320","51548","19"
"790","84320","82740","19"
"791","84320","70017","19"
"792","84320","28660","19"
"793","84320","50491","19"
"794","78787","75198","19"
"795","78787","83873","19"
"796","78787","71536","19"
"797","78787","81709","19"
"798","78787","83458","19"
"799","78787","90862","19"
"800","78787","71535","19"
"801","78787","83004","19"
"802","78787","401","19"
"803","78787","83927","19"
"804","78787","12672","19"
"805","78787","51548","19"
"806","78787","82740","19"
"807","78787","70017","19"
"808","78787","28660","19"
"809","78787","50491","19"
"810","75198","83873","19"
"811","75198","71536","19"
"812","75198","81709","19"
"813","75198","83458","19"
"814","75198","90862","19"
"815","75198","71535","19"
"816","75198","83004","19"
"817","75198","401","19"
"818","75198","83927","19"
"819","75198","12672","19"
"820","75198","51548","19"
"821","75198","82740","19"
"822","75198","70017","19"
"823","75198","28660","19"
"824","75198","50491","19"
"825","83873","71536","19"
"826","83873","81709","19"
"827","83873","83458","19"
"828","83873","90862","19"
"829","83873","71535","19"
"830","83873","83004","19"
"831","83873","401","19"
"832","83873","83927","19"
"833","83873","12672","19"
"834","83873","51548","19"
"835","83873","82740","19"
"836","83873","70017","19"
"837","83873","28660","19"
"838","83873","50491","19"
"839","71536","81709","19"
"840","71536","83458","19"
"841","71536","90862","19"
"842","71536","71535","19"
"843","71536","83004","19"
"844","71536","401","19"
"845","71536","83927","19"
"846","71536","12672","19"
"847","71536","51548","19"
"848","71536","82740","19"
"849","71536","70017","19"
"850","71536","28660","19"
"851","71536","50491","19"
"852","81709","83458","19"
"853","81709","90862","19"
"854","81709","71535","19"
"855","81709","83004","19"
"856","81709","401","19"
"857","81709","83927","19"
"858","81709","12672","19"
"859","81709","51548","19"
"860","81709","82740","19"
"861","81709","70017","19"
"862","81709","28660","19"
"863","81709","50491","19"
"864","83458","90862","19"
"865","83458","71535","19"
"866","83458","83004","19"
"867","83458","401","19"
"868","83458","83927","19"
"869","83458","12672","19"
"870","83458","51548","19"
"871","83458","82740","19"
"872","83458","70017","19"
"873","83458","28660","19"
"874","83458","50491","19"
"875","90862","71535","19"
"876","90862","83004","19"
"877","90862","401","19"
"878","90862","83927","19"
"879","90862","12672","19"
"880","90862","51548","19"
"881","90862","82740","19"
"882","90862","70017","19"
"883","90862","28660","19"
"884","90862","50491","19"
"885","71535","83004","19"
"886","71535","401","19"
"887","71535","83927","19"
"888","71535","12672","19"
"889","71535","51548","19"
"890","71535","82740","19"
"891","71535","70017","19"
"892","71535","28660","19"
"893","71535","50491","19"
"894","83004","401","19"
"895","83004","83927","19"
"896","83004","12672","19"
"897","83004","51548","19"
"898","83004","82740","19"
"899","83004","70017","19"
"900","83004","28660","19"
"901","83004","50491","19"
"902","401","83927","19"
"903","401","12672","19"
"904","401","51548","19"
"905","401","82740","19"
"906","401","70017","19"
"907","401","28660","19"
"908","401","50491","19"
"909","83927","12672","19"
"910","83927","51548","19"
"911","83927","82740","19"
"912","83927","70017","19"
"913","83927","28660","19"
"914","83927","50491","19"
"915","12672","51548","19"
"916","12672","82740","19"
"917","12672","70017","19"
"918","12672","28660","19"
"919","12672","50491","19"
"920","51548","82740","19"
"921","51548","70017","19"
"922","51548","28660","19"
"923","51548","50491","19"
"924","82740","70017","19"
"925","82740","28660","19"
"926","82740","50491","19"
"927","70017","28660","19"
"928","70017","50491","19"
"929","28660","50491","19"
"930","83109","70219","20"
"931","83109","83015","20"
"932","83109","69858","20"
"933","69858","70219","20"
"934","69858","48811","20"
"935","69858","83108","20"
"936","69858","83015","20"
"937","69858","50780","20"
"938","69858","80844","20"
"939","69858","49839","20"
"940","70219","50780","20"
"941","70219","83108","20"
