"","node1","node2","cluster"
"274","90812","83109","19"
"275","90812","90815","19"
"276","90812","50791","19"
"277","90812","50555","19"
"278","90812","50337","19"
"279","90812","50634","19"
"280","90812","50896","19"
"281","90812","50360","19"
"282","90812","50792","19"
"283","90812","50507","19"
"284","36403","26582","20"
"285","36403","121","20"
"286","26582","121","20"
"287","36498","45524","21"
"288","19241","45524","21"
"289","51362","45524","21"
"290","47113","45524","21"
"291","81878","45524","21"
"292","34704","45524","21"
"293","34642","45524","21"
"294","34834","45524","21"
"295","45524","69895","21"
"296","45524","69854","21"
"297","45524","34617","21"
"298","45524","90812","21"
"299","45524","69939","21"
"300","45524","83111","21"
"301","45524","36466","21"
"302","45524","88626","21"
"303","45524","45486","21"
"304","45524","48089","21"
"305","45524","36320","21"
"306","45524","45191","21"
"307","45524","69985","21"
"308","45524","36395","21"
"309","45524","48093","21"
"310","45524","36477","21"
"311","45524","83107","21"
"312","45524","24089","21"
"313","45524","47048","21"
"314","45524","3133","21"
"315","45524","81151","21"
"316","45524","34633","21"
"317","45524","14146","21"
"318","45524","19239","21"
"319","45524","69968","21"
"320","45524","34841","21"
"321","45524","36403","21"
"322","45524","34596","21"
"323","45524","45227","21"
"324","45524","28052","21"
"325","45524","32030","21"
"326","45524","28970","21"
"327","45524","45467","21"
"328","45524","34816","21"
"329","45524","14123","21"
"330","45524","45466","21"
"331","45524","36392","21"
"332","45524","45483","21"
"333","45524","26687","21"
"334","45524","17457","21"
"335","45524","29216","21"
"336","45524","24359","21"
"337","45524","47058","21"
"338","45524","80164","21"
"339","45524","46933","21"
"340","45524","78565","21"
"341","45524","45521","21"
"342","45524","14133","21"
"343","45524","51341","21"
"344","45524","27188","21"
"345","45524","49805","21"
"346","45524","48819","21"
"347","45524","46962","21"
"348","45524","3131","21"
"349","45524","34639","21"
"350","45524","92727","21"
"351","45524","46931","21"
"352","45524","69877","21"
"353","45524","66273","21"
"354","45524","51560","21"
"355","45524","46961","21"
"356","45524","28809","21"
"357","45524","35927","21"
"358","45524","68078","21"
"359","45524","50071","21"
"360","45524","45447","21"
"361","45524","68077","21"
"362","45524","68079","21"
"363","45524","48821","21"
"364","45524","45326","21"
"365","45524","45499","21"
"366","45524","45489","21"
"367","45524","46930","21"
"368","45524","48812","21"
"369","45524","51188","21"
"370","45524","69983","21"
"371","45524","69868","21"
"372","45524","36405","21"
"373","45524","69964","21"
"374","45524","46963","21"
"375","45524","83882","21"
"376","45524","51340","21"
"377","45524","26686","21"
"378","45524","65195","21"
"379","45486","45466","21"
"380","47113","81876","22"
"381","47113","16","22"
"382","47113","50537","22"
"383","81876","50497","22"
"384","81876","16","22"
"385","81876","50537","22"
"386","50497","16","22"
"387","50497","50537","22"
"388","16","50537","22"
"389","82101","68081","23"
"390","82101","47061","23"
"391","82101","84021","23"
"392","82101","89710","23"
"393","82101","68512","23"
"394","68081","47061","23"
"395","68081","84021","23"
"396","68081","89710","23"
"397","68081","68512","23"
"398","47061","84021","23"
"399","47061","89710","23"
"400","47061","68512","23"
"401","84021","89710","23"
"402","84021","68512","23"
"403","89710","68512","23"
"404","34840","50831","24"
"405","34840","50579","24"
"406","34840","50476","24"
"407","34840","45173","24"
"408","50831","50579","24"
"409","50831","50476","24"
"410","50020","50579","24"
"411","50020","50404","24"
"412","50579","50476","24"
"413","50579","50404","24"
"414","36498","34816","25"
"415","48832","34816","25"
"416","34642","34816","25"
"417","34834","34816","25"
"418","69895","34816","25"
"419","69854","34816","25"
"420","34617","34816","25"
"421","80164","34816","25"
"422","69939","34816","25"
"423","83111","34816","25"
"424","36466","34816","25"
"425","47063","34816","25"
"426","51341","34816","25"
"427","88626","34816","25"
"428","48819","34816","25"
"429","45486","34816","25"
"430","36320","34816","25"
"431","45191","34816","25"
"432","69985","34816","25"
"433","36395","34816","25"
"434","48093","34816","25"
"435","36477","34816","25"
"436","51560","34816","25"
"437","83107","34816","25"
"438","78860","34816","25"
"439","24089","34816","25"
"440","47048","34816","25"
"441","3133","34816","25"
"442","81151","34816","25"
"443","34633","34816","25"
"444","14146","34816","25"
"445","51181","34816","25"
"446","19239","34816","25"
"447","69968","34816","25"
"448","49998","34816","25"
"449","34841","34816","25"
"450","36403","34816","25"
"451","34596","34816","25"
"452","45227","34816","25"
"453","28052","34816","25"
"454","32030","34816","25"
"455","28970","34816","25"
"456","45467","34816","25"
"457","34816","14123","25"
"458","34816","45466","25"
"459","34816","36392","25"
"460","34816","45483","25"
"461","34816","26687","25"
"462","34816","17457","25"
"463","34816","29216","25"
"464","34816","24359","25"
"465","34816","34593","25"
"466","34816","418","25"
"467","34816","167","25"
"468","34816","93","25"
"469","34816","51480","25"
"470","34816","51409","25"
"471","34816","50758","25"
"472","34816","50618","25"
"473","34816","3613","25"
"474","34816","50675","25"
"475","34816","3370","25"
"476","34816","20","25"
"477","34816","406","25"
"478","34816","12658","25"
"479","34816","25295","25"
"480","34816","390","25"
"481","34816","227","25"
"482","34816","50363","25"
"483","34816","51320","25"
"484","34816","51335","25"
"485","34816","98","25"
"486","34816","92","25"
"487","34816","28662","25"
"488","34816","113","25"
"489","34816","25392","25"
"490","34816","68132","25"
"491","34816","47718","25"
"492","36407","26","26"
"493","36407","19349","26"
"494","36407","29858","26"
"495","67376","66034","26"
"496","67376","35413","26"
"497","67376","29858","26"
"498","26","19349","26"
"499","26","29858","26"
"500","35413","29858","26"
"501","19349","29858","26"
"502","70219","69882","27"
"503","70219","50635","27"
"504","70219","50878","27"
"505","70219","50309","27"
"506","70219","50862","27"
"507","70219","50770","27"
"508","70219","50637","27"
"509","70219","50416","27"
"510","70219","50659","27"
"511","70219","28664","27"
"512","70219","50408","27"
"513","70219","50900","27"
"514","70219","50884","27"
"515","70219","68121","27"
"516","69882","50635","27"
"517","69882","50878","27"
"518","69882","50309","27"
"519","69882","50862","27"
"520","69882","50770","27"
"521","69882","50637","27"
"522","69882","50416","27"
"523","69882","50659","27"
"524","69882","28664","27"
"525","69882","50408","27"
"526","69882","50900","27"
"527","69882","50884","27"
"528","69882","68121","27"
"529","50635","50878","27"
"530","50635","50309","27"
"531","50635","50862","27"
"532","50635","50770","27"
"533","50635","50637","27"
"534","50635","50416","27"
"535","50635","50659","27"
"536","50635","28664","27"
"537","50635","50408","27"
"538","50635","50900","27"
"539","50635","50884","27"
"540","50635","68121","27"
"541","50878","50309","27"
"542","50878","50862","27"
"543","50878","50770","27"
"544","50878","50637","27"
"545","50878","50416","27"
"546","50878","50659","27"
"547","50878","28664","27"
"548","50878","50408","27"
"549","50878","50900","27"
"550","50878","50884","27"
"551","50878","68121","27"
"552","50309","50862","27"
"553","50309","50770","27"
"554","50309","50637","27"
"555","50309","50416","27"
"556","50309","50659","27"
"557","50309","28664","27"
"558","50309","50408","27"
"559","50309","50900","27"
"560","50309","50884","27"
"561","50309","68121","27"
"562","50862","50770","27"
"563","50862","50637","27"
"564","50862","50416","27"
"565","50862","50659","27"
"566","50862","28664","27"
"567","50862","50408","27"
"568","50862","50900","27"
"569","50862","50884","27"
"570","50862","68121","27"
"571","50770","50637","27"
"572","50770","50416","27"
"573","50770","50659","27"
"574","50770","28664","27"
"575","50770","50408","27"
"576","50770","50900","27"
"577","50770","50884","27"
"578","50770","68121","27"
"579","50637","50416","27"
"580","50637","50659","27"
"581","50637","28664","27"
"582","50637","50408","27"
"583","50637","50900","27"
"584","50637","50884","27"
"585","50637","68121","27"
"586","50416","50659","27"
"587","50416","28664","27"
"588","50416","50408","27"
"589","50416","50900","27"
"590","50416","50884","27"
"591","50416","68121","27"
"592","50659","28664","27"
"593","50659","50408","27"
"594","50659","50900","27"
"595","50659","50884","27"
"596","50659","68121","27"
"597","28664","50408","27"
"598","28664","50900","27"
"599","28664","50884","27"
"600","50408","50900","27"
"601","50408","50884","27"
"602","50408","68121","27"
"603","50900","50884","27"
"604","50900","68121","27"
"605","50884","68121","27"
"606","47113","50497","28"
"607","45217","36466","28"
"608","45217","83107","28"
"609","45217","14103","28"
"610","45217","27409","28"
"611","45217","34841","28"
"612","45217","27204","28"
"613","45217","50497","28"
"614","45217","108","28"
"615","45217","51309","28"
"616","45217","51311","28"
"617","45217","51305","28"
"618","45217","51316","28"
"619","45217","51322","28"
"620","45217","16068","28"
"621","45217","50361","28"
"622","36466","14103","28"
"623","36466","27409","28"
"624","36466","27204","28"
"625","36466","50497","28"
"626","36466","108","28"
"627","36466","51309","28"
"628","36466","51311","28"
"629","36466","51305","28"
"630","36466","51316","28"
"631","36466","51322","28"
"632","36466","16068","28"
"633","36466","50361","28"
"634","83107","14103","28"
"635","83107","27409","28"
"636","83107","27204","28"
"637","83107","50497","28"
"638","83107","108","28"
"639","83107","51309","28"
"640","83107","51311","28"
"641","83107","51305","28"
"642","83107","51316","28"
"643","83107","51322","28"
"644","83107","16068","28"
"645","83107","50361","28"
"646","14103","27409","28"
"647","14103","34841","28"
"648","14103","27204","28"
"649","14103","50497","28"
"650","14103","108","28"
"651","14103","51309","28"
"652","14103","51311","28"
"653","14103","51305","28"
"654","14103","51316","28"
"655","14103","51322","28"
"656","14103","16068","28"
"657","14103","50361","28"
"658","27409","34841","28"
"659","27409","27204","28"
"660","27409","50497","28"
"661","27409","108","28"
"662","27409","51309","28"
"663","27409","51311","28"
"664","27409","51305","28"
"665","27409","51316","28"
"666","27409","51322","28"
"667","27409","16068","28"
"668","27409","50361","28"
"669","34841","27204","28"
"670","34841","50497","28"
"671","34841","108","28"
"672","34841","51309","28"
"673","34841","51311","28"
"674","34841","51305","28"
"675","34841","51316","28"
"676","34841","51322","28"
"677","34841","16068","28"
"678","34841","50361","28"
"679","27204","50497","28"
"680","27204","108","28"
"681","27204","51309","28"
"682","27204","51311","28"
"683","27204","51305","28"
"684","27204","51316","28"
"685","27204","51322","28"
"686","27204","16068","28"
"687","27204","50361","28"
"688","50497","108","28"
"689","50497","51309","28"
"690","50497","51311","28"
"691","50497","51305","28"
"692","50497","51316","28"
"693","50497","51322","28"
"694","50497","16068","28"
"695","50497","50361","28"
"696","108","51309","28"
"697","108","51311","28"
"698","108","51305","28"
"699","108","51316","28"
"700","108","51322","28"
"701","108","16068","28"
"702","108","50361","28"
"703","51309","51311","28"
"704","51309","51305","28"
"705","51309","51316","28"
"706","51309","51322","28"
"707","51309","16068","28"
"708","51309","50361","28"
"709","51311","51305","28"
"710","51311","51316","28"
"711","51311","51322","28"
"712","51311","16068","28"
"713","51311","50361","28"
"714","51305","51316","28"
"715","51305","51322","28"
"716","51305","16068","28"
"717","51305","50361","28"
"718","51316","51322","28"
"719","51316","16068","28"
"720","51316","50361","28"
"721","51322","16068","28"
"722","51322","50361","28"
"723","16068","50361","28"
"724","86","42452","29"
"725","86","42453","29"
"726","44776","51474","29"
"727","44776","42452","29"
"728","44776","51419","29"
"729","44776","51423","29"
"730","44776","51481","29"
"731","44776","42453","29"
"732","44776","51467","29"
"733","44776","51446","29"
"734","51474","42452","29"
"735","51474","51419","29"
"736","51474","51423","29"
"737","51474","51481","29"
"738","51474","42453","29"
"739","51474","51467","29"
"740","51474","51446","29"
"741","42452","42453","29"
"742","42452","51419","29"
"743","42452","51423","29"
"744","42452","51481","29"
"745","42452","51467","29"
"746","42452","51446","29"
"747","51419","51423","29"
"748","51419","51481","29"
"749","51419","42453","29"
"750","51419","51467","29"
"751","51419","51446","29"
"752","51423","51481","29"
"753","51423","42453","29"
"754","51423","51467","29"
"755","51423","51446","29"
"756","51481","42453","29"
"757","51481","51467","29"
"758","51481","51446","29"
"759","42453","51467","29"
"760","42453","51446","29"
"761","51467","51446","29"
"762","50047","50036","30"
"763","50047","50856","30"
"764","50047","50584","30"
"765","50047","43473","30"
"766","50047","42456","30"
"767","50047","61","30"
"768","50047","51759","30"
"769","50047","50873","30"
"770","50047","51407","30"
"771","50047","50563","30"
"772","50047","50888","30"
"773","50047","50313","30"
"774","50047","42457","30"
"775","50047","28664","30"
"776","50047","68121","30"
"777","50036","50856","30"
"778","50036","50584","30"
"779","50036","43473","30"
"780","50036","42456","30"
"781","50036","61","30"
"782","50036","51759","30"
"783","50036","50873","30"
"784","50036","51407","30"
"785","50036","50563","30"
"786","50036","50888","30"
"787","50036","50313","30"
"788","50036","42457","30"
"789","50036","28664","30"
"790","50036","68121","30"
"791","50856","51759","30"
"792","50856","50584","30"
"793","50856","43473","30"
"794","50856","42456","30"
"795","50856","61","30"
"796","50856","50873","30"
"797","50856","51407","30"
"798","50856","50563","30"
"799","50856","50888","30"
"800","50856","50313","30"
"801","50856","42457","30"
"802","50856","28664","30"
"803","50856","68121","30"
"804","50584","43473","30"
"805","50584","42456","30"
"806","50584","61","30"
"807","50584","51759","30"
"808","50584","50873","30"
"809","50584","51407","30"
"810","50584","50563","30"
"811","50584","50888","30"
"812","50584","50313","30"
"813","50584","42457","30"
"814","43473","42456","30"
"815","43473","61","30"
"816","43473","51759","30"
"817","43473","50873","30"
"818","43473","51407","30"
"819","43473","50563","30"
"820","43473","50888","30"
"821","43473","50313","30"
"822","43473","42457","30"
"823","43473","28664","30"
"824","43473","68121","30"
"825","42456","61","30"
"826","42456","51759","30"
"827","42456","50873","30"
"828","42456","51407","30"
"829","42456","50563","30"
"830","42456","50888","30"
"831","42456","50313","30"
"832","42456","42457","30"
"833","42456","28664","30"
"834","42456","68121","30"
"835","61","51759","30"
"836","61","50873","30"
"837","61","51407","30"
"838","61","50563","30"
"839","61","50888","30"
"840","61","50313","30"
"841","61","42457","30"
"842","61","28664","30"
"843","61","68121","30"
"844","51759","50873","30"
"845","51759","51407","30"
"846","51759","50563","30"
"847","51759","50888","30"
"848","51759","50313","30"
"849","51759","42457","30"
"850","51759","28664","30"
"851","51759","68121","30"
"852","50873","51407","30"
"853","50873","50563","30"
"854","50873","50888","30"
"855","50873","50313","30"
"856","50873","42457","30"
"857","50873","28664","30"
"858","50873","68121","30"
"859","51407","50563","30"
"860","51407","50888","30"
"861","51407","50313","30"
"862","51407","42457","30"
"863","51407","28664","30"
"864","51407","68121","30"
"865","50563","50888","30"
"866","50563","50313","30"
"867","50563","42457","30"
"868","50563","28664","30"
"869","50563","68121","30"
"870","50888","50313","30"
"871","50888","42457","30"
"872","50888","28664","30"
"873","50888","68121","30"
"874","50313","42457","30"
"875","50313","28664","30"
"876","50313","68121","30"
"877","42457","28664","30"
"878","42457","68121","30"
"879","45226","45524","31"
"880","45226","69976","31"
"881","45226","70219","31"
"882","45226","75654","31"
"883","45226","47052","31"
"884","45226","45464","31"
"885","45226","45476","31"
"886","45226","80163","31"
"887","45226","81430","31"
"888","45226","45182","31"
"889","45226","65185","31"
"890","45226","69849","31"
"891","45226","45488","31"
"892","45226","48828","31"
"893","45226","65212","31"
"894","45226","36345","31"
"895","45226","51414","31"
"896","45524","69976","31"
"897","45524","70219","31"
"898","45524","75654","31"
"899","45524","47052","31"
"900","45524","45464","31"
"901","45524","45476","31"
"902","45524","80163","31"
"903","45524","81430","31"
"904","45524","45182","31"
"905","45524","69849","31"
"906","45524","48828","31"
"907","45524","65212","31"
"908","45524","36345","31"
"909","45524","51414","31"
"910","69976","70219","31"
"911","69976","75654","31"
"912","69976","47052","31"
"913","69976","45464","31"
"914","69976","45476","31"
"915","69976","80163","31"
"916","69976","81430","31"
"917","69976","45182","31"
"918","69976","65185","31"
"919","69976","69849","31"
"920","69976","45488","31"
"921","69976","48828","31"
"922","69976","65212","31"
"923","69976","36345","31"
"924","69976","51414","31"
"925","70219","75654","31"
"926","70219","47052","31"
"927","70219","45464","31"
"928","70219","45476","31"
"929","70219","80163","31"
"930","70219","81430","31"
"931","70219","45182","31"
"932","70219","65185","31"
"933","70219","69849","31"
"934","70219","45488","31"
"935","70219","48828","31"
"936","70219","65212","31"
"937","70219","36345","31"
"938","70219","51414","31"
"939","75654","47052","31"
"940","75654","45464","31"
"941","75654","45476","31"
"942","75654","80163","31"
"943","75654","81430","31"
"944","75654","45182","31"
"945","75654","65185","31"
"946","75654","69849","31"
"947","75654","45488","31"
"948","75654","48828","31"
"949","75654","65212","31"
"950","75654","36345","31"
"951","75654","51414","31"
"952","47052","45464","31"
"953","47052","45476","31"
"954","47052","80163","31"
"955","47052","81430","31"
"956","47052","45182","31"
"957","47052","65185","31"
"958","47052","69849","31"
"959","47052","45488","31"
"960","47052","48828","31"
"961","47052","65212","31"
"962","47052","36345","31"
"963","47052","51414","31"
"964","45464","45476","31"
"965","45464","80163","31"
"966","45464","81430","31"
"967","45464","45182","31"
"968","45464","65185","31"
"969","45464","69849","31"
"970","45464","45488","31"
"971","45464","48828","31"
"972","45464","65212","31"
"973","45464","36345","31"
"974","45464","51414","31"
"975","45476","80163","31"
"976","45476","81430","31"
"977","45476","45182","31"
"978","45476","65185","31"
"979","45476","69849","31"
"980","45476","45488","31"
"981","45476","48828","31"
"982","45476","65212","31"
"983","45476","36345","31"
"984","45476","51414","31"
"985","80163","81430","31"
"986","80163","45182","31"
"987","80163","65185","31"
"988","80163","69849","31"
"989","80163","45488","31"
"990","80163","48828","31"
"991","80163","65212","31"
"992","80163","36345","31"
"993","80163","51414","31"
"994","81430","45182","31"
"995","81430","65185","31"
"996","81430","69849","31"
"997","81430","45488","31"
"998","81430","48828","31"
"999","81430","65212","31"
"1000","81430","36345","31"
"1001","81430","51414","31"
"1002","45182","65185","31"
"1003","45182","69849","31"
"1004","45182","45488","31"
"1005","45182","48828","31"
"1006","45182","65212","31"
"1007","45182","36345","31"
"1008","45182","51414","31"
"1009","65185","69849","31"
"1010","65185","48828","31"
"1011","65185","65212","31"
"1012","65185","36345","31"
"1013","65185","51414","31"
"1014","69849","45488","31"
"1015","69849","48828","31"
"1016","69849","65212","31"
"1017","69849","36345","31"
"1018","69849","51414","31"
"1019","45488","48828","31"
"1020","45488","65212","31"
"1021","45488","36345","31"
"1022","45488","51414","31"
"1023","48828","65212","31"
"1024","48828","36345","31"
"1025","48828","51414","31"
"1026","65212","36345","31"
"1027","65212","51414","31"
"1028","36345","51414","31"
"1029","48832","47063","32"
"1030","48832","78860","32"
"1031","48832","51181","32"
"1032","48832","49998","32"
"1033","48832","89710","32"
"1034","48832","34593","32"
"1035","48832","12","32"
"1036","48832","418","32"
"1037","48832","167","32"
"1038","48832","93","32"
"1039","48832","51480","32"
"1040","48832","51409","32"
"1041","48832","50758","32"
"1042","48832","50618","32"
"1043","48832","3613","32"
"1044","48832","50675","32"
"1045","48832","3370","32"
"1046","48832","20","32"
"1047","48832","406","32"
"1048","48832","12658","32"
"1049","48832","25295","32"
"1050","48832","390","32"
"1051","48832","227","32"
"1052","48832","50363","32"
"1053","48832","51320","32"
"1054","48832","50361","32"
"1055","48832","51335","32"
"1056","48832","98","32"
"1057","48832","92","32"
"1058","48832","28662","32"
"1059","48832","113","32"
"1060","48832","28664","32"
"1061","48832","25392","32"
"1062","48832","68132","32"
"1063","48832","47718","32"
"1064","48832","51446","32"
"1065","48832","68121","32"
"1066","34642","12","32"
"1067","34834","12","32"
"1068","69895","12","32"
"1069","90812","12","32"
"1070","90812","50361","32"
"1071","90812","28664","32"
"1072","90812","51446","32"
"1073","90812","68121","32"
"1074","80164","89710","32"
"1075","80164","12","32"
"1076","80164","3370","32"
"1077","80164","50361","32"
"1078","80164","98","32"
"1079","80164","28664","32"
"1080","80164","25392","32"
"1081","80164","51446","32"
"1082","80164","68121","32"
"1083","47063","78860","32"
"1084","47063","51181","32"
"1085","47063","49998","32"
"1086","47063","89710","32"
"1087","47063","34593","32"
"1088","47063","12","32"
"1089","47063","418","32"
"1090","47063","167","32"
"1091","47063","93","32"
"1092","47063","51480","32"
"1093","47063","51409","32"
"1094","47063","50758","32"
"1095","47063","50618","32"
"1096","47063","3613","32"
"1097","47063","50675","32"
"1098","47063","3370","32"
"1099","47063","20","32"
"1100","47063","406","32"
"1101","47063","12658","32"
"1102","47063","25295","32"
"1103","47063","390","32"
"1104","47063","227","32"
"1105","47063","50363","32"
"1106","47063","51320","32"
"1107","47063","50361","32"
"1108","47063","51335","32"
"1109","47063","98","32"
"1110","47063","92","32"
"1111","47063","28662","32"
"1112","47063","113","32"
"1113","47063","28664","32"
"1114","47063","25392","32"
"1115","47063","68132","32"
"1116","47063","47718","32"
"1117","47063","51446","32"
"1118","47063","68121","32"
"1119","51341","89710","32"
"1120","51341","12","32"
"1121","51341","3370","32"
"1122","51341","50361","32"
"1123","51341","98","32"
"1124","51341","28664","32"
"1125","51341","25392","32"
"1126","51341","51446","32"
"1127","51341","68121","32"
"1128","48819","89710","32"
"1129","48819","12","32"
"1130","48819","3370","32"
"1131","48819","50361","32"
"1132","48819","98","32"
"1133","48819","28664","32"
"1134","48819","25392","32"
"1135","48819","51446","32"
"1136","48819","68121","32"
"1137","48089","89710","32"
"1138","48089","12","32"
"1139","48089","50361","32"
"1140","48089","28664","32"
"1141","48089","51446","32"
"1142","48089","68121","32"
"1143","51560","89710","32"
"1144","51560","12","32"
"1145","51560","3370","32"
"1146","51560","50361","32"
"1147","51560","98","32"
"1148","51560","28664","32"
"1149","51560","25392","32"
"1150","51560","51446","32"
"1151","51560","68121","32"
"1152","78860","51181","32"
"1153","78860","49998","32"
"1154","78860","89710","32"
"1155","78860","34593","32"
"1156","78860","12","32"
"1157","78860","418","32"
"1158","78860","167","32"
"1159","78860","93","32"
"1160","78860","51480","32"
"1161","78860","51409","32"
"1162","78860","50758","32"
"1163","78860","50618","32"
"1164","78860","3613","32"
"1165","78860","50675","32"
