"","node1","node2","cluster"
"175","36404","16","12"
"176","36404","19561","12"
"177","45321","75449","12"
"178","45321","88","12"
"179","45321","16","12"
"180","45321","19561","12"
"181","75449","88","12"
"182","75449","16","12"
"183","75449","19561","12"
"184","88","16","12"
"185","88","19561","12"
"186","16","19561","12"
"187","86","463","13"
"188","463","35","13"
"189","463","98","13"
"190","69742","83112","14"
"191","69742","82875","14"
"192","69742","12638","14"
"193","83112","82875","14"
"194","83112","12638","14"
"195","83112","50780","14"
"196","82875","12638","14"
"197","12677","458","15"
"198","12656","458","15"
"199","3613","16065","15"
"200","3613","458","15"
"201","16065","458","15"
"202","17410","12672","16"
"203","17410","20388","16"
"204","17410","14411","16"
"205","12672","20388","16"
"206","12672","51446","16"
"207","12672","14411","16"
"208","20388","51446","16"
"209","20388","14411","16"
"210","51446","14411","16"
"211","69195","3360","17"
"212","69195","390","17"
"213","69195","30","17"
"214","69195","14123","17"
"215","3360","390","17"
"216","34704","379","18"
"217","34704","12676","18"
"218","47053","379","18"
"219","47053","12676","18"
"220","379","12676","18"
"221","34704","69195","19"
"222","81425","81876","19"
"223","81876","3133","19"
"224","81876","350","19"
"225","81876","45225","19"
"226","81876","69195","19"
"227","81876","30","19"
"228","81876","14123","19"
"229","69854","12","20"
"230","83112","12","20"
"231","82875","12","20"
"232","12","12638","20"
"233","12","70322","20"
"234","12","69291","20"
"235","69291","98","20"
"236","35902","69880","21"
"237","35902","25680","21"
"238","35902","16064","21"
"239","69880","25680","21"
"240","69880","16064","21"
"241","212","16064","21"
"242","25680","16064","21"
"243","36235","34840","22"
"244","36235","36234","22"
"245","36235","35774","22"
"246","36235","83112","22"
"247","36235","69880","22"
"248","36235","78566","22"
"249","36235","35757","22"
"250","36235","36320","22"
"251","36235","36401","22"
"252","36235","45173","22"
"253","36235","36398","22"
"254","36235","36400","22"
"255","36235","45177","22"
"256","36235","35754","22"
"257","36235","75452","22"
"258","36235","36236","22"
"259","36235","81720","22"
"260","36235","36237","22"
"261","36235","81430","22"
"262","36235","80171","22"
"263","36235","45182","22"
"264","36235","45324","22"
"265","36235","45183","22"
"266","36235","35864","22"
"267","36235","36368","22"
"268","34840","36234","22"
"269","34840","35774","22"
"270","34840","83112","22"
"271","34840","69880","22"
"272","34840","78566","22"
"273","34840","35757","22"
"274","34840","36320","22"
"275","34840","36401","22"
"276","34840","45173","22"
"277","34840","36398","22"
"278","34840","36400","22"
"279","34840","45177","22"
"280","34840","35754","22"
"281","34840","75452","22"
"282","34840","36236","22"
"283","34840","81720","22"
"284","34840","36237","22"
"285","34840","81430","22"
"286","34840","80171","22"
"287","34840","45182","22"
"288","34840","45324","22"
"289","34840","45183","22"
"290","34840","35864","22"
"291","34840","36368","22"
"292","36234","35774","22"
"293","36234","83112","22"
"294","36234","69880","22"
"295","36234","78566","22"
"296","36234","35757","22"
"297","36234","36320","22"
"298","36234","36401","22"
"299","36234","45173","22"
"300","36234","36398","22"
"301","36234","36400","22"
"302","36234","45177","22"
"303","36234","35754","22"
"304","36234","75452","22"
"305","36234","36236","22"
"306","36234","81720","22"
"307","36234","36237","22"
"308","36234","81430","22"
"309","36234","80171","22"
"310","36234","45182","22"
"311","36234","45324","22"
"312","36234","45183","22"
"313","36234","35864","22"
"314","36234","36368","22"
"315","35774","83112","22"
"316","35774","69880","22"
"317","35774","78566","22"
"318","35774","35757","22"
"319","35774","36320","22"
"320","35774","36401","22"
"321","35774","45173","22"
"322","35774","36398","22"
"323","35774","36400","22"
"324","35774","45177","22"
"325","35774","35754","22"
"326","35774","75452","22"
"327","35774","36236","22"
"328","35774","81720","22"
"329","35774","36237","22"
"330","35774","81430","22"
"331","35774","80171","22"
"332","35774","45182","22"
"333","35774","45324","22"
"334","35774","45183","22"
"335","35774","35864","22"
"336","35774","36368","22"
"337","83112","69880","22"
"338","83112","78566","22"
"339","83112","35757","22"
"340","83112","36320","22"
"341","83112","36401","22"
"342","83112","45173","22"
"343","83112","36398","22"
"344","83112","36400","22"
"345","83112","45177","22"
"346","83112","35754","22"
"347","83112","75452","22"
"348","83112","36236","22"
"349","83112","81720","22"
"350","83112","36237","22"
"351","83112","81430","22"
"352","83112","80171","22"
"353","83112","45182","22"
"354","83112","45324","22"
"355","83112","45183","22"
"356","83112","35864","22"
"357","83112","36368","22"
"358","69880","78566","22"
"359","69880","35757","22"
"360","69880","36320","22"
"361","69880","36401","22"
"362","69880","45173","22"
"363","69880","36398","22"
"364","69880","36400","22"
"365","69880","45177","22"
"366","69880","35754","22"
"367","69880","75452","22"
"368","69880","36236","22"
"369","69880","81720","22"
"370","69880","36237","22"
"371","69880","81430","22"
"372","69880","80171","22"
"373","69880","45182","22"
"374","69880","45324","22"
"375","69880","45183","22"
"376","69880","35864","22"
"377","69880","36368","22"
"378","78566","35757","22"
"379","78566","36320","22"
"380","78566","36401","22"
"381","78566","45173","22"
"382","78566","36398","22"
"383","78566","36400","22"
"384","78566","45177","22"
"385","78566","35754","22"
"386","78566","75452","22"
"387","78566","36236","22"
"388","78566","81720","22"
"389","78566","36237","22"
"390","78566","81430","22"
"391","78566","80171","22"
"392","78566","45182","22"
"393","78566","45324","22"
"394","78566","45183","22"
"395","78566","35864","22"
"396","78566","36368","22"
"397","35757","36320","22"
"398","35757","36401","22"
"399","35757","45173","22"
"400","35757","36398","22"
"401","35757","36400","22"
"402","35757","45177","22"
"403","35757","35754","22"
"404","35757","75452","22"
"405","35757","36236","22"
"406","35757","81720","22"
"407","35757","36237","22"
"408","35757","81430","22"
"409","35757","80171","22"
"410","35757","45182","22"
"411","35757","45324","22"
"412","35757","45183","22"
"413","35757","35864","22"
"414","35757","36368","22"
"415","36320","36401","22"
"416","36320","45173","22"
"417","36320","36398","22"
"418","36320","36400","22"
"419","36320","45177","22"
"420","36320","35754","22"
"421","36320","75452","22"
"422","36320","36236","22"
"423","36320","81720","22"
"424","36320","36237","22"
"425","36320","81430","22"
"426","36320","80171","22"
"427","36320","45182","22"
"428","36320","45324","22"
"429","36320","45183","22"
"430","36320","35864","22"
"431","36320","36368","22"
"432","36401","45173","22"
"433","36401","36398","22"
"434","36401","36400","22"
"435","36401","45177","22"
"436","36401","35754","22"
"437","36401","75452","22"
"438","36401","36236","22"
"439","36401","81720","22"
"440","36401","36237","22"
"441","36401","81430","22"
"442","36401","80171","22"
"443","36401","45182","22"
"444","36401","45324","22"
"445","36401","45183","22"
"446","36401","35864","22"
"447","36401","36368","22"
"448","45173","36398","22"
"449","45173","36400","22"
"450","45173","45177","22"
"451","45173","35754","22"
"452","45173","75452","22"
"453","45173","36236","22"
"454","45173","81720","22"
"455","45173","36237","22"
"456","45173","81430","22"
"457","45173","80171","22"
"458","45173","45182","22"
"459","45173","45324","22"
"460","45173","45183","22"
"461","45173","35864","22"
"462","45173","36368","22"
"463","36398","36400","22"
"464","36398","45177","22"
"465","36398","35754","22"
"466","36398","75452","22"
"467","36398","36236","22"
"468","36398","81720","22"
"469","36398","36237","22"
"470","36398","81430","22"
"471","36398","80171","22"
"472","36398","45182","22"
"473","36398","45324","22"
"474","36398","45183","22"
"475","36398","35864","22"
"476","36398","36368","22"
"477","36400","45177","22"
"478","36400","35754","22"
"479","36400","75452","22"
"480","36400","36236","22"
"481","36400","81720","22"
"482","36400","36237","22"
"483","36400","81430","22"
"484","36400","80171","22"
"485","36400","45182","22"
"486","36400","45324","22"
"487","36400","45183","22"
"488","36400","35864","22"
"489","36400","36368","22"
"490","45177","35754","22"
"491","45177","75452","22"
"492","45177","36236","22"
"493","45177","81720","22"
"494","45177","36237","22"
"495","45177","81430","22"
"496","45177","80171","22"
"497","45177","45182","22"
"498","45177","45324","22"
"499","45177","45183","22"
"500","45177","35864","22"
"501","45177","36368","22"
"502","35754","75452","22"
"503","35754","36236","22"
"504","35754","81720","22"
"505","35754","36237","22"
"506","35754","81430","22"
"507","35754","80171","22"
"508","35754","45182","22"
"509","35754","45324","22"
"510","35754","45183","22"
"511","35754","35864","22"
"512","35754","36368","22"
"513","75452","36236","22"
"514","75452","81720","22"
"515","75452","36237","22"
"516","75452","81430","22"
"517","75452","80171","22"
"518","75452","45182","22"
"519","75452","45324","22"
"520","75452","45183","22"
"521","75452","35864","22"
"522","75452","36368","22"
"523","36236","81720","22"
"524","36236","36237","22"
"525","36236","81430","22"
"526","36236","80171","22"
"527","36236","45182","22"
"528","36236","45324","22"
"529","36236","45183","22"
"530","36236","35864","22"
"531","36236","36368","22"
"532","81720","36237","22"
"533","81720","81430","22"
"534","81720","80171","22"
"535","81720","45182","22"
"536","81720","45324","22"
"537","81720","45183","22"
"538","81720","35864","22"
"539","81720","36368","22"
"540","36237","81430","22"
"541","36237","80171","22"
"542","36237","45182","22"
"543","36237","45324","22"
"544","36237","45183","22"
"545","36237","35864","22"
"546","36237","36368","22"
"547","81430","80171","22"
"548","81430","45182","22"
"549","81430","45324","22"
"550","81430","45183","22"
"551","81430","35864","22"
"552","81430","36368","22"
"553","80171","45182","22"
"554","80171","45324","22"
"555","80171","45183","22"
"556","80171","35864","22"
"557","80171","36368","22"
"558","45182","45324","22"
"559","45182","45183","22"
"560","45182","35864","22"
"561","45182","36368","22"
"562","45324","45183","22"
"563","45324","35864","22"
"564","45324","36368","22"
"565","45183","35864","22"
"566","45183","36368","22"
"567","35864","36368","22"
"568","35757","35","23"
"569","36236","35","23"
"570","41388","35","23"
"571","24359","35","23"
"572","12","35","23"
"573","12677","35","23"
"574","418","35","23"
"575","3356","35","23"
"576","75462","35","23"
"577","38","35","23"
"578","19","35","23"
"579","20200","35","23"
"580","35","12659","23"
"581","35","411","23"
"582","35","12681","23"
"583","35","12676","23"
"584","35","12665","23"
"585","35","159","23"
"586","35","98","23"
"587","35","106","23"
"588","35","28660","23"
"589","35","365","23"
"590","35","28662","23"
"591","35","68132","23"
"592","35","340","23"
"593","35","42","23"
"594","35","20","23"
"595","35","24","23"
"596","35","374","23"
"597","35","25295","23"
"598","35","25392","23"
"599","35","250","23"
"600","35","68121","23"
"601","35","3581","23"
"602","35","3613","23"
"603","35","20449","23"
"604","35","3370","23"
"605","35","26563","23"
"606","35","12658","23"
"607","35","14214","23"
"608","35","24536","23"
"609","35","24330","23"
"610","35","21","23"
"611","35","12690","23"
"612","35","27787","23"
"613","35","35389","23"
"614","35","20448","23"
"615","69854","70322","24"
"616","69854","69291","24"
"617","69854","1196","24"
"618","35736","69291","24"
"619","70322","69291","24"
"620","69291","3555","24"
"621","69291","14381","24"
"622","35742","3613","25"
"623","12677","3356","25"
"624","12677","20200","25"
"625","12677","3581","25"
"626","12677","12659","25"
"627","12677","3613","25"
"628","12677","20449","25"
"629","12677","3370","25"
"630","12677","26563","25"
"631","12677","12658","25"
"632","12677","14214","25"
"633","12677","24536","25"
"634","12677","24330","25"
"635","12677","21","25"
"636","12677","12690","25"
"637","12677","27787","25"
"638","12677","35389","25"
"639","12677","20448","25"
"640","3356","3613","25"
"641","3356","20200","25"
"642","3356","3581","25"
"643","3356","12659","25"
"644","3356","20449","25"
"645","3356","3370","25"
"646","3356","26563","25"
"647","3356","12658","25"
"648","3356","14214","25"
"649","3356","24536","25"
"650","3356","24330","25"
"651","3356","21","25"
"652","3356","12690","25"
"653","3356","27787","25"
"654","3356","35389","25"
"655","3356","20448","25"
"656","20200","3581","25"
"657","20200","12659","25"
"658","20200","3613","25"
"659","20200","20449","25"
"660","20200","3370","25"
"661","20200","26563","25"
"662","20200","12658","25"
"663","20200","14214","25"
"664","20200","24536","25"
"665","20200","24330","25"
"666","20200","21","25"
"667","20200","12690","25"
"668","20200","27787","25"
"669","20200","35389","25"
"670","20200","20448","25"
"671","3581","12659","25"
"672","3581","3613","25"
"673","3581","20449","25"
"674","3581","3370","25"
"675","3581","26563","25"
"676","3581","12658","25"
"677","3581","14214","25"
"678","3581","24536","25"
"679","3581","24330","25"
"680","3581","21","25"
"681","3581","12690","25"
"682","3581","27787","25"
"683","3581","35389","25"
"684","3581","20448","25"
"685","12659","159","25"
"686","12659","3613","25"
"687","12659","20449","25"
"688","12659","3370","25"
"689","12659","26563","25"
"690","12659","12658","25"
"691","12659","14214","25"
"692","12659","24536","25"
"693","12659","24330","25"
"694","12659","21","25"
"695","12659","12690","25"
"696","12659","27787","25"
"697","12659","35389","25"
"698","12659","20448","25"
"699","3613","20449","25"
"700","3613","3370","25"
"701","3613","26563","25"
"702","3613","12658","25"
"703","3613","14214","25"
"704","3613","24536","25"
"705","3613","24330","25"
"706","3613","21","25"
"707","3613","12690","25"
"708","3613","27787","25"
"709","3613","35389","25"
"710","3613","20448","25"
"711","3613","159","25"
"712","20449","3370","25"
"713","20449","26563","25"
"714","20449","12658","25"
"715","20449","14214","25"
"716","20449","24536","25"
"717","20449","24330","25"
"718","20449","21","25"
"719","20449","12690","25"
"720","20449","27787","25"
"721","20449","35389","25"
"722","20449","20448","25"
"723","3370","26563","25"
"724","3370","12658","25"
"725","3370","14214","25"
"726","3370","24536","25"
"727","3370","24330","25"
"728","3370","21","25"
"729","3370","12690","25"
"730","3370","27787","25"
"731","3370","35389","25"
"732","3370","20448","25"
"733","26563","12658","25"
"734","26563","14214","25"
"735","26563","24536","25"
"736","26563","24330","25"
"737","26563","21","25"
"738","26563","12690","25"
"739","26563","27787","25"
"740","26563","35389","25"
"741","26563","20448","25"
"742","12658","51467","25"
"743","12658","14214","25"
"744","12658","24536","25"
"745","12658","24330","25"
"746","12658","21","25"
"747","12658","12690","25"
"748","12658","27787","25"
"749","12658","35389","25"
"750","12658","20448","25"
"751","14214","24536","25"
"752","14214","24330","25"
"753","14214","21","25"
"754","14214","12690","25"
"755","14214","27787","25"
"756","14214","35389","25"
"757","14214","20448","25"
"758","24536","24330","25"
"759","24536","21","25"
"760","24536","12690","25"
"761","24536","27787","25"
"762","24536","35389","25"
"763","24536","20448","25"
"764","24330","21","25"
"765","24330","27787","25"
"766","24330","35389","25"
"767","24330","20448","25"
"768","21","12690","25"
"769","21","27787","25"
"770","21","35389","25"
"771","21","20448","25"
"772","12690","27787","25"
"773","12690","35389","25"
"774","12690","20448","25"
"775","27787","35389","25"
"776","27787","20448","25"
"777","35389","20448","25"
"778","81644","12666","26"
"779","81644","12658","26"
"780","81644","51467","26"
"781","12666","12658","26"
"782","12666","51467","26"
"783","30","52","27"
"784","30","96","27"
"785","30","106","27"
"786","52","96","27"
"787","34704","226","28"
"788","34704","47053","28"
"789","69742","47053","28"
"790","69742","81876","28"
"791","69742","14158","28"
"792","69742","17410","28"
"793","69742","122","28"
"794","69742","226","28"
"795","69742","51467","28"
"796","69742","51446","28"
"797","69742","3355","28"
"798","69742","12","28"
"799","47053","81876","28"
"800","47053","14158","28"
"801","47053","17410","28"
"802","47053","122","28"
"803","47053","226","28"
"804","47053","51467","28"
"805","47053","51446","28"
"806","47053","3355","28"
"807","81876","14158","28"
"808","81876","17410","28"
"809","81876","122","28"
"810","81876","226","28"
"811","81876","3355","28"
"812","35742","17410","28"
"813","80172","17410","28"
"814","3356","17410","28"
"815","14158","17410","28"
"816","14158","122","28"
"817","14158","226","28"
"818","14158","51467","28"
"819","14158","51446","28"
"820","14158","3355","28"
"821","17410","122","28"
"822","17410","226","28"
"823","17410","51467","28"
"824","17410","51446","28"
"825","17410","3355","28"
"826","17410","6823","28"
"827","17410","3613","28"
"828","17410","12647","28"
"829","17410","14308","28"
"830","17410","421","28"
"831","17410","24536","28"
"832","122","226","28"
"833","122","51467","28"
"834","122","51446","28"
"835","122","3355","28"
"836","226","51467","28"
"837","226","51446","28"
"838","226","3355","28"
"839","51467","3355","28"
"840","51446","3355","28"
"841","83120","104","29"
"842","83120","411","29"
"843","14125","34676","29"
"844","14125","104","29"
"845","14125","28644","29"
"846","34676","104","29"
"847","34676","28644","29"
"848","104","411","29"
"849","104","28644","29"
"850","36235","36404","30"
"851","36235","81425","30"
"852","36235","3131","30"
"853","36235","69985","30"
"854","36235","75448","30"
"855","36235","3133","30"
"856","36235","81151","30"
"857","36235","68064","30"
"858","36235","36403","30"
"859","36235","69983","30"
"860","36235","80158","30"
"861","36235","26686","30"
"862","36234","36404","30"
"863","36234","81425","30"
"864","36234","3131","30"
"865","36234","69985","30"
"866","36234","75448","30"
"867","36234","3133","30"
"868","36234","81151","30"
"869","36234","68064","30"
"870","36234","36403","30"
"871","36234","69983","30"
"872","36234","80158","30"
"873","36234","26686","30"
"874","36404","81425","30"
"875","36404","35757","30"
"876","36404","3131","30"
"877","36404","69985","30"
"878","36404","75448","30"
"879","36404","3133","30"
"880","36404","81151","30"
"881","36404","68064","30"
"882","36404","36403","30"
"883","36404","69983","30"
"884","36404","80158","30"
"885","36404","26686","30"
"886","36404","35742","30"
"887","81425","35757","30"
"888","81425","3131","30"
"889","81425","69985","30"
"890","81425","75448","30"
"891","81425","3133","30"
"892","81425","81151","30"
"893","81425","68064","30"
"894","81425","36403","30"
"895","81425","69983","30"
"896","81425","80158","30"
"897","81425","26686","30"
"898","35757","3131","30"
"899","35757","69985","30"
"900","35757","75448","30"
"901","35757","3133","30"
"902","35757","81151","30"
"903","35757","68064","30"
"904","35757","36403","30"
"905","35757","69983","30"
"906","35757","80158","30"
"907","35757","26686","30"
"908","3131","69985","30"
"909","3131","75448","30"
"910","3131","3133","30"
"911","3131","81151","30"
"912","3131","68064","30"
"913","3131","36403","30"
"914","3131","69983","30"
"915","3131","80158","30"
"916","3131","26686","30"
"917","69985","75448","30"
"918","69985","3133","30"
"919","69985","81151","30"
"920","69985","68064","30"
"921","69985","36403","30"
"922","69985","69983","30"
"923","69985","80158","30"
"924","69985","26686","30"
"925","75448","3133","30"
"926","75448","81151","30"
"927","75448","68064","30"
"928","75448","36403","30"
"929","75448","69983","30"
"930","75448","80158","30"
"931","75448","26686","30"
"932","3133","81151","30"
"933","3133","68064","30"
"934","3133","36403","30"
"935","3133","69983","30"
"936","3133","80158","30"
"937","3133","26686","30"
"938","81151","68064","30"
"939","81151","36403","30"
"940","81151","69983","30"
"941","81151","80158","30"
"942","81151","26686","30"
"943","68064","36403","30"
"944","68064","69983","30"
"945","68064","80158","30"
"946","68064","26686","30"
"947","36403","69983","30"
"948","36403","80158","30"
"949","36403","26686","30"
"950","69983","80158","30"
"951","69983","26686","30"
"952","80158","26686","30"
"953","81876","418","31"
"954","81876","106","31"
"955","68064","28662","31"
"956","68064","41388","31"
"957","68064","24359","31"
"958","68064","12","31"
"959","68064","418","31"
"960","68064","75462","31"
"961","68064","35","31"
"962","68064","98","31"
"963","68064","106","31"
"964","68064","28660","31"
"965","68064","365","31"
"966","68064","68132","31"
"967","68064","340","31"
"968","41388","24359","31"
"969","41388","418","31"
"970","41388","75462","31"
"971","41388","106","31"
"972","41388","28662","31"
"973","41388","68132","31"
"974","41388","340","31"
"975","24359","418","31"
"976","24359","75462","31"
"977","24359","106","31"
"978","24359","28662","31"
"979","24359","68132","31"
"980","24359","340","31"
"981","418","75462","31"
"982","418","106","31"
"983","418","28660","31"
"984","418","365","31"
"985","418","28662","31"
"986","418","68132","31"
"987","418","340","31"
"988","418","51446","31"
"989","418","42","31"
"990","418","20","31"
"991","418","24","31"
"992","418","374","31"
"993","418","25295","31"
"994","418","25392","31"
"995","418","250","31"
"996","418","68121","31"
"997","75462","106","31"
"998","75462","28662","31"
"999","75462","68132","31"
"1000","75462","340","31"
"1001","42","20","31"
"1002","42","374","31"
"1003","42","28662","31"
"1004","42","25392","31"
"1005","42","68132","31"
"1006","42","250","31"
"1007","42","68121","31"
"1008","20","24","31"
"1009","20","374","31"
"1010","20","25295","31"
"1011","20","28662","31"
"1012","20","25392","31"
"1013","20","68132","31"
"1014","20","250","31"
"1015","20","68121","31"
"1016","24","374","31"
"1017","24","28662","31"
"1018","24","25392","31"
"1019","24","68132","31"
"1020","24","250","31"
"1021","24","68121","31"
"1022","374","25295","31"
"1023","374","28662","31"
"1024","374","25392","31"
"1025","374","68132","31"
"1026","374","250","31"
"1027","374","68121","31"
"1028","25295","28662","31"
"1029","25295","25392","31"
"1030","25295","68132","31"
"1031","25295","250","31"
"1032","25295","68121","31"
"1033","98","106","31"
"1034","98","28662","31"
"1035","106","28660","31"
"1036","106","365","31"
"1037","106","28662","31"
"1038","106","68132","31"
"1039","106","340","31"
"1040","28660","28662","31"
"1041","28660","68132","31"
"1042","365","28662","31"
"1043","365","68132","31"
"1044","28662","68132","31"
"1045","28662","340","31"
"1046","28662","25392","31"
"1047","28662","250","31"
"1048","28662","68121","31"
"1049","25392","68132","31"
"1050","25392","250","31"
"1051","25392","68121","31"
"1052","68132","340","31"
"1053","68132","250","31"
"1054","68132","68121","31"
"1055","250","68121","31"
"1056","35757","38","32"
"1057","35757","19","32"
"1058","35757","12659","32"
"1059","35757","411","32"
"1060","35757","12681","32"
"1061","35757","12676","32"
"1062","35757","12665","32"
"1063","35757","159","32"
"1064","36236","38","32"
"1065","36236","19","32"
"1066","36236","12659","32"
"1067","36236","411","32"
"1068","36236","12681","32"
"1069","36236","12676","32"
"1070","36236","12665","32"
"1071","36236","159","32"
"1072","38","19","32"
"1073","38","12659","32"
"1074","38","411","32"
"1075","38","12681","32"
"1076","38","12676","32"
"1077","38","12665","32"
"1078","38","159","32"
"1079","19","12659","32"
"1080","19","411","32"
"1081","19","12681","32"
"1082","19","12676","32"
"1083","19","12665","32"
"1084","19","159","32"
"1085","12659","411","32"
"1086","12659","12681","32"
"1087","12659","12676","32"
"1088","12659","12665","32"
"1089","411","12681","32"
"1090","411","12676","32"
"1091","411","12665","32"
"1092","411","159","32"
"1093","12681","12676","32"
"1094","12681","12665","32"
"1095","12681","159","32"
"1096","16065","159","32"
"1097","12676","12665","32"
"1098","12676","159","32"
"1099","12665","159","32"
"1100","458","159","32"
"1101","69939","98","33"
"1102","69939","28660","33"
"1103","69939","365","33"
"1104","35742","98","33"
"1105","41388","98","33"
"1106","41388","28660","33"
"1107","41388","365","33"
"1108","69885","98","33"
"1109","69885","28660","33"
"1110","69885","365","33"
"1111","24359","98","33"
"1112","24359","28660","33"
"1113","24359","365","33"
"1114","418","98","33"
"1115","75462","98","33"
"1116","75462","28660","33"
"1117","75462","365","33"
"1118","479","98","33"
"1119","479","28660","33"
"1120","479","365","33"
"1121","401","98","33"
"1122","401","28660","33"
"1123","401","365","33"
"1124","407","98","33"
"1125","407","28660","33"
"1126","407","365","33"
"1127","42","98","33"
"1128","42","28660","33"
"1129","42","365","33"
"1130","1177","98","33"
"1131","1177","28660","33"
"1132","1177","365","33"
"1133","20420","98","33"
"1134","20420","28660","33"
"1135","20420","365","33"
"1136","20","98","33"
"1137","20","28660","33"
"1138","20","365","33"
"1139","469","98","33"
"1140","469","28660","33"
"1141","469","365","33"
"1142","12696","98","33"
"1143","12696","28660","33"
"1144","12696","365","33"
"1145","239","98","33"
"1146","239","28660","33"
"1147","239","365","33"
"1148","328","98","33"
"1149","328","28660","33"
"1150","328","365","33"
"1151","24","98","33"
"1152","24","28660","33"
"1153","24","365","33"
"1154","374","98","33"
"1155","374","28660","33"
"1156","374","365","33"
"1157","25295","98","33"
"1158","25295","28660","33"
"1159","25295","365","33"
"1160","136","98","33"
"1161","136","28660","33"
"1162","136","365","33"
"1163","398","98","33"
"1164","398","28660","33"
"1165","398","365","33"
"1166","480","98","33"
"1167","480","28660","33"
"1168","480","365","33"
"1169","98","115","33"
"1170","98","28660","33"
"1171","98","188","33"
"1172","98","16847","33"
"1173","98","28164","33"
"1174","98","365","33"
"1175","98","198","33"
"1176","98","344","33"
"1177","98","24330","33"
"1178","98","12690","33"
"1179","98","25942","33"
"1180","98","14151","33"
"1181","98","6823","33"
"1182","98","20325","33"
"1183","98","14154","33"
"1184","98","68132","33"
"1185","98","340","33"
"1186","98","25392","33"
"1187","98","250","33"
"1188","98","68121","33"
"1189","115","28660","33"
"1190","115","365","33"
"1191","28660","188","33"
"1192","28660","16847","33"
"1193","28660","28164","33"
