"","node","cluster"
"149","138","23"
"150","85","23"
"151","250","23"
"152","12690","23"
"153","468","23"
"154","246","23"
"155","69742","24"
"156","36404","24"
"157","69939","24"
"158","35742","24"
"159","69985","24"
"160","69195","24"
"161","3360","24"
"162","3354","24"
"163","97","24"
"164","88","24"
"165","16","24"
"166","112","24"
"167","50528","24"
"168","105","24"
"169","45321","25"
"170","86","25"
"171","30","25"
"172","104","25"
"173","75462","25"
"174","13","25"
"175","69291","25"
"176","340","25"
"177","22","25"
"178","51467","25"
"179","51446","25"
"180","3555","25"
"181","86","26"
"182","63","26"
"183","75193","26"
"184","415","26"
"185","12","27"
"186","12695","27"
"187","104","27"
"188","61","27"
"189","63","27"
"190","214","27"
"191","188","27"
"192","69885","28"
"193","86","28"
"194","63","28"
"195","401","28"
"196","340","28"
"197","239","28"
"198","122","28"
"199","411","28"
"200","196","29"
"201","40","29"
"202","72","29"
"203","70384","29"
"204","21","29"
"205","12","30"
"206","104","30"
"207","418","30"
"208","61","30"
"209","214","30"
"210","115","30"
"211","188","30"
"212","6823","30"
"213","3360","31"
"214","341","31"
"215","181","31"
"216","21","31"
"217","69742","32"
"218","36404","32"
"219","69939","32"
"220","35742","32"
"221","69985","32"
"222","69195","32"
"223","108","32"
"224","12695","32"
"225","104","32"
"226","418","32"
"227","63","32"
"228","97","32"
"229","35","32"
"230","16","32"
"231","112","32"
"232","20","32"
"233","214","32"
"234","188","32"
"235","6287","32"
"236","340","32"
"237","51467","32"
"238","51446","32"
"239","246","32"
"240","240","32"
"241","38","33"
"242","191","33"
"243","3370","33"
"244","328","33"
"245","69885","34"
"246","12695","34"
"247","104","34"
"248","3611","34"
"249","139","34"
"250","239","34"
"251","45321","35"
"252","30","35"
"253","31","35"
"254","69291","35"
"255","214","35"
"256","106","35"
"257","340","35"
"258","3356","36"
"259","379","36"
"260","24","36"
"261","12690","36"
"262","468","36"
"263","70384","36"
"264","75","36"
"265","458","36"
"266","102","36"
"267","77","36"
"268","81425","37"
"269","3238","37"
"270","38","37"
"271","3199","37"
"272","184","37"
"273","196","37"
"274","6820","38"
"275","3336","38"
"276","71","38"
"277","1177","38"
"278","136","38"
"279","98","38"
"280","6287","38"
"281","14150","38"
"282","69291","39"
"283","101","39"
"284","239","39"
"285","3555","39"
"286","45321","40"
"287","3354","40"
"288","340","40"
"289","20","40"
"290","418","40"
"291","75462","40"
"292","246","40"
"293","86","40"
"294","12695","40"
"295","104","40"
"296","63","40"
"297","214","40"
"298","34704","41"
"299","191","41"
"300","350","41"
"301","362","41"
"302","1183","41"
"303","239","41"
"304","328","41"
"305","160","41"
"306","108","42"
"307","418","42"
"308","97","42"
"309","35","42"
"310","16","42"
"311","20","42"
"312","214","42"
"313","188","42"
"314","340","42"
"315","246","42"
"316","86","43"
"317","85","43"
"318","98","43"
"319","188","43"
"320","340","43"
"321","36266","44"
"322","401","44"
"323","390","44"
"324","385","44"
"325","21","44"
"326","468","44"
"327","67376","45"
"328","72","45"
"329","6266","45"
"330","74","45"
"331","3263","46"
"332","166","46"
"333","137","46"
"334","407","46"
"335","14381","46"
"336","12699","46"
"337","365","46"
"338","91","46"
"339","12638","46"
"340","6376","46"
"341","45321","47"
"342","418","47"
"343","75462","47"
"344","166","47"
"345","3277","47"
"346","95","47"
"347","36403","48"
"348","69983","48"
"349","379","48"
"350","3370","48"
"351","98","48"
"352","3199","48"
"353","217","48"
"354","201","48"
"355","34704","49"
"356","359","49"
"357","362","49"
"358","361","49"
"359","459","49"
"360","202","49"
"361","14158","50"
"362","62","50"
"363","29","50"
"364","12685","50"
"365","36234","51"
"366","35757","51"
"367","196","51"
"368","419","51"
"369","40","51"
"370","221","51"
"371","21","51"
"372","217","52"
"373","244","52"
"374","137","52"
"375","407","52"
"376","122","52"
"377","35","52"
"378","81","52"
"379","411","52"
"380","433","52"
"381","200","52"
"382","29","52"
"383","377","52"
"384","3361","52"
"385","416","52"
"386","240","52"
"387","96","52"
"388","202","52"
"389","108","53"
"390","418","53"
"391","31","53"
"392","1176","53"
"393","16","53"
"394","97","53"
"395","20","53"
"396","246","53"
"397","76","54"
"398","139","54"
"399","138","54"
"400","85","54"
"401","250","54"
"402","156","54"
"403","81425","55"
"404","12681","55"
"405","199","55"
"406","36403","55"
"407","36388","55"
"408","81","55"
"409","14158","56"
"410","40","56"
"411","192","56"
"412","391","56"
"413","12637","56"
"414","1177","56"
"415","357","56"
"416","3611","56"
"417","190","56"
"418","390","56"
"419","12685","56"
"420","54","56"
"421","408","56"
"422","12705","56"
"423","14150","56"
"424","69885","57"
"425","12695","57"
"426","30","57"
"427","104","57"
"428","70322","57"
"429","3263","57"
"430","75462","57"
"431","3611","57"
"432","139","57"
"433","239","57"
"434","201","57"
"435","3360","57"
"436","3354","57"
"437","88","57"
"438","16","57"
"439","50528","57"
"440","112","57"
"441","105","57"
"442","407","57"
"443","22","57"
"444","76","57"
"445","156","57"
"446","51467","57"
"447","51446","57"
"448","36392","58"
"449","30","58"
"450","3263","58"
"451","31","58"
"452","60","58"
"453","16","58"
"454","105","58"
"455","16068","58"
"456","79","58"
"457","12699","58"
"458","69742","59"
"459","12","59"
"460","51467","59"
"461","418","59"
"462","35","59"
"463","20","59"
"464","214","59"
"465","188","59"
"466","340","59"
"467","246","59"
"468","22","59"
"469","63","59"
"470","351","59"
"471","136","59"
"472","98","59"
"473","414","59"
"474","51446","59"
"475","217","59"
"476","384","59"
"477","76","59"
"478","139","59"
"479","138","59"
"480","85","59"
"481","250","59"
"482","70338","59"
"483","379","59"
"484","24","59"
"485","12690","59"
"486","468","59"
"487","70322","59"
"488","75462","59"
"489","407","59"
"490","426","59"
"491","156","59"
"492","6820","59"
"493","3336","59"
"494","71","59"
"495","1177","59"
"496","201","59"
"497","6287","59"
"498","14150","59"
"499","69","59"
"500","86","60"
"501","63","60"
"502","379","60"
"503","40","60"
"504","38","60"
"505","3336","60"
"506","1177","60"
"507","3370","60"
"508","54","60"
"509","214","60"
"510","98","60"
"511","69885","61"
"512","12695","61"
"513","104","61"
"514","63","61"
"515","6820","61"
"516","3336","61"
"517","3199","61"
"518","217","61"
"519","71","61"
"520","244","61"
"521","137","61"
"522","407","61"
"523","122","61"
"524","35","61"
"525","101","61"
"526","1177","61"
"527","81","61"
"528","3611","61"
"529","411","61"
"530","433","61"
"531","200","61"
"532","61","61"
"533","139","61"
"534","29","61"
"535","201","61"
"536","214","61"
"537","377","61"
"538","3361","61"
"539","416","61"
"540","240","61"
"541","96","61"
"542","202","61"
"543","136","61"
"544","98","61"
"545","6287","61"
"546","14150","61"
"547","26","62"
"548","196","62"
"549","63","62"
"550","359","62"
"551","419","62"
"552","167","62"
"553","379","62"
"554","40","62"
"555","3336","62"
"556","1177","62"
"557","214","62"
"558","54","62"
"559","98","62"
"560","246","62"
"561","6820","62"
"562","71","62"
"563","201","62"
"564","136","62"
"565","6287","62"
"566","14150","62"
"567","183","62"
"568","38","62"
"569","192","62"
"570","391","62"
"571","3199","62"
"572","217","62"
"573","67","62"
"574","180","62"
"575","69","62"
"576","55","62"
"577","3361","62"
"578","3339","62"
"579","464","62"
"580","159","62"
"581","202","62"
"582","51467","62"
"583","29","62"
"584","188","62"
"585","3360","62"
"586","196","63"
"587","379","63"
"588","1177","63"
"589","14381","63"
"590","414","63"
"591","19166","63"
"592","81876","64"
"593","69985","64"
"594","86","64"
"595","108","64"
"596","69195","64"
"597","63","64"
"598","379","64"
"599","40","64"
"600","3336","64"
"601","1177","64"
"602","3370","64"
"603","214","64"
"604","54","64"
"605","16","64"
"606","137","64"
"607","411","64"
"608","69985","65"
"609","14123","65"
"610","86","65"
"611","108","65"
"612","63","65"
"613","379","65"
"614","40","65"
"615","3336","65"
"616","1177","65"
"617","214","65"
"618","54","65"
"619","12695","65"
"620","104","65"
"621","355","65"
"622","418","65"
"623","390","65"
"624","12","65"
"625","12636","65"
"626","35","65"
"627","20","65"
"628","188","65"
"629","51467","65"
"630","246","65"
"631","97","65"
"632","51446","65"
"633","244","65"
"634","137","65"
"635","407","65"
"636","122","65"
"637","101","65"
"638","81","65"
"639","411","65"
"640","433","65"
"641","200","65"
"642","61","65"
"643","29","65"
"644","201","65"
"645","377","65"
"646","3361","65"
"647","416","65"
"648","240","65"
"649","96","65"
"650","202","65"
"651","30","65"
"652","3263","65"
"653","75462","65"
"654","3360","65"
"655","3354","65"
"656","88","65"
"657","16","65"
"658","50528","65"
"659","112","65"
"660","105","65"
"661","22","65"
"662","98","65"
"663","34704","66"
"664","69742","66"
"665","69981","66"
"666","14080","66"
"667","26686","66"
"668","34642","67"
"669","36266","67"
"670","14080","67"
"671","86","67"
"672","12696","67"
"673","6823","67"
"674","385","67"
"675","21","67"
"676","468","67"
"677","42","67"
"678","45","67"
"679","6814","67"
"680","26","68"
"681","426","68"
"682","45","68"
"683","192","68"
"684","390","68"
"685","69742","69"
"686","36404","69"
"687","69939","69"
"688","35742","69"
"689","69985","69"
"690","69195","69"
"691","108","69"
"692","12695","69"
"693","97","69"
"694","16","69"
"695","112","69"
"696","6287","69"
"697","51446","69"
"698","63","70"
"699","14158","70"
"700","391","70"
"701","12637","70"
"702","244","70"
"703","137","70"
"704","407","70"
"705","122","70"
"706","35","70"
"707","101","70"
"708","81","70"
"709","411","70"
"710","433","70"
"711","200","70"
"712","61","70"
"713","29","70"
"714","214","70"
"715","377","70"
"716","3361","70"
"717","416","70"
"718","240","70"
"719","96","70"
"720","202","70"
"721","1177","70"
"722","357","70"
"723","3611","70"
"724","190","70"
"725","390","70"
"726","12685","70"
"727","54","70"
"728","408","70"
"729","12705","70"
"730","14150","70"
"731","12","71"
"732","418","71"
"733","3263","71"
"734","14158","71"
"735","12636","71"
"736","35","71"
"737","20","71"
"738","214","71"
"739","188","71"
"740","51467","71"
"741","246","71"
"742","166","71"
"743","137","71"
"744","407","71"
"745","14381","71"
"746","12699","71"
"747","365","71"
"748","91","71"
"749","12638","71"
"750","6376","71"
"751","391","71"
"752","12637","71"
"753","101","71"
"754","1177","71"
"755","357","71"
"756","3611","71"
"757","190","71"
"758","390","71"
"759","12685","71"
"760","54","71"
"761","408","71"
"762","12705","71"
"763","14150","71"
"764","61","71"
"765","36395","72"
"766","67376","72"
"767","6376","72"
"768","406","72"
"769","60","72"
"770","12681","72"
"771","79","72"
"772","160","72"
"773","69885","73"
"774","14123","73"
"775","108","73"
"776","12695","73"
"777","63","73"
"778","3336","73"
"779","1177","73"
"780","40","73"
"781","214","73"
"782","54","73"
"783","355","73"
"784","244","73"
"785","137","73"
"786","407","73"
"787","122","73"
"788","35","73"
"789","81","73"
"790","411","73"
"791","433","73"
"792","200","73"
"793","29","73"
"794","377","73"
"795","3361","73"
"796","416","73"
"797","240","73"
"798","96","73"
"799","202","73"
"800","351","73"
"801","136","73"
"802","98","73"
"803","414","73"
"804","51446","73"
"805","69","73"
"806","26","74"
"807","359","74"
"808","419","74"
"809","167","74"
"810","183","74"
"811","40","74"
"812","38","74"
"813","192","74"
"814","391","74"
"815","3199","74"
"816","217","74"
"817","67","74"
"818","180","74"
"819","69","74"
"820","55","74"
"821","3361","74"
"822","3339","74"
"823","54","74"
"824","464","74"
"825","159","74"
"826","202","74"
"827","418","75"
"828","351","75"
"829","136","75"
"830","98","75"
"831","414","75"
"832","51467","75"
"833","51446","75"
"834","3131","76"
"835","3238","76"
"836","34601","76"
"837","1183","76"
"838","350","76"
"839","86","77"
"840","418","77"
"841","63","77"
"842","12636","77"
"843","35","77"
"844","357","77"
"845","61","77"
"846","29","77"
"847","239","77"
"848","214","77"
"849","188","77"
"850","340","77"
"851","26","78"
"852","196","78"
"853","72","78"
"854","359","78"
"855","419","78"
"856","167","78"
"857","183","78"
"858","40","78"
"859","38","78"
"860","192","78"
"861","391","78"
"862","3199","78"
"863","217","78"
"864","67","78"
"865","180","78"
"866","69","78"
"867","55","78"
"868","3361","78"
"869","3339","78"
"870","54","78"
"871","464","78"
"872","159","78"
"873","202","78"
"874","244","78"
"875","83210","79"
"876","81876","79"
"877","199","79"
"878","137","79"
"879","411","79"
"880","239","79"
"881","3355","79"
"882","387","79"
"883","12","80"
"884","108","80"
"885","30","80"
"886","418","80"
"887","3263","80"
"888","75462","80"
"889","3360","80"
"890","3354","80"
"891","88","80"
"892","16","80"
"893","50528","80"
"894","112","80"
"895","105","80"
"896","188","80"
"897","104","80"
