"","node1","node2","cluster"
"42","https://www.class-central.com/mooc/5517/coursera----","https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell","10"
"43","https://www.class-central.com/mooc/5517/coursera----","https://www.class-central.com/mooc/5854/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering","10"
"44","https://www.class-central.com/mooc/4654/coursera-uso-de-tecnicas-estadisticas-para-el-analisis-de-datos","https://www.class-central.com/mooc/6842/edx-data-analysis-for-social-scientists","10"
"45","https://www.class-central.com/mooc/4654/coursera-uso-de-tecnicas-estadisticas-para-el-analisis-de-datos","https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--","10"
"46","https://www.class-central.com/mooc/4654/coursera-uso-de-tecnicas-estadisticas-para-el-analisis-de-datos","https://www.class-central.com/mooc/5752/edx-algorithms","10"
"47","https://www.class-central.com/mooc/4654/coursera-uso-de-tecnicas-estadisticas-para-el-analisis-de-datos","https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell","10"
"48","https://www.class-central.com/mooc/4654/coursera-uso-de-tecnicas-estadisticas-para-el-analisis-de-datos","https://www.class-central.com/mooc/5854/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering","10"
"49","https://www.class-central.com/mooc/6842/edx-data-analysis-for-social-scientists","https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--","10"
"50","https://www.class-central.com/mooc/6842/edx-data-analysis-for-social-scientists","https://www.class-central.com/mooc/5752/edx-algorithms","10"
"51","https://www.class-central.com/mooc/6842/edx-data-analysis-for-social-scientists","https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell","10"
"52","https://www.class-central.com/mooc/6842/edx-data-analysis-for-social-scientists","https://www.class-central.com/mooc/5854/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering","10"
"53","https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--","https://www.class-central.com/mooc/5752/edx-algorithms","10"
"54","https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--","https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell","10"
"55","https://www.class-central.com/mooc/5720/edx-data-structures-and-algorithm-design-part-ii--","https://www.class-central.com/mooc/5854/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering","10"
"56","https://www.class-central.com/mooc/5752/edx-algorithms","https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell","10"
"57","https://www.class-central.com/mooc/5752/edx-algorithms","https://www.class-central.com/mooc/5854/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering","10"
"58","https://www.class-central.com/mooc/7059/edx-introduction-to-windows-powershell","https://www.class-central.com/mooc/5854/edx-cs115x-advanced-apache-spark-for-data-science-and-data-engineering","10"
"59","https://www.class-central.com/mooc/3318/coursera--ci-poetry-of-su-dong-po","https://www.class-central.com/mooc/647/coursera-introduction-to-psychology","11"
"60","https://www.class-central.com/mooc/3318/coursera--ci-poetry-of-su-dong-po","https://www.class-central.com/mooc/356/coursera-modern-contemporary-american-poetry-modpo","11"
"61","https://www.class-central.com/mooc/3318/coursera--ci-poetry-of-su-dong-po","https://www.class-central.com/mooc/3218/edx-jane-eyre-by-bronte-berkeleyx-book-club","11"
"62","https://www.class-central.com/mooc/647/coursera-introduction-to-psychology","https://www.class-central.com/mooc/356/coursera-modern-contemporary-american-poetry-modpo","11"
"63","https://www.class-central.com/mooc/647/coursera-introduction-to-psychology","https://www.class-central.com/mooc/3218/edx-jane-eyre-by-bronte-berkeleyx-book-club","11"
