"","degree","closeness","betweenness","eigenvector","transitivity","constraint","url","time"
"32",6,0.000978473581213307,108.754902940197,0.0925477071601609,0.202380952380952,0.206984581057894,"401",1
"33",2,0.000949667616334283,0.602871148459384,0.0475785583325046,1.00238095238095,0.628144948063621,"70384",1
"34",0,0.000143430866322433,0,0.0102392300913824,0,0,"137",1
"35",0,0.000143430866322433,0,0.0102392300913824,0,0,"407",1
"36",4,0.000943396226415094,1.83966070479228,0.0388443641519574,1.00238095238095,0.525409163681255,"122",1
"37",5,0.000952380952380952,2.275865186585,0.0628766723405156,1.00238095238095,0.488314430042975,"100",1
"38",2,0.000959692898272553,0,0.0437842506437185,1.00238095238095,0.710865895706178,"189",1
"39",18,0.000998003992015968,279.302277435327,0.430366055728701,0.270354808590103,0.164209393757347,"101",1
"40",5,0.000961538461538461,11.644696969697,0.0585626421086103,0.502380952380952,0.376584542062672,"42",1
"41",7,0.000965250965250965,0.0666666666666667,0.0634860785986545,1.00238095238095,0.365198540503674,"76",1
"42",1,0.000940733772342427,0,0.0112714511038964,0,1.00003227332209,"88",1
"43",10,0.000991080277502478,0.994525828577553,0.134596408296022,1.00238095238095,0.271395114192142,"93",1
"44",7,0.000978473581213307,30.1681464017164,0.127491842208042,0.478571428571429,0.267141731133811,"16",1
"45",0,0.000143430866322433,0,0.0102392300913824,0,0,"197",1
"46",1,0.000914076782449726,0,0.00590737546828817,0,1.00003227332209,"210",1
"47",11,0.00100200400801603,13.0257241124888,0.200963607646071,0.72965367965368,0.225619908534312,"81",1
"48",0,0.000143430866322433,0,0.0102392300913824,0,0,"112",1
"49",5,0.000945179584120983,12.4786559201033,0.0416122575620955,0.602380952380952,0.394643048369346,"411",1
"50",5,0.000992063492063492,3.3488279694162,0.133898217431413,1.00238095238095,0.315175197777202,"105",1
"51",7,0.000965250965250965,0.0666666666666667,0.0634860797079318,1.00238095238095,0.365198540503674,"22",1
"52",5,0.000952380952380952,2.275865186585,0.0628766708428137,1.00238095238095,0.488314430042975,"74",1
"53",9,0.000971817298347911,27.0136112253759,0.0821936837834168,0.669047619047619,0.274828785195214,"20",1
"54",6,0.000975609756097561,3.64924324041971,0.104817911081599,1.00238095238095,0.366883307778086,"200",1
"55",10,0.000991080277502478,0.994525828577553,0.134596408487793,1.00238095238095,0.271395114192142,"80",1
"56",3,0.000961538461538461,2.58995726495726,0.113334305729986,1.00238095238095,0.491943143794884,"212",1
"57",26,0.00102774922918808,436.852045207115,0.642111527294154,0.266996336996337,0.117348893495393,"61",1
"58",3,0.000968054211035818,6.73419913419913,0.0371277789261513,0.335714285714286,0.361809209396609,"29",1
"59",4,0.000959692898272553,0.292857142857143,0.117396792467294,1.00238095238095,0.455156746087615,"32",1
"60",2,0.000956937799043062,0,0.122760495425586,1.00238095238095,0.710519034797402,"102",1
"61",9,0.000997008973080758,0,0.161201685703873,1.00238095238095,0.285398576825754,"328",1
"62",13,0.00100908173562059,277.944781237854,0.17653041165044,0.233150183150183,0.152276942422759,"24",1
"63",15,0.0010183299389002,170.459383362299,0.253349677630765,0.545238095238095,0.168835830650412,"138",1
"64",0,0.000143430866322433,0,0.0102392300913824,0,0,"219",1
"65",2,0.000943396226415094,2.36111111111111,0.0183596790232598,0.00238095238095238,0.500032273322087,"351",1
"66",3,0.000963391136801542,11.9924499305304,0.0462929217587244,0.335714285714286,0.479538574628596,"222",1
"67",15,0.00099502487562189,89.3763883175648,0.195964910809377,0.488095238095238,0.17951652070795,"136",1
"68",17,0.000999000999000999,250.819825139601,0.318635695338694,0.325910364145658,0.199345938965999,"69",1
"69",16,0.00100806451612903,137.571496967085,0.211983162234787,0.494047619047619,0.1742518257858,"79",1
"70",5,0.000983284169124877,6.48843029575788,0.0841322516800615,0.602380952380952,0.295575070876913,"98",1
"71",18,0.00102459016393443,249.003595056534,0.27346086285901,0.420681605975724,0.146906459264669,"92",1
"72",1,0.000955109837631328,0,0.0287719457055334,0,1.00003227332209,"106",1
"73",19,0.00101626016260163,114.403059299839,0.27910425724108,0.505304928989139,0.152278992995918,"56",1
"74",3,0.000969932104752667,4.34821428571429,0.0418377344016181,0.669047619047619,0.456254222160794,"113",1
"75",9,0.000997008973080758,0,0.161201686934659,1.00238095238095,0.285398576825755,"344",1
"76",0,0.000143430866322433,0,0.0102392300913824,0,0,"95",1
"77",3,0.000949667616334283,51.4624331550802,0.0237857000690231,0.335714285714286,0.368880867286422,"21",1
"78",1,0.000936329588014981,0,0.0160085240609781,0,1.00003227332209,"250",1
"79",8,0.000980392156862745,15.2966314731021,0.272100325346627,0.645238095238095,0.302650709278546,"39",1
"80",8,0.000946073793755913,13.5298737210502,0.113968922533788,0.609523809523809,0.380599833501114,"218",1
"81",4,0.000959692898272553,0.292857142857143,0.117396793233956,1.00238095238095,0.455156746087615,"194",1
"82",3,0.000946073793755913,2.23571428571429,0.0186823992494226,1.00238095238095,0.631949632858494,"240",1
"83",6,0.000985221674876847,26.2290315189656,0.112509665286089,0.535714285714286,0.273071422430817,"96",1
"84",0,0.000143430866322433,0,0.0102392300913824,0,0,"28",1
"85",4,0.000238492725971858,35.1348096348096,0.0349948562147835,0.50119825708061,0.470885636999539,"34704",2
"86",6,0.000239750659314313,38.0870241580876,0.069608898199286,0.40119825708061,0.257060155672277,"81425",2
"87",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"47053",2
"88",8,0.000241837968561064,44.9527063690512,0.181257429014522,0.644055399937753,0.238369385950151,"81876",2
"89",3,0.000237304224015187,0,0.0240426254969939,1.00119825708061,0.509995719304066,"3131",2
"90",13,0.000241954996370675,471.279627845267,0.0682748226307682,0.257608513490866,0.149634446818292,"45321",2
"91",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"132",2
"92",3,0.000239348970799426,24.3575978959644,0.0305037138362539,0.334531590413943,0.352369261828072,"36388",2
"93",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"36403",2
"94",6,0.000240905805829921,0,0.0451021842582647,1.00119825708061,0.339886465061135,"36266",2
"95",5,0.000241138172172655,3.11771399322781,0.0537456994414061,1.00119825708061,0.331378050425815,"69885",2
"96",42,0.000245579567779961,1486.23298210146,0.634470977211137,0.310141346511504,0.075195890872452,"86",2
"97",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"193",2
"98",20,0.000243724104313917,648.866035349965,0.214811679383543,0.243303520238505,0.128039428018828,"12",2
"99",24,0.000243013365735115,134.054133110056,0.535911494281541,0.841777967225538,0.129411593971251,"26",2
"100",11,0.000241545893719807,190.212215864552,0.0733677513104093,0.328470984353337,0.189497754414521,"108",2
"101",5,0.000238435860753457,128.959972954699,0.0984923512087882,0.20119825708061,0.247894690762521,"426",2
"102",3,0.000234027615258601,1.15238095238095,0.0045671397105944,0.667864923747277,0.502286202701452,"30",2
"103",9,0.000239980801535877,50.5118446213722,0.0954148381609493,0.334531590413943,0.203875801446257,"3238",2
"104",28,0.000243486729973216,183.644934593459,0.591917829409642,0.646700902583256,0.11127988930659,"196",2
"105",7,0.000241312741312741,77.0912930135895,0.0893119509602755,0.572626828509181,0.224703034925837,"104",2
"106",3,0.000237304224015187,7.2929061250129,0.0117227724159508,1.00119825708061,0.540255565053065,"70322",2
"107",13,0.000241196333815726,204.795700461076,0.0710884980813549,0.257608513490866,0.173825755315179,"418",2
"108",35,0.000244021473889702,405.32844751883,0.742269254955905,0.451618425147837,0.0866144090970337,"63",2
"109",2,0.000238322211630124,126,0.0321759152826723,0.00119825708061002,0.5000351568898,"3356",2
"110",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"163",2
"111",3,0.000238663484486874,1.28005050505051,0.0332647233647822,1.00119825708061,0.491075323213531,"3263",2
"112",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"75193",2
"113",26,0.000243013365735115,285.162785924738,0.571444362771303,0.724275180157533,0.124351695466603,"359",2
"114",23,0.000242954324586978,38.200229411415,0.529714533795489,0.91424173534148,0.139706858555187,"419",2
"115",22,0.000242836328314716,2.21986182578427,0.527660702875686,1.00119825708061,0.150314584587124,"167",2
"116",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"70338",2
"117",12,0.00023623907394283,60.6882455632352,0.0354253931955687,0.319380075262428,0.223525224813884,"75462",2
"118",1,0.000231481481481481,0,0.0038737506579871,0,1.0000351568898,"45",2
"119",41,0.000245579567779961,1445.42032745397,0.816758258983863,0.346320208300122,0.0698168867330429,"379",2
"120",22,0.000242836328314716,2.21986182578427,0.527660702855501,1.00119825708061,0.150314584587124,"183",2
"121",30,0.000244021473889702,407.324317785315,0.687674326012685,0.594301705356472,0.107389113490347,"40",2
"122",29,0.000243724104313917,227.704440458604,0.577378279277522,0.61696180387864,0.113212301700858,"38",2
"123",4,0.000236630383341221,20.2091856672739,0.0112952022377347,0.334531590413943,0.349595814486172,"31",2
"124",3,0.000236016049091338,0,0.00433673443344579,1.00119825708061,0.750637830569397,"3360",2
"125",24,0.000243131534159981,27.7534296468521,0.540156303368595,0.852647532442929,0.132198603904356,"192",2
"126",2,0.000232072406590856,0,0.00153411829001738,1.00119825708061,0.9225351568898,"60",2
"127",26,0.00024390243902439,98.3036858264592,0.574790057419165,0.751967487849841,0.125856863601716,"391",2
"128",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"248",2
"129",3,0.000236016049091338,0,0.00433673436684367,1.00119825708061,0.750637830569397,"341",2
"130",6,0.000240326844508532,130.656811244311,0.100350487414001,0.467864923747277,0.250733836662377,"72",2
"131",4,0.00023906287353574,0,0.0422812805241886,1.00119825708061,0.434449380140829,"191",2
"132",7,0.00023872045834328,47.79424751222,0.0253855803393383,0.334531590413943,0.244895991402528,"13",2
"133",13,0.000242659548653239,290.114161929461,0.220162849133562,0.398634154516507,0.13980135365806,"3336",2
"134",5,0.000239520958083832,132.185044103002,0.0359074378329652,0.40119825708061,0.296271071675394,"3354",2
"135",10,0.000237699072973615,93.5498727947892,0.0677605443065965,0.267864923747277,0.164398671885183,"69291",2
"136",3,0.000236686390532544,0,0.00483140506443088,1.00119825708061,0.632215806927593,"97",2
"137",25,0.000242954324586978,96.1261796896512,0.557697234620731,0.794531590413943,0.133186098680533,"3199",2
"138",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"114",2
"139",22,0.000242836328314716,2.21986182578427,0.527660702868985,1.00119825708061,0.150314584587124,"217",2
"140",5,0.00023906287353574,1.52802197802198,0.0599851005438839,1.00119825708061,0.377677849609131,"199",2
"141",4,0.000239348970799426,17.0673036784401,0.038182442735298,0.334531590413943,0.322258236450843,"350",2
"142",1,0.000235793444942231,0,0.0210775089953171,0,1.0000351568898,"62",2
"143",14,0.000243783520234032,154.158686283514,0.151153965170382,0.374824630706984,0.145962138145246,"401",2
"144",5,0.000235793444942231,1.22733990147783,0.00749079585764982,1.00119825708061,0.460986641462919,"166",2
"145",7,0.000240731824747232,76.173214520868,0.0933315856950696,0.525007780890134,0.258302749389235,"70384",2
"146",23,0.000243605359317905,101.892886613885,0.481102419030091,0.843095490282191,0.136394390620075,"244",2
"147",25,0.00024390243902439,111.400900124633,0.496115198414387,0.744531590413943,0.134481205199828,"137",2
"148",3,0.000236016049091338,0,0.00433673426028121,1.00119825708061,0.750637830569397,"181",2
"149",24,0.000243605359317905,179.961798292182,0.461481566990575,0.772937387515393,0.130708329850414,"407",2
"150",23,0.000243368216110976,134.722896841167,0.480991509522648,0.843095490282191,0.137973409778631,"122",2
"151",21,0.00024330900243309,3.1124871120071,0.454904638655986,1.00119825708061,0.155771446668033,"35",2
"152",1,0.0002313743637205,0,0.00126549716605681,0,1.0000351568898,"3581",2
"153",3,0.000240096038415366,1.35906685906686,0.0723675627104443,0.334531590413943,0.360310934390406,"362",2
"154",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"346",2
"155",21,0.00024330900243309,3.1124871120071,0.454904638715472,1.00119825708061,0.155771446668033,"101",2
"156",1,0.000235460324935248,0,0.00866080410898811,0,1.0000351568898,"42",2
"157",1,0.000238208670795617,0,0.0321258948874446,0,1.0000351568898,"77",2
"158",4,0.000237247924080664,0.104516129032258,0.0511408260210447,1.00119825708061,0.411022582925303,"184",2
"159",1,0.000236127508854782,0,0.0189170952182886,0,1.0000351568898,"178",2
"160",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"457",2
"161",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"378",2
"162",3,0.000237304224015187,5.16512834723512,0.0102608504527641,1.00119825708061,0.601359923833614,"76",2
"163",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"88",2
"164",5,0.000240326844508532,23.6021730253873,0.0542513129795941,0.30119825708061,0.292272811210788,"1183",2
"165",2,0.000238322211630124,126,0.0250004673319799,0.00119825708061002,0.5000351568898,"16",2
"166",2,0.000232072406590856,0,0.00153411827621423,1.00119825708061,0.9225351568898,"197",2
"167",8,0.000241604252234839,81.2821794217772,0.0793095533817044,0.465483971366324,0.202604415930899,"357",2
"168",1,0.000236742424242424,0,0.0270454523281728,0,1.0000351568898,"3195",2
"169",22,0.000243427458617332,49.1503899541434,0.457539757985624,0.910289166171519,0.144325374927089,"81",2
"170",1,0.0002313743637205,0,0.000983481412013359,0,1.0000351568898,"112",2
"171",26,0.000243842965130456,112.246699464182,0.51916934885616,0.699659795542149,0.129380119595127,"411",2
"172",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"226",2
"173",1,0.000232504068821204,0,0.00141432658072578,0,1.0000351568898,"105",2
"174",21,0.00024330900243309,3.1124871120071,0.4549046388213,1.00119825708061,0.155771446668033,"433",2
"175",6,0.000239635753654445,43.8482162104855,0.0474077752278239,0.534531590413943,0.313202766338285,"22",2
"176",1,0.000233263354327035,0,0.00394745076778183,0,1.0000351568898,"74",2
"177",10,0.000242895312120476,78.8168256687958,0.186656294556437,0.60119825708061,0.185074512447412,"3370",2
"178",1,0.000235793444942231,0,0.00318238281979917,0,1.0000351568898,"1192",2
"179",3,0.000236686390532544,0,0.00483140498353753,1.00119825708061,0.632215806927593,"20",2
"180",21,0.00024330900243309,3.1124871120071,0.454904638803021,1.00119825708061,0.155771446668033,"200",2
"181",22,0.000242836328314716,2.21986182578427,0.527660702818083,1.00119825708061,0.150314584587124,"67",2
"182",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"1195",2
"183",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"225",2
"184",5,0.000239005736137667,250,0.0373877192123156,0.40119825708061,0.39471840518912,"75",2
"185",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"212",2
"186",23,0.000243486729973216,73.7254884905614,0.489622401685007,0.851000628622112,0.141356304431815,"61",2
"187",23,0.000243249817562637,32.1803514450075,0.533384731706167,0.91424173534148,0.139706858555187,"180",2
"188",21,0.000242130750605327,0.622036631373981,0.478922951973035,1.00119825708061,0.155197854797797,"29",2
"189",25,0.000244259892525647,639.958082443457,0.268376360928873,0.184531590413943,0.089708728190826,"239",2
"190",1,0.000236742424242424,0,0.029193456617686,0,1.0000351568898,"415",2
"191",1,0.000238208670795617,0,0.0321258948467043,0,1.0000351568898,"102",2
"192",26,0.000244081034903588,111.535579275609,0.540690290006858,0.708890564772918,0.118638798843219,"201",2
"193",4,0.00023906287353574,0,0.0422812805718815,1.00119825708061,0.434449380140829,"328",2
"194",5,0.000238151940938319,4.42323232323232,0.0789632533972362,0.50119825708061,0.292922210373745,"24",2
"195",31,0.000244857982370225,553.414802397125,0.652940310982308,0.532381052779535,0.0992456121354907,"214",2
"196",3,0.000237304224015187,5.16512834723512,0.0102608505813415,1.00119825708061,0.601359923833614,"156",2
"197",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"3363",2
"198",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"12707",2
"199",3,0.000236350744504845,0,0.0248308764576077,1.00119825708061,0.671293349238527,"361",2
"200",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"138",2
"201",3,0.000237642585551331,1.95694191428129,0.0122603122419522,1.00119825708061,0.47985155428209,"351",2
"202",4,0.000240038406144983,1.28005050505051,0.0415478835913397,1.00119825708061,0.361488426565726,"85",2
"203",13,0.000243249817562637,206.141204386823,0.133107019418089,0.372993128875482,0.15589233002471,"390",2
"204",3,0.000238891543239369,0,0.0372711833734131,1.00119825708061,0.516465696698316,"458",2
"205",6,0.000241896468311563,42.1898619134571,0.0824105507546321,0.734531590413943,0.279213484714169,"136",2
"206",24,0.000243724104313917,102.651063421819,0.563884640327345,0.86351709766032,0.13237229307647,"69",2
"207",21,0.00024330900243309,3.1124871120071,0.454904638652234,1.00119825708061,0.155771446668032,"377",2
"208",22,0.000242836328314716,2.21986182578427,0.527660702834621,1.00119825708061,0.150314584587124,"55",2
"209",6,0.000240905805829921,0,0.0451021841248338,1.00119825708061,0.339886465061135,"385",2
"210",9,0.000243190661478599,93.1214988762921,0.11562583926327,0.528976034858388,0.212759450974512,"98",2
"211",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"1199",2
"212",6,0.000240096038415366,98.6227939037967,0.0368173020678806,0.40119825708061,0.269136745113308,"106",2
"213",5,0.000235793444942231,1.22733990147783,0.00749079595141642,1.00119825708061,0.460986641462919,"3277",2
"214",1,0.000234796900680911,0,0.0026923208011367,0,1.0000351568898,"355",2
"215",42,0.000245760629147211,531.349943787309,0.946739599033022,0.523846340704303,0.0851387243994931,"3361",2
"216",13,0.000240153698366955,63.6392961902046,0.175079399722468,0.296070051952405,0.16009992061422,"188",2
"217",22,0.000242836328314716,2.21986182578427,0.527660702830806,1.00119825708061,0.150314584587124,"3339",2
"218",30,0.000243842965130456,198.023582053378,0.695357212320668,0.612692509954173,0.109393500872699,"54",2
"219",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"414",2
"220",3,0.000236350744504845,0,0.024830876448449,1.00119825708061,0.671293349238527,"459",2
"221",5,0.000240269101393561,0.0416666666666667,0.0688806648339217,1.00119825708061,0.317267082230376,"408",2
"222",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"91",2
"223",5,0.000235793444942231,1.22733990147783,0.007490796029896,1.00119825708061,0.460986641462919,"95",2
"224",21,0.00024330900243309,3.1124871120071,0.454904638610588,1.00119825708061,0.155771446668032,"416",2
"225",13,0.000243131534159981,484.001243472496,0.101349888784831,0.308890564772918,0.171200953077737,"21",2
"226",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"250",2
"227",13,0.000242189392104626,162.541360532464,0.130768921294975,0.334531590413943,0.156221331580153,"340",2
"228",22,0.000242836328314716,2.21986182578427,0.527660702832942,1.00119825708061,0.150314584587124,"464",2
"229",22,0.000242836328314716,2.21986182578427,0.527660702804737,1.00119825708061,0.150314584587124,"159",2
"230",3,0.000238549618320611,29.3596687540034,0.0147371585778546,0.334531590413943,0.404251358688306,"160",2
"231",5,0.00023906287353574,1.52802197802198,0.0599851007111973,1.00119825708061,0.377677849609131,"387",2
"232",10,0.000243013365735115,233.217473216062,0.0808024045698967,0.40119825708061,0.192062560861744,"468",2
"233",21,0.00024330900243309,3.1124871120071,0.454904638593422,1.00119825708061,0.155771446668032,"240",2
"234",21,0.00024330900243309,3.1124871120071,0.454904638838907,1.00119825708061,0.155771446668032,"96",2
"235",7,0.000241196333815726,188.86213409556,0.0443809272765575,0.334531590413943,0.272284660858054,"246",2
"236",43,0.000244977951984321,398.71190032592,1,0.500644547224575,0.0830087461518147,"202",2
"237",0,4.2999656002752e-05,0,0.00137791781793675,0,0,"12652",2
"238",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"36235",3
"239",5,0.000185770016719301,4.24252213969605,0.0143753144663916,1.00017361111111,0.53630102026614,"36234",3
"240",1,0.000183924958616884,0,0.0420254454928103,0,1.00009489781716,"34704",3
"241",4,0.00018677624206201,0,0.0485267271675122,1.00017361111111,0.54366854409666,"34642",3
"242",1,0.00018385732671447,0,0.0159541407297034,0,1.00009489781716,"83210",3
"243",16,0.000188323917137476,383.825362356941,0.632039309645244,0.500173611111111,0.174117361463188,"69742",3
"244",12,0.000188643652141105,16.8028767807675,0.454796867027128,0.84865845959596,0.230769371081875,"36404",3
"245",2,0.000182982616651418,24.59335839599,0.00148179697786771,0.000173611111111111,0.50009489781716,"81425",3
"246",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"35844",3
"247",11,0.000188430374976446,1.15160286909513,0.484646842013465,1.00017361111111,0.260645892755586,"69939",3
"248",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"78565",3
"249",2,0.000184297825285662,0,0.0319965918553692,1.00017361111111,0.852535726219527,"34831",3
"250",9,0.000188253012048193,238.418379976801,0.239847940565459,0.250173611111111,0.165295100385689,"81876",3
"251",5,0.000185770016719301,4.24252213969605,0.0143753143888861,1.00017361111111,0.53630102026614,"35757",3
"252",1,3.95553973339662e-05,0,0,0,1.00009489781716,"3131",3
"253",13,0.000188679245283019,259.149763227654,0.449209753583071,0.718122329059829,0.21387904780091,"35742",3
"254",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"69224",3
"255",13,0.000189214758751183,83.8230469560104,0.526552679590408,0.807865918803419,0.226022597632967,"69985",3
"256",14,0.000189393939393939,204.16341231047,0.490810192427895,0.65951427045177,0.186193822494366,"69195",3
"257",3,0.000185116623472788,0,0.0517508196561121,1.00017361111111,0.61445382493166,"69981",3
"258",1,0.000182681768359518,0,0.000912056854464482,0,1.00009489781716,"36395",3
"259",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"35736",3
"260",1,0.000184060371801951,0,0.00883847917460722,0,1.00009489781716,"3133",3
"261",2,0.000184297825285662,0,0.0319965918939114,1.00017361111111,0.852535726219527,"81151",3
"262",1,3.95553973339662e-05,0,0,0,1.00009489781716,"34601",3
"263",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"45492",3
"264",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"68064",3
"265",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"36388",3
"266",7,0.000186706497386109,209.344584947217,0.0210619294460729,0.333506944444444,0.287709097823356,"36403",3
"267",4,0.000185288123031314,0,0.014207944217301,1.00017361111111,0.54113457040107,"69983",3
"268",7,0.000187441424554827,111.314302939175,0.094376103434874,0.42874503968254,0.332638089780174,"14080",3
"269",8,0.000188465887674331,127.650137362637,0.132848849758451,0.750173611111111,0.256123623973073,"69885",3
"270",5,0.000188217579521927,4.73928330441488,0.153496330562564,0.700173611111111,0.293633860577451,"14123",3
"271",6,0.000186846038863976,9.52491228369487,0.0386637590697417,1.00017361111111,0.409564172757831,"36392",3
"272",3,0.000185116623472788,0,0.0517508197035916,1.00017361111111,0.61445382493166,"26686",3
"273",25,0.000190949016612564,1273.28723066979,0.537474188086289,0.190173611111111,0.0896091429526146,"86",3
"274",1,3.95553973339662e-05,0,0,0,1.00009489781716,"193",3
"275",9,0.000187020759304283,569.65601761451,0.0134383823393165,0.0279513888888889,0.136240302481083,"67376",3
"276",18,0.000189429816253078,730.667111314616,0.379580457847601,0.222395833333333,0.127386634666762,"12",3
"277",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"26",3
"278",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"12677",3
"279",13,0.000189214758751183,83.8230469560104,0.526552677679917,0.807865918803419,0.226022597632967,"108",3
"280",22,0.000190367409099562,562.288804679564,0.688643203534636,0.402771013708514,0.129759560342205,"12695",3
"281",15,0.0001886080724255,250.887923270041,0.157895918171584,0.42874503968254,0.197902029542758,"30",3
"282",7,0.000188146754468485,293.861222092844,0.0388510960987839,0.333506944444444,0.237728691931871,"196",3
"283",13,0.000189501610763691,198.733061937619,0.315436212939722,0.423250534188034,0.173877095977603,"104",3
"284",15,0.000190150218672751,251.949434920944,0.246572817609056,0.485887896825397,0.174318181561007,"418",3
"285",11,0.00018910741301059,106.948087627027,0.311466419958804,0.491082702020202,0.202606055494841,"63",3
"286",10,0.00018807598269701,0,0.0663672158636739,1.00017361111111,0.305303603620173,"3263",3
"287",2,0.000186950831931202,0,0.0564717931350652,1.00017361111111,0.566477013020824,"75193",3
"288",5,0.000185770016719301,4.24252213969605,0.014375314708563,1.00017361111111,0.53630102026614,"419",3
"289",1,0.000184979652238254,0,0.025258878422035,0,1.00009489781716,"70338",3
"290",17,0.000189897455374098,347.176425514992,0.312667263732891,0.404585375816993,0.152084078611823,"75462",3
"291",11,0.000188536953242836,92.9907131267426,0.102454622266302,0.70926452020202,0.264491977916239,"14158",3
"292",3,0.000187125748502994,87.6725740715814,0.0392303793295663,0.333506944444444,0.38193455640579,"45",3
"293",10,0.000189143181388311,423.835529442627,0.100292489106156,0.244618055555556,0.191618884905108,"379",3
"294",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"40",3
"295",0,3.93081761006289e-05,0,0.000963839485497362,0,0,"382",3
